,date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
0,2019-05-17,14.57,14.9,14.4601,14.86,223381.0,223381.0,0.21,1.433,14.833,May 17,0.4128161247385433
0,2019-05-16,14.5,14.74,14.5,14.65,42932.0,42932.0,0.19,1.314,14.6276,May 16,0.3928503517779045
0,2019-05-15,14.26,14.5,14.25,14.46,53545.0,53545.0,0.195,1.367,14.4294,May 15,0.37478608100399313
0,2019-05-14,14.06,14.32,14.05,14.265,18148.0,18148.0,0.225,1.603,14.231,May 14,0.35624643468339984
0,2019-05-13,14.29,14.3,14.01,14.04,15425.0,15425.0,-0.39,-2.703,14.1032,May 13,0.3348545350827152
0,2019-05-10,14.4,14.48,14.33,14.43,50355.0,50355.0,0.04,0.278,14.4059,May 10,0.37193382772390177
0,2019-05-09,14.17,14.45,14.11,14.39,8217.0,8217.0,0.15,1.053,14.3396,May 9,0.36813082335044683
0,2019-05-08,14.12,14.36,14.03,14.24,21291.0,21291.0,0.16,1.136,14.1442,May 8,0.35386955694999045
0,2019-05-07,14.28,14.28,13.99,14.08,12094.0,12094.0,-0.31,-2.154,14.0954,May 7,0.3386575394561703
0,2019-05-06,14.3,14.47,14.29,14.39,7046.0,7046.0,-0.07,-0.484,14.3878,May 6,0.36813082335044683
0,2019-05-03,14.3,14.51,14.29,14.46,55717.0,55717.0,0.220003,1.545,14.4337,May 3,0.37478608100399313
0,2019-05-02,14.1404,14.3894,14.1404,14.24,42204.0,42204.0,0.159328,1.132,14.2606,May 2,0.35386955694999045
0,2019-05-01,14.24,14.3396,13.9512,14.0807,31655.0,31655.0,-0.179244,-1.257,14.1609,May 1,0.33872409203270576
0,2019-04-30,14.4392,14.6284,14.24,14.2599,44287.0,44287.0,-0.209119,-1.445,14.3954,Apr 30,0.35576155162578427
0,2019-04-29,14.3595,14.479,14.3595,14.469,6360.0,6360.0,0.288783,2.037,14.4381,Apr 29,0.3756417569880204
0,2019-04-26,13.9413,14.1802,13.9413,14.1802,3500.0,3500.0,0.288783,2.079,14.098,Apr 26,0.34818406541167507
0,2019-04-25,13.8715,13.9811,13.8317,13.8915,6748.0,6748.0,-0.139412,-0.994,13.8714,Apr 25,0.3207358813462635
0,2019-04-24,13.9014,14.1305,13.9014,14.0309,7365.0,7365.0,0.059748,0.428,14.0365,Apr 24,0.33398935158775434
0,2019-04-23,13.6226,13.991,13.6226,13.9711,17668.0,17668.0,0.338573,2.484,13.868,Apr 23,0.32830386004943896
0,2019-04-22,13.7919,13.7919,13.6027,13.6326,2995.0,2995.0,-0.258909,-1.864,13.7131,Apr 22,0.2961209355390758
0,2019-04-18,13.9811,14.1205,13.8417,13.8915,7260.0,7260.0,-0.169286,-1.204,13.9538,"Apr 18, 19",0.3207358813462635
0,2019-04-17,13.9711,14.23,13.9512,14.0608,12278.0,12278.0,0.109538,0.785,14.0749,"Apr 17, 19",0.3368320973569119
0,2019-04-16,13.8018,13.9811,13.6923,13.9512,9340.0,9340.0,0.268867,1.965,13.8881,"Apr 16, 19",0.3264118653736451
0,2019-04-15,14.1404,14.1404,13.6823,13.6823,8384.0,8384.0,-0.378405,-2.691,13.8759,"Apr 15, 19",0.30084616847309364
0,2019-04-12,13.9114,14.1305,13.8218,14.0608,24281.0,24281.0,0.328615,2.393,13.9574,"Apr 12, 19",0.3368320973569119
0,2019-04-11,13.6923,13.8218,13.6923,13.7321,6386.0,6386.0,0.039832,0.291,13.7502,"Apr 11, 19",0.30558090891804524
