,date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
0,2019-02-26,40.98,41.01,40.97,40.99,381721.0,381721.0,0.01,0.024,40.9931,Feb 26,0.38993913294111665
0,2019-02-25,40.97,40.99,40.97,40.98,96233.0,96233.0,0.01,0.024,40.9721,Feb 25,0.38960004069106985
0,2019-02-22,40.98,40.99,40.96,40.97,76859.0,76859.0,-0.01,-0.024,40.9728,Feb 22,0.3892609484410233
0,2019-02-21,40.98,40.98,40.96,40.98,38204.0,38204.0,0.0,0.0,40.9702,Feb 21,0.38960004069106985
0,2019-02-20,40.95,40.98,40.95,40.98,97292.0,97292.0,0.01,0.024,40.9707,Feb 20,0.38960004069106985
0,2019-02-19,40.94,40.97,40.938,40.97,56539.0,56539.0,0.04,0.098,40.9574,Feb 19,0.3892609484410233
0,2019-02-15,40.93,40.95,40.92,40.93,43190.0,43190.0,0.0,0.0,40.9304,Feb 15,0.38790457944083684
0,2019-02-14,40.93,40.95,40.93,40.93,33863.0,33863.0,0.0,0.0,40.9362,Feb 14,0.38790457944083684
0,2019-02-13,40.92,40.93,40.89,40.93,145881.0,145881.0,-0.01,-0.024,40.9249,Feb 13,0.38790457944083684
0,2019-02-12,40.88,40.94,40.8693,40.94,93488.0,93488.0,0.07,0.171,40.8824,Feb 12,0.38824367169088336
0,2019-02-11,40.88,40.8904,40.86,40.87,90660.0,90660.0,-0.01,-0.024,40.8771,Feb 11,0.385870025940557
0,2019-02-08,40.86,40.88,40.86,40.88,72277.0,72277.0,0.02,0.049,40.8677,Feb 8,0.38620911819060383
0,2019-02-07,40.86,40.88,40.85,40.86,52353.0,52353.0,0.0,0.0,40.8615,Feb 7,0.38553093369051045
0,2019-02-06,40.85,40.88,40.85,40.86,55936.0,55936.0,0.01,0.024,40.8618,Feb 6,0.38553093369051045
0,2019-02-05,40.9,40.91,40.84,40.85,239709.0,239709.0,-0.03,-0.073,40.8546,Feb 5,0.38519184144046387
0,2019-02-04,40.85,40.9,40.85,40.88,73199.0,73199.0,0.02,0.049,40.8729,Feb 4,0.38620911819060383
0,2019-02-01,40.86,40.88,40.83,40.86,131570.0,131570.0,-0.01,-0.024,40.8482,Feb 1,0.38553093369051045
0,2019-01-31,40.86,40.88,40.83,40.87,128558.0,128558.0,0.0,0.0,40.8595,Jan 31,0.385870025940557
0,2019-01-30,40.76,40.89,40.75,40.87,164800.0,164800.0,0.135004,0.331,40.8489,Jan 30,0.385870025940557
0,2019-01-29,40.7154,40.7546,40.7105,40.735,78480.0,78480.0,0.009806,0.024,40.7355,Jan 29,0.38129228056492764
