,date,close,volume,unadjustedVolume,change,changePercent,label,changeOverTime,open,high,low,vwap
0,2018-10-23,10.78,1.0,1.0,0.0,0.0,Oct 23,0.07907907907907899,,,,
0,2018-10-22,10.78,400.0,400.0,0.0,0.0,Oct 22,0.07907907907907899,10.78,10.78,10.78,10.78
0,2018-10-03,10.78,1205.0,1205.0,-0.62,-5.439,"Oct 3, 18",0.07907907907907899,9.9,10.78,9.9,10.6173
0,2018-08-16,11.4,1.0,1.0,0.0,0.0,"Aug 16, 18",0.14114114114114115,,,,
0,2018-08-10,11.4,1.0,1.0,0.0,0.0,"Aug 10, 18",0.14114114114114115,,,,
0,2018-07-30,11.4,1351.0,1351.0,0.25,2.242,"Jul 30, 18",0.14114114114114115,11.45,11.45,11.38,11.4037
0,2018-07-24,11.15,2299.0,2299.0,1.74,18.491,"Jul 24, 18",0.11611611611611612,10.0,11.15,10.0,10.702
0,2018-07-17,9.41,350.0,350.0,-1.04,-9.952,"Jul 17, 18",-0.05805805805805806,9.41,9.41,9.41,9.41
0,2018-06-19,10.45,2.0,2.0,0.0,0.0,"Jun 19, 18",0.04604604604604595,,,,
0,2018-06-04,10.45,1.0,1.0,0.0,0.0,"Jun 4, 18",0.04604604604604595,,,,
0,2018-04-16,10.45,100.0,100.0,0.35,3.465,"Apr 16, 18",0.04604604604604595,10.45,10.45,10.45,10.45
0,2018-01-23,10.1,1.0,1.0,0.0,0.0,"Jan 23, 18",0.011011011011010954,,,,
0,2018-01-05,10.1,535.0,535.0,-0.63,-5.871,"Jan 5, 18",0.011011011011010954,10.1,10.1,10.1,10.1
0,2017-10-27,10.73,1100.0,1100.0,-0.02,-0.186,"Oct 27, 17",0.0740740740740741,10.74,11.05,10.73,10.7918
0,2017-10-19,10.75,2000.0,2000.0,0.0,0.0,"Oct 19, 17",0.07607607607607605,10.75,10.75,10.75,10.75
0,2017-10-12,10.75,400.0,400.0,0.1,0.939,"Oct 12, 17",0.07607607607607605,10.74,10.75,10.74,10.7475
0,2017-10-05,10.65,500.0,500.0,0.0999,0.947,"Oct 5, 17",0.06606606606606608,10.65,10.65,10.65,10.65
0,2017-10-04,10.5501,3650.0,3650.0,0.2501,2.428,"Oct 4, 17",0.056066066066066095,10.45,10.5501,10.45,10.4643
0,2017-10-03,10.3,3251.0,3251.0,0.33,3.31,"Oct 3, 17",0.03103103103103108,10.0,10.3,10.0,10.0262
0,2017-09-18,9.97,3.0,3.0,0.0,0.0,"Sep 18, 17",-0.0020020020020019595,,,,
0,2017-08-29,9.97,50.0,50.0,0.0,0.0,"Aug 29, 17",-0.0020020020020019595,,,,
0,2017-08-15,9.97,1.0,1.0,0.0,0.0,"Aug 15, 17",-0.0020020020020019595,,,,
0,2017-08-09,9.97,11.0,11.0,0.0,0.0,"Aug 9, 17",-0.0020020020020019595,,,,
0,2017-07-31,9.97,100.0,100.0,-0.08,-0.796,"Jul 31, 17",-0.0020020020020019595,9.97,9.97,9.97,9.97
0,2017-07-27,10.05,3.0,3.0,0.0,0.0,"Jul 27, 17",0.006006006006006055,,,,
0,2017-07-18,10.05,400.0,400.0,-0.1,-0.985,"Jul 18, 17",0.006006006006006055,10.05,10.05,10.05,10.05
0,2017-07-13,10.15,193.0,193.0,-0.6,-5.581,"Jul 13, 17",0.01601601601601603,10.15,10.15,10.15,10.15
0,2017-06-30,10.75,3503.0,3503.0,0.52,5.083,"Jun 30, 17",0.07607607607607605,10.48,10.75,10.48,10.6988
0,2017-06-12,10.23,1.0,1.0,0.0,0.0,"Jun 12, 17",0.024024024024024045,,,,
0,2017-06-09,10.23,1.0,1.0,0.0,0.0,"Jun 9, 17",0.024024024024024045,,,,
0,2017-03-29,10.23,140.0,140.0,0.08,0.788,"Mar 29, 17",0.024024024024024045,10.23,10.23,10.23,10.23
0,2017-03-24,10.15,145.0,145.0,0.05,0.495,"Mar 24, 17",0.01601601601601603,10.15,10.15,10.15,10.15
0,2017-03-23,10.1,2758.0,2758.0,-2.02,-16.667,"Mar 23, 17",0.011011011011010954,10.1,10.1,10.1,10.1
0,2017-03-22,12.12,140.0,140.0,-0.1321,-1.078,"Mar 22, 17",0.2132132132132131,12.12,12.12,12.12,12.12
0,2017-03-21,12.2521,16436.0,16436.0,2.1521,21.308,"Mar 21, 17",0.22643643643643646,11.42,12.64,11.42,12.3167
0,2017-03-06,10.1,22728.0,22728.0,0.04,0.398,"Mar 6, 17",0.011011011011010954,10.17,10.17,10.05,10.0978
0,2017-02-03,10.06,3.0,3.0,0.0,0.0,"Feb 3, 17",0.007007007007007036,,,,
0,2017-02-01,10.06,11800.0,11800.0,-0.04,-0.396,"Feb 1, 17",0.007007007007007036,10.1,10.81,10.05,10.1021
0,2017-01-30,10.1,3900.0,3900.0,-0.61,-5.696,"Jan 30, 17",0.011011011011010954,10.15,10.15,10.1,10.1028
0,2017-01-12,10.71,100.0,100.0,0.66,6.567,"Jan 12, 17",0.07207207207207214,10.71,10.71,10.71,10.71
0,2017-01-05,10.05,120.0,120.0,0.05,0.5,"Jan 5, 17",0.006006006006006055,10.05,10.05,10.05,10.05
0,2016-12-29,10.0,10.0,10.0,0.0,0.0,"Dec 29, 16",0.0010010010010009797,,,,
0,2016-12-27,10.0,3106.0,3106.0,-0.17,-1.672,"Dec 27, 16",0.0010010010010009797,9.96,10.01,9.96,10.0034
0,2016-11-28,10.17,2.0,2.0,0.0,0.0,"Nov 28, 16",0.01801801801801799,,,,
0,2016-11-14,10.17,5.0,5.0,0.0,0.0,"Nov 14, 16",0.01801801801801799,,,,
0,2016-11-09,10.17,8.0,8.0,0.0,0.0,"Nov 9, 16",0.01801801801801799,,,,
0,2016-10-31,10.17,5.0,5.0,0.0,0.0,"Oct 31, 16",0.01801801801801799,,,,
0,2016-10-19,10.17,20.0,20.0,0.0,0.0,"Oct 19, 16",0.01801801801801799,,,,
0,2016-10-18,10.17,200.0,200.0,0.06,0.593,"Oct 18, 16",0.01801801801801799,10.18,10.18,10.17,10.175
0,2016-10-17,10.11,5740.0,5740.0,-0.04,-0.394,"Oct 17, 16",0.012012012012011934,10.1,10.11,10.1,10.1012
0,2016-10-14,10.15,820.0,820.0,0.0162,0.16,"Oct 14, 16",0.01601601601601603,12.12,12.12,10.15,11.135
0,2016-10-13,10.1338,2930.0,2930.0,-0.0562,-0.552,"Oct 13, 16",0.014394394394394454,10.1,10.15,10.1,10.1229
0,2016-10-12,10.19,1100.0,1100.0,0.09,0.891,"Oct 12, 16",0.020020020020019947,10.1691,10.19,10.1691,10.1862
0,2016-10-11,10.1,125484.0,125484.0,-0.2,-1.942,"Oct 11, 16",0.011011011011010954,10.15,10.15,10.1,10.1012
0,2016-10-03,10.3,95.0,95.0,0.0,0.0,"Oct 3, 16",0.03103103103103108,,,,
0,2016-09-21,10.3,3.0,3.0,0.0,0.0,"Sep 21, 16",0.03103103103103108,,,,
0,2016-09-20,10.3,23686.0,23686.0,0.25,2.488,"Sep 20, 16",0.03103103103103108,10.3,10.3,10.25,10.2994
