,date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
0,2019-03-13,3.24,3.78,3.05,3.11,607244.0,607244.0,-0.125,-3.864,3.4077,Mar 13,-0.7783321454027086
0,2019-03-12,3.39,3.39,3.17,3.235,80479.0,80479.0,-0.095,-2.853,3.2168,Mar 12,-0.7694226657163222
0,2019-03-11,3.41,3.41,3.0,3.33,57363.0,57363.0,-0.01,-0.299,3.2291,Mar 11,-0.7626514611546685
0,2019-03-08,3.38,3.7,3.29,3.34,166362.0,166362.0,0.07,2.141,3.4659,Mar 8,-0.7619387027797576
0,2019-03-07,3.12,3.33,2.98,3.27,116835.0,116835.0,0.18,5.825,3.1826,Mar 7,-0.766928011404134
0,2019-03-06,3.02,3.11,3.0,3.09,43077.0,43077.0,0.06,1.98,3.0367,Mar 6,-0.7797576621525303
0,2019-03-05,3.0,3.153,3.0,3.03,39704.0,39704.0,-0.05,-1.623,3.0564,Mar 5,-0.7840342124019958
0,2019-03-04,2.94,3.38,2.875,3.08,181662.0,181662.0,0.17,5.842,3.2003,Mar 4,-0.7804704205274412
0,2019-03-01,2.76,2.94,2.76,2.91,28930.0,28930.0,0.15,5.435,2.8603,Mar 1,-0.7925873129009265
0,2019-02-28,2.83,2.8606,2.75,2.76,46805.0,46805.0,-0.07,-2.473,2.8075,Feb 28,-0.8032786885245902
0,2019-02-27,2.77,2.8747,2.73,2.83,26502.0,26502.0,0.0,0.0,2.7862,Feb 27,-0.7982893799002138
0,2019-02-26,2.81,2.9199,2.78,2.83,44946.0,44946.0,-0.01,-0.352,2.8679,Feb 26,-0.7982893799002138
0,2019-02-25,2.67,2.87,2.65,2.84,84025.0,84025.0,0.18,6.767,2.7943,Feb 25,-0.797576621525303
0,2019-02-22,2.7,2.7102,2.5008,2.66,36563.0,36563.0,-0.03,-1.115,2.6241,Feb 22,-0.8104062722736992
0,2019-02-21,2.6,2.71,2.6,2.69,26912.0,26912.0,0.13,5.078,2.6453,Feb 21,-0.8082679971489666
0,2019-02-20,2.55,2.64,2.51,2.56,28266.0,28266.0,-0.05,-1.916,2.5761,Feb 20,-0.8175338560228083
0,2019-02-19,2.77,2.77,2.51,2.61,44818.0,44818.0,-0.13,-4.745,2.6257,Feb 19,-0.8139700641482538
0,2019-02-15,2.77,2.91,2.72,2.74,52454.0,52454.0,-0.02,-0.725,2.8074,Feb 15,-0.804704205274412
0,2019-02-14,2.76,2.7619,2.6079,2.76,30497.0,30497.0,0.08,2.985,2.7234,Feb 14,-0.8032786885245902
0,2019-02-13,2.55,2.71,2.05,2.68,120684.0,120684.0,0.05,1.901,2.4155,Feb 13,-0.8089807555238774
0,2019-02-12,2.61,2.6862,2.5554,2.63,40059.0,40059.0,0.02,0.766,2.6167,Feb 12,-0.8125445473984318
0,2019-02-11,2.77,2.77,2.6,2.61,56373.0,56373.0,-0.08,-2.974,2.6796,Feb 11,-0.8139700641482538
0,2019-02-08,2.76,3.1134,2.66,2.69,70842.0,70842.0,-0.06,-2.182,2.728,"Feb 8, 19",-0.8082679971489666
0,2019-02-07,3.09,3.09,2.74,2.75,52349.0,52349.0,-0.29,-9.539,2.8642,"Feb 7, 19",-0.8039914468995011
0,2019-02-06,2.75,3.19,2.71,3.04,112055.0,112055.0,0.28,10.145,2.9928,"Feb 6, 19",-0.7833214540270848
0,2019-02-05,2.83,3.0374,2.61,2.76,48316.0,48316.0,-0.07,-2.473,2.8359,"Feb 5, 19",-0.8032786885245902
0,2019-02-04,2.78,2.88,2.72,2.83,48382.0,48382.0,0.1,3.663,2.8201,"Feb 4, 19",-0.7982893799002138
0,2019-02-01,2.69,2.7944,2.68,2.73,86780.0,86780.0,0.0,0.0,2.7374,"Feb 1, 19",-0.8054169636493228
0,2019-01-31,2.81,2.86,2.6672,2.73,98255.0,98255.0,-0.07,-2.5,2.7578,"Jan 31, 19",-0.8054169636493228
0,2019-01-30,2.8615,2.9165,2.66,2.8,117941.0,117941.0,-0.03,-1.06,2.7389,"Jan 30, 19",-0.8004276550249466
0,2019-01-29,2.79,2.87,2.66,2.83,69365.0,69365.0,0.0,0.0,2.7806,"Jan 29, 19",-0.7982893799002138
0,2019-01-28,2.96,2.9849,2.61,2.83,71657.0,71657.0,-0.19,-6.291,2.8427,"Jan 28, 19",-0.7982893799002138
0,2019-01-25,3.07,3.07,2.86,3.02,61619.0,61619.0,-0.04,-1.307,2.9717,"Jan 25, 19",-0.7847469707769067
0,2019-01-24,3.0315,3.1302,2.99,3.06,68116.0,68116.0,0.03,0.99,3.0621,"Jan 24, 19",-0.7818959372772629
0,2019-01-23,3.1,3.1,2.8,3.03,116940.0,116940.0,-0.09,-2.885,2.9581,"Jan 23, 19",-0.7840342124019958
0,2019-01-22,3.21,3.3504,3.06,3.12,55160.0,55160.0,-0.08,-2.5,3.1443,"Jan 22, 19",-0.7776193870277976
0,2019-01-18,3.33,3.3674,3.18,3.2,77374.0,77374.0,-0.14,-4.192,3.251,"Jan 18, 19",-0.7719173200285102
0,2019-01-17,3.22,3.35,3.13,3.34,87319.0,87319.0,0.09,2.769,3.2724,"Jan 17, 19",-0.7619387027797576
0,2019-01-16,3.3,3.35,3.21,3.25,80555.0,80555.0,-0.05,-1.515,3.2507,"Jan 16, 19",-0.7683535281539557
