,date,close,volume,unadjustedVolume,change,changePercent,label,changeOverTime,open,high,low,vwap
0,2019-05-16,4.48,180840.0,180840.0,0.0,0.0,May 16,-0.7455990914253264,,,,
0,2019-05-15,4.48,1822887.0,1822887.0,-0.02,-0.444,May 15,-0.7455990914253264,4.5,4.5,4.36,4.4448
0,2019-05-14,4.5,3248370.0,3248370.0,0.1,2.273,May 14,-0.7444633730834753,4.43,4.52,4.41,4.4761
0,2019-05-13,4.4,3115018.0,3115018.0,-0.14,-3.084,May 13,-0.7501419647927313,4.5,4.5,4.33,4.3907
0,2019-05-10,4.54,716221.0,716221.0,-0.03,-0.656,May 10,-0.7421919363997729,4.55,4.57,4.5,4.5355
0,2019-05-09,4.57,1478768.0,1478768.0,-0.03,-0.652,May 9,-0.740488358886996,4.59,4.63,4.47,4.5393
0,2019-05-08,4.6,812816.0,812816.0,0.02,0.437,May 8,-0.7387847813742192,4.59,4.615,4.57,4.5961
0,2019-05-07,4.58,716014.0,716014.0,-0.01,-0.218,May 7,-0.7399204997160704,4.57,4.63,4.55,4.5851
0,2019-05-06,4.59,591034.0,591034.0,-0.03,-0.649,May 6,-0.7393526405451448,4.56,4.63,4.54,4.6043
0,2019-05-03,4.62,4524108.0,4524108.0,0.05,1.094,May 3,-0.7376490630323679,4.57,4.67,4.56,4.6271
0,2019-05-02,4.57,5086793.0,5086793.0,0.23,5.3,May 2,-0.740488358886996,4.58,4.6,4.45,4.5499
0,2019-05-01,4.34,611289.0,611289.0,-0.05,-1.139,May 1,-0.7535491198182851,4.42,4.42,4.32,4.3555
0,2019-04-30,4.39,1379710.0,1379710.0,-0.01,-0.227,Apr 30,-0.7507098239636569,4.38,4.465,4.36,4.4045
0,2019-04-29,4.4,2844286.0,2844286.0,0.2,4.762,Apr 29,-0.7501419647927313,4.3,4.425,4.24,4.3741
0,2019-04-26,4.2,2580171.0,2580171.0,-0.16,-3.67,Apr 26,-0.7614991482112436,4.33,4.35,4.17,4.2241
0,2019-04-25,4.36,1678518.0,1678518.0,0.07,1.632,Apr 25,-0.7524134014764339,4.35,4.4201,4.285,4.3584
0,2019-04-24,4.29,1496406.0,1496406.0,-0.08,-1.831,Apr 24,-0.7563884156729132,4.43,4.43,4.275,4.3238
0,2019-04-23,4.37,902081.0,902081.0,0.0,0.0,Apr 23,-0.7518455423055082,4.38,4.4,4.34,4.3642
0,2019-04-22,4.37,1212738.0,1212738.0,-0.09,-2.018,Apr 22,-0.7518455423055082,4.45,4.46,4.35,4.3778
0,2019-04-18,4.46,752017.0,752017.0,0.01,0.225,Apr 18,-0.7467348097671777,4.43,4.47,4.42,4.4451
0,2019-04-17,4.45,533390.0,533390.0,0.0,0.0,Apr 17,-0.7473026689381034,4.46,4.475,4.43,4.446
0,2019-04-16,4.45,830625.0,830625.0,0.13,3.009,Apr 16,-0.7473026689381034,4.34,4.45,4.34,4.4274
0,2019-04-15,4.32,334981.0,334981.0,-0.02,-0.461,Apr 15,-0.7546848381601363,4.33,4.36,4.29,4.3172
0,2019-04-12,4.34,532961.0,532961.0,-0.02,-0.459,"Apr 12, 19",-0.7535491198182851,4.35,4.4,4.32,4.3606
0,2019-04-11,4.36,1570511.0,1570511.0,0.04,0.926,"Apr 11, 19",-0.7524134014764339,4.3,4.38,4.28,4.3066
0,2019-04-10,4.32,2963862.0,2963862.0,-0.02,-0.461,"Apr 10, 19",-0.7546848381601363,4.37,4.4,4.285,4.331
0,2019-04-09,4.34,5653698.0,5653698.0,-0.28,-6.061,"Apr 9, 19",-0.7535491198182851,4.48,4.48,4.34,4.3919
0,2019-04-08,4.62,1346449.0,1346449.0,-0.01,-0.216,"Apr 8, 19",-0.7376490630323679,4.58,4.66,4.58,4.628
0,2019-04-05,4.63,1958438.0,1958438.0,0.11,2.434,"Apr 5, 19",-0.7370812038614424,4.55,4.67,4.48,4.5943
0,2019-04-04,4.52,4554257.0,4554257.0,-0.1,-2.165,"Apr 4, 19",-0.7433276547416241,4.52,4.59,4.44,4.5343
0,2019-04-03,4.62,4156328.0,4156328.0,0.13,2.895,"Apr 3, 19",-0.7376490630323679,4.57,4.6627,4.55,4.6252
0,2019-04-02,4.49,1289977.0,1289977.0,-0.02,-0.443,"Apr 2, 19",-0.7450312322544009,4.52,4.545,4.48,4.5063
0,2019-04-01,4.51,1182705.0,1182705.0,0.04,0.895,"Apr 1, 19",-0.7438955139125497,4.5,4.52,4.46,4.4937
0,2019-03-29,4.47,1568044.0,1568044.0,-0.03,-0.667,"Mar 29, 19",-0.7461669505962522,4.47,4.51,4.45,4.4722
0,2019-03-28,4.5,1521988.0,1521988.0,-0.11,-2.386,"Mar 28, 19",-0.7444633730834753,4.58,4.59,4.49,4.5207
0,2019-03-27,4.61,1542737.0,1542737.0,0.01,0.217,"Mar 27, 19",-0.7382169222032936,4.59,4.635,4.58,4.6125
0,2019-03-26,4.6,873270.0,873270.0,0.15,3.371,"Mar 26, 19",-0.7387847813742192,4.48,4.6,4.46,4.5601
0,2019-03-25,4.45,984049.0,984049.0,-0.06,-1.33,"Mar 25, 19",-0.7473026689381034,4.49,4.495,4.42,4.4494
0,2019-03-22,4.51,847604.0,847604.0,-0.07,-1.528,"Mar 22, 19",-0.7438955139125497,4.52,4.55,4.45,4.4991
0,2019-03-21,4.58,1475320.0,1475320.0,0.12,2.691,"Mar 21, 19",-0.7399204997160704,4.46,4.59,4.45,4.5312
0,2019-03-20,4.46,1678156.0,1678156.0,0.0,0.0,"Mar 20, 19",-0.7467348097671777,4.46,4.47,4.43,4.4556
0,2019-03-19,4.46,1779233.0,1779233.0,-0.03,-0.668,"Mar 19, 19",-0.7467348097671777,4.49,4.49,4.41,4.4626
0,2019-03-18,4.49,2867200.0,2867200.0,-0.07,-1.535,"Mar 18, 19",-0.7450312322544009,4.56,4.59,4.47,4.5164
0,2019-03-15,4.56,5286699.0,5286699.0,-0.12,-2.564,"Mar 15, 19",-0.7410562180579217,4.66,4.67,4.55,4.5984
0,2019-03-14,4.68,5820525.0,5820525.0,0.0,0.0,"Mar 14, 19",-0.7342419080068143,4.67,4.71,4.66,4.6936
0,2019-03-13,4.68,2962449.0,2962449.0,0.0,0.0,"Mar 13, 19",-0.7342419080068143,4.67,4.685,4.63,4.671
0,2019-03-12,4.68,2346812.0,2346812.0,-0.01,-0.213,"Mar 12, 19",-0.7342419080068143,4.66,4.69,4.66,4.6749
0,2019-03-11,4.69,2579386.0,2579386.0,0.04,0.86,"Mar 11, 19",-0.7336740488358886,4.66,4.69,4.65,4.6647
0,2019-03-08,4.65,4363139.0,4363139.0,0.0,0.0,"Mar 8, 19",-0.7359454855195912,4.64,4.69,4.64,4.6603
0,2019-03-07,4.65,1537384.0,1537384.0,0.0,0.0,"Mar 7, 19",-0.7359454855195912,4.65,4.68,4.64,4.658
0,2019-03-06,4.65,888705.0,888705.0,0.02,0.432,"Mar 6, 19",-0.7359454855195912,4.63,4.67,4.62,4.6405
0,2019-03-05,4.63,2062720.0,2062720.0,-0.04,-0.857,"Mar 5, 19",-0.7370812038614424,4.67,4.67,4.62,4.6389
0,2019-03-04,4.67,2818758.0,2818758.0,-0.05,-1.059,"Mar 4, 19",-0.7348097671777399,4.72,4.72,4.61,4.6664
0,2019-03-01,4.72,915513.0,915513.0,0.0,0.0,"Mar 1, 19",-0.7319704713231119,4.71,4.72,4.71,4.7134
0,2019-02-28,4.72,894242.0,894242.0,-0.01,-0.211,"Feb 28, 19",-0.7319704713231119,4.71,4.73,4.71,4.7181
0,2019-02-27,4.73,1206329.0,1206329.0,0.02,0.425,"Feb 27, 19",-0.7314026121521863,4.7,4.73,4.7,4.7179
0,2019-02-26,4.71,5705883.0,5705883.0,-0.01,-0.212,"Feb 26, 19",-0.7325383304940374,4.7,4.72,4.68,4.7063
0,2019-02-25,4.72,935466.0,935466.0,-0.01,-0.211,"Feb 25, 19",-0.7319704713231119,4.73,4.74,4.72,4.7266
0,2019-02-22,4.73,1115438.0,1115438.0,0.0,0.0,"Feb 22, 19",-0.7314026121521863,4.72,4.74,4.71,4.7239
0,2019-02-21,4.73,1939183.0,1939183.0,0.0,0.0,"Feb 21, 19",-0.7314026121521863,4.71,4.73,4.71,4.7215
0,2019-02-20,4.73,4283210.0,4283210.0,0.03,0.638,"Feb 20, 19",-0.7314026121521863,4.7,4.73,4.69,4.7114
0,2019-02-19,4.7,4003140.0,4003140.0,-0.04,-0.844,"Feb 19, 19",-0.7331061896649631,4.72,4.72,4.69,4.7033
0,2019-02-15,4.74,1725600.0,1725600.0,0.01,0.211,"Feb 15, 19",-0.7308347529812607,4.73,4.74,4.71,4.7207
0,2019-02-14,4.73,1762440.0,1762440.0,0.02,0.425,"Feb 14, 19",-0.7314026121521863,4.71,4.73,4.68,4.7175
0,2019-02-13,4.71,2867179.0,2867179.0,0.0,0.0,"Feb 13, 19",-0.7325383304940374,4.71,4.72,4.69,4.7105
0,2019-02-12,4.71,2627193.0,2627193.0,0.02,0.426,"Feb 12, 19",-0.7325383304940374,4.69,4.72,4.68,4.7062
0,2019-02-11,4.69,2641160.0,2641160.0,0.03,0.644,"Feb 11, 19",-0.7336740488358886,4.65,4.7,4.62,4.6674
0,2019-02-08,4.66,2829247.0,2829247.0,0.01,0.215,"Feb 8, 19",-0.7353776263486655,4.65,4.67,4.63,4.6506
0,2019-02-07,4.65,3267033.0,3267033.0,0.03,0.649,"Feb 7, 19",-0.7359454855195912,4.62,4.69,4.59,4.6383
0,2019-02-06,4.62,7160331.0,7160331.0,0.03,0.654,"Feb 6, 19",-0.7376490630323679,4.58,4.62,4.56,4.5836
0,2019-02-05,4.59,6585255.0,6585255.0,0.0,0.0,"Feb 5, 19",-0.7393526405451448,4.6,4.6,4.56,4.5884
0,2019-02-04,4.59,18922391.0,18922391.0,1.52,49.511,"Feb 4, 19",-0.7393526405451448,4.65,4.66,4.55,4.593
0,2019-02-01,3.07,244583.0,244583.0,0.09,3.02,"Feb 1, 19",-0.8256672345258376,2.99,3.08,2.96,3.0272
0,2019-01-31,2.98,312023.0,312023.0,-0.01,-0.334,"Jan 31, 19",-0.8307779670641681,3.0,3.06,2.9,2.9686
0,2019-01-30,2.99,258205.0,258205.0,0.16,5.654,"Jan 30, 19",-0.8302101078932425,2.85,3.07,2.85,2.9954
0,2019-01-29,2.83,232829.0,232829.0,-0.03,-1.049,"Jan 29, 19",-0.8392958546280522,2.92,2.92,2.79,2.8282
0,2019-01-28,2.86,147679.0,147679.0,0.01,0.351,"Jan 28, 19",-0.8375922771152754,2.82,2.93,2.81,2.8542
0,2019-01-25,2.85,322918.0,322918.0,-0.03,-1.042,"Jan 25, 19",-0.838160136286201,2.91,2.98,2.82,2.8788
0,2019-01-24,2.88,271220.0,271220.0,-0.13,-4.319,"Jan 24, 19",-0.8364565587734243,3.0,3.11,2.83,2.9587
0,2019-01-23,3.01,450974.0,450974.0,-0.12,-3.834,"Jan 23, 19",-0.8290743895513912,3.15,3.18,2.94,3.0301
0,2019-01-22,3.13,684721.0,684721.0,0.21,7.192,"Jan 22, 19",-0.822260079500284,2.89,3.19,2.8,3.0708
0,2019-01-18,2.92,520958.0,520958.0,0.06,2.098,"Jan 18, 19",-0.8341851220897217,2.9,2.99,2.73,2.868
0,2019-01-17,2.86,504809.0,504809.0,0.0,0.0,"Jan 17, 19",-0.8375922771152754,2.84,2.9,2.66,2.7948
0,2019-01-16,2.86,1164469.0,1164469.0,0.53,22.747,"Jan 16, 19",-0.8375922771152754,2.38,2.87,2.3675,2.7191
0,2019-01-15,2.33,212944.0,212944.0,-0.07,-2.917,"Jan 15, 19",-0.8676888131743328,2.42,2.42,2.32,2.3582
0,2019-01-14,2.4,168834.0,168834.0,0.03,1.266,"Jan 14, 19",-0.8637137989778535,2.34,2.46,2.3,2.3937
0,2019-01-11,2.37,167842.0,167842.0,0.04,1.717,"Jan 11, 19",-0.8654173764906302,2.31,2.4,2.26,2.3197
0,2019-01-10,2.33,162318.0,162318.0,0.03,1.304,"Jan 10, 19",-0.8676888131743328,2.35,2.37,2.25,2.3115
0,2019-01-09,2.3,203517.0,203517.0,-0.19,-7.631,"Jan 9, 19",-0.8693923906871096,2.48,2.54,2.27,2.3803
0,2019-01-08,2.49,263811.0,263811.0,0.0,0.0,"Jan 8, 19",-0.858603066439523,2.51,2.52,2.44,2.479
0,2019-01-07,2.49,313155.0,313155.0,0.06,2.469,"Jan 7, 19",-0.858603066439523,2.43,2.6,2.43,2.4999
0,2019-01-04,2.43,275361.0,275361.0,0.18,8.0,"Jan 4, 19",-0.8620102214650767,2.26,2.48,2.25,2.4102
0,2019-01-03,2.25,254949.0,254949.0,-0.01,-0.442,"Jan 3, 19",-0.8722316865417377,2.23,2.3385,2.19,2.2808
0,2019-01-02,2.26,313849.0,313849.0,0.19,9.179,"Jan 2, 19",-0.871663827370812,2.04,2.31,2.02,2.2332
0,2018-12-31,2.07,354599.0,354599.0,-0.17,-7.589,"Dec 31, 18",-0.8824531516183987,2.23,2.23,2.07,2.1226
0,2018-12-28,2.24,320255.0,320255.0,0.01,0.448,"Dec 28, 18",-0.8727995457126633,2.23,2.35,2.2,2.2641
0,2018-12-27,2.23,697332.0,697332.0,0.04,1.826,"Dec 27, 18",-0.8733674048835889,2.15,2.275,2.1,2.1956
0,2018-12-26,2.19,351557.0,351557.0,0.1,4.785,"Dec 26, 18",-0.8756388415672913,2.13,2.19,2.0,2.1124
0,2018-12-24,2.09,162439.0,162439.0,-0.06,-2.791,"Dec 24, 18",-0.8813174332765474,2.11,2.15,1.92,2.0392
0,2018-12-21,2.15,591553.0,591553.0,0.16,8.04,"Dec 21, 18",-0.8779102782509938,1.97,2.19,1.88,2.0465
0,2018-12-20,1.99,1799192.0,1799192.0,0.19,10.556,"Dec 20, 18",-0.8869960249858035,2.26,2.4,1.79,2.0097
0,2018-12-19,1.8,331338.0,331338.0,-0.07,-3.743,"Dec 19, 18",-0.89778534923339,1.86,1.92,1.77,1.8408
0,2018-12-18,1.87,282845.0,282845.0,0.02,1.081,"Dec 18, 18",-0.8938103350369108,1.85,1.98,1.84,1.8907
0,2018-12-17,1.85,329415.0,329415.0,-0.19,-9.314,"Dec 17, 18",-0.8949460533787621,2.05,2.07,1.83,1.9348
0,2018-12-14,2.04,202420.0,202420.0,-0.05,-2.392,"Dec 14, 18",-0.8841567291311755,2.05,2.11,2.03,2.059
0,2018-12-13,2.09,162261.0,162261.0,-0.05,-2.336,"Dec 13, 18",-0.8813174332765474,2.16,2.25,2.06,2.1249
0,2018-12-12,2.14,220682.0,220682.0,0.08,3.883,"Dec 12, 18",-0.8784781374219194,2.09,2.2,2.07,2.1242
