,date,close,volume,unadjustedVolume,change,changePercent,label,changeOverTime,open,high,low,vwap
0,2018-07-26,10.8,1.0,1.0,0.0,0.0,Jul 26,0.07462686567164178,,,,
0,2018-07-25,10.8,412.0,412.0,-0.74,-6.412,Jul 25,0.07462686567164178,10.75,10.8,10.75,10.7725
0,2018-07-20,11.54,100.0,100.0,0.95,8.971,Jul 20,0.14825870646766154,11.54,11.54,11.54,11.54
0,2018-07-19,10.59,4000.0,4000.0,0.09,0.857,Jul 19,0.053731343283582,10.8,10.8,10.59,10.6687
0,2018-07-18,10.5,8500.0,8500.0,0.0,0.0,Jul 18,0.044776119402985,10.5,10.5,10.5,10.5
0,2018-07-17,10.5,31306.0,31306.0,0.0,0.0,Jul 17,0.044776119402985,10.6,10.6,10.5,10.5005
0,2018-07-12,10.5,1000.0,1000.0,0.0,0.0,Jul 12,0.044776119402985,10.5,10.5,10.5,10.5
0,2018-07-10,10.5,1700.0,1700.0,-0.2,-1.869,Jul 10,0.044776119402985,10.04,10.5,9.04,9.6994
0,2018-07-09,10.7,500.0,500.0,0.1,0.943,Jul 9,0.06467661691542274,10.7,10.7,10.7,10.7
0,2018-06-29,10.6,800.0,800.0,0.25,2.415,Jun 29,0.05472636815920387,10.0,10.6,10.0,10.3
0,2018-06-22,10.35,8700.0,8700.0,-0.07,-0.672,"Jun 22, 18",0.02985074626865661,10.35,10.35,10.31,10.3495
0,2018-06-14,10.42,50.0,50.0,0.0,0.0,"Jun 14, 18",0.03681592039800987,,,,
0,2018-05-31,10.42,12.0,12.0,0.0,0.0,"May 31, 18",0.03681592039800987,,,,
0,2018-05-15,10.42,2700.0,2700.0,0.1493,1.454,"May 15, 18",0.03681592039800987,10.48,10.48,10.42,10.4422
0,2018-05-14,10.2707,1000.0,1000.0,0.0,0.0,"May 14, 18",0.021960199004975024,,,,
0,2018-05-11,10.2707,8373.0,8373.0,-0.2893,-2.74,"May 11, 18",0.021960199004975024,10.53,10.53,10.2707,10.4976
0,2018-05-08,10.56,1.0,1.0,0.0,0.0,"May 8, 18",0.050746268656716394,,,,
0,2018-05-03,10.56,200.0,200.0,-0.01,-0.095,"May 3, 18",0.050746268656716394,10.52,10.56,10.52,10.54
