,date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
0,2018-12-07,8.4,8.45,8.21,8.26,4800766.0,4800766.0,-0.18,-2.133,8.2871,Dec 7,2.9903381642512077
0,2018-12-06,8.3,8.46,8.27,8.44,5524615.0,5524615.0,0.15,1.809,8.3627,Dec 6,3.077294685990338
0,2018-12-04,8.38,8.41,8.2,8.29,2977924.0,2977924.0,-0.16,-1.893,8.2978,Dec 4,3.0048309178743957
0,2018-12-03,8.37,8.51,8.25,8.45,3098113.0,3098113.0,0.38,4.709,8.4016,Dec 3,3.082125603864734
0,2018-11-30,7.99,8.13,7.91,8.07,1603575.0,1603575.0,0.07,0.875,8.0207,Nov 30,2.8985507246376816
0,2018-11-29,8.04,8.14,7.94,8.0,1023833.0,1023833.0,-0.07,-0.867,8.0654,Nov 29,2.8647342995169085
0,2018-11-28,8.02,8.15,7.92,8.07,1296911.0,1296911.0,0.07,0.875,8.0712,Nov 28,2.8985507246376816
0,2018-11-27,7.9,8.06,7.72,8.0,1156414.0,1156414.0,0.06,0.756,7.99,Nov 27,2.8647342995169085
0,2018-11-26,7.78,7.985,7.7,7.94,2424731.0,2424731.0,0.19,2.452,7.8626,Nov 26,2.835748792270532
0,2018-11-23,7.6,7.8002,7.6,7.75,1637898.0,1637898.0,0.21,2.785,7.7255,Nov 23,2.743961352657005
0,2018-11-21,7.78,7.82,7.51,7.54,1457694.0,1457694.0,-0.11,-1.438,7.6133,Nov 21,2.6425120772946866
0,2018-11-20,7.53,7.81,7.47,7.65,826383.0,826383.0,0.02,0.262,7.6676,Nov 20,2.695652173913044
0,2018-11-19,7.76,7.7708,7.53,7.63,1744826.0,1744826.0,-0.17,-2.179,7.6383,Nov 19,2.6859903381642516
0,2018-11-16,7.67,7.83,7.63,7.8,934601.0,934601.0,0.05,0.645,7.7632,Nov 16,2.768115942028986
0,2018-11-15,7.56,7.78,7.56,7.75,1253733.0,1253733.0,0.18,2.378,7.7053,Nov 15,2.743961352657005
0,2018-11-14,7.63,7.68,7.53,7.57,1446522.0,1446522.0,0.03,0.398,7.5871,Nov 14,2.6570048309178746
0,2018-11-13,7.27,7.76,7.27,7.54,3040482.0,3040482.0,0.14,1.892,7.6001,Nov 13,2.6425120772946866
0,2018-11-12,7.9,7.9,7.31,7.4,2537239.0,2537239.0,-1.03,-12.218,7.4584,Nov 12,2.5748792270531404
0,2018-11-09,8.52,8.84,8.32,8.43,1575378.0,1575378.0,-0.21,-2.431,8.5705,"Nov 9, 18",3.072463768115942
0,2018-11-08,8.54,8.695,8.46,8.64,1476997.0,1476997.0,0.08,0.935,8.6309,"Nov 8, 18",3.173913043478261
0,2018-11-07,8.3,8.59,8.22,8.56,1047949.0,1047949.0,0.32,3.883,8.4764,"Nov 7, 18",3.135265700483092
