,date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
0,2021-02-16,29.32,29.57,29.030001,29.08,29.08,456059.0,456059.0,-0.24,-0.819,29.22667,"February 16, 21",-0.00819
0,2021-02-12,29.16,29.74,29.040001,29.299999,29.299999,496200.0,496200.0,0.14,0.48,29.36,"February 12, 21",0.0048
0,2021-02-11,29.25,29.389999,28.85,29.16,29.16,738600.0,738600.0,-0.09,-0.308,29.13333,"February 11, 21",-0.00308
0,2021-02-10,30.09,30.305,28.540001,29.25,29.25,1788600.0,1788600.0,-0.84,-2.792,29.365,"February 10, 21",-0.02792
0,2021-02-09,30.15,30.99,30.01,30.49,30.49,925200.0,925200.0,0.34,1.128,30.49667,"February 09, 21",0.01128
0,2021-02-08,30.34,30.809999,30.1,30.15,30.15,757100.0,757100.0,-0.19,-0.626,30.35333,"February 08, 21",-0.00626
0,2021-02-05,29.559999,30.23,29.559999,30.059999,30.059999,553800.0,553800.0,0.5,1.691,29.95,"February 05, 21",0.01691
0,2021-02-04,29.540001,29.84,29.26,29.559999,29.559999,621400.0,621400.0,0.02,0.068,29.55333,"February 04, 21",0.00068
0,2021-02-03,29.879999,29.9,29.049999,29.540001,29.540001,426500.0,426500.0,-0.34,-1.138,29.49667,"February 03, 21",-0.01138
0,2021-02-02,30.32,30.32,29.74,29.790001,29.790001,472500.0,472500.0,-0.53,-1.748,29.95,"February 02, 21",-0.01748
0,2021-02-01,30.049999,30.540001,29.799999,30.219999,30.219999,703700.0,703700.0,0.17,0.566,30.18667,"February 01, 21",0.00566
0,2021-01-29,30.469999,30.780001,29.85,30.0,30.0,433400.0,433400.0,-0.47,-1.543,30.21,"January 29, 21",-0.01543
0,2021-01-28,31.379999,31.469999,29.77,30.35,30.35,711900.0,711900.0,-1.03,-3.282,30.53,"January 28, 21",-0.03282
0,2021-01-27,30.77,32.189999,30.469999,31.48,31.48,1062200.0,1062200.0,0.71,2.307,31.38,"January 27, 21",0.02307
0,2021-01-26,29.809999,30.83,29.545,30.709999,30.709999,753400.0,753400.0,0.9,3.019,30.36167,"January 26, 21",0.03019
0,2021-01-25,29.57,30.709999,29.469999,29.83,29.83,646100.0,646100.0,0.26,0.879,30.00333,"January 25, 21",0.00879
0,2021-01-22,29.049999,29.77,28.92,29.52,29.52,396200.0,396200.0,0.47,1.618,29.40333,"January 22, 21",0.01618
0,2021-01-21,28.879999,29.17,28.639999,28.969999,28.969999,323600.0,323600.0,0.09,0.312,28.92667,"January 21, 21",0.00312
0,2021-01-20,29.049999,29.1,28.365,28.889999,28.889999,454800.0,454800.0,-0.16,-0.551,28.785,"January 20, 21",-0.00551
0,2021-01-19,29.110001,29.35,28.9,29.040001,29.040001,318400.0,318400.0,-0.07,-0.24,29.09667,"January 19, 21",-0.0024
0,2021-01-15,29.049999,29.075001,28.530001,28.93,28.93,186300.0,186300.0,-0.12,-0.413,28.845,"January 15, 21",-0.00413
0,2021-01-14,29.73,29.757,28.889999,28.969999,28.969999,337100.0,337100.0,-0.76,-2.556,29.20567,"January 14, 21",-0.02556
0,2021-01-13,29.16,29.5,28.91,29.459999,29.459999,253900.0,253900.0,0.3,1.029,29.29,"January 13, 21",0.01029
0,2021-01-12,29.9,29.940001,28.82,28.93,28.93,554400.0,554400.0,-0.97,-3.244,29.23,"January 12, 21",-0.03244
0,2021-01-11,30.440001,30.440001,29.67,29.83,29.83,775700.0,775700.0,-0.61,-2.004,29.98,"January 11, 21",-0.02004
0,2021-01-08,30.540001,30.67,30.200001,30.639999,30.639999,332400.0,332400.0,0.1,0.327,30.50333,"January 08, 21",0.00327
0,2021-01-07,30.68,30.85,30.200001,30.58,30.58,217800.0,217800.0,-0.1,-0.326,30.54333,"January 07, 21",-0.00326
0,2021-01-06,30.129999,30.98,30.004999,30.690001,30.690001,517600.0,517600.0,0.56,1.859,30.55833,"January 06, 21",0.01859
0,2021-01-05,31.040001,31.18,30.040001,30.190001,30.190001,441800.0,441800.0,-0.85,-2.738,30.47,"January 05, 21",-0.02738
0,2021-01-04,30.629999,31.450001,30.6,31.02,31.02,496000.0,496000.0,0.39,1.273,31.02333,"January 04, 21",0.01273
0,2020-12-31,30.129999,30.379999,29.65,30.040001,30.040001,438300.0,438300.0,-0.09,-0.299,30.02333,"December 31, 20",-0.00299
0,2020-12-30,30.139999,30.370001,29.92,30.02,30.02,226500.0,226500.0,-0.12,-0.398,30.10333,"December 30, 20",-0.00398
0,2020-12-29,30.290001,30.5,30.01,30.01,30.01,236200.0,236200.0,-0.28,-0.924,30.17333,"December 29, 20",-0.00924
0,2020-12-28,30.690001,30.690001,29.950001,30.16,30.16,188200.0,188200.0,-0.53,-1.727,30.26667,"December 28, 20",-0.01727
0,2020-12-24,30.02,30.57,30.01,30.5,30.5,111400.0,111400.0,0.48,1.599,30.36,"December 24, 20",0.01599
0,2020-12-23,30.1,30.51,30.049999,30.09,30.09,257500.0,257500.0,-0.01,-0.033,30.21667,"December 23, 20",-0.00033
0,2020-12-22,30.09,30.75,29.959999,30.030001,30.030001,343700.0,343700.0,-0.06,-0.199,30.24667,"December 22, 20",-0.00199
0,2020-12-21,30.129999,30.26,29.549999,30.219999,30.219999,361600.0,361600.0,0.09,0.299,30.01,"December 21, 20",0.00299
