,date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
0,2018-10-17,8.26,8.4,8.01,8.34,100653.0,100653.0,0.05,0.603,8.1896,Oct 17,-0.856701030927835
0,2018-10-16,7.82,8.415,7.6761,8.29,202096.0,202096.0,0.55,7.106,8.1849,Oct 16,-0.8575601374570447
0,2018-10-15,7.5,7.9025,7.35,7.74,204154.0,204154.0,0.31,4.172,7.66,Oct 15,-0.8670103092783504
0,2018-10-12,8.01,8.2099,7.3035,7.43,217524.0,217524.0,-0.45,-5.711,7.7321,Oct 12,-0.8723367697594502
0,2018-10-11,8.62,8.84,7.64,7.88,304973.0,304973.0,-0.76,-8.796,8.2086,Oct 11,-0.8646048109965635
0,2018-10-10,9.2,9.2883,8.41,8.64,257516.0,257516.0,-0.31,-3.464,8.7095,Oct 10,-0.8515463917525773
0,2018-10-09,8.79,9.1708,8.74,8.95,177215.0,177215.0,0.13,1.474,8.9902,Oct 9,-0.8462199312714777
0,2018-10-08,9.24,9.4541,8.5,8.82,220483.0,220483.0,-0.38,-4.13,8.8678,Oct 8,-0.8484536082474227
0,2018-10-05,8.94,9.23,8.75,9.2,145127.0,145127.0,0.22,2.45,8.9655,Oct 5,-0.8419243986254296
0,2018-10-04,9.17,9.267,8.63,8.98,189871.0,189871.0,-0.21,-2.285,8.9283,Oct 4,-0.8457044673539519
0,2018-10-03,9.05,9.42,8.5401,9.19,257646.0,257646.0,0.16,1.772,8.9756,Oct 3,-0.8420962199312715
0,2018-10-02,9.04,9.16,8.89,9.03,90477.0,90477.0,0.04,0.445,8.9953,Oct 2,-0.8448453608247423
0,2018-10-01,9.13,9.44,8.83,8.99,278844.0,278844.0,-0.06,-0.663,9.1277,Oct 1,-0.84553264604811
0,2018-09-28,9.01,9.4,8.77,9.05,224689.0,224689.0,0.04,0.444,9.036,Sep 28,-0.8445017182130585
0,2018-09-27,9.65,9.8124,8.8,9.01,498468.0,498468.0,-0.66,-6.825,9.2851,Sep 27,-0.8451890034364261
0,2018-09-26,10.0,10.18,9.56,9.67,234397.0,234397.0,-0.28,-2.814,9.7796,Sep 26,-0.833848797250859
0,2018-09-25,9.62,10.6,9.23,9.95,526763.0,526763.0,0.32,3.323,10.0627,Sep 25,-0.8290378006872852
0,2018-09-24,9.63,9.979,9.12,9.63,225137.0,225137.0,-0.01,-0.104,9.483,Sep 24,-0.8345360824742267
0,2018-09-21,9.6,9.64,9.21,9.64,195787.0,195787.0,0.21,2.227,9.4476,Sep 21,-0.8343642611683849
