,date,close,volume,unadjustedVolume,change,changePercent,label,changeOverTime,open,high,low,vwap
0,2019-05-06,23.42,179.0,179.0,0.0,0.0,May 6,1.7748815165876781,,,,
0,2019-05-03,23.42,408535.0,408535.0,-0.02,-0.085,May 3,1.7748815165876781,23.45,23.46,23.42,23.4334
0,2019-05-02,23.44,113863.0,113863.0,0.01,0.043,May 2,1.7772511848341235,23.44,23.47,23.43,23.438
0,2019-05-01,23.43,256252.0,256252.0,-0.02,-0.085,May 1,1.7760663507109007,23.45,23.46,23.43,23.4389
0,2019-04-30,23.45,89689.0,89689.0,0.01,0.043,Apr 30,1.778436018957346,23.44,23.45,23.43,23.4372
0,2019-04-29,23.44,179858.0,179858.0,0.01,0.043,Apr 29,1.7772511848341235,23.45,23.45,23.43,23.4364
0,2019-04-26,23.43,876044.0,876044.0,-0.01,-0.043,Apr 26,1.7760663507109007,23.45,23.46,23.43,23.4398
0,2019-04-25,23.44,102490.0,102490.0,0.0,0.0,Apr 25,1.7772511848341235,23.44,23.45,23.43,23.4347
0,2019-04-24,23.44,79432.0,79432.0,0.0,0.0,Apr 24,1.7772511848341235,23.45,23.47,23.42,23.4332
0,2019-04-23,23.44,575630.0,575630.0,0.04,0.171,Apr 23,1.7772511848341235,23.41,23.57,23.4,23.4454
0,2019-04-22,23.4,271003.0,271003.0,-0.01,-0.043,Apr 22,1.7725118483412323,23.39,23.41,23.3872,23.4
0,2019-04-18,23.41,234263.0,234263.0,0.02,0.086,Apr 18,1.773696682464455,23.39,23.41,23.38,23.397
0,2019-04-17,23.39,114800.0,114800.0,-0.01,-0.043,Apr 17,1.7713270142180098,23.43,23.43,23.39,23.392
0,2019-04-16,23.4,173075.0,173075.0,0.01,0.043,Apr 16,1.7725118483412323,23.43,23.43,23.39,23.4009
0,2019-04-15,23.39,593615.0,593615.0,0.0,0.0,Apr 15,1.7713270142180098,23.4,23.4122,23.38,23.3894
0,2019-04-12,23.39,578885.0,578885.0,0.0,0.0,Apr 12,1.7713270142180098,23.43,23.43,23.37,23.3843
0,2019-04-11,23.39,130515.0,130515.0,0.0,0.0,Apr 11,1.7713270142180098,23.42,23.42,23.38,23.396
0,2019-04-10,23.39,149108.0,149108.0,0.03,0.128,Apr 10,1.7713270142180098,23.38,23.4,23.3696,23.3844
0,2019-04-09,23.36,464195.0,464195.0,-0.03,-0.128,Apr 9,1.7677725118483414,23.37,23.395,23.35,23.3765
0,2019-04-08,23.39,440305.0,440305.0,0.02,0.086,Apr 8,1.7713270142180098,23.37,23.41,23.35,23.3886
0,2019-04-05,23.37,82618.0,82618.0,0.02,0.086,"Apr 5, 19",1.7689573459715642,23.35,23.39,23.35,23.3698
0,2019-04-04,23.35,427441.0,427441.0,0.01,0.043,"Apr 4, 19",1.7665876777251188,23.3,23.37,23.29,23.3382
0,2019-04-03,23.34,150392.0,150392.0,0.02,0.086,"Apr 3, 19",1.7654028436018958,23.4,23.4,23.3,23.3362
0,2019-04-02,23.32,628893.0,628893.0,-0.12,-0.512,"Apr 2, 19",1.7630331753554505,23.46,23.46,23.32,23.3786
0,2019-04-01,23.44,305341.0,305341.0,-0.01,-0.043,"Apr 1, 19",1.7772511848341235,23.43,23.45,23.35,23.4359
0,2019-03-29,23.45,443026.0,443026.0,0.12,0.514,"Mar 29, 19",1.778436018957346,23.35,23.49,23.31,23.3884
0,2019-03-28,23.33,286663.0,286663.0,-0.02,-0.086,"Mar 28, 19",1.764218009478673,23.35,23.36,23.32,23.3408
0,2019-03-27,23.35,205507.0,205507.0,0.03,0.129,"Mar 27, 19",1.7665876777251188,23.32,23.35,23.31,23.3349
0,2019-03-26,23.32,194168.0,194168.0,0.0,0.0,"Mar 26, 19",1.7630331753554505,23.35,23.35,23.3,23.3226
0,2019-03-25,23.32,499860.0,499860.0,-0.02,-0.086,"Mar 25, 19",1.7630331753554505,23.33,23.34,23.31,23.3213
0,2019-03-22,23.34,509434.0,509434.0,0.0,0.0,"Mar 22, 19",1.7654028436018958,23.32,23.35,23.305,23.3243
0,2019-03-21,23.34,129343.0,129343.0,0.04,0.172,"Mar 21, 19",1.7654028436018958,23.3,23.35,23.295,23.3285
0,2019-03-20,23.3,346830.0,346830.0,-0.01,-0.043,"Mar 20, 19",1.7606635071090049,23.31,23.36,23.3,23.3253
0,2019-03-19,23.31,289344.0,289344.0,-0.02,-0.086,"Mar 19, 19",1.7618483412322274,23.36,23.36,23.31,23.3281
0,2019-03-18,23.33,736639.0,736639.0,-0.04,-0.171,"Mar 18, 19",1.764218009478673,23.34,23.36,23.33,23.3465
0,2019-03-15,23.37,656898.0,656898.0,0.01,0.043,"Mar 15, 19",1.7689573459715642,23.36,23.4,23.34,23.3589
0,2019-03-14,23.36,271194.0,271194.0,-0.04,-0.171,"Mar 14, 19",1.7677725118483414,23.35,23.39,23.33,23.36
0,2019-03-13,23.4,317481.0,317481.0,0.05,0.214,"Mar 13, 19",1.7725118483412323,23.36,23.4,23.34,23.3672
0,2019-03-12,23.35,220517.0,220517.0,0.02,0.086,"Mar 12, 19",1.7665876777251188,23.33,23.39,23.3,23.3339
0,2019-03-11,23.33,607019.0,607019.0,-0.11,-0.469,"Mar 11, 19",1.764218009478673,23.43,23.43,23.2968,23.3377
0,2019-03-08,23.44,457144.0,457144.0,0.11,0.471,"Mar 8, 19",1.7772511848341235,23.32,23.45,23.3,23.3436
0,2019-03-07,23.33,365745.0,365745.0,-0.02,-0.086,"Mar 7, 19",1.764218009478673,23.34,23.37,23.32,23.3398
0,2019-03-06,23.35,475570.0,475570.0,0.0,0.0,"Mar 6, 19",1.7665876777251188,23.35,23.37,23.33,23.3524
0,2019-03-05,23.35,864439.0,864439.0,0.05,0.215,"Mar 5, 19",1.7665876777251188,23.3,23.3739,23.3,23.3445
0,2019-03-04,23.3,1670874.0,1670874.0,-0.1,-0.427,"Mar 4, 19",1.7606635071090049,23.4,23.42,23.3,23.355
0,2019-03-01,23.4,680352.0,680352.0,0.02,0.086,"Mar 1, 19",1.7725118483412323,23.38,23.42,23.32,23.3637
0,2019-02-28,23.38,950774.0,950774.0,0.01,0.043,"Feb 28, 19",1.7701421800947867,23.37,23.42,23.31,23.3717
0,2019-02-27,23.37,504120.0,504120.0,0.0,0.0,"Feb 27, 19",1.7689573459715642,23.35,23.44,23.31,23.3739
0,2019-02-26,23.37,1152904.0,1152904.0,-0.13,-0.553,"Feb 26, 19",1.7689573459715642,23.47,23.49,23.37,23.4327
0,2019-02-25,23.5,1894246.0,1894246.0,-0.04,-0.17,"Feb 25, 19",1.78436018957346,23.5,23.62,23.46,23.4988
0,2019-02-22,23.54,2592911.0,2592911.0,0.0,0.0,"Feb 22, 19",1.7890995260663507,23.49,23.6,23.4,23.5123
0,2019-02-21,23.54,7967485.0,7967485.0,3.61,18.113,"Feb 21, 19",1.7890995260663507,23.39,23.74,23.3,23.4546
0,2019-02-20,19.93,256023.0,256023.0,0.04,0.201,"Feb 20, 19",1.3613744075829386,19.9,20.0963,19.67,19.9045
0,2019-02-19,19.89,436587.0,436587.0,-0.73,-3.54,"Feb 19, 19",1.3566350710900477,20.5,20.73,19.84,20.1382
0,2019-02-15,20.62,239322.0,239322.0,0.08,0.389,"Feb 15, 19",1.4431279620853084,20.59,20.93,20.27,20.5887
0,2019-02-14,20.54,444118.0,444118.0,0.41,2.037,"Feb 14, 19",1.433649289099526,20.05,20.9,19.85,20.4809
0,2019-02-13,20.13,528895.0,528895.0,-0.62,-2.988,"Feb 13, 19",1.3850710900473935,20.79,21.22,20.02,20.3952
0,2019-02-12,20.75,519400.0,519400.0,0.95,4.798,"Feb 12, 19",1.458530805687204,19.95,20.82,19.95,20.4731
0,2019-02-11,19.8,456645.0,456645.0,-0.37,-1.834,"Feb 11, 19",1.3459715639810428,20.22,20.69,19.58,19.9561
0,2019-02-08,20.17,333193.0,333193.0,0.04,0.199,"Feb 8, 19",1.3898104265402846,19.79,20.22,19.5,20.0767
0,2019-02-07,20.13,747585.0,747585.0,-0.79,-3.776,"Feb 7, 19",1.3850710900473935,20.16,20.39,19.25,19.9343
0,2019-02-06,20.92,725499.0,725499.0,-0.1,-0.476,"Feb 6, 19",1.478672985781991,20.87,21.2,19.77,20.7688
0,2019-02-05,21.02,889356.0,889356.0,-1.85,-8.089,"Feb 5, 19",1.4905213270142181,22.87,23.2,20.87,21.5008
0,2019-02-04,22.87,856317.0,856317.0,1.19,5.489,"Feb 4, 19",1.7097156398104267,21.7,23.23,21.67,22.7857
0,2019-02-01,21.68,1434215.0,1434215.0,-3.17,-12.757,"Feb 1, 19",1.5687203791469195,24.87,25.18,21.505,22.7025
0,2019-01-31,24.85,2335636.0,2335636.0,-0.05,-0.201,"Jan 31, 19",1.9443127962085314,24.41,27.3161,24.35,25.6538
0,2019-01-30,24.9,830997.0,830997.0,0.91,3.793,"Jan 30, 19",1.9502369668246449,24.22,25.03,23.94,24.5213
