,date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
0,2018-09-28,1.28,1.29,1.28,1.29,4866.0,4866.0,0.01,0.781,1.2838,Sep 28,-0.9581168831168831
0,2018-09-27,1.2743,1.28,1.2701,1.28,12429.0,12429.0,0.0,0.0,1.2736,Sep 27,-0.9584415584415584
0,2018-09-26,1.28,1.28,1.27,1.28,15873.0,15873.0,0.0016,0.125,1.2797,Sep 26,-0.9584415584415584
0,2018-09-25,1.29,1.29,1.27,1.2784,20922.0,20922.0,-0.0116,-0.899,1.2713,Sep 25,-0.9584935064935064
0,2018-09-24,1.27,1.29,1.27,1.29,2557.0,2557.0,0.0,0.0,1.2754,Sep 24,-0.9581168831168831
0,2018-09-21,1.29,1.29,1.27,1.29,15526.0,15526.0,0.02,1.575,1.2851,Sep 21,-0.9581168831168831
0,2018-09-20,1.27,1.29,1.27,1.27,25602.0,25602.0,-0.01,-0.781,1.2713,Sep 20,-0.9587662337662338
0,2018-09-19,1.29,1.29,1.2701,1.28,3292.0,3292.0,-0.01,-0.775,1.2778,Sep 19,-0.9584415584415584
0,2018-09-18,1.29,1.29,1.27,1.29,116029.0,116029.0,0.01,0.781,1.2783,Sep 18,-0.9581168831168831
0,2018-09-17,1.29,1.29,1.2701,1.28,27987.0,27987.0,0.0,0.0,1.2801,Sep 17,-0.9584415584415584
0,2018-09-14,1.28,1.2801,1.27,1.28,37644.0,37644.0,0.0,0.0,1.2772,Sep 14,-0.9584415584415584
0,2018-09-13,1.271,1.2839,1.27,1.28,18288.0,18288.0,0.0012,0.094,1.2791,Sep 13,-0.9584415584415584
0,2018-09-12,1.26,1.29,1.26,1.2788,108777.0,108777.0,0.0188,1.492,1.2725,Sep 12,-0.9584805194805195
0,2018-09-11,1.27,1.29,1.26,1.26,85483.0,85483.0,-0.02,-1.562,1.2779,Sep 11,-0.959090909090909
0,2018-09-10,1.28,1.29,1.265,1.28,336828.0,336828.0,0.005,0.392,1.2762,Sep 10,-0.9584415584415584
0,2018-09-07,1.26,1.28,1.26,1.275,78357.0,78357.0,0.005,0.394,1.2722,Sep 7,-0.9586038961038962
0,2018-09-06,1.25,1.29,1.241,1.27,167417.0,167417.0,0.03,2.419,1.2605,Sep 6,-0.9587662337662338
0,2018-09-05,1.24,1.25,1.23,1.24,14895.0,14895.0,0.0,0.0,1.2347,Sep 5,-0.9597402597402598
0,2018-09-04,1.25,1.25,1.24,1.24,124484.0,124484.0,-0.01,-0.8,1.2499,Sep 4,-0.9597402597402598
0,2018-08-31,1.25,1.25,1.2401,1.25,9573.0,9573.0,0.0,0.0,1.2426,Aug 31,-0.9594155844155844
0,2018-08-30,1.25,1.25,1.2302,1.25,7486.0,7486.0,0.0162,1.313,1.2478,Aug 30,-0.9594155844155844
0,2018-08-29,1.24,1.25,1.2338,1.2338,17396.0,17396.0,0.0138,1.131,1.2467,Aug 29,-0.9599415584415585
0,2018-08-28,1.22,1.25,1.22,1.22,7741.0,7741.0,-0.01,-0.813,1.2289,Aug 28,-0.9603896103896105
0,2018-08-27,1.25,1.25,1.23,1.23,172479.0,172479.0,-0.02,-1.6,1.2466,"Aug 27, 18",-0.9600649350649351
0,2018-08-24,1.229,1.25,1.229,1.25,149616.0,149616.0,0.02,1.626,1.2387,"Aug 24, 18",-0.9594155844155844
0,2018-08-23,1.2299,1.23,1.22,1.23,115309.0,115309.0,0.0,0.0,1.2222,"Aug 23, 18",-0.9600649350649351
