,date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
0,2020-01-10,5.145,5.145,5.145,5.145,4713.0,4711.0,0.0,0.0,11.3,Jan 10,0.0
0,2020-01-09,5.145,5.145,5.145,5.145,4733.0,4729.0,0.0,0.0,11.3,Jan 09,0.0
0,2020-01-08,5.145,5.145,5.145,5.145,4739.0,4742.0,0.0,0.0,11.3,Jan 08,0.0
0,2020-01-07,5.145,5.145,5.145,5.145,4744.0,4741.0,0.0,0.0,11.3,Jan 07,0.0
0,2020-01-06,5.145,5.145,5.145,5.145,4745.0,4747.0,0.0,0.0,11.3,Jan 06,0.0
0,2020-01-03,5.145,5.145,5.145,5.145,4741.0,4743.0,0.0,0.0,11.3,Jan 03,0.0
0,2020-01-02,5.145,5.145,5.145,5.145,4727.0,4728.0,0.0,0.0,11.3,Jan 02,0.0
0,2020-01-01,5.145,5.145,5.145,5.145,4725.0,4724.0,0.0,0.0,11.3,Jan 01,0.0
0,2019-12-31,5.145,5.145,5.145,5.145,4729.0,4727.0,0.0,0.0,11.3,Dec 31,0.0
0,2019-12-30,5.145,5.145,5.145,5.145,4725.0,4730.0,0.0,0.0,11.3,Dec 30,0.0
0,2019-12-27,5.145,5.145,5.145,5.145,4719.0,4719.0,0.0,0.0,11.3,Dec 27,0.0
0,2019-12-26,5.145,5.145,5.145,5.145,4726.0,4721.0,0.0,0.0,11.3,Dec 26,0.0
0,2019-12-25,5.145,5.145,5.145,5.145,4729.0,4732.0,0.0,0.0,11.3,Dec 25,0.0
0,2019-12-24,5.145,5.145,5.145,5.145,4714.0,4716.0,0.0,0.0,11.3,Dec 24,0.0
0,2019-12-23,5.145,5.145,5.145,5.145,4715.0,4714.0,0.0,0.0,11.3,Dec 23,0.0
0,2019-12-20,5.145,5.145,5.145,5.145,4709.0,4705.0,0.0,0.0,11.3,Dec 20,0.0
0,2019-12-19,5.145,5.145,5.145,5.145,4708.0,4710.0,0.0,0.0,11.3,Dec 19,0.0
0,2019-12-18,5.145,5.145,5.145,5.145,4698.0,4702.0,0.0,0.0,11.3,Dec 18,0.0
0,2019-12-17,5.145,5.145,5.145,5.145,4700.0,4696.0,0.0,0.0,11.3,Dec 17,0.0
0,2019-12-16,5.145,5.145,5.145,5.145,4696.0,4696.0,0.0,0.0,11.3,Dec 16,0.0
0,2019-12-13,5.145,5.145,5.145,5.145,4696.0,4699.0,0.0,0.0,11.3,Dec 13,0.0
0,2019-12-12,5.145,5.145,5.145,5.145,4698.0,4699.0,0.0,0.0,11.3,Dec 12,0.0
0,2019-12-11,5.145,5.145,5.145,5.145,4713.0,4712.0,0.0,0.0,11.3,Dec 11,0.0
0,2019-12-10,5.145,5.145,5.145,5.145,4718.0,4717.0,0.0,0.0,11.3,Dec 10,0.0
0,2019-12-09,5.145,5.145,5.145,5.145,4731.0,4728.0,0.0,0.0,11.3,Dec 09,0.0
0,2019-12-06,5.145,5.145,5.145,5.145,4736.0,4732.0,0.0,0.0,11.3,Dec 06,0.0
0,2019-12-05,5.145,5.145,5.145,5.145,4725.0,4727.0,0.0,0.0,11.3,Dec 05,0.0
0,2019-12-04,5.145,5.145,5.145,5.145,4720.0,4723.0,0.0,0.0,11.3,Dec 04,0.0
0,2019-12-03,5.145,5.145,5.145,5.145,4708.0,4705.0,0.0,0.0,11.3,Dec 03,0.0
0,2019-12-02,5.145,5.145,5.145,5.145,4708.0,4707.0,0.0,0.0,11.3,Dec 02,0.0
0,2019-11-29,5.145,5.145,5.145,5.145,4708.0,4711.0,0.0,0.0,11.3,Nov 29,0.0
0,2019-11-28,5.145,5.145,5.145,5.145,4707.0,4704.0,0.0,0.0,11.3,Nov 28,0.0
0,2019-11-27,5.145,5.145,5.145,5.145,4694.0,4696.0,0.0,0.0,11.3,Nov 27,0.0
0,2019-11-26,5.145,5.145,5.145,5.145,4700.0,4696.0,0.0,0.0,11.3,Nov 26,0.0
0,2019-11-25,5.145,5.145,5.145,5.145,4716.0,4712.0,0.0,0.0,11.3,Nov 25,0.0
0,2019-11-22,5.145,5.145,5.145,5.145,4715.0,4716.0,0.0,0.0,11.3,Nov 22,0.0
0,2019-11-21,5.145,5.145,5.145,5.145,4716.0,4712.0,0.0,0.0,11.3,Nov 21,0.0
0,2019-11-20,5.145,5.145,5.145,5.145,4726.0,4723.0,0.0,0.0,11.3,Nov 20,0.0
0,2019-11-19,5.145,5.145,5.145,5.145,4729.0,4731.0,0.0,0.0,11.3,Nov 19,0.0
0,2019-11-18,5.145,5.145,5.145,5.145,4736.0,4733.0,0.0,0.0,11.3,Nov 18,0.0
0,2019-11-15,5.145,5.145,5.145,5.145,4735.0,4737.0,0.0,0.0,11.3,Nov 15,0.0
