,date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
0,2021-02-16,11.75,11.82,11.45,11.47,11.47,107828.0,107828.0,-0.28,-2.383,11.58,"February 16, 21",-0.02383
0,2021-02-12,11.63,12.04,11.37,11.9,11.9,230400.0,230400.0,0.27,2.322,11.77,"February 12, 21",0.02322
0,2021-02-11,12.12,12.12,11.55,11.62,11.62,258900.0,258900.0,-0.5,-4.125,11.76333,"February 11, 21",-0.04125
0,2021-02-10,12.27,12.3,11.96,12.06,12.06,196300.0,196300.0,-0.21,-1.711,12.10667,"February 10, 21",-0.01711
0,2021-02-09,12.44,12.49,12.08,12.15,12.15,146700.0,146700.0,-0.29,-2.331,12.24,"February 09, 21",-0.02331
0,2021-02-08,11.96,12.37,11.88,12.32,12.32,211900.0,211900.0,0.36,3.01,12.19,"February 08, 21",0.0301
0,2021-02-05,11.82,11.82,11.52,11.7,11.7,151100.0,151100.0,-0.12,-1.015,11.68,"February 05, 21",-0.01015
0,2021-02-04,11.46,11.77,11.34,11.73,11.73,151000.0,151000.0,0.27,2.356,11.61333,"February 04, 21",0.02356
0,2021-02-03,12.03,12.1,11.68,11.73,11.73,161200.0,161200.0,-0.3,-2.494,11.83667,"February 03, 21",-0.02494
0,2021-02-02,11.96,12.32,11.69,12.06,12.06,282000.0,282000.0,0.1,0.836,12.02333,"February 02, 21",0.00836
0,2021-02-01,12.08,12.37,11.69,12.3,12.3,482500.0,482500.0,0.22,1.821,12.12,"February 01, 21",0.01821
0,2021-01-29,12.48,12.51,11.61,11.66,11.66,551900.0,551900.0,-0.82,-6.571,11.92667,"January 29, 21",-0.06571
0,2021-01-28,11.49,12.12,11.07,12.09,12.09,720900.0,720900.0,0.6,5.222,11.76,"January 28, 21",0.05222
0,2021-01-27,11.4,11.41,10.9,11.07,11.07,297800.0,297800.0,-0.33,-2.895,11.12667,"January 27, 21",-0.02895
0,2021-01-26,11.4,11.62,11.34,11.4,11.4,128200.0,128200.0,0.0,0.0,11.45333,"January 26, 21",0.0
0,2021-01-25,11.6,11.64,11.3,11.42,11.42,198900.0,198900.0,-0.18,-1.552,11.45333,"January 25, 21",-0.01552
0,2021-01-22,11.19,11.62,11.03,11.54,11.54,252800.0,252800.0,0.35,3.128,11.39667,"January 22, 21",0.03128
0,2021-01-21,11.62,11.62,11.3,11.4,11.4,139300.0,139300.0,-0.22,-1.893,11.44,"January 21, 21",-0.01893
0,2021-01-20,11.39,11.78,11.32,11.68,11.68,284000.0,284000.0,0.29,2.546,11.59333,"January 20, 21",0.02546
0,2021-01-19,11.52,11.52,11.19,11.28,11.28,220800.0,220800.0,-0.24,-2.083,11.33,"January 19, 21",-0.02083
0,2021-01-18,11.4,11.54,11.4,11.46,11.46,52200.0,52200.0,0.06,0.526,11.46667,"January 18, 21",0.00526
0,2021-01-15,12.1,12.11,11.33,11.36,11.36,373500.0,373500.0,-0.74,-6.116,11.6,"January 15, 21",-0.06116
0,2021-01-14,12.2,12.38,12.13,12.14,12.14,202300.0,202300.0,-0.06,-0.492,12.21667,"January 14, 21",-0.00492
0,2021-01-13,12.39,12.48,12.15,12.2,12.2,242100.0,242100.0,-0.19,-1.533,12.27667,"January 13, 21",-0.01533
0,2021-01-12,12.34,12.41,12.13,12.38,12.38,232000.0,232000.0,0.04,0.324,12.30667,"January 12, 21",0.00324
0,2021-01-11,12.31,12.55,12.2,12.32,12.32,298900.0,298900.0,0.01,0.081,12.35667,"January 11, 21",0.00081
0,2021-01-08,12.7,12.8,12.21,12.43,12.43,509300.0,509300.0,-0.27,-2.126,12.48,"January 08, 21",-0.02126
0,2021-01-07,13.07,13.12,12.85,13.02,13.02,186600.0,186600.0,-0.05,-0.383,12.99667,"January 07, 21",-0.00383
0,2021-01-06,12.85,13.14,12.63,13.1,13.1,291800.0,291800.0,0.25,1.946,12.95667,"January 06, 21",0.01946
0,2021-01-05,13.33,13.33,12.83,12.89,12.89,229100.0,229100.0,-0.44,-3.301,13.01667,"January 05, 21",-0.03301
0,2021-01-04,12.71,13.3,12.61,13.24,13.24,352500.0,352500.0,0.53,4.17,13.05,"January 04, 21",0.0417
