,date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
0,2018-03-27,10.25,10.25,10.18,10.18,601.0,601.0,-0.3953,-3.738,10.2383,Mar 27,0.057113187954309336
0,2018-03-23,10.5753,10.5753,10.5753,10.5753,400.0,400.0,-0.3247,-2.979,10.5753,Mar 23,0.09816199376947035
0,2018-03-22,,,,10.9,2.0,2.0,0.0,0.0,,Mar 22,0.13187954309449632
0,2018-03-21,10.9,10.9,10.9,10.9,624.0,624.0,-0.3,-2.679,10.9,Mar 21,0.13187954309449632
0,2018-03-12,,,,11.2,2.0,2.0,0.0,0.0,,Mar 12,0.1630321910695741
0,2018-03-07,11.2,11.2,11.2,11.2,270.0,270.0,0.32,2.941,11.2,Mar 7,0.1630321910695741
0,2018-03-05,11.01,11.0645,10.88,10.88,3230.0,3230.0,0.06,0.555,11.0157,Mar 5,0.12980269989615784
0,2018-02-26,,,,10.82,100.0,100.0,0.0,0.0,,"Feb 26, 18",0.1235721703011422
0,2018-02-22,10.81,10.82,10.81,10.82,600.0,600.0,0.06,0.558,10.8183,"Feb 22, 18",0.1235721703011422
0,2018-02-21,10.76,10.76,10.76,10.76,500.0,500.0,-0.24,-2.182,10.76,"Feb 21, 18",0.11734164070612657
0,2018-02-20,,,,11.0,50.0,50.0,0.0,0.0,,"Feb 20, 18",0.1422637590861889
0,2018-02-16,11.0,11.0,11.0,11.0,250.0,250.0,0.19,1.758,11.0,"Feb 16, 18",0.1422637590861889
0,2018-02-15,10.81,10.81,10.81,10.81,4787.0,4787.0,0.1899,1.788,10.81,"Feb 15, 18",0.12253374870197296
0,2018-02-14,10.6201,10.6201,10.6201,10.6201,100.0,100.0,-0.1999,-1.848,10.6201,"Feb 14, 18",0.10281412253374869
0,2018-02-13,10.83,10.83,10.82,10.82,200.0,200.0,-1.03,-8.692,10.825,"Feb 13, 18",0.1235721703011422
0,2018-02-12,,,,11.85,33.0,33.0,0.0,0.0,,"Feb 12, 18",0.23052959501557618
0,2018-02-09,10.85,11.85,10.85,11.85,5712.0,5712.0,1.0,9.217,11.6567,"Feb 9, 18",0.23052959501557618
0,2018-02-01,,,,10.85,2.0,2.0,0.0,0.0,,"Feb 1, 18",0.12668743509864994
0,2018-01-31,10.85,10.85,10.85,10.85,100.0,100.0,0.01,0.092,10.85,"Jan 31, 18",0.12668743509864994
0,2018-01-30,10.83,10.84,10.8,10.84,4534.0,4534.0,0.04,0.37,10.8047,"Jan 30, 18",0.12564901349948068
0,2018-01-29,10.8,10.8,10.8,10.8,3100.0,3100.0,-0.05,-0.461,10.8,"Jan 29, 18",0.12149532710280372
0,2018-01-26,10.85,10.85,10.85,10.85,2000.0,2000.0,0.0,0.0,10.85,"Jan 26, 18",0.12668743509864994
0,2018-01-25,10.8,10.85,10.8,10.85,2200.0,2200.0,0.01,0.092,10.8459,"Jan 25, 18",0.12668743509864994
0,2018-01-24,10.84,10.84,10.84,10.84,1000.0,1000.0,-0.01,-0.092,10.84,"Jan 24, 18",0.12564901349948068
0,2018-01-23,10.85,10.85,10.85,10.85,3000.0,3000.0,0.0,0.0,10.85,"Jan 23, 18",0.12668743509864994
0,2018-01-18,10.86,10.87,10.85,10.85,3200.0,3200.0,-0.0001,-0.001,10.858,"Jan 18, 18",0.12668743509864994
0,2018-01-16,10.85,10.8501,10.85,10.8501,5201.0,5201.0,-0.0499,-0.458,10.85,"Jan 16, 18",0.12669781931464158
0,2018-01-10,10.515,10.9,10.515,10.9,1300.0,1300.0,0.04,0.368,10.8109,"Jan 10, 18",0.13187954309449632
0,2018-01-09,10.86,10.86,10.86,10.86,2000.0,2000.0,0.0,0.0,10.86,"Jan 9, 18",0.12772585669781916
0,2018-01-08,10.86,10.86,10.86,10.86,50000.0,50000.0,-0.04,-0.367,10.86,"Jan 8, 18",0.12772585669781916
0,2018-01-03,10.2501,11.55,10.2501,10.9,9500.0,9500.0,0.25,2.347,10.7627,"Jan 3, 18",0.13187954309449632
0,2018-01-02,10.65,10.65,10.65,10.65,4798.0,4798.0,0.05,0.472,10.65,"Jan 2, 18",0.10591900311526474
0,2017-12-29,10.6,10.6,10.6,10.6,300.0,300.0,-0.05,-0.469,10.6,"Dec 29, 17",0.10072689511941836
0,2017-12-22,10.64,10.65,10.64,10.65,402.0,402.0,0.0,0.0,10.6467,"Dec 22, 17",0.10591900311526474
0,2017-12-18,10.63,10.65,10.63,10.65,950.0,950.0,0.09,0.852,10.6322,"Dec 18, 17",0.10591900311526474
0,2017-12-15,10.5397,10.56,10.53,10.56,10200.0,10200.0,0.03,0.285,10.535,"Dec 15, 17",0.0965732087227414
0,2017-12-13,,,,10.53,50.0,50.0,0.0,0.0,,"Dec 13, 17",0.09345794392523349
0,2017-12-12,10.53,10.53,10.53,10.53,200.0,200.0,0.0399,0.38,10.53,"Dec 12, 17",0.09345794392523349
0,2017-12-11,10.51,10.52,10.4901,10.4901,1298.0,1298.0,0.0201,0.192,10.5147,"Dec 11, 17",0.0893146417445482
0,2017-12-08,,,,10.47,148.0,148.0,0.0,0.0,,"Dec 8, 17",0.08722741433021805
0,2017-12-07,10.46,10.47,10.46,10.47,3730.0,3730.0,0.07,0.673,10.4697,"Dec 7, 17",0.08722741433021805
0,2017-12-06,10.4,10.4,10.4,10.4,300.0,300.0,-0.08,-0.763,10.4,"Dec 6, 17",0.07995846313603318
0,2017-12-04,10.48,10.48,10.48,10.48,200.0,200.0,0.08,0.769,10.48,"Dec 4, 17",0.08826583592938729
0,2017-11-30,10.33,10.4,10.33,10.4,504.0,504.0,-0.29,-2.713,10.3478,"Nov 30, 17",0.07995846313603318
0,2017-11-29,10.69,10.69,10.69,10.69,290.0,290.0,-0.01,-0.093,10.69,"Nov 29, 17",0.11007268951194171
0,2017-11-28,10.7,10.7,10.7,10.7,461.0,461.0,0.05,0.469,10.7,"Nov 28, 17",0.11111111111111095
0,2017-11-27,10.65,10.65,10.65,10.65,400.0,400.0,0.0,0.0,10.65,"Nov 27, 17",0.10591900311526474
0,2017-11-24,10.99,10.99,10.65,10.65,739.0,739.0,0.07,0.662,10.7414,"Nov 24, 17",0.10591900311526474
