,date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
0,2018-07-10,4.06,4.1842,3.8592,4.12,96222.0,96222.0,0.07,1.728,4.0337,Jul 10,-0.683076923076923
0,2018-07-09,4.08,4.08,3.71,4.05,120539.0,120539.0,0.16,4.113,3.9518,Jul 9,-0.6884615384615385
0,2018-07-06,3.68,3.89,3.58,3.89,73884.0,73884.0,0.3,8.357,3.7665,Jul 6,-0.7007692307692307
0,2018-07-05,3.53,3.7226,3.4552,3.59,22005.0,22005.0,0.14,4.058,3.583,Jul 5,-0.7238461538461538
0,2018-07-03,3.47,3.5,3.4,3.45,21992.0,21992.0,0.03,0.877,3.4684,Jul 3,-0.7346153846153847
0,2018-07-02,3.52,3.52,3.25,3.42,29723.0,29723.0,-0.12,-3.39,3.3931,Jul 2,-0.7369230769230769
0,2018-06-29,3.49,3.5499,3.3109,3.54,77217.0,77217.0,0.07,2.017,3.4671,Jun 29,-0.7276923076923077
0,2018-06-28,3.7,3.7,3.4677,3.47,150317.0,150317.0,-0.23,-6.216,3.5104,Jun 28,-0.7330769230769231
0,2018-06-27,3.96,3.99,3.67,3.7,101659.0,101659.0,-0.23,-5.852,3.8182,Jun 27,-0.7153846153846154
0,2018-06-26,3.88,3.95,3.66,3.93,120997.0,120997.0,0.0607,1.569,3.8341,Jun 26,-0.6976923076923077
0,2018-06-25,3.6,3.9,3.46,3.8693,141307.0,141307.0,0.2893,8.081,3.711,Jun 25,-0.7023615384615385
0,2018-06-22,3.4413,3.6,3.423,3.58,79748.0,79748.0,0.09,2.579,3.5215,Jun 22,-0.7246153846153847
0,2018-06-21,3.6,3.65,3.42,3.49,201026.0,201026.0,-0.1,-2.786,3.4681,Jun 21,-0.7315384615384615
0,2018-06-20,3.43,3.59,3.231,3.59,100574.0,100574.0,0.16,4.665,3.4171,Jun 20,-0.7238461538461538
0,2018-06-19,3.46,3.46,3.11,3.43,92276.0,92276.0,-0.01,-0.291,3.291,Jun 19,-0.7361538461538462
0,2018-06-18,3.47,3.55,3.0291,3.44,127971.0,127971.0,-0.06,-1.714,3.3548,Jun 18,-0.7353846153846154
0,2018-06-15,3.58,3.65,2.96,3.5,289301.0,289301.0,-0.11,-3.047,3.3084,Jun 15,-0.7307692307692307
0,2018-06-14,4.0,4.6,3.55,3.61,3404834.0,3404834.0,0.06,1.69,4.1156,Jun 14,-0.7223076923076923
0,2018-06-13,3.63,3.74,3.43,3.55,82807.0,82807.0,0.05,1.429,3.5642,Jun 13,-0.7269230769230769
0,2018-06-12,3.71,3.71,3.41,3.5,86136.0,86136.0,-0.24,-6.417,3.565,Jun 12,-0.7307692307692307
0,2018-06-11,3.9,3.96,3.55,3.74,90238.0,90238.0,-0.15,-3.856,3.6835,Jun 11,-0.7123076923076923
0,2018-06-08,4.05,4.05,3.521,3.89,183960.0,183960.0,-0.15,-3.713,3.7556,"Jun 8, 18",-0.7007692307692307
0,2018-06-07,4.2,4.2,3.821,4.04,528447.0,528447.0,0.35,9.485,3.9947,"Jun 7, 18",-0.6892307692307693
0,2018-06-06,3.8,3.8587,3.4301,3.69,180462.0,180462.0,0.35,10.479,3.6589,"Jun 6, 18",-0.7161538461538461
0,2018-06-05,3.29,3.5,3.07,3.34,191205.0,191205.0,0.32,10.596,3.3033,"Jun 5, 18",-0.7430769230769231
0,2018-06-04,2.87,3.09,2.7,3.02,121515.0,121515.0,0.15,5.226,2.8593,"Jun 4, 18",-0.7676923076923077
0,2018-06-01,3.12,3.2,2.85,2.87,76084.0,76084.0,-0.14,-4.651,2.9919,"Jun 1, 18",-0.7792307692307692
0,2018-05-31,3.1155,3.1832,2.83,3.01,69462.0,69462.0,-0.13,-4.14,3.0538,"May 31, 18",-0.7684615384615385
0,2018-05-30,3.15,3.2785,3.05,3.14,40550.0,40550.0,0.0,0.0,3.1512,"May 30, 18",-0.7584615384615384
0,2018-05-29,3.24,3.33,3.1,3.14,74889.0,74889.0,-0.1665,-5.036,3.1753,"May 29, 18",-0.7584615384615384
0,2018-05-25,3.49,3.5175,3.1059,3.3065,156699.0,156699.0,-0.1435,-4.159,3.2653,"May 25, 18",-0.7456538461538462
0,2018-05-24,3.54,4.44,3.33,3.45,1847161.0,1847161.0,-0.08,-2.266,3.9291,"May 24, 18",-0.7346153846153847
0,2018-05-23,3.39,3.58,3.04,3.53,197913.0,197913.0,0.13,3.824,3.3444,"May 23, 18",-0.7284615384615385
0,2018-05-22,3.36,3.469,3.221,3.4,65088.0,65088.0,0.06,1.796,3.3358,"May 22, 18",-0.7384615384615384
0,2018-05-21,3.45,3.47,3.1874,3.34,91053.0,91053.0,-0.11,-3.188,3.3291,"May 21, 18",-0.7430769230769231
0,2018-05-18,3.7417,3.7417,3.41,3.45,84477.0,84477.0,-0.26,-7.008,3.5308,"May 18, 18",-0.7346153846153847
0,2018-05-17,3.7136,3.807,3.65,3.71,144362.0,144362.0,-0.01,-0.269,3.7692,"May 17, 18",-0.7146153846153845
0,2018-05-16,3.97,4.09,3.66,3.72,64656.0,64656.0,-0.13,-3.377,3.7846,"May 16, 18",-0.7138461538461538
0,2018-05-15,3.83,4.1777,3.7843,3.85,74952.0,74952.0,0.01,0.26,3.9837,"May 15, 18",-0.7038461538461539
0,2018-05-14,3.831,3.91,3.73,3.84,28209.0,28209.0,0.01,0.261,3.8135,"May 14, 18",-0.7046153846153846
0,2018-05-11,3.85,4.08,3.81,3.83,34251.0,34251.0,-0.03,-0.777,3.8842,"May 11, 18",-0.7053846153846154
0,2018-05-10,4.0,4.4,3.81,3.86,123156.0,123156.0,-0.11,-2.771,4.1199,"May 10, 18",-0.7030769230769232
0,2018-05-09,3.94,4.0,3.7,3.97,43688.0,43688.0,0.01,0.253,3.9091,"May 9, 18",-0.6946153846153845
0,2018-05-08,3.7023,4.21,3.7023,3.96,63411.0,63411.0,0.12,3.125,4.0096,"May 8, 18",-0.6953846153846153
0,2018-05-07,3.98,3.9946,3.8,3.84,8631.0,8631.0,-0.02,-0.518,3.8768,"May 7, 18",-0.7046153846153846
0,2018-05-04,4.0,4.032,3.805,3.86,29758.0,29758.0,-0.2,-4.926,3.9198,"May 4, 18",-0.7030769230769232
0,2018-05-03,4.32,4.7499,4.04,4.06,210994.0,210994.0,-0.04,-0.976,4.3856,"May 3, 18",-0.6876923076923078
0,2018-05-02,4.03,4.3289,3.8091,4.1,41696.0,41696.0,0.12,3.015,4.0626,"May 2, 18",-0.6846153846153846
0,2018-05-01,4.14,4.14,3.9001,3.98,13980.0,13980.0,-0.02,-0.5,3.9928,"May 1, 18",-0.6938461538461538
0,2018-04-30,4.24,4.54,4.0,4.0,144720.0,144720.0,-0.2,-4.762,4.3396,"Apr 30, 18",-0.6923076923076923
0,2018-04-27,3.88,4.2397,3.801,4.2,46081.0,46081.0,0.295,7.554,4.0816,"Apr 27, 18",-0.676923076923077
0,2018-04-26,3.88,3.91,3.8,3.905,9455.0,9455.0,0.025,0.644,3.8487,"Apr 26, 18",-0.6996153846153846
0,2018-04-25,4.5,4.56,3.68,3.88,68057.0,68057.0,-0.5977,-13.348,4.1095,"Apr 25, 18",-0.7015384615384617
0,2018-04-24,4.41,4.87,4.2518,4.4777,90101.0,90101.0,0.0377,0.849,4.535,"Apr 24, 18",-0.6555615384615385
0,2018-04-23,4.77,4.77,4.4008,4.44,39008.0,39008.0,-0.36,-7.5,4.4917,"Apr 23, 18",-0.6584615384615383
0,2018-04-20,5.58,5.58,4.65,4.8,29663.0,29663.0,-0.78,-13.978,4.9928,"Apr 20, 18",-0.6307692307692307
0,2018-04-19,5.54,5.81,5.511,5.58,17163.0,17163.0,-0.08,-1.413,5.6533,"Apr 19, 18",-0.5707692307692308
0,2018-04-18,5.28,5.87,5.28,5.66,70463.0,70463.0,0.32,5.993,5.5005,"Apr 18, 18",-0.5646153846153846
0,2018-04-17,5.1,6.6,5.1,5.34,432578.0,432578.0,0.37,7.445,5.954,"Apr 17, 18",-0.5892307692307692
0,2018-04-16,4.64,5.08,4.521,4.97,59390.0,59390.0,0.3,6.424,4.8561,"Apr 16, 18",-0.6176923076923078
0,2018-04-13,4.42,5.1,4.38,4.67,154654.0,154654.0,0.23,5.18,4.6878,"Apr 13, 18",-0.6407692307692308
0,2018-04-12,4.49,4.599,4.3601,4.44,28378.0,28378.0,-0.05,-1.114,4.5118,"Apr 12, 18",-0.6584615384615383
0,2018-04-11,4.38,4.83,4.2301,4.49,168087.0,168087.0,0.14,3.218,4.5115,"Apr 11, 18",-0.6546153846153846
0,2018-04-10,4.365,4.68,4.35,4.35,27121.0,27121.0,-0.41,-8.613,4.4411,"Apr 10, 18",-0.6653846153846155
0,2018-04-09,4.42,6.189,4.217,4.76,83616.0,83616.0,0.14,3.03,5.0042,"Apr 9, 18",-0.6338461538461538
0,2018-04-06,5.32,5.32,4.4864,4.62,49811.0,49811.0,-0.74,-13.806,4.8993,"Apr 6, 18",-0.6446153846153846
0,2018-04-05,5.65,5.65,5.211,5.36,44369.0,44369.0,-0.27,-4.796,5.3997,"Apr 5, 18",-0.5876923076923076
0,2018-04-04,6.4978,6.72,5.5617,5.63,217439.0,217439.0,-0.67,-10.635,6.2462,"Apr 4, 18",-0.566923076923077
0,2018-04-03,7.39,7.4,6.12,6.3,28624.0,28624.0,-0.99,-13.58,6.7755,"Apr 3, 18",-0.5153846153846154
0,2018-04-02,7.88,7.88,7.28,7.29,15850.0,15850.0,-0.36,-4.706,7.4323,"Apr 2, 18",-0.4392307692307692
0,2018-03-29,7.71,8.0,7.65,7.65,11294.0,11294.0,-0.1,-1.29,7.8125,"Mar 29, 18",-0.4115384615384615
0,2018-03-28,8.11,8.1774,7.75,7.75,15754.0,15754.0,-0.52,-6.288,7.9375,"Mar 28, 18",-0.40384615384615385
0,2018-03-27,8.99,8.99,8.26,8.27,19800.0,19800.0,-0.5,-5.701,8.6458,"Mar 27, 18",-0.3638461538461539
0,2018-03-26,9.0009,9.2317,8.7235,8.77,18420.0,18420.0,0.0,0.0,8.9255,"Mar 26, 18",-0.32538461538461544
0,2018-03-23,9.5,9.77,8.51,8.77,76288.0,76288.0,-0.5,-5.394,9.3203,"Mar 23, 18",-0.32538461538461544
0,2018-03-22,8.251,9.6531,8.251,9.27,77983.0,77983.0,0.89,10.621,9.0979,"Mar 22, 18",-0.28692307692307695
0,2018-03-21,8.07,8.41,7.8226,8.38,14681.0,14681.0,0.47,5.942,8.134,"Mar 21, 18",-0.3553846153846153
0,2018-03-20,8.32,8.32,7.6173,7.91,11745.0,11745.0,-0.47,-5.609,7.9514,"Mar 20, 18",-0.3915384615384615
0,2018-03-19,8.3656,8.4999,8.01,8.38,23974.0,23974.0,-0.26,-3.009,8.303,"Mar 19, 18",-0.3553846153846153
0,2018-03-16,7.9,9.185,7.9,8.64,98157.0,98157.0,0.92,11.917,8.4894,"Mar 16, 18",-0.33538461538461534
0,2018-03-15,7.24,9.8,7.23,7.72,294752.0,294752.0,0.43,5.898,8.4987,"Mar 15, 18",-0.4061538461538462
0,2018-03-14,7.49,7.49,6.95,7.29,53722.0,53722.0,-0.08,-1.085,7.1517,"Mar 14, 18",-0.4392307692307692
0,2018-03-13,7.95,8.1011,6.9775,7.37,103617.0,103617.0,-0.78,-9.571,7.4842,"Mar 13, 18",-0.4330769230769231
0,2018-03-12,7.47,11.5,7.31,8.15,575261.0,575261.0,0.6167,8.186,9.326,"Mar 12, 18",-0.37307692307692303
0,2018-03-09,9.3031,10.27,6.8652,7.5333,117904.0,117904.0,-0.5167,-6.419,8.1116,"Mar 9, 18",-0.4205153846153846
0,2018-03-08,6.3,8.7445,6.0,8.05,137651.0,688257.0,0.9,12.587,7.618,"Mar 8, 18",-0.3807692307692307
0,2018-03-07,7.3,7.6,6.95,7.15,21287.0,106434.0,-0.146,-2.001,7.3001,"Mar 7, 18",-0.44999999999999996
0,2018-03-06,7.0,8.05,6.95,7.296,62695.0,313475.0,0.296,4.229,7.3822,"Mar 6, 18",-0.43876923076923074
0,2018-03-05,7.4,7.4,6.7,7.0,14223.0,71117.0,-0.3995,-5.399,7.1414,"Mar 5, 18",-0.46153846153846156
0,2018-03-02,7.65,7.65,7.15,7.3995,18272.0,91361.0,0.1735,2.401,7.3589,"Mar 2, 18",-0.43080769230769234
0,2018-03-01,7.6,8.0,7.0,7.226,140776.0,703881.0,-0.124,-1.687,7.577,"Mar 1, 18",-0.4441538461538462
