,date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
0,2021-02-15,0.407,0.43,0.402,0.419,0.419,30010.0,30010.0,0.012,2.948,0.417,"February 15, 21",0.02948
0,2021-02-12,0.41,0.425,0.407,0.408,0.408,30021.0,30021.0,-0.002,-0.488,0.41333,"February 12, 21",-0.00488
0,2021-02-11,0.417,0.427,0.408,0.414,0.414,22134.0,22134.0,-0.003,-0.719,0.41633,"February 11, 21",-0.00719
0,2021-02-10,0.42,0.426,0.417,0.417,0.417,4000.0,4000.0,-0.003,-0.714,0.42,"February 10, 21",-0.00714
0,2021-02-09,0.427,0.427,0.419,0.425,0.425,241.0,241.0,-0.002,-0.468,0.42367,"February 09, 21",-0.00468
0,2021-02-08,0.426,0.427,0.424,0.427,0.427,1100.0,1100.0,0.001,0.235,0.426,"February 08, 21",0.00235
0,2021-02-05,0.425,0.425,0.425,0.425,0.425,235.0,235.0,0.0,0.0,0.425,"February 05, 21",0.0
0,2021-02-04,0.419,0.425,0.418,0.425,0.425,1644.0,1644.0,0.006,1.432,0.42267,"February 04, 21",0.01432
0,2021-02-03,0.438,0.438,0.42,0.426,0.426,5820.0,5820.0,-0.012,-2.74,0.428,"February 03, 21",-0.0274
0,2021-02-02,0.419,0.43,0.417,0.43,0.43,24080.0,24080.0,0.011,2.625,0.42567,"February 02, 21",0.02625
0,2021-02-01,0.421,0.435,0.417,0.422,0.422,22804.0,22804.0,0.001,0.238,0.42467,"February 01, 21",0.00238
0,2021-01-29,0.427,0.427,0.419,0.419,0.419,507.0,507.0,-0.008,-1.874,0.42167,"January 29, 21",-0.01874
0,2021-01-28,0.428,0.428,0.418,0.418,0.418,5957.0,5957.0,-0.01,-2.336,0.42133,"January 28, 21",-0.02336
0,2021-01-27,0.439,0.439,0.419,0.421,0.421,14121.0,14121.0,-0.018,-4.1,0.42633,"January 27, 21",-0.041
0,2021-01-26,0.418,0.42,0.418,0.42,0.42,3145.0,3145.0,0.002,0.478,0.41933,"January 26, 21",0.00478
0,2021-01-25,0.428,0.428,0.428,0.428,0.428,5001.0,5001.0,0.0,0.0,0.428,"January 25, 21",0.0
0,2021-01-22,0.427,0.429,0.417,0.428,0.428,18691.0,18691.0,0.001,0.234,0.42467,"January 22, 21",0.00234
0,2021-01-21,0.428,0.428,0.418,0.427,0.427,6410.0,6410.0,-0.001,-0.234,0.42433,"January 21, 21",-0.00234
0,2021-01-20,0.428,0.428,0.417,0.418,0.418,27406.0,27406.0,-0.01,-2.336,0.421,"January 20, 21",-0.02336
0,2021-01-19,0.42,0.425,0.42,0.425,0.425,205.0,205.0,0.005,1.19,0.42333,"January 19, 21",0.0119
0,2021-01-18,0.414,0.426,0.414,0.418,0.418,13245.0,13245.0,0.004,0.966,0.41933,"January 18, 21",0.00966
0,2021-01-15,0.426,0.426,0.413,0.426,0.426,3504.0,3504.0,0.0,0.0,0.42167,"January 15, 21",0.0
0,2021-01-14,0.421,0.429,0.417,0.417,0.417,1594.0,1594.0,-0.004,-0.95,0.421,"January 14, 21",-0.0095
0,2021-01-13,0.424,0.433,0.406,0.426,0.426,70212.0,70212.0,0.002,0.472,0.42167,"January 13, 21",0.00472
0,2021-01-12,0.423,0.43,0.423,0.429,0.429,4259.0,4259.0,0.006,1.418,0.42733,"January 12, 21",0.01418
0,2021-01-11,0.428,0.428,0.423,0.428,0.428,2104.0,2104.0,0.0,0.0,0.42633,"January 11, 21",0.0
0,2021-01-08,0.428,0.428,0.424,0.424,0.424,2258.0,2258.0,-0.004,-0.935,0.42533,"January 08, 21",-0.00935
0,2021-01-07,0.427,0.429,0.422,0.429,0.429,8990.0,8990.0,0.002,0.468,0.42667,"January 07, 21",0.00468
0,2021-01-06,0.427,0.433,0.425,0.433,0.433,5115.0,5115.0,0.006,1.405,0.43033,"January 06, 21",0.01405
0,2021-01-05,0.427,0.428,0.421,0.421,0.421,4887.0,4887.0,-0.006,-1.405,0.42333,"January 05, 21",-0.01405
0,2021-01-04,0.428,0.428,0.421,0.421,0.421,44.0,44.0,-0.007,-1.636,0.42333,"January 04, 21",-0.01636
0,2020-12-31,0.429,0.43,0.421,0.421,0.421,6204.0,6204.0,-0.008,-1.865,0.424,"December 31, 20",-0.01865
0,2020-12-30,0.426,0.431,0.425,0.425,0.425,11691.0,11691.0,-0.001,-0.235,0.427,"December 30, 20",-0.00235
0,2020-12-29,0.428,0.429,0.425,0.425,0.425,4471.0,4471.0,-0.003,-0.701,0.42633,"December 29, 20",-0.00701
0,2020-12-28,0.423,0.429,0.421,0.426,0.426,24813.0,24813.0,0.003,0.709,0.42533,"December 28, 20",0.00709
0,2020-12-24,0.422,0.422,0.422,0.422,0.422,988.0,988.0,0.0,0.0,0.422,"December 24, 20",0.0
0,2020-12-23,0.429,0.431,0.423,0.423,0.423,16559.0,16559.0,-0.006,-1.399,0.42567,"December 23, 20",-0.01399
0,2020-12-22,0.412,0.432,0.412,0.43,0.43,24078.0,24078.0,0.018,4.369,0.42467,"December 22, 20",0.04369
0,2020-12-21,0.44,0.44,0.43,0.431,0.431,6118.0,6118.0,-0.009,-2.045,0.43367,"December 21, 20",-0.02045
0,2020-12-18,0.439,0.44,0.431,0.432,0.432,17365.0,17365.0,-0.007,-1.595,0.43433,"December 18, 20",-0.01595
0,2020-12-17,0.427,0.427,0.427,0.427,0.427,2400.0,2400.0,0.0,0.0,0.427,"December 17, 20",0.0
0,2020-12-16,0.438,0.438,0.423,0.423,0.423,6001.0,6001.0,-0.015,-3.425,0.428,"December 16, 20",-0.03425
0,2020-12-15,0.429,0.432,0.429,0.43,0.43,3933.0,3933.0,0.001,0.233,0.43033,"December 15, 20",0.00233
0,2020-12-14,0.428,0.438,0.428,0.43,0.43,1334.0,1334.0,0.002,0.467,0.432,"December 14, 20",0.00467
0,2020-12-11,0.431,0.435,0.43,0.435,0.435,10973.0,10973.0,0.004,0.928,0.43333,"December 11, 20",0.00928
0,2020-12-10,0.431,0.431,0.431,0.431,0.431,3985.0,3985.0,0.0,0.0,0.431,"December 10, 20",0.0
0,2020-12-09,0.432,0.432,0.431,0.431,0.431,8685.0,8685.0,-0.001,-0.231,0.43133,"December 09, 20",-0.00231
0,2020-12-08,0.439,0.44,0.432,0.436,0.436,10518.0,10518.0,-0.003,-0.683,0.436,"December 08, 20",-0.00683
