,date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
0,2018-08-27,25.46,25.46,25.42,25.42,15852.0,15852.0,-0.04,-0.157,25.433,Aug 27,0.39298357134245926
0,2018-08-24,25.44,25.46,25.41,25.46,19860.0,19860.0,0.0326,0.128,25.43,Aug 24,0.39517552031388714
0,2018-08-23,25.41,25.4295,25.41,25.4274,12196.0,12196.0,0.0174,0.068,25.4126,Aug 23,0.39338908190217325
0,2018-08-22,25.43,25.44,25.41,25.41,12672.0,12672.0,0.0,0.0,25.4264,Aug 22,0.39243558409960216
0,2018-08-21,25.4,25.47,25.4,25.41,11496.0,11496.0,0.01,0.039,25.4304,Aug 21,0.39243558409960216
0,2018-08-20,25.4,25.439,25.4,25.4,12543.0,12543.0,0.0,0.0,25.4109,Aug 20,0.3918875968567451
0,2018-08-17,25.41,25.44,25.4,25.4,11112.0,11112.0,-0.05,-0.196,25.4195,Aug 17,0.3918875968567451
0,2018-08-16,25.47,25.47,25.42,25.45,16260.0,16260.0,0.0,0.0,25.4411,Aug 16,0.3946275330710301
0,2018-08-15,25.46,25.48,25.43,25.45,26454.0,26454.0,-0.025,-0.098,25.4553,Aug 15,0.3946275330710301
0,2018-08-14,25.48,25.55,25.46,25.475,10673.0,10673.0,0.015,0.059,25.4913,Aug 14,0.3959975011781727
0,2018-08-13,25.47,25.5,25.45,25.46,7813.0,7813.0,-0.04,-0.157,25.4748,Aug 13,0.39517552031388714
0,2018-08-10,25.43,25.5,25.43,25.5,4776.0,4776.0,0.0517,0.203,25.4709,Aug 10,0.3973674692853151
0,2018-08-09,25.53,25.53,25.43,25.4483,7925.0,7925.0,-0.0517,-0.203,25.4531,Aug 9,0.39453437523974444
0,2018-08-08,25.5588,25.5688,25.5,25.5,4214.0,4214.0,-0.05,-0.196,25.5346,Aug 8,0.3973674692853151
0,2018-08-07,25.6,25.61,25.55,25.55,18022.0,18022.0,-0.0768,-0.3,25.5795,Aug 7,0.40010740549960006
0,2018-08-06,25.68,25.68,25.6194,25.6268,3630.0,3630.0,-0.0432,-0.168,25.6489,Aug 6,0.4043159475247416
0,2018-08-03,25.63,25.67,25.58,25.67,4755.0,4755.0,0.0802,0.313,25.6248,Aug 3,0.4066832524138839
0,2018-08-02,25.51,25.6299,25.51,25.5898,14075.0,14075.0,0.0356,0.139,25.5896,Aug 2,0.40228839472617084
0,2018-08-01,25.5522,25.5799,25.529,25.5542,1788.0,1788.0,0.0042,0.016,25.5541,Aug 1,0.4003375601416
0,2018-07-31,25.56,25.5828,25.55,25.55,6129.0,6129.0,-0.0081,-0.032,25.5656,Jul 31,0.40010740549960006
0,2018-07-30,25.51,25.5918,25.51,25.5581,3549.0,3549.0,0.0181,0.071,25.5646,Jul 30,0.4005512751663141
0,2018-07-27,25.56,25.58,25.54,25.54,3825.0,3825.0,-0.0085,-0.033,25.5617,Jul 27,0.39955941825674296
0,2018-07-26,25.54,25.56,25.53,25.5485,3623.0,3623.0,0.0442,0.173,25.5521,Jul 26,0.4000252074131715
0,2018-07-25,25.58,25.5801,25.4751,25.5043,8961.0,8961.0,-0.0757,-0.296,25.5549,Jul 25,0.3976031037997436
0,2018-07-24,25.59,25.64,25.5656,25.58,5799.0,5799.0,-0.001,-0.004,25.6034,Jul 24,0.40175136722817084
0,2018-07-23,25.5,25.59,25.5,25.581,8330.0,8330.0,0.131,0.515,25.562,Jul 23,0.4018061659524566
0,2018-07-20,25.4,25.4814,25.4,25.45,7269.0,7269.0,-0.0399,-0.157,25.4567,"Jul 20, 18",0.3946275330710301
0,2018-07-19,25.89,25.98,25.42,25.4899,44361.0,44361.0,-0.4127,-1.593,25.6673,"Jul 19, 18",0.39681400217002943
0,2018-07-18,25.8898,25.98,25.8843,25.9026,3261.0,3261.0,-0.0122,-0.047,25.9044,"Jul 18, 18",0.41942943568273733
0,2018-07-17,25.86,25.9799,25.851,25.9148,5370.0,5370.0,0.005,0.019,25.9228,"Jul 17, 18",0.42009798011902283
0,2018-07-16,25.9115,25.9115,25.9098,25.9098,457.0,457.0,-0.0352,-0.136,25.9105,"Jul 16, 18",0.4198239864975944
0,2018-07-13,25.93,25.945,25.8938,25.945,1346.0,1346.0,-0.015,-0.058,25.9046,"Jul 13, 18",0.421752901592451
0,2018-07-12,25.83,25.98,25.82,25.96,7390.0,7390.0,-0.03,-0.115,25.8819,"Jul 12, 18",0.42257488245673647
0,2018-07-11,25.93,25.99,25.9225,25.99,3268.0,3268.0,0.0693,0.267,25.9495,"Jul 11, 18",0.4242188441853073
