,date,close,volume,unadjustedVolume,change,changePercent,label,changeOverTime,open,high,low,vwap
0,2018-12-24,10.5,3.0,3.0,0.0,0.0,Dec 24,0.06275303643724688,,,,
0,2018-12-13,10.5,126.0,126.0,0.25,2.439,Dec 13,0.06275303643724688,10.5,10.5,10.5,10.5
0,2018-12-11,10.25,200.0,200.0,0.25,2.5,Dec 11,0.037449392712550524,10.25,10.25,10.25,10.25
0,2018-12-10,10.0,325.0,325.0,-0.64,-6.015,Dec 10,0.012145748987854171,10.0,10.0,10.0,10.0
0,2018-12-07,10.64,305.0,305.0,1.03,10.718,Dec 7,0.0769230769230769,10.64,10.64,10.64,10.64
0,2018-12-06,9.61,5.0,5.0,0.0,0.0,Dec 6,-0.027327935222672198,,,,
0,2018-12-04,9.61,2083.0,2083.0,-0.44,-4.378,Dec 4,-0.027327935222672198,10.7,10.7,9.5454,9.7394
0,2018-11-29,10.05,100.0,100.0,-0.4698,-4.466,Nov 29,0.017206477732793515,10.05,10.05,10.05,10.05
0,2018-11-28,10.5198,100.0,100.0,-0.0792,-0.747,Nov 28,0.06475708502024284,10.5198,10.5198,10.5198,10.5198
0,2018-11-27,10.599,19.0,19.0,0.0,0.0,"Nov 27, 18",0.07277327935222666,,,,
0,2018-11-21,10.599,300.0,300.0,0.214,2.061,"Nov 21, 18",0.07277327935222666,10.5001,10.599,10.5001,10.5495
0,2018-11-20,10.385,157.0,157.0,0.315,3.128,"Nov 20, 18",0.05111336032388653,10.385,10.385,10.385,10.385
0,2018-11-19,10.07,11.0,11.0,0.0,0.0,"Nov 19, 18",0.01923076923076918,,,,
0,2018-11-08,10.07,100.0,100.0,-0.43,-4.095,"Nov 8, 18",0.01923076923076918,10.07,10.07,10.07,10.07
0,2018-10-30,10.5,952.0,952.0,0.0,0.0,"Oct 30, 18",0.06275303643724688,10.5,10.5,10.5,10.5
0,2018-10-24,10.5,100.0,100.0,0.0,0.0,"Oct 24, 18",0.06275303643724688,10.5,10.5,10.5,10.5
0,2018-10-23,10.5,308.0,308.0,0.0,0.0,"Oct 23, 18",0.06275303643724688,10.5,10.5,10.5,10.5
0,2018-10-22,10.5,479.0,479.0,0.0,0.0,"Oct 22, 18",0.06275303643724688,10.5,10.5,10.5,10.5
0,2018-10-19,10.5,300.0,300.0,0.05,0.478,"Oct 19, 18",0.06275303643724688,10.5,10.5,10.5,10.5
0,2018-10-18,10.45,450.0,450.0,-0.05,-0.476,"Oct 18, 18",0.057692307692307536,10.5,10.5,10.45,10.4625
0,2018-10-17,10.5,119.0,119.0,0.0,0.0,"Oct 17, 18",0.06275303643724688,10.5,10.5,10.5,10.5
0,2018-10-11,10.5,300.0,300.0,-0.08,-0.756,"Oct 11, 18",0.06275303643724688,10.53,10.5403,10.5,10.5234
0,2018-10-10,10.58,3923.0,3923.0,0.08,0.762,"Oct 10, 18",0.07085020242914972,10.6,10.6,10.5,10.558
0,2018-10-08,10.5,45.0,45.0,0.0,0.0,"Oct 8, 18",0.06275303643724688,,,,
0,2018-10-04,10.5,1200.0,1200.0,0.1105,1.064,"Oct 4, 18",0.06275303643724688,10.45,10.5,10.45,10.4792
0,2018-10-03,10.3895,5351.0,5351.0,0.0395,0.382,"Oct 3, 18",0.051568825910931086,10.3,10.39,10.3,10.375
