,date,open,high,low,close,volume,unadjustedVolume,change,changePercent,label,changeOverTime,vwap
0,2019-09-05,16.92,16.92,16.92,16.92,0.0,0.0,0.0,0.0,Sep 05,0.0,
0,2019-09-04,16.92,16.92,16.92,16.92,0.0,0.0,0.0,0.0,Sep 04,0.0,
0,2019-09-03,16.92,16.92,16.92,16.92,0.0,0.0,0.0,0.0,Sep 03,0.0,
0,2019-09-02,16.92,16.92,16.92,16.92,0.0,0.0,0.0,0.0,Sep 02,0.0,
0,2019-08-30,16.92,16.92,16.92,16.92,0.0,0.0,0.0,0.0,Aug 30,0.0,
0,2019-08-29,16.92,16.92,16.92,16.92,0.0,0.0,0.0,0.0,Aug 29,0.0,
0,2019-08-28,16.92,16.92,16.92,16.92,0.0,0.0,0.0,0.0,Aug 28,0.0,
0,2019-08-27,16.92,16.92,16.92,16.92,0.0,0.0,0.0,0.0,Aug 27,0.0,
0,2019-08-26,16.92,16.92,16.92,16.92,0.0,0.0,0.0,0.0,Aug 26,0.0,
0,2019-08-23,16.92,16.92,16.92,16.92,0.0,0.0,0.0,0.0,Aug 23,0.0,
0,2019-08-22,16.92,16.92,16.92,16.92,0.0,0.0,0.0,0.0,Aug 22,0.0,
0,2019-08-21,16.92,16.92,16.92,16.92,0.0,0.0,0.0,0.0,Aug 21,0.0,
0,2019-08-20,16.92,16.92,16.92,16.92,0.0,0.0,0.0,0.0,Aug 20,0.0,
0,2019-08-19,16.92,16.92,16.92,16.92,0.0,0.0,0.0,0.0,Aug 19,0.0,
0,2019-08-16,16.92,16.92,16.92,16.92,0.0,0.0,0.0,0.0,Aug 16,0.0,
0,2019-08-15,16.92,16.92,16.92,16.92,0.0,0.0,0.0,0.0,Aug 15,0.0,
0,2019-08-14,16.92,16.92,16.92,16.92,0.0,0.0,0.0,0.0,Aug 14,0.0,
0,2019-08-13,16.92,16.92,16.92,16.92,0.0,0.0,0.0,0.0,Aug 13,0.0,
0,2019-08-12,16.92,16.92,16.92,16.92,0.0,0.0,0.0,0.0,Aug 12,0.0,
0,2019-08-09,16.92,16.92,16.92,16.92,0.0,0.0,0.0,0.0,Aug 09,0.0,
0,2019-08-08,16.92,16.92,16.92,16.92,0.0,0.0,0.0,0.0,Aug 08,0.0,
0,2019-08-07,16.92,16.92,16.92,16.92,0.0,0.0,0.0,0.0,Aug 07,0.0,
0,2019-08-06,16.92,16.92,16.92,16.92,0.0,0.0,0.0,0.0,Aug 06,0.0,
0,2019-08-05,16.92,16.92,16.92,16.92,0.0,0.0,0.0,0.0,Aug 05,0.0,
0,2019-08-02,16.92,16.92,16.92,16.92,0.0,0.0,0.0,0.0,Aug 02,0.0,
0,2019-08-01,16.92,16.92,16.92,16.92,0.0,0.0,0.0,0.0,Aug 01,0.0,
0,2019-07-31,16.92,16.92,16.92,16.92,0.0,0.0,0.0,0.0,Jul 31,0.0,
0,2019-07-30,16.92,16.92,16.92,16.92,0.0,0.0,0.0,0.0,Jul 30,0.0,
0,2019-07-29,16.92,16.92,16.92,16.92,0.0,0.0,0.0,0.0,Jul 29,0.0,
0,2019-07-26,16.92,16.92,16.92,16.92,0.0,0.0,0.0,0.0,Jul 26,0.0,
0,2019-07-25,16.92,16.92,16.92,16.92,0.0,0.0,0.0,0.0,Jul 25,0.0,
0,2019-07-24,16.92,16.92,16.92,16.92,0.0,0.0,0.0,0.0,Jul 24,0.0,
0,2019-07-23,16.92,16.92,16.92,16.92,0.0,0.0,0.0,0.0,Jul 23,0.0,
0,2019-07-22,16.92,16.92,16.92,16.92,0.0,0.0,0.0,0.0,Jul 22,0.0,
0,2019-07-19,16.92,16.92,16.92,16.92,0.0,0.0,0.0,0.0,Jul 19,0.0,
0,2019-07-18,16.92,16.92,16.92,16.92,0.0,0.0,0.0,0.0,Jul 18,0.0,
0,2019-07-17,16.92,16.92,16.92,16.92,0.0,0.0,0.0,0.0,Jul 17,0.0,
0,2019-07-16,16.92,16.92,16.92,16.92,0.0,0.0,0.0,0.0,Jul 16,0.0,
0,2019-07-15,16.92,16.92,16.92,16.92,0.0,0.0,0.0,0.0,Jul 15,0.0,
0,2019-07-12,16.92,16.92,16.92,16.92,0.0,0.0,0.0,0.0,Jul 12,0.0,
0,2019-07-11,16.92,16.92,16.92,16.92,0.0,0.0,0.0,0.0,Jul 11,0.0,
0,2019-07-10,16.92,16.92,16.92,16.92,0.0,0.0,0.0,0.0,Jul 10,0.0,
0,2019-07-09,16.92,16.92,16.92,16.92,0.0,0.0,0.0,0.0,Jul 09,0.0,
0,2019-07-08,16.92,16.92,16.92,16.92,0.0,0.0,0.0,0.0,Jul 08,0.0,
0,2019-07-05,16.92,16.92,16.92,16.92,0.0,0.0,0.0,0.0,Jul 05,0.0,
0,2019-07-04,16.92,16.92,16.92,16.92,0.0,0.0,0.0,0.0,Jul 04,0.0,
0,2019-07-03,16.92,16.92,16.92,16.92,0.0,0.0,0.0,0.0,Jul 03,0.0,
0,2019-07-02,16.92,16.92,16.92,16.92,0.0,0.0,0.0,0.0,Jul 02,0.0,
0,2019-07-01,16.92,16.92,16.92,16.92,0.0,0.0,0.0,0.0,Jul 01,0.0,
0,2019-06-28,16.92,16.92,16.92,16.92,0.0,0.0,0.0,0.0,Jun 28,0.0,
0,2019-06-27,16.92,16.92,16.92,16.92,0.0,0.0,0.0,0.0,Jun 27,0.0,
0,2019-06-26,16.92,16.92,16.92,16.92,0.0,0.0,0.0,0.0,Jun 26,0.0,
0,2019-06-25,16.92,16.92,16.92,16.92,0.0,0.0,0.0,0.0,Jun 25,0.0,
0,2019-06-24,16.92,16.92,16.92,16.92,0.0,0.0,0.0,0.0,Jun 24,0.0,
0,2019-06-21,16.92,16.92,16.92,16.92,0.0,0.0,0.0,0.0,Jun 21,0.0,
0,2019-06-20,16.92,16.92,16.92,16.92,0.0,0.0,0.0,0.0,Jun 20,0.0,
0,2019-06-19,16.92,16.92,16.92,16.92,0.0,0.0,0.0,0.0,Jun 19,0.0,
0,2019-06-18,16.92,16.92,16.92,16.92,0.0,0.0,0.0,0.0,Jun 18,0.0,
0,2019-06-17,16.92,16.92,16.92,16.92,0.0,0.0,0.0,0.0,Jun 17,0.0,
0,2019-06-14,16.92,16.92,16.92,16.92,0.0,0.0,0.0,0.0,Jun 14,0.0,
0,2019-06-13,16.92,16.92,16.92,16.92,0.0,0.0,0.0,0.0,Jun 13,0.17360000000000042,
0,2019-06-12,16.7464,16.7464,16.7464,16.7464,0.0,0.0,-0.2007,-1.184,Jun 12,-0.1490909829984857,
0,2019-06-11,16.94,16.9471,16.94,16.9471,153.0,153.0,0.0253,0.15,Jun 11,-0.1388931231771389,16.94
0,2019-06-10,16.96,16.96,16.9218,16.9218,169.0,169.0,-0.0143,-0.084,Jun 10,-0.1401786530898447,16.96
0,2019-06-07,16.9361,16.9361,16.9361,16.9361,92.0,92.0,0.0117,0.069,Jun 7,-0.13945204922614143,
0,2019-06-06,16.9244,16.9244,16.9244,16.9244,125.0,125.0,0.071,0.421,Jun 6,-0.14004654329644423,
0,2019-06-05,16.8534,16.8534,16.8534,16.8534,98.0,98.0,-0.1927,-1.13,Jun 5,-0.1436541568854607,
0,2019-06-04,16.92,17.0461,16.92,17.0461,457.0,457.0,0.2748,1.639,Jun 4,-0.13386278873611573,16.9233
0,2019-06-03,16.75,16.7713,16.75,16.7713,449.0,449.0,0.1049,0.629,Jun 3,-0.14782577766937993,16.7533
0,2019-05-31,16.6664,16.6664,16.6664,16.6664,54.0,54.0,-0.0603,-0.361,May 31,-0.15315589971850446,
0,2019-05-30,16.7267,16.7267,16.7267,16.7267,0.0,0.0,-0.115,-0.683,May 30,-0.1500919687407903,
0,2019-05-29,16.8417,16.8417,16.8417,16.8417,0.0,0.0,-0.083,-0.49,May 29,-0.1442486509557635,
0,2019-05-28,16.9247,16.9247,16.9247,16.9247,1.0,1.0,-0.1653,-0.967,May 28,-0.140031299858744,
0,2019-05-24,17.09,17.09,17.09,17.09,57.0,57.0,0.0231,0.135,May 24,-0.13163216568600544,
0,2019-05-23,17.0872,17.09,17.0669,17.0669,600.0,600.0,-0.4097,-2.344,May 23,-0.13280591038891082,17.0877
0,2019-05-22,17.68,17.68,17.4766,17.4766,313.0,313.0,-0.0601,-0.343,May 22,-0.11198845563651501,17.68
0,2019-05-21,17.34,17.5367,17.305,17.5367,5700.0,5700.0,0.1963,1.132,May 21,-0.10893468695060103,17.3348
0,2019-05-20,17.3404,17.3404,17.3404,17.3404,0.0,0.0,-0.0589,-0.339,May 20,-0.11890897635234696,
0,2019-05-17,17.3993,17.3993,17.3993,17.3993,60.0,60.0,-0.0957,-0.547,May 17,-0.11591618141723313,
0,2019-05-16,17.495,17.495,17.495,17.495,0.0,0.0,0.165,0.952,May 16,-0.11105352479091073,
0,2019-05-15,17.3459,17.3459,17.33,17.33,1065.0,1065.0,0.1185,0.688,May 15,-0.11943741552594943,17.3459
0,2019-05-14,17.2115,17.2115,17.2115,17.2115,68.0,68.0,0.2022,1.189,May 14,-0.125458573417477,
0,2019-05-13,17.0093,17.0093,17.0093,17.0093,72.0,72.0,-0.2547,-1.475,May 13,-0.13573265042732433,
0,2019-05-10,16.815,17.264,16.815,17.264,100.0,100.0,0.5587,3.344,May 10,-0.1227909718199648,16.815
0,2019-05-09,16.7053,16.7053,16.7053,16.7053,82.0,82.0,-0.1384,-0.822,"May 9, 19",-0.1511793339633953,
0,2019-05-08,16.9999,16.9999,16.8437,16.8437,373.0,373.0,0.0293,0.174,"May 8, 19",-0.14414702803776308,16.9999
0,2019-05-07,16.8144,16.8144,16.8144,16.8144,41.0,41.0,0.0152,0.09,"May 7, 19",-0.1456358037864699,
0,2019-05-06,16.75,16.7992,16.75,16.7992,1535.0,1535.0,-0.0684,-0.406,"May 6, 19",-0.14640813796327345,16.7825
0,2019-05-03,16.8676,16.8676,16.8676,16.8676,0.0,0.0,0.1305,0.78,"May 3, 19",-0.14293263416765745,
0,2019-05-02,16.7371,16.7371,16.7371,16.7371,0.0,0.0,-0.2291,-1.35,"May 2, 19",-0.14956352956718783,
0,2019-05-01,16.9662,16.9662,16.9662,16.9662,0.0,0.0,-0.0414,-0.243,"May 1, 19",-0.13792262431023433,
0,2019-04-30,17.1327,17.1327,16.9,17.0076,22751.0,22751.0,-0.1773,-1.032,"Apr 30, 19",-0.13581902990762468,16.9873
0,2019-04-29,17.15,17.1849,17.14,17.1849,35042.0,35042.0,-0.3832,-2.181,"Apr 29, 19",-0.1268101582268833,17.1501
0,2019-04-26,17.1906,17.1906,17.1906,17.5681,0.0,0.0,0.0,0.0,"Apr 26, 19",-0.10733920713799362,
0,2019-04-25,17.5681,17.5681,17.5681,17.5681,1.0,1.0,-0.0499,-0.283,"Apr 25, 19",-0.10733920713799362,
0,2019-04-24,17.618,17.618,17.618,17.618,0.0,0.0,-0.1137,-0.641,"Apr 24, 19",-0.1048037153338821,
0,2019-04-23,17.7317,17.7317,17.7317,17.7317,0.0,0.0,-0.0122,-0.069,"Apr 23, 19",-0.09902645244555544,
0,2019-04-22,17.5,17.7439,17.5,17.7439,100.0,100.0,0.32,1.837,"Apr 22, 19",-0.0984065526457526,17.5
0,2019-04-18,17.4239,17.4239,17.4239,17.4239,0.0,0.0,-0.0984,-0.562,"Apr 18, 19",-0.11466621952582741,
0,2019-04-17,17.5223,17.5223,17.5223,17.5223,0.0,0.0,-0.1316,-0.745,"Apr 17, 19",-0.10966637196020432,
0,2019-04-16,17.6539,17.6539,17.6539,17.6539,0.0,0.0,-0.075,-0.423,"Apr 16, 19",-0.10297958395577363,
0,2019-04-15,17.7289,17.7289,17.7289,17.7289,0.0,0.0,-0.075,-0.421,"Apr 15, 19",-0.09916872453075613,
0,2019-04-12,17.8039,17.8039,17.8039,17.8039,0.0,0.0,0.1521,0.862,"Apr 12, 19",-0.09535786510573864,
0,2019-04-11,17.6518,17.6518,17.6518,17.6518,0.0,0.0,0.0976,0.556,"Apr 11, 19",-0.10308628801967404,
0,2019-04-10,17.5542,17.5542,17.5542,17.5542,0.0,0.0,-0.0498,-0.283,"Apr 10, 19",-0.10804548641809686,
0,2019-04-09,17.604,17.604,17.604,17.604,0.0,0.0,-0.086,-0.486,"Apr 9, 19",-0.10551507575988534,
0,2019-04-08,17.695,17.695,17.07,17.69,1098.0,1098.0,-0.1241,-0.697,"Apr 8, 19",-0.10114529028586512,17.5427
0,2019-04-05,17.8141,17.8141,17.8141,17.8141,27.0,27.0,0.1402,0.793,"Apr 5, 19",-0.09483958822393619,
0,2019-04-04,17.6739,17.6739,17.6739,17.6739,0.0,0.0,-0.0665,-0.375,"Apr 4, 19",-0.10196335477576897,
0,2019-04-03,17.7404,17.7404,17.7404,17.7404,16.0,16.0,-0.1353,-0.757,"Apr 3, 19",-0.09858439275225336,
0,2019-04-02,17.8757,17.8757,17.8757,17.8757,50.0,50.0,0.3757,2.147,"Apr 2, 19",-0.09170960234952187,
0,2019-04-01,17.77,17.77,17.5,17.5,404.0,404.0,-0.1289,-0.731,"Apr 1, 19",-0.1107994674959096,17.635
0,2019-03-29,17.55,17.6289,17.55,17.6289,200.0,200.0,0.1933,1.109,"Mar 29, 19",-0.10424987043077939,17.55
0,2019-03-28,17.4356,17.4356,17.4356,17.4356,0.0,0.0,0.1154,0.666,"Mar 28, 19",-0.1140717254555246,
0,2019-03-27,17.33,17.3402,17.31,17.3202,872.0,872.0,-0.0772,-0.444,"Mar 27, 19",-0.11993536782415164,17.3288
0,2019-03-26,17.3974,17.3974,17.3974,17.3974,0.0,0.0,0.0368,0.212,"Mar 26, 19",-0.11601272318933353,
0,2019-03-25,17.2701,17.3606,17.2701,17.3606,517.0,517.0,-0.0967,-0.554,"Mar 25, 19",-0.11788258488054211,17.286
0,2019-03-22,17.48,17.48,17.4573,17.4573,150.0,150.0,-0.2875,-1.62,"Mar 22, 19",-0.11296911679521958,17.48
0,2019-03-21,17.7448,17.7448,17.7448,17.7448,0.0,0.0,0.146,0.83,"Mar 21, 19",-0.09836082233265231,
0,2019-03-20,17.5988,17.5988,17.5988,17.5988,0.0,0.0,0.0603,0.344,"Mar 20, 19",-0.10577929534668648,
0,2019-03-19,17.5385,17.5385,17.5385,17.5385,0.0,0.0,0.0896,0.513,"Mar 19, 19",-0.10884322632440065,
0,2019-03-18,17.4489,17.4489,17.4489,17.4489,0.0,0.0,0.2842,1.656,"Mar 18, 19",-0.11339593305082163,
0,2019-03-15,17.08,17.1647,17.08,17.1647,107.0,107.0,-0.0055,-0.032,"Mar 15, 19",-0.127836549698688,17.08
0,2019-03-14,17.1702,17.1702,17.1702,17.1702,0.0,0.0,0.0097,0.057,"Mar 14, 19",-0.12755708667418664,
0,2019-03-13,17.1605,17.1605,17.1605,17.1605,0.0,0.0,0.0073,0.043,"Mar 13, 19",-0.128049957826489,
0,2019-03-12,17.1501,17.1532,17.15,17.1532,562.0,562.0,0.0168,0.098,"Mar 12, 19",-0.12842088147719075,17.1501
0,2019-03-11,17.1364,17.1364,17.1364,17.1364,20.0,20.0,0.1786,1.053,"Mar 11, 19",-0.12927451398839468,
0,2019-03-08,16.9578,16.9578,16.9578,16.9578,0.0,0.0,-0.0327,-0.192,"Mar 8, 19",-0.1383494405658364,
0,2019-03-07,16.9905,16.9905,16.9905,16.9905,0.0,0.0,0.1753,1.043,"Mar 7, 19",-0.13668790585652865,
0,2019-03-06,16.8152,16.8152,16.8152,16.8152,0.0,0.0,-0.1229,-0.726,"Mar 6, 19",-0.1455951546192696,
0,2019-03-05,16.9381,16.9381,16.9381,16.9381,0.0,0.0,-0.0076,-0.045,"Mar 5, 19",-0.139350426308141,
0,2019-03-04,16.83,16.9457,16.83,16.9457,400.0,400.0,0.0407,0.241,"Mar 4, 19",-0.13896425921973923,16.83
0,2019-03-01,16.905,16.905,16.905,16.905,0.0,0.0,0.0686,0.407,"Mar 1, 19",-0.1410322856010486,
0,2019-02-28,16.81,16.8364,16.81,16.8364,400.0,400.0,-0.1686,-0.991,"Feb 28, 19",-0.14451795168846465,16.81
0,2019-02-27,17.005,17.005,17.005,17.005,0.0,0.0,-0.0328,-0.193,"Feb 27, 19",-0.13595113970102535,
0,2019-02-26,17.0378,17.0378,17.0378,17.0378,0.0,0.0,-0.3221,-1.855,"Feb 26, 19",-0.1342845238458176,
0,2019-02-25,17.3599,17.3599,17.3599,17.3599,0.0,0.0,0.0286,0.165,"Feb 25, 19",-0.11791815290184236,
0,2019-02-22,17.3313,17.3313,17.3313,17.3313,0.0,0.0,0.0728,0.422,"Feb 22, 19",-0.1193713606292491,
0,2019-02-21,17.27,17.27,17.2585,17.2585,200.0,200.0,-0.2485,-1.419,"Feb 21, 19",-0.12307043484446598,17.27
0,2019-02-20,17.507,17.507,17.507,17.507,0.0,0.0,-0.2179,-1.229,"Feb 20, 19",-0.1104437872829079,
0,2019-02-19,17.57,17.7249,17.57,17.7249,200.0,200.0,0.3493,2.01,"Feb 19, 19",-0.09937197036675695,17.57
0,2019-02-15,17.3756,17.3756,17.3756,17.3756,1.0,1.0,0.0843,0.488,"Feb 15, 19",-0.11712041299553876,
0,2019-02-14,17.2913,17.2913,17.2913,17.2913,0.0,0.0,0.2501,1.468,"Feb 14, 19",-0.1214038189892584,
0,2019-02-13,17.0412,17.0412,17.0412,17.0412,0.0,0.0,0.2007,1.192,"Feb 13, 19",-0.13411176488521684,
0,2019-02-12,16.8405,16.8405,16.8405,16.8405,0.0,0.0,0.2614,1.577,"Feb 12, 19",-0.1443096247065638,
0,2019-02-11,16.5791,16.5791,16.5791,16.5791,1.0,1.0,0.1067,0.648,"Feb 11, 19",-0.15759174008922483,
0,2019-02-08,16.5068,16.5068,16.4724,16.4724,371.0,371.0,-0.1122,-0.677,"Feb 8, 19",-0.16301332276454977,16.5068
0,2019-02-07,16.5846,16.5846,16.5846,16.5846,0.0,0.0,-0.3807,-2.244,"Feb 7, 19",-0.15731227706472364,
0,2019-02-06,16.9653,16.9653,16.9653,16.9653,0.0,0.0,-0.2483,-1.442,"Feb 6, 19",-0.13796835462333462,
0,2019-02-05,17.23,17.23,17.2136,17.2136,4100.0,4100.0,-0.0463,-0.268,"Feb 5, 19",-0.12535186935357656,17.23
