,date,close,volume,unadjustedVolume,change,changePercent,label,changeOverTime,open,high,low,vwap
0,2018-12-14,51.62,100.0,100.0,0.0,0.0,Dec 14,1.1508333333333332,,,,
0,2018-12-04,51.62,500.0,500.0,-3.37,-6.128,Dec 4,1.1508333333333332,51.62,51.62,51.62,51.62
0,2018-11-26,54.99,1000.0,1000.0,1.41,2.632,Nov 26,1.29125,54.99,54.99,54.99,54.99
0,2018-11-21,53.58,500.0,500.0,-13.04,-19.574,Nov 21,1.2325,53.58,53.58,53.58,53.58
0,2018-11-15,66.62,124.0,124.0,0.0,0.0,"Nov 15, 18",1.7758333333333336,,,,
0,2018-10-19,66.62,40.0,40.0,0.0,0.0,"Oct 19, 18",1.7758333333333336,,,,
0,2018-08-24,66.62,150.0,150.0,-2.56,-3.7,"Aug 24, 18",1.7758333333333336,66.62,66.62,66.62,66.62
0,2018-07-24,69.18,15.0,15.0,0.0,0.0,"Jul 24, 18",1.8825000000000003,,,,
0,2018-07-19,69.18,900.0,900.0,-10.8199,-13.525,"Jul 19, 18",1.8825000000000003,69.18,69.18,69.18,69.18
0,2018-06-01,79.9999,10.0,10.0,0.0,0.0,"Jun 1, 18",2.3333291666666667,,,,
0,2018-05-21,79.9999,50.0,50.0,0.0,0.0,"May 21, 18",2.3333291666666667,,,,
0,2018-04-23,79.9999,150.0,150.0,11.9599,17.578,"Apr 23, 18",2.3333291666666667,79.9999,79.9999,79.9999,79.9999
0,2018-04-20,68.04,100.0,100.0,0.8488,1.263,"Apr 20, 18",1.8350000000000002,68.04,68.04,68.04,68.04
0,2018-04-16,67.1912,200.0,200.0,0.1212,0.181,"Apr 16, 18",1.7996333333333332,67.39,67.39,67.1912,67.2906
0,2018-04-12,67.07,100.0,100.0,7.47,12.534,"Apr 12, 18",1.794583333333333,67.07,67.07,67.07,67.07
0,2018-01-03,59.6,450.0,450.0,-1.3,-2.135,"Jan 3, 18",1.4833333333333334,59.6,59.6,59.6,59.6
0,2017-12-19,60.9,100.0,100.0,-1.38,-2.216,"Dec 19, 17",1.5374999999999999,60.9,60.9,60.9,60.9
0,2017-12-18,62.28,450.0,450.0,-1.1884,-1.872,"Dec 18, 17",1.595,62.28,62.28,62.28,62.28
0,2017-12-04,63.4684,800.0,800.0,0.7584,1.209,"Dec 4, 17",1.6445166666666668,63.4547,63.4684,63.42,63.4468
0,2017-11-30,62.71,100.0,100.0,0.44,0.707,"Nov 30, 17",1.6129166666666668,62.71,62.71,62.71,62.71
0,2017-11-29,62.27,1800.0,1800.0,3.93,6.736,"Nov 29, 17",1.5945833333333335,62.0,62.33,62.0,62.0783
0,2017-10-31,58.34,2000.0,2000.0,3.64,6.654,"Oct 31, 17",1.4308333333333334,57.62,58.34,57.62,58.0232
0,2017-10-18,54.7,2.0,2.0,0.0,0.0,"Oct 18, 17",1.2791666666666668,,,,
0,2017-10-09,54.7,598.0,598.0,7.5,15.89,"Oct 9, 17",1.2791666666666668,54.7,54.7,54.7,54.7
0,2017-09-27,47.2,2.0,2.0,0.0,0.0,"Sep 27, 17",0.9666666666666668,,,,
0,2017-09-11,47.2,100.0,100.0,1.08,2.342,"Sep 11, 17",0.9666666666666668,47.2,47.2,47.2,47.2
0,2017-09-07,46.12,600.0,600.0,-1.83,-3.816,"Sep 7, 17",0.9216666666666665,47.4,47.4,46.12,46.73
0,2017-09-06,47.95,351.0,351.0,-1.95,-3.908,"Sep 6, 17",0.9979166666666668,47.95,47.95,47.95,47.95
0,2017-08-30,49.9,200.0,200.0,1.58,3.27,"Aug 30, 17",1.0791666666666666,49.9,49.9,49.9,49.9
0,2017-08-17,48.32,600.0,600.0,-5.36,-9.985,"Aug 17, 17",1.0133333333333334,48.9,48.9,48.32,48.8033
0,2017-07-21,53.68,500.0,500.0,-1.219,-2.22,"Jul 21, 17",1.2366666666666666,53.68,53.68,53.68,53.68
0,2017-07-17,54.899,15.0,15.0,0.0,0.0,"Jul 17, 17",1.2874583333333334,,,,
0,2017-07-10,54.899,500.0,500.0,0.849,1.571,"Jul 10, 17",1.2874583333333334,54.9,54.9,54.899,54.8998
0,2017-07-07,54.05,3100.0,3100.0,0.25,0.465,"Jul 7, 17",1.2520833333333332,54.0,55.47,54.0,54.5242
0,2017-06-30,53.8,1712.0,1712.0,1.68,3.223,"Jun 30, 17",1.2416666666666665,54.11,54.11,53.62,53.8076
0,2017-06-28,52.12,100.0,100.0,1.12,2.196,"Jun 28, 17",1.1716666666666666,52.12,52.12,52.12,52.12
0,2017-06-23,51.0,950.0,950.0,-0.53,-1.029,"Jun 23, 17",1.125,51.0,51.0,50.99,50.9989
0,2017-06-08,51.53,500.0,500.0,1.28,2.547,"Jun 8, 17",1.1470833333333335,51.53,51.53,51.53,51.53
0,2017-05-23,50.25,1.0,1.0,0.0,0.0,"May 23, 17",1.09375,,,,
0,2017-05-09,50.25,1.0,1.0,0.0,0.0,"May 9, 17",1.09375,,,,
0,2017-05-08,50.25,1.0,1.0,0.0,0.0,"May 8, 17",1.09375,,,,
0,2017-05-04,50.25,7.0,7.0,0.0,0.0,"May 4, 17",1.09375,,,,
0,2017-05-03,50.25,7.0,7.0,0.0,0.0,"May 3, 17",1.09375,,,,
0,2017-04-26,50.25,2901.0,2901.0,0.25,0.5,"Apr 26, 17",1.09375,50.22,50.28,49.95,50.1759
0,2017-04-25,50.0,200.0,200.0,0.0,0.0,"Apr 25, 17",1.0833333333333333,50.0,50.0,50.0,50.0
0,2017-04-24,50.0,1000.0,1000.0,7.3,17.096,"Apr 24, 17",1.0833333333333333,50.0,50.0,50.0,50.0
0,2017-04-21,42.7,25.0,25.0,0.0,0.0,"Apr 21, 17",0.7791666666666668,,,,
0,2017-04-13,42.7,100.0,100.0,-1.85,-4.153,"Apr 13, 17",0.7791666666666668,42.7,42.7,42.7,42.7
0,2017-04-10,44.55,100.0,100.0,-1.23,-2.687,"Apr 10, 17",0.8562499999999998,44.55,44.55,44.55,44.55
0,2017-04-06,45.78,100.0,100.0,1.33,2.992,"Apr 6, 17",0.9075000000000001,45.78,45.78,45.78,45.78
0,2017-04-05,44.45,200.0,200.0,-0.7,-1.55,"Apr 5, 17",0.8520833333333334,44.45,44.45,44.45,44.45
0,2017-03-28,45.15,400.0,400.0,1.8,4.152,"Mar 28, 17",0.88125,44.6,45.15,44.6,44.7375
0,2017-03-27,43.35,505.0,505.0,-0.73,-1.656,"Mar 27, 17",0.80625,43.35,43.37,43.35,43.354
0,2017-03-22,44.08,1690.0,1690.0,-5.28,-10.697,"Mar 22, 17",0.8366666666666666,43.7,44.56,41.13,43.8687
0,2017-03-21,49.36,2.0,2.0,0.0,0.0,"Mar 21, 17",1.0566666666666666,,,,
0,2017-03-15,49.36,100.0,100.0,-3.4852,-6.595,"Mar 15, 17",1.0566666666666666,49.36,49.36,49.36,49.36
0,2017-03-13,52.8452,5.0,5.0,0.0,0.0,"Mar 13, 17",1.2018833333333332,,,,
0,2017-02-17,52.8452,500.0,500.0,4.1452,8.512,"Feb 17, 17",1.2018833333333332,52.8452,52.8452,52.8452,52.8452
