,date,close,volume,unadjustedVolume,change,changePercent,label,changeOverTime,open,high,low,vwap
0,2018-05-02,4.0,45.0,45.0,0.0,0.0,May 2,-0.3079584775086506,,,,
0,2018-05-01,4.0,46.0,46.0,0.0,0.0,May 1,-0.3079584775086506,,,,
0,2018-04-30,4.0,600.0,600.0,0.25,6.667,Apr 30,-0.3079584775086506,3.8,4.0,3.8,3.9
0,2018-04-27,3.75,347.0,347.0,-0.1,-2.597,Apr 27,-0.3512110726643599,3.85,3.85,3.75,3.8167
0,2018-04-26,3.85,6854.0,6854.0,-0.05,-1.282,Apr 26,-0.33391003460207613,3.982,3.982,3.841,3.956
0,2018-04-25,3.9,8091.0,8091.0,-0.15,-3.704,Apr 25,-0.3252595155709343,3.9,3.9,3.77,3.8423
0,2018-04-24,4.05,4614.0,4614.0,0.15,3.846,Apr 24,-0.2993079584775087,3.98,4.1812,3.98,4.1454
0,2018-04-23,3.9,5251.0,5251.0,-0.05,-1.266,Apr 23,-0.3252595155709343,4.0,4.025,3.818,3.8766
0,2018-04-20,3.95,1045.0,1045.0,-0.05,-1.25,Apr 20,-0.3166089965397924,3.95,3.95,3.95,3.95
0,2018-04-19,4.0,125.0,125.0,0.0,0.0,Apr 19,-0.3079584775086506,,,,
0,2018-04-18,4.0,984.0,984.0,-0.0508,-1.254,Apr 18,-0.3079584775086506,3.91,4.0,3.91,3.9762
0,2018-04-17,4.0508,13898.0,13898.0,0.0423,1.055,Apr 17,-0.29916955017301045,4.1,4.1891,4.01,4.0887
0,2018-04-16,4.0085,5946.0,5946.0,-0.0915,-2.232,Apr 16,-0.30648788927335646,3.8999,4.1,3.852,3.9063
0,2018-04-13,4.1,3913.0,3913.0,-0.1,-2.381,Apr 13,-0.29065743944636685,4.1424,4.1902,4.1,4.1665
0,2018-04-12,4.2,3713.0,3713.0,0.0216,0.517,Apr 12,-0.27335640138408307,4.17,4.2,3.8415,4.0647
0,2018-04-11,4.1784,18544.0,18544.0,0.0784,1.912,Apr 11,-0.2770934256055364,4.1,4.2719,4.1,4.1976
0,2018-04-10,4.1,6766.0,6766.0,0.1398,3.53,Apr 10,-0.29065743944636685,3.92,4.16,3.92,4.0398
0,2018-04-06,3.9602,31.0,31.0,0.0,0.0,Apr 6,-0.31484429065743946,,,,
