,date,symbol,fillingDate,acceptedDate,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink
0,2019-12-31,AXGN,2020-02-24,2020-02-24 16:35:59,FY,106712000,17349000,89363000,0.8374222205562636,17514000,103255000,71950000,-53000.0,0.0,138118000,40000.0,0.0,-28582000,-0.26784241697278655,-31406000,-0.2730245895494415,2311000.0,-29135000,-0.2730245895494415,0.0,-29135000,-0.2730245895494415,-0.74,-0.74,39235000,39235000,https://www.sec.gov/Archives/edgar/data/805928/000155837020001238/0001558370-20-001238-index.htm,https://www.sec.gov/Archives/edgar/data/805928/000155837020001238/axgn-20191231x10k0cc357.htm
0,2018-12-31,AXGN,2019-02-26,2019-02-26 16:40:43,FY,83937000,12923000,71014000,0.8460392913732919,11773000,79741000,56617000,-28000.0,0.0,104437000,1208000.0,0.0,-19677000,-0.2344258193645234,-20500000,-0.2668310756877182,-689000.0,-22397000,-0.2668310756877182,0.0,-22397000,-0.2668310756877182,-0.6,-0.6,37127000,37127000,https://www.sec.gov/Archives/edgar/data/805928/000155837019001095/0001558370-19-001095-index.htm,https://www.sec.gov/Archives/edgar/data/805928/000155837019001095/axgn-20181231x10k.htm
0,2017-12-31,AXGN,2018-02-28,2018-02-28 16:18:24,FY,60426395,9311585.0,51114810,0.8459020267550298,6699120.0,52366976,37635871,-30774.0,0.0,68377681,2463402.0,0.0,-7415456.0,-0.12271882179964567,-7951286.0,-0.17286257106683264,-30774.0,-10445462,-0.17286257106683264,0.0,-10445462,-0.17286257106683264,-0.31,-0.31,33322767,33322767,https://www.sec.gov/Archives/edgar/data/805928/000155837018001268/0001558370-18-001268-index.htm,https://www.sec.gov/Archives/edgar/data/805928/000155837018001268/axgn-20171231x10k.htm
0,2016-12-31,AXGN,2017-03-01,2017-03-01 16:10:33,FY,41107538,6467250.0,34640288,0.8426748398310792,4212023.0,38558127,28425503,-19625.0,0.0,49237400,6261657.0,0.0,-7712999.0,-0.1876297967540649,-8129862.0,-0.3505718099682837,-19625.0,-14411144,-0.3505718099682837,0.0,-14411144,-0.3505718099682837,-0.47,-0.47,30702164,30702164,https://www.sec.gov/Archives/edgar/data/805928/000155837017001241/0001558370-17-001241-index.htm,https://www.sec.gov/Archives/edgar/data/805928/000155837017001241/axgn-20161231x10k.htm
0,2015-12-31,AXGN,2016-02-29,2016-02-29 17:01:06,FY,27331092,4848396.0,22482696,0.8226051121557821,3237171.0,28512235,20089369,26816.0,0.0,36597802,4116531.0,0.0,-8990926.0,-0.3289632920631199,-9266710.0,-0.48868976768290123,26816.0,-13356425,-0.48868976768290123,0.0,-13356425,-0.48868976768290123,-0.51,-0.51,26075670,26075670,https://www.sec.gov/Archives/edgar/data/805928/000155837016003691/0001558370-16-003691-index.htm,https://www.sec.gov/Archives/edgar/data/805928/000155837016003691/axgn-20151231x10k.htm
0,2014-12-31,AXGN,2015-03-05,2015-03-05 16:02:36,FY,16817403,3442183.0,13375220,0.7953201811242794,3033325.0,20142685,13193795,3149.0,0.0,26618193,7912835.0,0.0,-9598747.0,-0.5707627390507322,-9800790.0,-1.0531040969881023,3149.0,-17710476,-1.0531040969881023,0.0,-17710476,-1.0531040969881023,-0.99,-0.99,17721742,17721742,https://www.sec.gov/Archives/edgar/data/805928/000110465915017126/0001104659-15-017126-index.htm,https://www.sec.gov/Archives/edgar/data/805928/000110465915017126/a14-26760_110k.htm
0,2013-12-31,AXGN,2014-03-06,2014-03-06 16:01:29,FY,10947361,2439818.0,8507543.0,0.7771318585365002,2125476.0,15974272,10259153,33892.0,0.0,20539566,4998572.0,0.0,-9419981.0,-0.8604796169597403,-9592205.0,-1.3297163581250313,33892.0,-14556885,-1.3297163581250313,0.0,-14556885,-1.3297163581250313,-1.08,-1.08,13499793,13499793,https://www.sec.gov/Archives/edgar/data/805928/000110465914017051/0001104659-14-017051-index.htm,https://www.sec.gov/Archives/edgar/data/805928/000110465914017051/a14-5254_110k.htm
0,2012-12-31,AXGN,2013-03-12,2013-03-12 17:12:45,FY,7691704.0,1961877.0,5729827.0,0.7449359725751277,1427211.0,12104552,6883953.0,23972.0,0.0,15493640,2378186.0,0.0,-7463135.0,-0.9702836978646084,-7801936.0,-1.3204031252372685,23972.0,-10156150,-1.3204031252372685,-738192.0,-9417958.0,-1.2244306333161026,-0.85,-0.85,11089425,11089425,https://www.sec.gov/Archives/edgar/data/805928/000119312513103379/0001193125-13-103379-index.htm,https://www.sec.gov/Archives/edgar/data/805928/000119312513103379/d445191d10k.htm
0,2011-12-31,AXGN,2012-03-15,2012-03-15 09:29:15,FY,4849470.0,2426544.0,2422926.0,0.49962696954512553,697355.0,8694298.0,4378694.0,0.0,0.0,11818197,2317783.0,0.0,-6695342.0,-1.3806337599778944,-6968727.0,0.0,67290.0,0.0,0.0,0.0,-9219220.0,-1.901077849744405,-2.77,-2.77,3697390.0,3697390.0,https://www.sec.gov/Archives/edgar/data/805928/000119312512116287/0001193125-12-116287-index.htm,https://www.sec.gov/Archives/edgar/data/805928/000119312512116287/d311224d10k.htm
0,2010-12-31,AXGN,2011-03-30,2011-03-30 17:28:09,FY,91273.0,0.0,91273.0,1.0,0.0,0.0,0.0,0.0,0.0,1939798.0,0.0,0.0,-1828758.0,-20.036133358167255,-1848525.0,-19.998750999748008,0.0,-1825346.0,-19.998750999748008,-509047.0,-1316299.0,-14.42155949733218,-0.31,-0.31,4304204.0,4304204.0,https://www.sec.gov/Archives/edgar/data/805928/000095012311030929/0000950123-11-030929-index.htm,https://www.sec.gov/Archives/edgar/data/805928/000095012311030929/c14859e10vk.htm
0,2009-12-31,AXGN,2010-03-31,2010-03-31 17:20:27,FY,24911376,0.0,24911376,1.0,0.0,0.0,0.0,0.0,0.0,8955595.0,0.0,0.0,15978790,0.6414254274834116,15955781,0.6405802312967377,0.0,15957735,0.6405802312967377,1041403.0,15046332,0.6039944160451033,3.51,3.49,4290026.0,4309258.0,https://www.sec.gov/Archives/edgar/data/805928/000114420410017650/0001144204-10-017650-index.htm,https://www.sec.gov/Archives/edgar/data/805928/000114420410017650/v179209_10-k.htm
