,date,symbol,fillingDate,acceptedDate,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink
0,2019-12-31,STWD,2020-02-25 00:00:00,2020-02-25 07:45:59,FY,1196419000,607606000,588813000,0.492146,0.0,298349000,0.0,8247000.0,441221000,1048827000,508729000,113394000,1145019000,0.957038,147592000,0.123361,-474000.0,550167000,0.459845,13232000,509664000,0.425991,1.75921,1.75921,289712000,289712000,https://www.sec.gov/Archives/edgar/data/1465128/000155837020001281/0001558370-20-001281-index.html,https://www.sec.gov/Archives/edgar/data/1465128/000155837020001281/stwd-20191231x10k996996.htm
0,2018-12-31,STWD,2019-02-28 00:00:00,2019-02-28 07:09:43,FY,1109280000,525070000,584210000,0.526657,0.0,275773000,0.0,35192000,458370000,983440000,408188000,130838000,940186000,0.847564,125840000,0.113443,-812000.0,426527000,0.384508,15330000,385830000,0.34782,1.33744,1.33744,288484000,288484000,https://www.sec.gov/Archives/edgar/data/1465128/000155837019001256/0001558370-19-001256-index.html,https://www.sec.gov/Archives/edgar/data/1465128/000155837019001256/stwd-20181231x10k.htm
0,2017-12-31,STWD,2018-02-28 00:00:00,2018-02-28 07:14:45,FY,879888000,407942000,471946000,0.536371,0.0,234268000,0.0,-5059000.0,333402000.00000006,741344000,295666000,90896000,818854000,0.930634,138544000,0.157456,2315000.0,444289000,0.504938,31522000,400770000,0.455478,1.5292,1.5292,262079000,262079000,https://www.sec.gov/Archives/edgar/data/1465128/000155837018001216/0001558370-18-001216-index.html,https://www.sec.gov/Archives/edgar/data/1465128/000155837018001216/stwd-20171231x10k.htm
0,2016-12-31,STWD,2017-02-23 00:00:00,2017-02-23 07:10:14,FY,784667000,348250000,436417000,0.556181,0.0,218042000,0.0,4587000.0,311712000,659962000,230799000,61571000,665900000,0.84864,124705000,0.158927,13564000,375995000,0.479178,8344000.0,365186000,0.465403,1.51032,1.51032,241794000,241794000,https://www.sec.gov/Archives/edgar/data/1465128/000155837017000816/0001558370-17-000816-index.html,https://www.sec.gov/Archives/edgar/data/1465128/000155837017000816/stwd-20161231x10k.htm
0,2015-12-31,STWD,2016-02-25 00:00:00,2016-02-25 07:19:27,FY,735877000,327283000,408594000,0.555248,0.0,166170000,0.0,387000.0,214928999.99999997,542212000,202550000,27232000,697685000,0.9481,193665000,0.263176,1720000.0,469389000,0.637863,17206000,450697000,0.612462,1.92489,1.92489,234142000,234142000,https://www.sec.gov/Archives/edgar/data/1465128/000155837016003494/0001558370-16-003494-index.html,https://www.sec.gov/Archives/edgar/data/1465128/000155837016003494/stwd-20151231x10k.htm
0,2014-12-31,STWD,2015-02-25,2015-02-25 07:12:36,FY,702875000,278836000,424039000,0.603292,0.0,169661000,0.0,15204000,206961000,485797000,161104000,16622000,696843000,0.991418,217078000,0.308843,4564000.0,526185000,0.748618,24096000,495021000,0.70428,2.26263,2.26263,218781000,218781000,https://www.sec.gov/Archives/edgar/data/1465128/000104746915001147/a2222886z10-k.htm,https://www.sec.gov/Archives/edgar/data/1465128/000104746915001147/a2222886z10-k.htm
0,2013-12-31,STWD,2014-02-26,2014-02-26 07:03:48,FY,565700000,206500000,359200000,0.634966,0.0,151600000,0.0,24600000,219000000,425500000,118349000,14900000,462302000,0.817221,140200000,0.247835,10700000,334400000,0.591126,24053000,305000000,0.539155,1.82307,1.82307,167300000,167300000,https://www.sec.gov/Archives/edgar/data/1465128/000104746914001344/a2218482z10-k.htm,https://www.sec.gov/Archives/edgar/data/1465128/000104746914001344/a2218482z10-k.htm
0,2012-12-31,STWD,2013-02-27 00:00:00,2013-02-27 06:52:12,FY,307000000,47100000,259900000,0.84658,0.0,69000000,0.0,6500000.0,79800000.00000001,126900000.00000001,47125000,0.0,249348000,0.812208,180100000,0.586645,3600000.0,204700000,0.666775,1023000.0,201200000,0.655375,1.75567,1.75567,114600000,114600000,https://www.sec.gov/Archives/edgar/data/1465128/000104746913001746/0001047469-13-001746-index.html,https://www.sec.gov/Archives/edgar/data/1465128/000104746913001746/a2213096z10-k.htm
0,2011-12-31,STWD,2012-02-29 00:00:00,2012-02-29 06:40:43,FY,205000000,28800000,176200000,0.859512,0.0,48300000,0.0,6000000.0,56900000.00000001,85700000,28782000,0.0,148972000,0.726693,119300000,0.581951,2700000.0,121400000,0.592195,790000.0,119400000,0.582439,1.38194,1.38194,86400000,86400000,https://www.sec.gov/Archives/edgar/data/1465128/000104746912001837/0001047469-12-001837-index.html,https://www.sec.gov/Archives/edgar/data/1465128/000104746912001837/a2207279z10-k.htm
0,2010-12-31,STWD,2011-03-01,2011-03-01 17:10:20,FY,93500000,15800000,77700000,0.831016,0.0,30100000,0.0,22775000,29999999.999999996,45799999.99999999,15788000,0.0,73214000,0.783037,47700000,0.51016,100000.0,59300000,0.634225,426000.0,57000000,0.609626,1.14,1.14,50000000,50000000,https://www.sec.gov/Archives/edgar/data/1465128/000104746911001633/a2202357z10-k.htm,https://www.sec.gov/Archives/edgar/data/1465128/000104746911001633/a2202357z10-k.htm
0,2009-12-31,STWD,2010-03-08 00:00:00,2010-03-08 17:10:33,FY,6900000.0,1900000.0,5000000.0,0.724638,0.0,9300000.0,0.0,7471000.0,9299999.999999998,11199999.999999998,1904000.0,0.0,-1096000.0,-0.158841,-4300000.0,-0.623188,0.0,-2600000.0,-0.376812,0.0,-3000000.0,-0.434783,-0.06303,-0.06303,47600000,47600000,https://www.sec.gov/Archives/edgar/data/1465128/000095012310022138/0000950123-10-022138-index.html,https://www.sec.gov/Archives/edgar/data/1465128/000095012310022138/c97333e10vk.htm
