,date,symbol,fillingDate,acceptedDate,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink
0,2017-12-31,MLIPP.PA,,,FY,0.0,40000.0,-40000.0,0.0,0.0,0.0,0.0,0.0,10000.000000000002,50000.0,20000.0,0.0,0.0,0.0,-50000.0,0.0,0.0,-20000.0,0.0,0.0,-20000.0,0.0,-0.66667,-0.66667,30000.0,30000.0,,
0,2016-12-31,MLIPP.PA,,,FY,0.0,40000.0,-40000.0,0.0,0.0,0.0,0.0,80000.0,70000.0,110000.0,30000.0,0.0,-50000.0,0.0,-110000.0,0.0,0.0,-80000.0,0.0,0.0,-80000.0,0.0,-2.81,-2.81,30000.0,30000.0,,
0,2015-12-31,MLIPP.PA,,,FY,0.0,60000.0,-60000.0,0.0,0.0,0.0,0.0,80000.0,80000.00000000001,140000.00000000003,30000.0,0.0,-80000.0,0.0,-140000.0,0.0,0.0,-110000.0,0.0,0.0,-110000.0,0.0,-3.39,-3.39,30000.0,30000.0,,
0,2014-12-31,MLIPP.PA,,,FY,0.0,50000.0,-50000.0,0.0,0.0,0.0,0.0,10000.0,9999.999999999995,59999.99999999999,40000.0,0.0,30000.0,0.0,-60000.0,0.0,0.0,-10000.0,0.0,0.0,-10000.0,0.0,-0.46,-0.46,30000.0,30000.0,,
0,2013-12-31,MLIPP.PA,,,FY,0.0,60000.0,-60000.0,0.0,0.0,0.0,0.0,10000.0,-39999.99999999999,20000.000000000007,30000.0,0.0,40000.0,0.0,-20000.0,0.0,0.0,10000.0,0.0,0.0,10000.0,0.0,-1.59,-1.59,30000.0,30000.0,,
0,2012-12-31,MLIPP.PA,,,FY,0.0,90000.0,-90000.0,0.0,0.0,0.0,0.0,280000.0,290000.00000000006,380000.00000000006,40000.0,0.0,-300000.0,0.0,-380000.0,0.0,0.0,-340000.0,0.0,0.0,-340000.0,0.0,-10.89,-10.89,30000.0,30000.0,,
0,2011-12-31,MLIPP.PA,,,FY,0.0,40000.0,-40000.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,110000.0,0.0,180000.0,0.0,-40000.0,0.0,0.0,70000.0,0.0,40000.0,30000.0,0.0,0.9,0.9,30000.0,30000.0,,
0,2009-12-31,MLIPP.PA,,,FY,0.0,70000.0,-70000.0,0.0,0.0,0.0,0.0,10000.0,200000.0,270000.0,-430000.0,0.0,70000.0,0.0,-270000.0,0.0,1200000.0,500000.0,0.0,80000.0,420000.0,0.0,19.26,19.26,30000.0,30000.0,,
0,2008-12-31,MLIPP.PA,,,FY,0.0,80000.0,-80000.0,0.0,0.0,0.0,0.0,0.0,110000.0,190000.0,70000.0,0.0,-150000.0,0.0,-190000.0,0.0,-110000.0,-220000.0,0.0,0.0,-220000.0,0.0,-3.67,-3.67,30000.0,30000.0,,
0,2007-12-31,MLIPP.PA,,,FY,0.0,120000.0,-120000.0,0.0,0.0,0.0,0.0,40000.0,130000.0,250000.0,310000.0,0.0,210000.0,0.0,-250000.0,0.0,-170000.0,-100000.0,0.0,0.0,-100000.0,0.0,-1.75,-1.75,30000.0,30000.0,,
0,2006-12-31,MLIPP.PA,,,FY,170000.0,120000.0,50000.0,0.294118,0.0,40000.0,0.0,90000.0,-6630000.0,-6510000.0,10000.0,0.0,6570000.0,38.647059,6680000.0,39.294118,-140000.0,6560000.0,38.588235,1920000.0,4640000.0,27.294118,5.73,5.73,30000.0,30000.0,,
0,2005-12-31,MLIPP.PA,,,FY,140000.0,100000.0,40000.0,0.285714,0.0,40000.0,0.0,0.0,220000.0,320000.0,50000.0,0.0,-270000.0,-1.928571,-180000.0,-1.285714,-190000.0,-320000.0,-2.285714,0.0,-320000.0,-2.285714,-9.07,-9.07,30000.0,30000.0,,
0,2004-12-31,MLIPP.PA,,,FY,150000.0,110000.0,40000.0,0.266667,0.0,40000.0,0.0,0.0,160000.00000000003,270000.00000000006,-90000.0,0.0,-450000.0,-3.0,-130000.0,-0.866667,-150000.0,-360000.0,-2.4,0.0,-360000.0,-2.4,-11.5,-11.5,30000.0,30000.0,,
0,2003-12-31,MLIPP.PA,,,FY,270000.0,120000.0,160000.0,0.592593,0.0,30000.0,0.0,10000.0,120000.0,240000.0,-150000.0,0.0,-630000.0,-2.333333,40000.0,0.148148,-370000.0,-480000.0,-1.777778,0.0,-480000.0,-1.777778,-16.77,-16.77,30000.0,30000.0,,
0,2002-12-31,MLIPP.PA,,,FY,440000.0,150000.0,290000.0,0.659091,0.0,30000.0,0.0,0.0,120000.00000000001,270000.0,100000.0,0.0,300000.0,0.681818,180000.0,0.409091,-80000.0,200000.0,0.454545,70000.0,130000.0,0.295455,4.11,4.11,30000.0,30000.0,,
