,date,symbol,fillingDate,acceptedDate,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink
0,2019-12-31,CARP.PA,2019-12-31,2019-12-31,FY,0.0,89000.0,-89000.0,0.0,0.0,89000.0,0.0,0.0,0.0,178000.0,340000.0,0.0,1067000.0,0.0,-178000.0,0.0,0.0,617000.0,0.0,0.0,617000.0,0.0,1.93,1.93,319109.0,319109.0,https://www.infogreffe.com/recherche-entreprise-dirigeants/resultats-entreprise-dirigeants.html?ga_cat=globale&ga_q=C.A.R.P#phrase=C.A.R.P,https://www.infogreffe.com/recherche-entreprise-dirigeants/resultats-entreprise-dirigeants.html?ga_cat=globale&ga_q=C.A.R.P#phrase=C.A.R.P
0,2018-12-31,CARP.PA,2018-12-31,2018-12-31,FY,0.0,88000.0,-88000.0,0.0,0.0,88000.0,0.0,0.0,0.0,88000.0,331000.0,0.0,1015000.0,0.0,-88000.0,0.0,0.0,684000.0,0.0,0.0,684000.0,0.0,2.14,2.14,319109.0,319109.0,https://www.infogreffe.com/recherche-entreprise-dirigeants/resultats-entreprise-dirigeants.html?ga_cat=globale&ga_q=C.A.R.P#phrase=C.A.R.P,https://www.infogreffe.com/recherche-entreprise-dirigeants/resultats-entreprise-dirigeants.html?ga_cat=globale&ga_q=C.A.R.P#phrase=C.A.R.P
0,2017-12-31,CARP.PA,2017-12-31,2017-12-31,FY,0.0,92000.0,-92000.0,0.0,0.0,92000.0,0.0,0.0,0.0,92000.0,331000.0,0.0,1014000.0,0.0,-92000.0,0.0,0.0,683000.0,0.0,0.0,683000.0,0.0,2.14,2.14,319159.0,319159.0,https://www.infogreffe.com/recherche-entreprise-dirigeants/resultats-entreprise-dirigeants.html?ga_cat=globale&ga_q=C.A.R.P#phrase=C.A.R.P,https://www.infogreffe.com/recherche-entreprise-dirigeants/resultats-entreprise-dirigeants.html?ga_cat=globale&ga_q=C.A.R.P#phrase=C.A.R.P
0,2016-12-31,CARP.PA,2016-12-31,2016-12-31,FY,0.0,86000.0,-86000.0,0.0,0.0,86000.0,0.0,0.0,0.0,172000.0,345000.0,0.0,1010000.0,0.0,-172000.0,0.0,0.0,665000.0,0.0,0.0,665000.0,0.0,2.08,2.08,319109.0,319109.0,https://www.infogreffe.com/recherche-entreprise-dirigeants/resultats-entreprise-dirigeants.html?ga_cat=globale&ga_q=C.A.R.P#phrase=C.A.R.P,https://www.infogreffe.com/recherche-entreprise-dirigeants/resultats-entreprise-dirigeants.html?ga_cat=globale&ga_q=C.A.R.P#phrase=C.A.R.P
0,2015-12-31,CARP.PA,2015-12-31,2015-12-31,FY,0.0,89000.0,-89000.0,0.0,0.0,89000.0,0.0,0.0,0.0,178000.0,385000.0,0.0,1007000.0,0.0,-178000.0,0.0,0.0,622000.0,0.0,0.0,622000.0,0.0,1.95,1.95,319109.0,319109.0,https://www.infogreffe.com/recherche-entreprise-dirigeants/resultats-entreprise-dirigeants.html?ga_cat=globale&ga_q=C.A.R.P#phrase=C.A.R.P,https://www.infogreffe.com/recherche-entreprise-dirigeants/resultats-entreprise-dirigeants.html?ga_cat=globale&ga_q=C.A.R.P#phrase=C.A.R.P
0,2014-12-31,CARP.PA,2014-12-31,2014-12-31,FY,0.0,142000.0,-142000.0,0.0,0.0,142000.0,0.0,0.0,0.0,284000.0,420000.0,0.0,954000.0,0.0,-284000.0,0.0,0.0,534000.0,0.0,0.0,534000.0,0.0,1.67,1.67,319109.0,319109.0,https://www.infogreffe.com/recherche-entreprise-dirigeants/resultats-entreprise-dirigeants.html?ga_cat=globale&ga_q=C.A.R.P#phrase=C.A.R.P,https://www.infogreffe.com/recherche-entreprise-dirigeants/resultats-entreprise-dirigeants.html?ga_cat=globale&ga_q=C.A.R.P#phrase=C.A.R.P
0,2013-12-31,CARP.PA,2013-12-31,2013-12-31,FY,0.0,165000.0,-165000.0,0.0,0.0,165000.0,0.0,0.0,0.0,330000.0,424000.0,0.0,931000.0,0.0,-330000.0,0.0,0.0,507000.0,0.0,0.0,507000.0,0.0,1.59,1.59,319109.0,319109.0,https://www.infogreffe.com/recherche-entreprise-dirigeants/resultats-entreprise-dirigeants.html?ga_cat=globale&ga_q=C.A.R.P#phrase=C.A.R.P,https://www.infogreffe.com/recherche-entreprise-dirigeants/resultats-entreprise-dirigeants.html?ga_cat=globale&ga_q=C.A.R.P#phrase=C.A.R.P
0,2012-12-31,CARP.PA,2012-12-31,2012-12-31,FY,0.0,158000.0,-158000.0,0.0,0.0,158000.0,0.0,0.0,0.0,316000.0,472000.0,0.0,938000.0,0.0,-316000.0,0.0,0.0,466000.0,0.0,0.0,466000.0,0.0,1.46,1.46,319109.0,319109.0,https://www.infogreffe.com/recherche-entreprise-dirigeants/resultats-entreprise-dirigeants.html?ga_cat=globale&ga_q=C.A.R.P#phrase=C.A.R.P,https://www.infogreffe.com/recherche-entreprise-dirigeants/resultats-entreprise-dirigeants.html?ga_cat=globale&ga_q=C.A.R.P#phrase=C.A.R.P
0,2011-12-31,CARP.PA,2011-12-31,2011-12-31,FY,0.0,151000.0,-151000.0,0.0,0.0,0.0,0.0,0.0,0.0,151000.0,619000.0,0.0,945000.0,0.0,-151000.0,0.0,0.0,326000.0,0.0,0.0,337000.0,0.0,1.056065,1.056065,319109.0,319109.0,https://www.infogreffe.com/recherche-entreprise-dirigeants/resultats-entreprise-dirigeants.html?ga_cat=globale&ga_q=C.A.R.P#phrase=C.A.R.P,https://www.infogreffe.com/recherche-entreprise-dirigeants/resultats-entreprise-dirigeants.html?ga_cat=globale&ga_q=C.A.R.P#phrase=C.A.R.P
0,2010-12-31,CARP.PA,2010-12-31,2010-12-31,FY,0.0,159000.0,-159000.0,0.0,0.0,0.0,0.0,0.0,0.0,159000.0,511000.0,0.0,937000.0,0.0,-159000.0,0.0,0.0,426000.0,0.0,0.0,426000.0,0.0,1.334967,1.334967,319109.0,319109.0,https://www.infogreffe.com/recherche-entreprise-dirigeants/resultats-entreprise-dirigeants.html?ga_cat=globale&ga_q=C.A.R.P#phrase=C.A.R.P,https://www.infogreffe.com/recherche-entreprise-dirigeants/resultats-entreprise-dirigeants.html?ga_cat=globale&ga_q=C.A.R.P#phrase=C.A.R.P
0,2009-12-31,CARP.PA,2009-12-31,2009-12-31,FY,29000.0,102000.0,-73000.0,-2.5172413793103448,0.0,4000.0,0.0,0.0,0.0,106000.0,583000.0,0.0,1019000.0,35.13793103448276,-77000.0,15.03448275862069,0.0,436000.0,15.03448275862069,0.0,436000.0,15.03448275862069,1.366304,1.366304,319109.0,319109.0,https://www.infogreffe.com/recherche-entreprise-dirigeants/resultats-entreprise-dirigeants.html?ga_cat=globale&ga_q=C.A.R.P#phrase=C.A.R.P,https://www.infogreffe.com/recherche-entreprise-dirigeants/resultats-entreprise-dirigeants.html?ga_cat=globale&ga_q=C.A.R.P#phrase=C.A.R.P
0,2008-12-31,CARP.PA,2008-12-31,2008-12-31,FY,0.0,95000.0,-95000.0,0.0,0.0,0.0,0.0,0.0,4000.0,99000.0,0.0,0.0,-99000.0,0.0,-99000.0,0.0,0.0,928000.0,0.0,0.0,928000.0,0.0,2.91,2.91,319109.0,319109.0,https://www.infogreffe.com/recherche-entreprise-dirigeants/resultats-entreprise-dirigeants.html?ga_cat=globale&ga_q=C.A.R.P#phrase=C.A.R.P,https://www.infogreffe.com/recherche-entreprise-dirigeants/resultats-entreprise-dirigeants.html?ga_cat=globale&ga_q=C.A.R.P#phrase=C.A.R.P
0,2007-12-31,CARP.PA,2007-12-31,2007-12-31,FY,0.0,79000.0,-79000.0,0.0,0.0,0.0,0.0,0.0,5000.0,84000.0,0.0,0.0,-84000.0,0.0,-84000.0,0.0,0.0,512000.0,0.0,0.0,512000.0,0.0,1.61,1.61,319109.0,319109.0,https://www.infogreffe.com/recherche-entreprise-dirigeants/resultats-entreprise-dirigeants.html?ga_cat=globale&ga_q=C.A.R.P#phrase=C.A.R.P,https://www.infogreffe.com/recherche-entreprise-dirigeants/resultats-entreprise-dirigeants.html?ga_cat=globale&ga_q=C.A.R.P#phrase=C.A.R.P
