,date,symbol,fillingDate,acceptedDate,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
0,2019-12-31,ATRO,2020-03-02 00:00:00,2020-03-02 12:06:29,FY,52017000,33049000,-14385000,3843000.0,-18040000,34083000,-12711000,-16617000,-10429000,31976000,42689000,0.0,0.0,0.0,0.0,743000.0,0.0,-157853000,0.0,-50784000,0.0,0.0,0.0,0.0,0.0,31906000,16622000,42689000,-12083000,30606000,https://www.sec.gov/Archives/edgar/data/8063/000000806320000013/0000008063-20-000013-index.html,https://www.sec.gov/Archives/edgar/data/8063/000000806320000013/atro-20191231.htm
0,2018-12-31,ATRO,2019-03-01 00:00:00,2019-02-28 17:59:25,FY,46803000,35032000,-2680000.0,3098000.0,-29975000,-47291000,-14695000,9171000.0,17659000,-668000.0,54881000,0.0,0.0,0.0,0.0,-3350000.0,0.0,-72834000,0.0,0.0,0.0,-516000.0,0.0,0.0,0.0,16622000,17914000,54881000,-16317000,38564000,https://www.sec.gov/Archives/edgar/data/8063/000000806319000009/0000008063-19-000009-index.html,https://www.sec.gov/Archives/edgar/data/8063/000000806319000009/atro-20181231.htm
0,2017-12-31,ATRO,2018-03-01 00:00:00,2018-02-28 19:47:37,FY,19679000,27063000,-5494000.0,2598000.0,-24336000,-9844000.0,-18116000,10439000,-3605000.0,-937000.0,37783000,0.0,0.0,0.0,0.0,-2044000.0,0.0,-23720000,0.0,-32382000,0.0,0.0,0.0,0.0,0.0,17914000,17901000,37783000,-13478000,24305000,https://www.sec.gov/Archives/edgar/data/8063/000000806318000006/0000008063-18-000006-index.html,https://www.sec.gov/Archives/edgar/data/8063/000000806318000006/atro-20171231x10k.htm
0,2016-12-31,ATRO,2017-02-24 00:00:00,2017-02-23 19:31:24,FY,48424000,25790000,-4756000.0,2281000.0,-25454000,-14622000,-2671000.0,-2000000.0,-14021000,165000.0,48854000,0.0,0.0,0.0,0.0,-1585000.0,0.0,-41835000,0.0,-17618000,0.0,834000.0,0.0,0.0,0.0,17901000,18561000,48854000,-13037000,35817000,https://www.sec.gov/Archives/edgar/data/8063/000000806317000004/0000008063-17-000004-index.html,https://www.sec.gov/Archives/edgar/data/8063/000000806317000004/atro-20161231x10k.htm
0,2015-12-31,ATRO,2016-02-24 00:00:00,2016-02-24 16:56:46,FY,66974000,25309000,-252000.0,2274000.0,-16946000,-729000.0,-2537000.0,-2168000.0,-5185000.0,-2045000.0,78501000,0.0,0.0,0.0,0.0,-2669000.0,0.0,-67694000,0.0,0.0,0.0,2973000.0,0.0,0.0,0.0,18561000,21197000,78501000,-18641000,59860000,https://www.sec.gov/Archives/edgar/data/8063/000162828016011645/0001628280-16-011645-index.html,https://www.sec.gov/Archives/edgar/data/8063/000162828016011645/atro-20151231x10k.htm
0,2014-12-31,ATRO,2015-02-27,2015-02-27 16:25:09,FY,56170000,27254000,-4677000.0,1730000.0,22141000,-18850000,25732000,-8005000.0,23328000,-4703000.0,99874000,0.0,0.0,0.0,0.0,-37000.0,0.0,-275544000,0.0,0.0,0.0,4689000.0,0.0,0.0,0.0,21197000,54635000,99874000,-40882000,58992000,https://www.sec.gov/Archives/edgar/data/8063/000119312515069887/d845354d10k.htm,https://www.sec.gov/Archives/edgar/data/8063/000119312515069887/d845354d10k.htm
0,2013-12-31,ATRO,2014-03-07,2014-03-07 15:52:03,FY,27266000,11059000,-722000.0,1384000.0,10924000,3493000.0,-5222000.0,5831000.0,651000.0,-578000.0,49549000,0.0,0.0,0.0,0.0,0.0,0.0,-26498000,0.0,0.0,0.0,-1171000.0,0.0,0.0,0.0,54635000,7380000.0,49549000,-6868000.0,42681000,https://www.sec.gov/Archives/edgar/data/8063/000119312514088997/d651807d10k.htm,https://www.sec.gov/Archives/edgar/data/8063/000119312514088997/d651807d10k.htm
0,2012-12-31,ATRO,2013-02-22 00:00:00,2013-02-22 13:57:44,FY,21874000,6905000.0,-1544000.0,1351000.0,-6194000.0,-8097000.0,-9330000.0,-537000.0,7392000.0,154000.0,24178000,0.0,0.0,0.0,0.0,0.0,0.0,-13307000,0.0,0.0,0.0,1252000.0,0.0,0.0,0.0,7380000.0,10919000,24178000,-16720000,7458000.0,https://www.sec.gov/Archives/edgar/data/8063/000119312513071168/0001193125-13-071168-index.html,https://www.sec.gov/Archives/edgar/data/8063/000119312513071168/d444341d10k.htm
0,2011-12-31,ATRO,2012-03-07 00:00:00,2012-03-07 15:15:01,FY,21591000,4943000.0,423000.0,1061000.0,-3192000.0,-3042000.0,-883000.0,-349000.0,-131000.0,582000.0,27908000,0.0,0.0,0.0,0.0,75000.0,0.0,-5302000.0,0.0,0.0,0.0,1614000.0,0.0,0.0,0.0,10919000,22709000,27908000,-14281000,13627000,https://www.sec.gov/Archives/edgar/data/8063/000119312512101055/0001193125-12-101055-index.html,https://www.sec.gov/Archives/edgar/data/8063/000119312512101055/d284885d10k.htm
0,2010-12-31,ATRO,2011-03-03,2011-03-03 07:01:03,FY,14948000,4881000.0,1385000.0,884000.0,-6796000.0,-290000.0,-6891000.0,3156000.0,-333000.0,-94000.0,16503000,0.0,0.0,0.0,0.0,-46000.0,0.0,-6245000.0,0.0,0.0,0.0,22000.0,0.0,0.0,0.0,22709000,14949000,16503000,-3568000.0,12935000,https://www.sec.gov/Archives/edgar/data/8063/000095012311021474/l41871e10vk.htm,https://www.sec.gov/Archives/edgar/data/8063/000095012311021474/l41871e10vk.htm
