,date,symbol,fillingDate,acceptedDate,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
0,2019-12-31,TWI,2020-03-04,2020-03-03 20:05:35,FY,-51519000,54376000,-2300000.0,1381000.0,-87304000,56832000,63654000,-53183000,317109000,-6895000.0,45442000,-36414000,0.0,0.0,0.0,-56177000,-92591000,-100901000,0.0,0.0,-1204000.0,201026000,32122000,141000.0,-14886000,66799000,81685000,45442000,-36414000,9028000.0,https://www.sec.gov/Archives/edgar/data/899751/000089975120000005/0000899751-20-000005-index.htm,https://www.sec.gov/Archives/edgar/data/899751/000089975120000005/twi1231201910-k.htm
0,2018-12-31,TWI,2019-03-07,2019-03-06 19:28:33,FY,13045000,57618000,-2291000.0,1130000.0,-5858000.0,-36092000,-77919000,29364000,404413000,4840000.0,-36176000,-39000000,0.0,0.0,0.0,2069000.0,-36931000,-38557000,0.0,0.0,-1201000.0,138979000,17536000,-6314000.0,-61885000,81685000,143570000,-36176000,-39000000,-75176000,https://www.sec.gov/Archives/edgar/data/899751/000089975119000016/0000899751-19-000016-index.htm,https://www.sec.gov/Archives/edgar/data/899751/000089975119000016/twi1231201810-k.htm
0,2017-12-31,TWI,2018-02-23,2018-02-22 19:08:45,FY,-64079000,58444000,785000.0,1539000.0,47194000,-38478000,-55562000,37584000,410271000,35900000,-1289000.0,-32626000,0.0,0.0,50000000,993000.0,18367000,-55160000,0.0,0.0,-1167000.0,175814000,-24083000,2748000.0,-4257000.0,143570000,147827000,-1289000.0,-32626000,-33915000,https://www.sec.gov/Archives/edgar/data/899751/000089975118000008/0000899751-18-000008-index.htm,https://www.sec.gov/Archives/edgar/data/899751/000089975118000008/twi1231201710-k.htm
0,2016-12-31,TWI,2017-03-15,2017-03-14 17:38:55,FY,-39755000,59768000,-680000.0,1993000.0,-76827000,4007000.0,4374000.0,20953000,363077000,12245000,43500000,-41948000,0.0,0.0,0.0,-47778000,-89726000,-22634000,0.0,0.0,-1081000.0,142478000,-6430000.0,295000.0,-52361000,147827000,200188000,43500000,-41948000,1552000.0,https://www.sec.gov/Archives/edgar/data/899751/000089975117000009/0000899751-17-000009-index.htm,https://www.sec.gov/Archives/edgar/data/899751/000089975117000009/twi1231201610-k.htm
0,2015-12-31,TWI,2016-02-25,2016-02-24 18:38:11,FY,-90287000,69618000,27969000,2335000.0,-94470000,497000.0,31333000,1402000.0,439904000,14976000,63930000,-48429000,0.0,0.0,0.0,-1508000.0,-49937000,-5521000.0,0.0,145000.0,-1077000.0,200539000,-726000.0,-14530000,-1263000.0,200188000,201451000,63930000,-48429000,15501000,https://www.sec.gov/Archives/edgar/data/899751/000089975116000098/0000899751-16-000098-index.htm,https://www.sec.gov/Archives/edgar/data/899751/000089975116000098/a1231201510-k.htm
0,2014-12-31,TWI,2015-02-26,2015-02-26 08:03:02,FY,-130425000,88704000,-24800000,5360000.0,-86926000,54686000,20933000,-23777000,534374000,92003000,117820000,-58439000,-13395000,0.0,0.0,5917000.0,-56270000,-33000.0,0.0,0.0,-1073000.0,156283000,-46274000,-3185000.0,12091000,201491000,189400000,117820000,-58439000,59381000,https://www.sec.gov/Archives/edgar/data/899751/000089975115000007/0000899751-15-000007-index.htm,https://www.sec.gov/Archives/edgar/data/899751/000089975115000007/twi1231201410-k.htm
0,2013-12-31,TWI,2014-02-20,2014-02-20 07:03:04,FY,29700000,80600000,-4000000.0,4815000.0,104000000,26417000,-30280000,9479000.0,621300000,46500000,116600000,-80131000,-95681000,0.0,0.0,-112948000,-193100000,-12332000,0.0,1000000.0,-1000000.0,285418000,82700000,-6000000.0,200000.0,189300000,189100000,116600000,-80100000,36500000,https://www.sec.gov/Archives/edgar/data/899751/000089975114000017/0000899751-14-000017-index.htm,https://www.sec.gov/Archives/edgar/data/899751/000089975114000017/twi1231201310-k.htm
0,2012-12-31,TWI,2013-02-27,2013-02-27 14:19:24,FY,94000000,54100000,17200000,4087000.0,128500000,35839000,23917000,-44542000,517300000,-48300000,130200000,-65740000,780000.0,0.0,0.0,1846000.0,-63900000,-1275000.0,0.0,900000.0,-800000.0,186592000,-4600000.0,-1700000.0,59900000,189100000,129200000,130200000,-65700000,64500000,https://www.sec.gov/Archives/edgar/data/899751/000089975113000026/0000899751-13-000026-index.htm,https://www.sec.gov/Archives/edgar/data/899751/000089975113000026/twi1231201210-k.htm
0,2011-12-31,TWI,2012-02-23,2012-02-23 06:11:09,FY,58100000,44900000,-400000.0,2392000.0,-200000.0,-105619000,-55607000,44991000,388800000,16500000,4400000.0,-35744000,-99118000,-30000000,31586000,-96645000,-130800000,-8856000.0,0.0,500000.0,-800000.0,146359000,16400000,-300000.0,-110300000,129200000,239500000,4400000.0,-35700000,-31300000,https://www.sec.gov/Archives/edgar/data/899751/000089975112000018/0000899751-12-000018-index.htm,https://www.sec.gov/Archives/edgar/data/899751/000089975112000018/twi1231201110-k.htm
0,2010-12-31,TWI,2011-02-24,2011-02-23 18:16:07,FY,-5900000.0,37600000,-2100000.0,201000.0,13900000,-21491000,-17846000,11035000,389000000,15300000,50700000,0.0,0.0,0.0,0.0,0.0,-28700000,0.0,0.0,300000.0,-700000.0,0.0,-11600000,0.0,10300000,239500000,229200000,50700000,-28900000,21800000,https://www.sec.gov/Archives/edgar/data/899751/000089975111000007/0000899751-11-000007-index.htm,https://www.sec.gov/Archives/edgar/data/899751/000089975111000007/form10k.htm
0,2009-12-31,TWI,2010-02-25,2010-02-25 15:29:46,FY,-24600000,34300000,-3000000.0,0.0,142500000,59018000,37170000,-41301000,375100000,10700000,72300000,0.0,0.0,0.0,0.0,0.0,-40900000,0.0,0.0,1100000.0,-700000.0,0.0,136100000,0.0,167500000,229200000,61700000,72300000,-39500000,32800000,https://www.sec.gov/Archives/edgar/data/899751/000089975110000008/0000899751-10-000008-index.htm,https://www.sec.gov/Archives/edgar/data/899751/000089975110000008/form10k.htm
