,date,symbol,reportedCurrency,fillingDate,acceptedDate,period,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,totalLiabilities,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalLiabilitiesAndStockholdersEquity,totalInvestments,totalDebt,netDebt,link,finalLink,timestamp,est_time,est_date
0,2020-12-31,DTE.DE,EUR,2020-12-31,2020-12-31,Q4,12939000000.0,5000000.0,12944000000.0,0.0,2695000000.0,1485000000.0,37293000000,91276000000.0,19820000000.0,98247000000.0,118067000000.0,543000000.0,7972000000.0,1157000000.0,227624000000,0.0,264917000000,9691000000.0,11708000000.0,0.0,0.0,775000000.0,36792000000.0,90650000000.0,465000000.0,17260000000.0,1872000000.0,155575000000.0,0.0,192367000000,12189000000.0,-34747000000.0,-117286000000.0,0.0,35922000000,228289000000,548000000.0,102358000000.0,89419000000.0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620591306,16:15:06,20210509
1,2020-09-30,DTE.DE,EUR,2020-09-30,2020-09-30,Q3,10642000000.0,2650000000.0,13292000000.0,0.0,2342000000.0,1948000000.0,32725000000,93350000000.0,0.0,0.0,120873000000.0,550000000.0,7861000000.0,1158000000.0,232567000000,0.0,265292000000,8318000000.0,2650000000.0,0.0,0.0,3525000000.0,35110000000.0,91454000000.0,414000000.0,17706000000.0,2374000000.0,158148000000.0,0.0,193258000000,12189000000.0,-36911000000.0,0.0,0.0,34916000000,228174000000,3200000000.0,94104000000.0,83462000000.0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620591306,16:15:06,20210509
2,2020-06-30,DTE.DE,EUR,2020-06-30,2020-06-30,Q2,14537000000.0,2776000000.0,17313000000.0,0.0,2077000000.0,1920000000.0,37936000000,86733000000.0,0.0,0.0,126372000000.0,541000000.0,8434000000.0,1159000000.0,232035000000,0.0,269971000000,9601000000.0,2776000000.0,0.0,0.0,3739000000.0,39017000000.0,98573000000.0,428000000.0,18716000000.0,2446000000.0,157451000000.0,0.0,196468000000,12189000000.0,-37344000000.0,0.0,0.0,35760000000,232228000000,3317000000.0,101349000000.0,86812000000.0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620591306,16:15:06,20210509
3,2020-03-31,DTE.DE,EUR,2020-03-31,2020-03-31,Q1,4078000000.0,3748000000.0,7826000000.0,0.0,1893000000.0,1765000000.0,24420000000,67678000000.0,0.0,0.0,69000000000.0,518000000.0,3276000000.0,968000000.0,149226000000,0.0,173646000000,8730000000.0,3748000000.0,0.0,0.0,3230000000.0,32877000000.0,55884000000.0,417000000.0,9780000000.0,1947000000.0,94892000000.0,0.0,127769000000,12189000000.0,-35025000000.0,0.0,0.0,31106000000,158875000000,4266000000.0,59632000000.0,55554000000.0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620591306,16:15:06,20210509
4,2019-12-31,DTE.DE,EUR,2019-12-31,2019-12-31,Q4,5393000000.0,29000000.0,5422000000.0,0.0,1568000000.0,1174000000.0,24689000000,67545000000.0,12436000000.0,55768000000.0,68204000000.0,489000000.0,2704000000.0,970000000.0,145983000000,0.0,170672000000,9410000000.0,29000000.0,0.0,0.0,932000000.0,32912000000.0,54347000000.0,673000000.0,8954000000.0,1049000000.0,91529000000.0,0.0,124441000000,12189000000.0,-34842000000.0,-113873000000.0,0.0,31707000000,156148000000,518000000.0,54376000000.0,48983000000.0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620591306,16:15:06,20210509
5,2019-09-30,DTE.DE,EUR,2019-09-30,2019-09-30,Q3,6461000000.0,2614000000.0,9075000000.0,0.0,1598000000.0,1466000000.0,24563000000,68456000000.0,0.0,0.0,69645000000.0,397000000.0,3529000000.0,1093000000.0,149764000000,0.0,174327000000,8896000000.0,2614000000.0,0.0,0.0,3299000000.0,35248000000.0,54925000000.0,496000000.0,9683000000.0,1893000000.0,93942000000.0,0.0,129190000000,12189000000.0,-36307000000.0,0.0,0.0,30475000000,159665000000,3011000000.0,57539000000.0,51078000000.0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620591306,16:15:06,20210509
6,2019-06-30,DTE.DE,EUR,2019-06-30,2019-06-30,Q2,3894000000.0,2187000000.0,6081000000.0,0.0,1702000000.0,1621000000.0,21801000000,66668000000.0,0.0,0.0,66266000000.0,675000000.0,3163000000.0,1037000000.0,142413000000,0.0,164214000000,9647000000.0,2187000000.0,0.0,0.0,3177000000.0,35065000000.0,49992000000.0,532000000.0,8935000000.0,1171000000.0,86459000000.0,0.0,121524000000,12189000000.0,-37286000000.0,0.0,0.0,28888000000,150412000000,2862000000.0,52179000000.0,48285000000.0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620591306,16:15:06,20210509
7,2019-03-31,DTE.DE,EUR,2019-03-31,2019-03-31,Q1,6144000000.0,2277000000.0,8421000000.0,0.0,2015000000.0,1725000000.0,24693000000,65594000000.0,0.0,0.0,66387000000.0,614000000.0,3169000000.0,1035000000.0,140779000000,0.0,165472000000,10241000000.0,2277000000.0,0.0,0.0,3013000000.0,37361000000.0,50564000000.0,504000000.0,8996000000.0,1238000000.0,85349000000.0,0.0,122710000000,12189000000.0,-37618000000.0,0.0,0.0,29001000000,151711000000,2891000000.0,52841000000.0,46697000000.0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620591306,16:15:06,20210509
8,2018-12-31,DTE.DE,EUR,2018-12-31,2018-12-31,Q4,3679000000.0,12000000.0,3691000000.0,0.0,1790000000.0,1164000000.0,21870000000,50630000000.0,12267000000.0,52683000000.0,64950000000.0,576000000.0,2949000000.0,1071000000.0,123505000000,0.0,145375000000,10699000000.0,12000000.0,0.0,0.0,588000000.0,29145000000.0,49484000000.0,843000000.0,8240000000.0,2364000000.0,72793000000.0,0.0,101938000000,12189000000.0,-35226000000.0,-111452000000.0,0.0,30907000000,132845000000,588000000.0,49496000000.0,45817000000.0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620591306,16:15:06,20210509
9,2018-09-30,DTE.DE,EUR,2018-09-30,2018-09-30,Q3,2235000000.0,2912000000.0,5147000000.0,0.0,1541000000.0,1752000000.0,19981000000,49448000000.0,0.0,0.0,64890000000.0,574000000.0,3104000000.0,1076000000.0,122279000000,0.0,142260000000,8988000000.0,2912000000.0,0.0,0.0,2903000000.0,24185000000.0,51214000000.0,604000000.0,8204000000.0,3474000000.0,74593000000.0,0.0,98778000000,12189000000.0,-34829000000.0,0.0,0.0,31192000000,129970000000,3486000000.0,54126000000.0,51891000000.0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620591306,16:15:06,20210509
