,date,symbol,reportedCurrency,fillingDate,acceptedDate,period,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,totalLiabilities,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalLiabilitiesAndStockholdersEquity,totalInvestments,totalDebt,netDebt,link,finalLink,timestamp,est_time,est_date
0,2020-12-31,PBB.DE,EUR,2020-12-31,2020-12-31,Q4,5376000000,0.0,0.0,0.0,0.0,0.0,0.0,38000000.0,0.0,40000000.0,40000000,0.0,0.0,0.0,0.0,58881000000,58881000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55565000000,55565000000,380000000,1066000000,-20000000.0,0.0,3316000000,58881000000,0.0,34380000000,29004000000,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620596354,17:39:14,20210509
1,2020-09-30,PBB.DE,EUR,2020-09-30,2020-09-30,Q3,5611000000,0.0,0.0,0.0,0.0,0.0,60169000000.0,40000000.0,0.0,0.0,38000000,0.0,0.0,0.0,78000000.0,60169000000,60247000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56974000000,56974000000,380000000,1020000000,0.0,0.0,3273000000,60247000000,0.0,21033000000,15422000000,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620596354,17:39:14,20210509
2,2020-06-30,PBB.DE,EUR,2020-06-30,2020-06-30,Q2,4464000000,0.0,0.0,0.0,0.0,0.0,60632000000.0,41000000.0,0.0,0.0,40000000,0.0,0.0,0.0,81000000.0,60632000000,60713000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57476000000,57476000000,380000000,972000000,0.0,0.0,3237000000,60713000000,0.0,35825000000,31361000000,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620596354,17:39:14,20210509
3,2020-03-31,PBB.DE,EUR,2020-03-31,2020-03-31,Q1,1145000000,0.0,0.0,0.0,0.0,0.0,56499000000.0,43000000.0,0.0,0.0,39000000,0.0,0.0,0.0,82000000.0,56499000000,56581000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53337000000,53337000000,380000000,968000000,0.0,0.0,3244000000,56581000000,0.0,21732000000,20587000000,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620596354,17:39:14,20210509
4,2019-12-31,PBB.DE,EUR,2019-12-31,2019-12-31,Q4,1141000000,0.0,0.0,0.0,0.0,0.0,56738000000.0,45000000.0,0.0,39000000.0,39000000,0.0,0.0,0.0,84000000.0,56738000000,56822000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53586000000,53586000000,380000000,966000000,-13000000.0,0.0,3236000000,56822000000,0.0,36864000000,35723000000,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620596354,17:39:14,20210509
5,2019-09-30,PBB.DE,EUR,2019-09-30,2019-09-30,Q3,1828000000,0.0,0.0,0.0,0.0,0.0,59748000000.0,37000000.0,0.0,0.0,38000000,0.0,0.0,0.0,75000000.0,59748000000,59823000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56610000000,56610000000,380000000,942000000,0.0,0.0,3213000000,59823000000,0.0,22552000000,20724000000,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620596354,17:39:14,20210509
6,2019-06-30,PBB.DE,EUR,2019-06-30,2019-06-30,Q2,2810000000,0.0,0.0,0.0,0.0,0.0,60088000000.0,10000000.0,0.0,0.0,37000000,0.0,0.0,0.0,47000000.0,60088000000,60135000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56963000000,56963000000,380000000,886000000,0.0,0.0,3172000000,60135000000,0.0,38676000000,35866000000,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620596354,17:39:14,20210509
7,2019-03-31,PBB.DE,EUR,2019-03-31,2019-03-31,Q1,2162000000,0.0,0.0,0.0,0.0,0.0,60208000000.0,11000000.0,0.0,0.0,37000000,0.0,0.0,0.0,48000000.0,60208000000,60256000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56983000000,56983000000,380000000,979000000,0.0,0.0,3273000000,60256000000,0.0,22961000000,20799000000,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620596354,17:39:14,20210509
8,2018-12-31,PBB.DE,EUR,2018-12-31,2018-12-31,Q4,1388000000,0.0,0.0,0.0,0.0,0.0,57728000000.0,4000000.0,0.0,37000000.0,37000000,0.0,0.0,0.0,41000000.0,57728000000,57769000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54512000000,54512000000,380000000,939000000,-18000000.0,0.0,3257000000,57769000000,0.0,37231000000,35843000000,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620596354,17:39:14,20210509
9,2018-09-30,PBB.DE,EUR,2018-09-30,2018-09-30,Q3,1977000000,0.0,0.0,0.0,0.0,0.0,57305000000.0,5000000.0,0.0,0.0,34000000,0.0,0.0,0.0,39000000.0,57305000000,57344000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54121000000,54121000000,380000000,898000000,0.0,0.0,3223000000,57344000000,0.0,21580000000,19603000000,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620596354,17:39:14,20210509
10,2018-06-30,PBB.DE,EUR,2018-06-30,2018-06-30,Q2,1551000000,0.0,0.0,0.0,0.0,0.0,57766000000.0,5000000.0,0.0,0.0,35000000,0.0,0.0,0.0,40000000.0,57766000000,57806000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54611000000,54611000000,380000000,859000000,0.0,0.0,3195000000,57806000000,0.0,36839000000,35288000000,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620596354,17:39:14,20210509
11,2018-03-31,PBB.DE,EUR,2018-03-31,2018-03-31,Q1,827000000,0.0,0.0,0.0,0.0,0.0,57589000000.0,6000000.0,0.0,0.0,35000000,0.0,0.0,0.0,41000000.0,57589000000,57630000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54634000000,54634000000,380000000,943000000,0.0,0.0,2996000000,57630000000,0.0,20615000000,19788000000,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620596354,17:39:14,20210509
12,2017-12-31,PBB.DE,EUR,2017-12-31,2017-12-31,Q4,999000000,0.0,0.0,0.0,0.0,0.0,57952000000.0,6000000.0,0.0,36000000.0,36000000,0.0,0.0,0.0,42000000.0,57952000000,57994000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55136000000,55136000000,380000000,913000000,-15000000.0,0.0,2858000000,57994000000,0.0,39364000000,38365000000,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620596354,17:39:14,20210509
13,2017-09-30,PBB.DE,EUR,2017-09-30,2017-09-30,Q3,349000000,0.0,0.0,0.0,0.0,0.0,57885000000.0,7000000.0,0.0,0.0,26000000,0.0,0.0,0.0,33000000.0,57885000000,57918000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55136000000,55136000000,380000000,838000000,0.0,0.0,2782000000,57918000000,0.0,39035000000,38686000000,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620596354,17:39:14,20210509
14,2017-06-30,PBB.DE,EUR,2017-06-30,2017-06-30,Q2,1902000000,0.0,0.0,0.0,0.0,0.0,60625000000.0,7000000.0,0.0,0.0,26000000,0.0,0.0,0.0,33000000.0,60625000000,60658000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57918000000,57918000000,380000000,797000000,0.0,0.0,2740000000,60658000000,0.0,40764000000,38862000000,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620596354,17:39:14,20210509
15,2017-03-31,PBB.DE,EUR,2017-03-31,2017-03-31,Q1,549000000,0.0,0.0,0.0,0.0,0.0,61138000000.0,8000000.0,0.0,0.0,25000000,0.0,0.0,0.0,33000000.0,61138000000,61171000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58361000000,58361000000,380000000,891000000,0.0,0.0,2810000000,61171000000,0.0,40376000000,39827000000,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620596354,17:39:14,20210509
16,2016-12-31,PBB.DE,EUR,2016-12-31,2016-12-31,Q4,1136000000,0.0,0.0,0.0,0.0,0.0,62597000000.0,8000000.0,0.0,24000000.0,24000000,0.0,0.0,0.0,32000000.0,62597000000,62629000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59830000000,59830000000,380000000,853000000,-13000000.0,0.0,2799000000,62629000000,0.0,41267000000,40131000000,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620596354,17:39:14,20210509
17,2016-09-30,PBB.DE,EUR,2016-09-30,2016-09-30,Q3,896000000,0.0,0.0,0.0,0.0,0.0,64946000000.0,9000000.0,0.0,0.0,22000000,0.0,0.0,0.0,31000000.0,64946000000,64977000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62178000000,62178000000,380000000,842000000,0.0,0.0,2799000000,64977000000,0.0,43396000000,42500000000,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620596354,17:39:14,20210509
18,2016-06-30,PBB.DE,EUR,2016-06-30,2016-06-30,Q2,1139000000,0.0,0.0,0.0,0.0,0.0,67462000000.0,9000000.0,0.0,0.0,21000000,0.0,0.0,0.0,30000000.0,67462000000,67492000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64805000000,64805000000,380000000,721000000,0.0,0.0,2687000000,67492000000,0.0,43996000000,42857000000,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620596354,17:39:14,20210509
19,2016-03-31,PBB.DE,EUR,2016-03-31,2016-03-31,Q1,661000000,0.0,0.0,0.0,0.0,0.0,68041000000.0,10000000.0,0.0,0.0,20000000,0.0,0.0,0.0,30000000.0,68041000000,68071000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65317000000,65317000000,380000000,747000000,0.0,0.0,2754000000,68071000000,0.0,44221000000,43560000000,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620596354,17:39:14,20210509
