datetime,symbol,name,exchange,begin_date,marketCap,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap
2019-10-01,HERO,Global X Video Games &amp; Esports ETF,NASDAQ,2019-10-31,,15.03,15.03,15.03,15.03,15.03,200.0,200.0,0.0,0.0,15.03
2019-11-01,HERO,Global X Video Games &amp; Esports ETF,NASDAQ,2019-10-31,,15.41,15.98,15.3,15.798,15.798,38100.0,38100.0,-0.507,-0.1698421052631579,15.555491578947366
2019-12-01,HERO,Global X Video Games &amp; Esports ETF,NASDAQ,2019-10-31,,15.79,16.515,15.642,16.373,16.373,40300.0,40300.0,-0.39,-0.14058823529411765,16.214862941176467
2020-01-01,HERO,Global X Video Games &amp; Esports ETF,NASDAQ,2019-10-31,,16.62,17.48,16.592,16.625,16.625,104900.0,104900.0,-0.21399999999999997,-0.05180952380952381,17.09709523809524
2020-02-01,HERO,Global X Video Games &amp; Esports ETF,NASDAQ,2019-10-31,,16.87,18.18,16.11,16.75,16.75,2969900.0,2969900.0,-0.526,-0.13484210526315787,17.40163157894737
2020-03-01,HERO,Global X Video Games &amp; Esports ETF,NASDAQ,2019-10-31,,16.77,17.7,13.977,16.37,16.37,1360800.0,1360800.0,0.6219999999999997,0.18568181818181814,15.864409090909094
2020-04-01,HERO,Global X Video Games &amp; Esports ETF,NASDAQ,2019-10-31,,16.1,18.64,16.0,17.78,17.78,531500.0,531500.0,-2.255,-0.5809047619047619,17.460016190476193
2020-05-01,HERO,Global X Video Games &amp; Esports ETF,NASDAQ,2019-10-31,,17.72,20.6,17.28,20.395,20.395,3218500.0,3218500.0,-0.09999999999999998,-0.0032999999999999917,19.139449500000005
2020-06-01,HERO,Global X Video Games &amp; Esports ETF,NASDAQ,2019-10-31,,20.52,23.6,20.52,23.08,23.08,2117000.0,2117000.0,-0.58,-0.11095454545454544,21.971318636363637
2020-07-01,HERO,Global X Video Games &amp; Esports ETF,NASDAQ,2019-10-31,,23.05,25.14,22.9,24.43,24.43,3931909.0,3931909.0,-0.8340000000000001,-0.13768181818181824,23.989062727272724
2020-08-01,HERO,Global X Video Games &amp; Esports ETF,NASDAQ,2019-10-31,,24.99,27.49,24.773001,27.16,27.16,7434100.0,7434100.0,-0.5900000000000001,-0.09909523809523811,26.278999999999996
2020-09-01,HERO,Global X Video Games &amp; Esports ETF,NASDAQ,2019-10-31,,27.360001,28.33,25.563999,27.110001,27.110001,2187300.0,2187300.0,-1.79,-0.5910909090909091,26.828879090909087
