datetime,symbol,name,exchange,begin_date,marketCap,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap
1994-04-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,9800000.0,1.88,1.88,0.63,1.25,1.25,18200.0,18200.0,-0.30000000000000004,-1.2317777777777776,1.4307411111111112
1994-05-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,7840000.0,1.48,1.56,1.0,1.0,1.0,52300.0,52300.0,-1.06,-4.5753125,1.11125
1994-06-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,7056000.0,1.2,1.6,0.9,0.9,0.9,16700.0,16700.0,0.38,2.8848181818181815,1.2175754545454545
1994-07-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,9408000.0,0.9,1.2,0.7,1.2,1.2,33900.0,33900.0,-0.3,-2.5436363636363635,1.009090909090909
1994-08-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,11760000.0,0.9,1.5,0.6,1.5,1.5,5300.0,5300.0,0.0,0.0,1.0166666666666668
1994-09-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,7840000.0,0.9,1.0,0.9,1.0,1.0,8500.0,8500.0,0.0,0.0,0.975
1994-10-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,7840000.0,1.0,1.0,1.0,1.0,1.0,9300.0,9300.0,0.0,0.0,1.0
1994-11-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,9408000.0,0.7,1.2,0.63,1.2,1.2,7600.0,7600.0,0.0,0.0,0.7430000000000001
1994-12-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,6272000.0,1.2,1.2,0.5,0.8,0.8,58100.0,58100.0,-1.25,-6.11,0.8184305882352945
1995-01-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,7056000.0,0.8,1.0,0.8,0.9,0.9,12300.0,12300.0,0.30000000000000004,4.6875,0.8625
1995-02-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,5880000.0,0.8,1.0,0.75,0.75,0.75,33800.0,33800.0,0.4,6.387,0.85208375
1995-03-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,7056000.0,0.8,1.1,0.8,0.9,0.9,33800.0,33800.0,0.0,0.6032222222222224,0.9388900000000001
1995-04-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,6272000.0,0.9,0.9,0.8,0.8,0.8,1600.0,1600.0,0.0,0.0,0.825
1995-05-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,7056000.0,0.8,1.0,0.7,0.9,0.9,11500.0,11500.0,0.0,0.8571000000000002,0.8299999999999998
1995-06-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,6272000.0,1.0,1.05,0.7,0.8,0.8,8800.0,8800.0,-0.30000000000000004,-3.4722,0.8649999999999999
1995-07-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,17169600.0,0.8,2.5,0.8,2.19,2.19,60400.0,60400.0,2.9899999999999998,34.31522222222222,1.5148144444444447
1995-08-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,12230400.0,1.56,2.0,1.56,1.56,1.56,18200.0,18200.0,1.2,7.6923,1.6399990000000002
1995-09-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,15680000.0,1.56,2.0,1.56,2.0,2.0,8300.0,8300.0,0.44,4.700833333333333,1.682221666666667
1995-10-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,15680000.0,1.56,2.5,1.56,2.0,2.0,11700.0,11700.0,0.88,8.058571428571428,1.82
1995-11-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,13328000.0,1.56,2.5,1.3,1.7,1.7,55500.0,55500.0,1.29,6.470692307692309,1.7984607692307688
1995-12-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,19600000.0,1.7,2.5,1.6,2.5,2.5,39900.0,39900.0,0.7000000000000001,3.0789999999999993,1.8685188888888886
1996-01-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,17248000.0,1.9,2.7,1.9,2.2,2.2,61000.0,61000.0,0.09999999999999998,1.1578,2.1600010000000003
1996-02-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,10976000.0,1.9,2.7,1.4,1.4,1.4,30900.0,30900.0,0.5900000000000001,4.993900000000001,1.8793329999999997
1996-03-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,22030400.0,1.4,3.75,1.4,2.81,2.81,72600.0,72600.0,1.6199999999999999,6.292538461538461,2.4135899999999997
1996-04-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,29400000.0,2.5,5.63,2.19,3.75,3.75,91700.0,91700.0,-0.72,1.1230500000000003,3.620666
1996-05-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,26969600.0,3.75,5.0,3.13,3.44,3.44,73700.0,73700.0,-2.08,-2.302388888888889,3.866111666666667
1996-06-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,23520000.0,4.25,4.25,2.19,3.0,3.0,49200.0,49200.0,-2.11,-2.799799999999999,3.1333333333333333
1996-07-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,24539200.0,3.75,3.75,2.6,3.13,3.13,34800.0,34800.0,-0.7199999999999999,-0.3762666666666668,3.0602213333333332
1996-08-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,29008000.0,3.2,3.7,2.6,3.7,3.7,15700.0,15700.0,1.7000000000000002,6.400999999999999,2.91
1996-09-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,18032000.0,2.6,3.7,2.3,2.3,2.3,50700.0,50700.0,-2.43,-4.6499999999999995,2.6649999999999996
1996-10-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,19600000.0,3.0,3.0,2.3,2.5,2.5,36200.0,36200.0,-0.25000000000000006,-0.3054999999999998,2.6083328571428575
1996-11-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,17248000.0,2.5,2.7,1.5,2.2,2.2,28300.0,28300.0,0.62,2.4935000000000005,2.3452385714285713
1996-12-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,14112000.0,2.2,2.3,1.5,1.8,1.8,45400.0,45400.0,0.20000000000000004,1.5217692307692305,1.820512307692308
1997-01-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,34339200.0,2.3,4.5,1.8,4.38,4.38,75900.0,75900.0,0.0,0.0,3.3038594736842106
1997-02-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,25872000.0,3.7,4.6,3.3,3.3,3.3,37500.0,37500.0,0.0,0.0,3.9438891666666667
1997-03-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,21952000.0,3.0,3.5,2.7,2.8,2.8,24000.0,24000.0,0.0,0.0,3.016666666666666
1997-04-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,13328000.0,2.79,2.79,1.7,1.7,1.7,22500.0,22500.0,0.0,0.0,2.139999285714286
1997-05-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,12544000.0,1.65,1.9,1.4,1.6,1.6,24400.0,24400.0,0.0,0.0,1.673334
1997-06-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,15680000.0,1.8,2.1,1.6,2.0,2.0,6800.0,6800.0,0.0,0.0,1.9476185714285712
1997-07-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,15680000.0,1.7,2.3,1.7,2.0,2.0,12200.0,12200.0,0.0,0.0,1.9303027272727276
1997-08-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,19600000.0,1.9,2.5,1.9,2.5,2.5,20100.0,20100.0,0.0,0.0,2.3023807142857144
1997-09-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,15680000.0,2.2,2.6,2.0,2.0,2.0,10700.0,10700.0,0.0,0.0,2.2871799999999998
1997-10-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,12544000.0,2.1,2.2,1.5,1.6,1.6,42900.0,42900.0,0.0,0.0,1.8157889473684212
1997-11-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,14112000.0,1.7,2.1,1.7,1.8,1.8,28000.0,28000.0,0.0,0.0,1.8756415384615386
1997-12-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,12936000.0,1.8,1.9,1.65,1.65,1.65,16200.0,16200.0,0.0,0.0,1.724444444444444
1998-01-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,9408000.0,1.65,1.8,1.1,1.2,1.2,83900.0,83900.0,0.0,0.0,1.4617647058823526
1998-02-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,10584000.0,1.15,1.4,1.1,1.35,1.35,6500.0,6500.0,0.0,0.0,1.2023814285714285
1998-03-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,13328000.0,1.3,1.8,1.3,1.7,1.7,35300.0,35300.0,0.0,0.0,1.6188886666666669
1998-04-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,12152000.0,1.65,1.65,1.55,1.55,1.55,10500.0,10500.0,0.0,0.0,1.5999999999999999
1998-05-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,12152000.0,1.6,1.75,1.45,1.55,1.55,88900.0,88900.0,0.0,0.0,1.5937499999999998
1998-06-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,10192000.0,1.45,1.5,1.2,1.3,1.3,25500.0,25500.0,0.0,0.0,1.3454545454545455
1998-07-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,10192000.0,1.4,1.4,1.1,1.3,1.3,27400.0,27400.0,0.0,0.0,1.3354168750000002
1998-08-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,9800000.0,1.25,1.25,1.1,1.25,1.25,44300.0,44300.0,0.0,0.0,1.1833333333333333
1998-09-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,9800000.0,1.25,1.25,1.0,1.25,1.25,25700.0,25700.0,0.0,0.0,1.1416675
1998-10-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,9408000.0,1.1,1.2,1.0,1.2,1.2,55000.0,55000.0,0.0,0.0,1.051666
1998-11-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,9408000.0,1.05,1.25,1.05,1.2,1.2,26700.0,26700.0,0.0,0.0,1.1512815384615382
1998-12-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,9408000.0,1.2,1.7,1.2,1.2,1.2,49300.0,49300.0,0.0,0.0,1.3499999999999999
1999-01-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,14896000.0,2.0,4.0,1.6,1.9,1.9,80100.0,80100.0,0.0,0.0,2.2453846153846153
1999-02-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,18816000.0,1.7,2.9,1.7,2.4,2.4,33100.0,33100.0,0.0,0.0,2.1266673333333332
1999-03-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,17248000.0,1.8,2.4,1.7,2.2,2.2,41200.0,41200.0,0.0,0.0,1.8346153846153845
1999-04-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,18032000.0,2.2,2.5,1.87,2.3,2.3,42200.0,42200.0,0.0,0.0,2.180666666666667
1999-05-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,13328000.0,1.87,2.2,1.7,1.7,1.7,23400.0,23400.0,0.0,0.0,1.863095
1999-06-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,13328000.0,1.7,2.0,1.7,1.7,1.7,25800.0,25800.0,0.0,0.0,1.8257572727272728
1999-07-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,14896000.0,1.7,2.0,1.7,1.9,1.9,16200.0,16200.0,0.0,0.0,1.7777777777777777
1999-08-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,13328000.0,1.7,1.8,1.7,1.7,1.7,97000.0,97000.0,0.0,0.0,1.703703333333333
1999-09-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,12544000.0,1.7,1.9,1.6,1.6,1.6,78000.0,78000.0,-0.010000000000000023,0.17214285714285715,1.7930964285714286
1999-10-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,13175000.0,1.6,1.8,1.2,1.7,1.7,16400.0,16400.0,0.35,3.148111111111111,1.4744444444444444
1999-11-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,10850000.0,1.9,1.9,1.4,1.4,1.4,22900.0,22900.0,-0.5,-2.0718461538461534,1.7512823076923074
1999-12-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,13950000.0,1.7,1.8,1.0,1.8,1.8,46800.0,46800.0,2.4,14.113235294117645,1.3382352941176467
2000-01-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,14112000.0,1.8,1.8,1.1,1.8,1.8,5200.0,5200.0,0.3,2.857142857142857,1.5095242857142854
2000-02-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,11760000.0,1.5,1.8,1.5,1.5,1.5,23900.0,23900.0,-0.6,-2.3810000000000002,1.55
2000-03-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,14112000.0,1.5,1.8,1.4,1.8,1.8,43300.0,43300.0,0.45,2.0014374999999998,1.6270825
2000-04-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,11760000.0,1.5,1.8,1.4,1.5,1.5,43500.0,43500.0,-0.3,-1.2820769230769231,1.44641
2000-05-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,9016000.0,1.15,1.4,1.15,1.15,1.15,5400.0,5400.0,-0.25,-3.2563333333333335,1.2166666666666666
2000-06-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,8624000.0,1.15,1.3,0.9,1.1,1.1,68500.0,68500.0,0.35,4.2935,1.1208337499999999
2000-07-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,9408000.0,1.0,1.2,1.0,1.2,1.2,2300.0,2300.0,0.2,4.0,1.026666
2000-08-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,7840000.0,1.0,1.5,0.8,1.0,1.0,9100.0,9100.0,-0.06,-1.0,1.0266666666666666
2000-09-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,7056000.0,1.0,1.2,0.81,0.9,0.9,9800.0,9800.0,-0.2,-2.5974285714285714,1.0338100000000001
2000-10-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,8525000.0,0.9,1.3,0.9,1.1,1.1,20200.0,20200.0,0.4,3.703666666666667,1.0138891666666667
2000-11-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,6200000.0,0.81,1.1,0.8,0.8,0.8,5100.0,5100.0,0.24,3.74,0.8575000000000002
2000-12-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,7750000.0,0.75,1.0,0.5,1.0,1.0,99700.0,99700.0,0.33,5.128,0.6727783333333331
2001-01-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,9408000.0,1.0,1.3,0.8,1.2,1.2,43200.0,43200.0,-0.1,-0.5014999999999998,0.998333
2001-02-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,9408000.0,1.45,1.45,0.95,1.2,1.2,26900.0,26900.0,-0.12000000000000001,-0.37360000000000004,1.173333
2001-03-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,8232000.0,1.25,1.3,1.0,1.05,1.05,27800.0,27800.0,0.19999999999999996,3.7778333333333336,1.130555
2001-04-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,6272000.0,1.05,1.05,0.8,0.8,0.8,2700.0,2700.0,0.0,0.0,0.9214285714285715
2001-05-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,6272000.0,1.0,1.05,0.8,0.8,0.8,20600.0,20600.0,-0.30000000000000004,-4.1263749999999995,0.90624875
2001-06-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,5880000.0,0.8,0.9,0.75,0.75,0.75,16700.0,16700.0,-0.05,-0.625,0.776667
2001-07-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,11925000.0,0.94,1.6,0.94,1.5,1.5,25300.0,25300.0,0.41,3.0189090909090908,1.3436363636363635
2001-08-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,10335000.0,1.45,1.8,1.3,1.3,1.3,24600.0,24600.0,-0.55,-3.3128,1.6149999999999998
2001-09-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,7552500.0,1.5,1.5,0.8,0.95,0.95,34000.0,34000.0,-0.25,-2.193,1.0583339999999999
2001-10-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,10192000.0,1.0,1.3,1.0,1.3,1.3,3500.0,3500.0,0.0,0.0,1.15
2001-11-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,8624000.0,1.05,1.3,1.05,1.1,1.1,12300.0,12300.0,-0.05000000000000002,-0.1932222222222223,1.1425922222222222
2001-12-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,7056000.0,1.05,1.1,0.7,0.9,0.9,34900.0,34900.0,-0.2,-0.5808999999999994,0.861665
2002-01-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,8602000.0,0.8,1.1,0.6,1.1,1.1,55900.0,55900.0,-0.050000000000000044,-0.49600000000000016,0.7933328571428572
2002-02-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,7820000.0,0.8,1.2,0.8,1.0,1.0,3100.0,3100.0,0.6000000000000001,15.0,0.96
2002-03-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,6256000.0,0.8,1.0,0.6,0.8,0.8,26500.0,26500.0,0.15,2.181333333333333,0.8222222222222222
2002-04-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,11760000.0,1.0,1.5,0.9,1.5,1.5,20400.0,20400.0,0.1,1.6062500000000002,1.0541675
2002-05-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,14896000.0,1.2,2.1,1.15,1.9,1.9,67300.0,67300.0,0.5300000000000001,2.0766999999999998,1.7005004999999997
2002-06-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,9408000.0,1.9,1.9,1.0,1.2,1.2,63000.0,63000.0,0.5399999999999999,2.9581111111111107,1.4733333333333334
2002-07-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,8668000.0,1.15,1.2,0.95,1.1,1.1,18300.0,18300.0,-0.09999999999999999,-0.5752727272727273,1.0909090909090908
2002-08-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,7880000.0,1.05,1.5,0.95,1.0,1.0,20300.0,20300.0,-0.2,-2.166625,1.1862512500000002
2002-09-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,14184000.0,1.4,1.8,1.4,1.8,1.8,12200.0,12200.0,0.41000000000000003,3.7800000000000002,1.5280942857142856
2002-10-01,PCYO,Pure Cycle Corporation,NASDAQ,1994-04-13,12936000.0,1.7,1.8,1.4,1.65,1.65,17200.0,17200.0,-0.25,-1.53625,1.58333375
