,date,symbol,reportedCurrency,fillingDate,acceptedDate,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink,timestamp,est_time,est_date
0,2021-03-31,CQD.DE,USD,2021-03-31,2021-03-31,Q1,12522000000,7711000000.0,4811000000.0,0.38420380130969495,0.0,0.0,0.0,18000000.0,2441000000,10152000000,983000000.0,2441000000,4811000000.0,0.38420380130969495,2370000000.0,0.0908001916626737,-250000000.0,1137000000.0,0.0908001916626737,216000000.0,807000000.0,0.06444657402970771,4.22,4.11,191404527,205872536,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620590640,16:04:00,20210509
1,2020-12-31,CQD.DE,USD,2020-12-31,2020-12-31,Q4,12624000000,7718000000.0,4906000000.0,0.38862484157160965,0.0,88000000.0,0.0,10000000.0,2409000000,10127000000,965000000.0,2409000000,4906000000.0,0.38862484157160965,2497000000.0,0.197797845373891,123000000.0,1655000000.0,0.13109949302915083,254000000.0,1246000000.0,0.09870088719898606,6.33,6.05,196906511,212077917,,,1620590640,16:04:00,20210509
2,2020-09-30,CQD.DE,USD,2020-09-30,2020-09-30,Q3,12039000000,7483000000.0,4556000000.0,0.3784367472381427,0.0,83000000.0,0.0,-128000000.0,2370000000,9853000000,946000000.0,2370000000,4556000000.0,0.3784367472381427,2186000000.0,0.1815765429022344,-131000000.0,1109000000.0,0.09211728548882797,177000000.0,814000000.0,0.06761358916853559,4.01,3.9,202826502,208722129,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620590640,16:04:00,20210509
3,2020-06-30,CQD.DE,USD,2020-06-30,2020-06-30,Q2,11696000000,7297000000.0,4399000000.0,0.3761114911080711,0.0,0.0,0.0,2000000.0,2428000000,9725000000,957000000.0,2428000000,4399000000.0,0.3761114911080711,1971000000.0,0.16851915184678523,28000000.0,1042000000.0,0.08909028727770178,166000000.0,766000000.0,0.06549247606019151,3.72,3.63,205777438,210906946,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620590640,16:04:00,20210509
4,2020-03-31,CQD.DE,USD,2020-03-31,2020-03-31,Q1,11738000000,7432000000.0,4306000000.0,0.3668427330039189,0.0,0.0,0.0,19000000.0,2497000000,9929000000,980000000.0,2497000000,4306000000.0,0.3668427330039189,1809000000.0,0.1541148406883626,-333000000.0,496000000.0,0.04225592094053501,29000000.0,396000000.0,0.0337365820412336,1.91,1.86,207831305,212810613,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620590640,16:04:00,20210509
5,2019-12-31,CQD.DE,USD,2019-12-31,2019-12-31,Q4,11761000000,7309000000.0,4452000000.0,0.3785392398605561,0.0,77000000.0,0.0,-100000000.0,2461000000,9770000000,964000000.0,2461000000,4452000000.0,0.3785392398605561,1991000000.0,0.16928832582263412,-95000000.0,932000000.0,0.07924496216308137,110000000.0,714000000.0,0.060709123373862764,3.36,3.28,212648072,217778099,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620590640,16:04:00,20210509
6,2019-09-30,CQD.DE,USD,2019-09-30,2019-09-30,Q3,11450000000,7435000000.0,4015000000.0,0.3506550218340611,0.0,0.0,0.0,4000000.0,2415000000,9850000000,963000000.0,2415000000,4015000000.0,0.3506550218340611,1600000000.0,0.13973799126637554,-44000000.0,593000000.0,0.051790393013100434,126000000.0,387000000.0,0.033799126637554584,1.77,1.74,218499213,222355867,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620590640,16:04:00,20210509
7,2019-06-30,CQD.DE,USD,2019-06-30,2019-06-30,Q2,11347000000,7244000000.0,4103000000.0,0.3615933726976293,0.0,0.0,0.0,-7000000.0,2500000000,9744000000,945000000.0,2500000000,4103000000.0,0.3615933726976293,1603000000.0,0.14127082048118444,-188000000.0,470000000.0,0.04142063981669163,84000000.0,314000000.0,0.027672512558385477,1.41,1.39,222392274,225942172,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620590640,16:04:00,20210509
8,2019-03-31,CQD.DE,USD,2019-03-31,2019-03-31,Q1,11206000000,7236000000.0,3970000000.0,0.3542744958058183,0.0,85000000.0,0.0,-101000000.0,2550000000,9786000000,925000000.0,2550000000,3970000000.0,0.3542744958058183,1420000000.0,0.12671782973407103,-59000000.0,436000000.0,0.038907728002855614,119000000.0,253000000.0,0.022577190790647867,1.13,1.11,224630122,227595365,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620590640,16:04:00,20210509
9,2018-12-31,CQD.DE,USD,2018-12-31,2018-12-31,Q4,11231000000,7139000000.0,4092000000.0,0.3643486777668952,0.0,72000000.0,0.0,-57000000.0,2534000000,9673000000,910000000.0,2534000000,4092000000.0,0.3643486777668952,1558000000.0,0.13872317692102218,-286000000.0,362000000.0,0.03223221440655329,2000000.0,296000000.0,0.026355622829667885,1.31,1.29,227005966,230131933,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620590640,16:04:00,20210509
