,date,symbol,fillingDate,acceptedDate,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
0,2020-09-30,JBHT,2020-10-29,2020-10-29 13:16:30,Q3,125496000,132393000,11602000,14593000,59160000,-171189000,0.0,76341000,633175000,0.0,271044000,-217454000,0.0,0.0,0.0,0.0,-184146000,0.0,0.0,0.0,-28533000,0.0,-43003000,0.0,0.0,318549000,274654000,271044000,217454000,53590000,https://www.sec.gov/Archives/edgar/data/728535/000143774920021952/0001437749-20-021952-index.htm,https://www.sec.gov/Archives/edgar/data/728535/000143774920021952/jbht20200930_10q.htm
0,2020-06-30,JBHT,2020-07-28,2020-07-28 16:15:06,Q2,121698000.00000001,130297999.99999997,-14849000,16002000,85422000,27644000,0.0,15918000,574015000,29114000,390787000.00000006,-175495000,0.0,0.0,0.0,39677000,-135818000,0.0,0.0,-788000.000000011,-28487000,-282000.0,-28769000.000000004,0.0,226200000,274654000,48454000,390787000.00000006,-175495000.00000003,215292000,https://www.sec.gov/Archives/edgar/data/728535/000143774920015869/0001437749-20-015869-index.htm,https://www.sec.gov/Archives/edgar/data/728535/000143774920015869/jbht20200630_10q.htm
0,2020-03-31,JBHT,2020-05-01 00:00:00,2020-05-01 15:05:45,Q1,104834000,130095000,15470000,18063000,43060000,33549000,0.0,-5392000.0,488593000,30946000,249163000,-166814000,0.0,-75193000,0.0,113299000,-128708000,0.0,0.0,-78820000,-28688000,-3120000.0,-107001000,0.0,13454000,48454000,35000000,249163000,-166814000,82349000,https://www.sec.gov/Archives/edgar/data/728535/000143774920009127/0001437749-20-009127-index.html,https://www.sec.gov/Archives/edgar/data/728535/000143774920009127/jbht20200331_10q.htm
0,2019-12-31,JBHT,2020-03-02 00:00:00,2020-03-02 15:06:58,Q4,144676000.00000003,128416999.99999997,54973000,11170000,137101000,40731000,0.0,-149905000,445533000,25927999.999999996,160751999.99999994,-131744000,-17422000,-49977000,0.0,80097000,-119045999.99999994,0.0,0.0,-54616000.000000015,-27729999.99999999,-4131000.0,-81838000.00000001,0.0,-40132000,35000000,75132000,160751999.99999994,-131744000.00000003,29007999.99999992,https://www.sec.gov/Archives/edgar/data/728535/000143774920004119/0001437749-20-004119-index.html,https://www.sec.gov/Archives/edgar/data/728535/000143774920004119/jbht20191231_10k.htm
0,2019-09-30,JBHT,2019-11-01 00:00:00,2019-11-01 11:50:27,Q3,118410000,126804000,-31957000,13850000,-14410000,-10933000,0.0,31563000,308432000,28394000,330934000.0000001,-167240000,311000.0,-35946000,0.0,91878000,-110997000.00000007,0.0,0.0,-46277999.99999999,-27809000.000000004,-87925000,-151680000,0.0,68256999.99999999,75131999.99999999,6875000.0,330934000.0000001,-167240000,163694000.0000001,https://www.sec.gov/Archives/edgar/data/728535/000143774919021195/0001437749-19-021195-index.html,https://www.sec.gov/Archives/edgar/data/728535/000143774919021195/jbht20190816_10q.htm
0,2019-06-30,JBHT,2019-07-26 00:00:00,2019-07-26 16:54:49,Q2,133633000,123994000,7570999.999999998,14733000,-117078000,-37597000,0.0,47340000,322842000,27269000.000000004,355919999.99999994,-297473000,0.0,-189734000,0.0,223992000,-263215000,0.0,0.0,-188768000,-28006000,27184000,-138192999.99999997,0.0,-45488000,6875000.0,52363000,355919999.99999994,-297472999.99999994,58447000,https://www.sec.gov/Archives/edgar/data/728535/000143774919014741/0001437749-19-014741-index.html,https://www.sec.gov/Archives/edgar/data/728535/000143774919014741/jbht20190630_10q.htm
0,2019-03-31,JBHT,2019-04-26 00:00:00,2019-04-26 17:08:06,Q1,119601000,119930000,25030000,13571000,289287000,58109000,0.0,-14325000,439920000,24307000,250741000,-257658000,-98543000,0.0,0.0,45497000,-310704000,-250000000,0.0,-2520000.0,-28272000,435361000,104726000,0.0,44763000,52363000,7600000.0,250741000,-257658000,-6917000.0,https://www.sec.gov/Archives/edgar/data/728535/000143774919008071/0001437749-19-008071-index.html,https://www.sec.gov/Archives/edgar/data/728535/000143774919008071/jbht20190331_10q.htm
0,2018-12-31,JBHT,2019-02-22 00:00:00,2019-02-22 12:09:34,Q4,88685000,114092999.99999996,124990999.99999999,10185000,20833000,43940000,0.0,20780000,150633000,13875999.999999998,310240999.9999999,-319553000,0.0,-50311000,0.0,69346000,-300473000.00000006,0.0,0.0,-51801000.000000015,-26194000.000000004,66813000,-9680000.000000007,0.0,-11999.999999999567,7588000.0,7600000.0,310240999.9999999,-319549999.99999994,-9309000.00000005,https://www.sec.gov/Archives/edgar/data/728535/000143774919003134/0001437749-19-003134-index.html,https://www.sec.gov/Archives/edgar/data/728535/000143774919003134/jbht20181231_10k.htm
0,2018-09-30,JBHT,2018-10-29 00:00:00,2018-10-29 17:02:33,Q3,131099999.99999997,108800000.00000001,-34400000,11183000,-19100000,-76016000,0.0,43541000,129800000,13100000.000000002,248600000.00000003,-264353000,0.0,-50000000,0.0,83522000,-230899999.99999997,0.0,0.0,-68899999.99999999,-26199999.999999996,50859000,-25400000.000000007,0.0,-7600000.0,7600000.0,15200000,248600000.00000003,-264400000.00000003,-15800000.00000001,https://www.sec.gov/Archives/edgar/data/728535/000143774918018982/0001437749-18-018982-index.html,https://www.sec.gov/Archives/edgar/data/728535/000143774918018982/jbht20180930_10q.htm
0,2018-06-30,JBHT,2018-07-27 00:00:00,2018-07-27 14:31:18,Q2,151700000.00000003,107400000,7600000.0,13965000,5300000.0,-118719000,0.0,44366000,148900000,17600000,267400000,-205636000,0.0,-50027000,0.0,79583000,-176099999.99999997,0.0,0.0,-49100000,-26300000,-14039000,-83200000,0.0,8100000.0,15200000,7100000.0,267400000,-205600000,61800000,https://www.sec.gov/Archives/edgar/data/728535/000143774918013887/0001437749-18-013887-index.html,https://www.sec.gov/Archives/edgar/data/728535/000143774918013887/jbht20180630_10q.htm
