,date,symbol,fillingDate,acceptedDate,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
0,2019-12-31,GSKY,2020-03-02,2020-03-02 16:12:07,FY,95973000,7304000.0,-7125000.0,13754000,-253774000,-14000.0,0.0,6860000.0,-325483000,11191000,153327000,-15381000,0.0,-104272000,0.0,104272000,-15381000,-3958000.0,0.0,-103965000,0.0,-39574000,-150604000,0.0,-12658000,290732000,303390000,153327000,-15381000,137946000,https://www.sec.gov/Archives/edgar/data/1712923/000171292320000010/0001712923-20-000010-index.htm,https://www.sec.gov/Archives/edgar/data/1712923/000171292320000010/gsky-20191231.htm
0,2018-12-31,GSKY,2019-03-15,2019-03-15 12:34:58,FY,127980000,4478000.0,5525000.0,6038000.0,78956000,76000.0,0.0,-722000.0,-71709000,8279000.0,256426000,-6581000.0,0.0,-41847000,0.0,41847000,-6581000.0,-352094000,129000.0,-41816000,0.0,250028000,-145184000,0.0,104661000,329275000,224614000,256426000,-6581000.0,249845000,https://www.sec.gov/Archives/edgar/data/1712923/000171292319000008/0001712923-19-000008-index.htm,https://www.sec.gov/Archives/edgar/data/1712923/000171292319000008/gsky10k2018.htm
