,date,symbol,fillingDate,acceptedDate,period,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,totalLiabilities,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalLiabilitiesAndStockholdersEquity,totalInvestments,totalDebt,netDebt,link,finalLink
0,2020-06-30,CANG,2020-08-25 00:00:00,2020-08-25 06:11:53,Q2,2010317860,835048820,2845366680,1752350190,0.0,565230170,5162947040,12993640,145063860,44568410,189632270,551511100,21120940,1067633940,2839217970,1551966890,8002165010,0.0,807645730,0.0,0.0,358254640,2406812190,301706770,0.0,0.0,10818780,333857910,10818780,2740670100,204260.0,617735710,285320580,142660290,5261494910,8002165010,1386559920,2185806220,175488360,https://www.sec.gov/Archives/edgar/data/1725123/000119312520229054/0001193125-20-229054-index.htm,https://www.sec.gov/Archives/edgar/data/1725123/000119312520229054/d131248d6k.htm
0,2020-03-31,CANG,2020-04-27 00:00:00,2020-04-27 16:12:37,Q1,2741016760,741536500,3482553260,1821730290,0.0,765985790,6070269340,13157110,145063860,44665460,189729320,554005820,14392130,1043722510,3069552830,1733702000,9139822170,0.0,1192890560,0.0,0.0,426042030,3141698170,485251070,0.0,0.0,13658150,513512760,13658150,3655210930,204260.0,814176490,296210180,148105090,5484611240,9139822170,1295542320,3026592400,285575640,https://www.sec.gov/Archives/edgar/data/1725123/000119312520120953/0001193125-20-120953-index.html,https://www.sec.gov/Archives/edgar/data/1725123/000119312520120953/d61939d20f.htm
0,2019-12-31,CANG,2020-03-24 00:00:00,2020-03-24 06:43:03,Q4,2002314690,597265740,2599580430,1852735580,0.0,1088439040,5540755050,14736770,145063860,44758240,189822100,547888820,12329930,982757920,3195819320,1953751680,8736574370,0.0,1439749760,0.0,0.0,327261290,2909120070,301667720,0.0,0.0,21796370,349604770,21796370,3258724840,204260.0,852508970,238861480,119430740,5477849540,8736574370,1145154560,2604836270,602521580,https://www.sec.gov/Archives/edgar/data/1725123/000119312520083149/0001193125-20-083149-index.html,https://www.sec.gov/Archives/edgar/data/1725123/000119312520083149/d900437d6k.htm
0,2019-09-30,CANG,2019-11-14 00:00:00,2019-11-14 06:23:32,Q3,1851224670,461521580,2312746250,1656606340,0.0,706437090,4675789680,15607060,145063860,34163540,179227400,573024380,0.0,908153880,3193150940,1518689840,7868940620,0.0,1110000000,0.0,0.0,242755300,2266416220,230173410,0.0,0.0,0.0,235731490,0.0,2502147710,204260.0,729406740,304563200,152281600,5366792900,7868940620,1034545960,2076565980,225341310,https://www.sec.gov/Archives/edgar/data/1725123/000119312519291654/0001193125-19-291654-index.html,https://www.sec.gov/Archives/edgar/data/1725123/000119312519291654/d831559d6k.htm
0,2019-06-30,CANG,2019-09-05 00:00:00,2019-09-05 08:22:02,Q2,1609621870,546167860,2155789730,1647920590,0.0,664793820,4468504140,16720260,145063860,33776530,178840390,441534200,0.0,896168300,3110840230,1482957460,7579344370,0.0,1110000000,0.0,0.0,203806730,2071298870,314346370,0.0,0.0,0.0,316055290,0.0,2387354160,204260.0,611766720,196780420,98390210,5191990210,7579344370,987702060,1966803080,357181210,https://www.sec.gov/Archives/edgar/data/1725123/000119312519238279/0001193125-19-238279-index.html,https://www.sec.gov/Archives/edgar/data/1725123/000119312519238279/d799092d6k.htm
0,2019-03-31,CANG,2019-04-24 00:00:00,2019-04-24 07:44:02,Q1,2177957830,111660540,2289618370,1548028390,0.0,632475360,4470122120,18673680,145063860,33894430,178958290,493494120,0.0,902100890,3210038030,1475970850,7680160150,0.0,1010000000,0.0,0.0,262373770,2079652730,300323210,0.0,0.0,330600.0,299246550,330600.0,2378899280,204260.0,774254940,134891480,67445740,5301260860,7680160150,605154660,1899581300,-278376530,https://www.sec.gov/Archives/edgar/data/1725123/000119312519115736/0001193125-19-115736-index.html,https://www.sec.gov/Archives/edgar/data/1725123/000119312519115736/d734715d6k.htm
0,2018-12-31,CANG,2019-02-19 00:00:00,2019-02-19 06:15:04,Q4,2912901190,265869720,3178770910,1215638070,0.0,360172660,4754581640,18286220,145063860,1693410.0,146757270,293547480,0.0,805510190,2546558560,1104410350,7301140200,0.0,660000000,0.0,0.0,226728080,1565380630,472793340,0.0,0.0,7599400.0,483987420,7599400.0,2049368050,204260.0,698036440,218906000,109453000,5251772160,7301140200,559417200,1599987390,-1312913800,https://www.sec.gov/Archives/edgar/data/1725123/000119312519043401/0001193125-19-043401-index.html,https://www.sec.gov/Archives/edgar/data/1725123/000119312519043401/d670648d6k.htm
0,2018-09-30,CANG,2018-11-23 00:00:00,2018-11-23 11:21:38,Q3,3642758350,201454000,3844212350,852605900,0.0,73433200,4770251450,19570540,145063860,1774670.0,146838530,292677380,0.0,679331030,1886659400,689460190,6656910850,0.0,171400000,0.0,0.0,217258960,848663200,581876980,0.0,0.0,32870280,623112050,32870280,1471775250,204260.0,5058446420,214091680,107045840,5185135600,6656910850,494131380,1056798900,-2585959450,https://www.sec.gov/Archives/edgar/data/1725123/000119312518332902/0001193125-18-332902-index.html,https://www.sec.gov/Archives/edgar/data/1725123/000119312518332902/d659268d6k.htm
0,2018-06-30,CANG,2018-09-04 00:00:00,2018-09-04 06:13:07,Q2,3121400000,89300000,3210700000,89400000,0.0,1138100000,4438200000,17100000,0.0,1600000.0,1600000.0,355500000,0.0,582200000,956400000,1601500000,5394600000,0.0,0.0,0.0,0.0,213600000,418100000,175000000,0.0,0.0,34700000,222900000,34700000,641000000,100000.0,-674200000,87200000,43600000,4753600000,5394600000,444800000,175000000,-2946400000,https://www.sec.gov/Archives/edgar/data/1725123/000119312518265382/0001193125-18-265382-index.html,https://www.sec.gov/Archives/edgar/data/1725123/000119312518265382/d616787d6k.htm
0,2018-03-31,CANG,,,Q1,1962700000,599700000,2562400000,126900000,0.0,160200000,2849500000,12500000,0.0,1700000.0,1700000.0,354400000,0.0,536700000,905300000,554700000,3754800000,0.0,0.0,0.0,0.0,205900000,441700000,175000000,0.0,0.0,35100000,218700000,35100000,660400000,100000.0,-851300000,-600000.0,-300000.0,3094400000,3754800000,954100000,175000000,-1787700000,,
