,date,symbol,fillingDate,acceptedDate,period,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,totalLiabilities,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalLiabilitiesAndStockholdersEquity,totalInvestments,totalDebt,netDebt,link,finalLink
0,2020-09-30,TRCH,2020-11-09,2020-11-09 16:57:34,Q3,258803.0,0.0,258803.0,268458.0,0.0,0.0,527261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35445857,35973118,819458.0,1226743.0,0.0,0.0,16216952,18263153,0.0,0.0,0.0,0.0,0.0,0.0,20259983,99438.0,0.0,0.0,15613697,15713135,35973118,0.0,1226743.0,967940.0,https://www.sec.gov/Archives/edgar/data/1431959/000119983520000296/0001199835-20-000296-index.htm,https://www.sec.gov/Archives/edgar/data/1431959/000119983520000296/form-10q.htm
0,2020-06-30,TRCH,2020-08-10,2020-08-10 16:04:20,Q2,281580.0,0.0,281580.0,263630.0,0.0,952450.0,1497660.0,32748920,0.0,0.0,0.0,0.0,0.0,0.0,32748920,32748915,34246580,674650.0,540000.0,0.0,0.0,99320.0,16246610,1967890.0,0.0,0.0,23600.0,1991500.0,23600.0,18238110,94470.0,-106146820,-15561770,15913998,16008470,34246580,0.0,15997490,15715910,https://www.sec.gov/Archives/edgar/data/1431959/000119983520000194/0001199835-20-000194-index.htm,https://www.sec.gov/Archives/edgar/data/1431959/000119983520000194/form-10q.htm
0,2020-03-31,TRCH,2020-06-05,2020-06-05 16:06:59,Q1,82650.0,0.0,82650.0,293620.0,0.0,61670.0,437940.0,33953340,0.0,0.0,0.0,0.0,0.0,0.0,33953340,33953335,34391280,2423630.0,604300.0,0.0,0.0,54320.0,3681990.0,15256850,0.0,0.0,1109640.0,16366480,1109640.0,20048470,80280.0,-102847560,-13176160,14262525,14342800,34391280,0.0,15861150,15778500,https://www.sec.gov/Archives/edgar/data/1431959/000119983520000133/0001199835-20-000133-index.htm,https://www.sec.gov/Archives/edgar/data/1431959/000119983520000133/form-10q.htm
0,2019-12-31,TRCH,2020-03-16,2020-03-16 17:22:35,Q4,89730.0,0.0,89730.0,550010.0,0.0,96000.0,735740.0,40188390,0.0,0.0,0.0,0.0,0.0,0.0,40188400,40188391000,40924140,1444000.0,8977130.0,0.0,0.0,54320.0,12921310,11871930,0.0,0.0,1064500.0,12936430,1064500.0,25857740,76230.0,-99153700,-12729240,14990171,15066400,40924140,0.0,22849060,22759330,https://www.sec.gov/Archives/edgar/data/1431959/000119983520000026/0001199835-20-000026-index.htm,https://www.sec.gov/Archives/edgar/data/1431959/000119983520000026/form-10k.htm
0,2019-09-30,TRCH,2019-11-08,2019-11-08 17:04:41,Q3,760460.0,0.0,760460.0,283750.0,0.0,169020.0,1213230.0,42323770,0.0,0.0,0.0,0.0,0.0,0.0,42323770,42323765,43537000,514530.0,8000000.0,0.0,0.0,99320.0,23019580,676340.0,0.0,0.0,23180.0,699520.0,23180.0,23719100,74260.0,-93134450,-7671200.0,19743639,19817900,43537000,0.0,20925230,20164770,https://www.sec.gov/Archives/edgar/data/1431959/000119983519000029/0001199835-19-000029-index.htm,https://www.sec.gov/Archives/edgar/data/1431959/000119983519000029/form-10q.htm
0,2019-06-30,TRCH,2019-08-09,2019-08-09 16:31:27,Q2,415990.0,0.0,415990.0,456180.0,0.0,138920.0,1011090.0,40409290,0.0,0.0,0.0,0.0,0.0,0.0,40409290,40409291,41420380,741850.0,8000000.0,0.0,0.0,99320.0,22767700,0.0,0.0,0.0,20960.0,20960.0,20960.0,22788660,73130.0,-91882810,-7644320.0,18558590,18631720,41420380,0.0,20119960,19703970,https://www.sec.gov/Archives/edgar/data/1431959/000165495419009175/0001654954-19-009175-index.htm,https://www.sec.gov/Archives/edgar/data/1431959/000165495419009175/trch_10q-17740.htm
0,2019-03-31,TRCH,2019-05-10,2019-05-10 16:03:54,Q1,1595510.0,0.0,1595510.0,392140.0,0.0,31730.0,2019380.0,39030010,0.0,0.0,0.0,0.0,0.0,6360.0,39036370,6360.0,41055750,1093850.0,8000000.0,0.0,0.0,99320.0,2936050.0,19991020,0.0,0.0,20820.0,20011840,20820.0,22947890,71910.0,-90992180,-7502540.0,18035946,18107860,41055750,0.0,19991020,18395510,https://www.sec.gov/Archives/edgar/data/1431959/000165495419005682/0001654954-19-005682-index.htm,https://www.sec.gov/Archives/edgar/data/1431959/000165495419005682/trch_10q-17676.htm
0,2018-12-31,TRCH,2019-03-18,2019-03-18 17:16:46,Q4,840160.0,0.0,840160.0,474420.0,0.0,207400.0,1521980.0,36569540,0.0,0.0,0.0,0.0,0.0,6360.0,36575900,6360.0,38097880,729810.0,6000000.0,0.0,0.0,99320.0,2198670.0,17862080,0.0,0.0,14350.0,17876440,14350.0,20075110,70120.0,-89314310,-6845600.0,18022776,18022780,38097880,0.0,17862080,17021920,https://www.sec.gov/Archives/edgar/data/1431959/000165495419002906/0001654954-19-002906-index.htm,https://www.sec.gov/Archives/edgar/data/1431959/000165495419002906/form-10k.htm
0,2018-09-30,TRCH,2018-11-09,2018-11-09 16:06:15,Q3,878430.0,0.0,878430.0,234320.0,0.0,264050.0,1376800.0,34407080,0.0,0.0,0.0,0.0,0.0,6360.0,34413440,6360.0,35790240,488430.0,0.0,0.0,0.0,99320.0,1644060.0,14733140,0.0,0.0,9550.0,14742690,9550.0,16386750,70120.0,-87809090,-6042830.0,19333374,19403490,35790240,0.0,14733140,13854710,https://www.sec.gov/Archives/edgar/data/1431959/000165495418012307/0001654954-18-012307-index.htm,https://www.sec.gov/Archives/edgar/data/1431959/000165495418012307/trch_10q-17514.htm
0,2018-06-30,TRCH,2018-08-09,2018-08-09 16:02:42,Q2,3140000.0,0.0,3140000.0,220000.0,0.0,300000.0,3660000.0,32720000,0.0,0.0,0.0,0.0,0.0,10000.0,32730000,10000.0,36390000,520000.0,0.0,0.0,0.0,100000.0,1610000.0,14600000,0.0,0.0,10000.0,14620000,10000.0,16230000,70000.0,-86770000,-5940000.0,36319033,20160000,36390000,0.0,14600000,11460000,https://www.sec.gov/Archives/edgar/data/1431959/000165495418008738/0001654954-18-008738-index.htm,https://www.sec.gov/Archives/edgar/data/1431959/000165495418008738/trch_10q-17429.htm
0,2018-03-31,TRCH,2018-05-10,2018-05-10 16:04:04,Q1,1160000.0,0.0,1160000.0,750000.0,0.0,20000.0,1930000.0,30010000,0.0,0.0,0.0,0.0,0.0,10000.0,30020000,10000.0,31950000,580000.0,0.0,0.0,0.0,620000.0,2290000.0,14730000,0.0,0.0,10000.0,14740000,10000.0,17030000,60000.0,-85280000,-5790000.0,14857663,14920000,31950000,0.0,14730000,13570000,https://www.sec.gov/Archives/edgar/data/1431959/000165495418005048/0001654954-18-005048-index.htm,https://www.sec.gov/Archives/edgar/data/1431959/000165495418005048/trch_10q-17368.htm
0,2017-12-31,TRCH,2018-03-16,2018-03-16 16:32:43,Q4,1050000.0,0.0,1050000.0,740000.0,0.0,1380000.0,3170000.0,25600000,0.0,0.0,0.0,0.0,0.0,10000.0,25600000,10000.0,28770000,760000.0,0.0,0.0,0.0,620000.0,2280000.0,10520000,0.0,0.0,10000.0,10530000,10000.0,12810000,60000.0,-83510000,-5540000.0,15895961,15960000,28770000,0.0,10520000,9470000.0,https://www.sec.gov/Archives/edgar/data/1431959/000165495418002713/0001654954-18-002713-index.htm,https://www.sec.gov/Archives/edgar/data/1431959/000165495418002713/trch_10k-17325.htm
