,date,symbol,fillingDate,acceptedDate,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink
0,2020-09-30,NR,2020-11-04,2020-11-04 12:04:10,Q3,96424000,99301000,-2877000.0,-0.02983697004895047,0.0,20597000,0.0,0.0,-820000.0,119078000,2411000.0,0.0,-11383000,-0.11805152244254542,-22654000,-0.2974674354932382,-3618000.0,-28683000,-0.2974674354932382,-4813000.0,-23870000,-0.2475524765618518,-0.26,-0.26,90535000,90535000,https://www.sec.gov/Archives/edgar/data/71829/000007182920000103/0000071829-20-000103-index.htm,https://www.sec.gov/Archives/edgar/data/71829/000007182920000103/nr-20200930.htm
0,2020-06-30,NR,2020-08-04,2020-08-04 12:46:31,Q2,101946000,112290000,-10344000,-0.10146548172561945,0.0,20937000,0.0,0.0,-742000.0,132485000,2912000.0,0.0,-19077000,-0.18712847978341474,-30539000,-0.32270025307515743,553000.0,-32898000,-0.32270025307515743,-6654000.0,-26244000,-0.257430404331705,-0.29,-0.29,89981000,89981000,https://www.sec.gov/Archives/edgar/data/71829/000007182920000089/0000071829-20-000089-index.htm,https://www.sec.gov/Archives/edgar/data/71829/000007182920000089/nr-20200630.htm
0,2020-03-31,NR,2020-05-06 00:00:00,2020-05-06 13:13:34,Q1,164550000,146084000,18466000,0.11222120935885749,0.0,24696000,0.0,0.0,-344000.0,170436000,3201000.0,0.0,5567000.0,0.033831662108781524,-5886000.0,-0.07282892737769675,-2897000.0,-11984000,-0.07282892737769675,164000.0,-12148000,-0.07382558492859313,-0.14,-0.14,89645000,89645000,https://www.sec.gov/Archives/edgar/data/71829/000007182920000029/0000071829-20-000029-index.html,https://www.sec.gov/Archives/edgar/data/71829/000007182920000029/nr-20200331.htm
0,2019-12-31,NR,2020-02-21 00:00:00,2020-02-21 13:15:46,Q4,189471000,162400000,27071000,0.1428767463094616,0.0,27598000,0.0,0.0,537000.0,190535000,3562000.0,0.0,-233000.0,-0.001229739643533839,-1064000.0,-0.07640219347551869,-9850000.0,-14476000,-0.07640219347551869,2617000.0,-17093000,-0.09021433359194811,-0.19,-0.19,89543000,89543000,https://www.sec.gov/Archives/edgar/data/71829/000007182920000009/0000071829-20-000009-index.html,https://www.sec.gov/Archives/edgar/data/71829/000007182920000009/a2019q410k.htm
0,2019-09-30,NR,2019-10-31 00:00:00,2019-10-31 12:42:56,Q3,202763000,169429000,33334000,0.16439883016132134,0.0,27017000,0.0,0.0,29000.0,196475000,3628000.0,0.0,18109000,0.08931116623841628,6288000.0,0.00903517900208618,-828000.0,1832000.0,0.00903517900208618,3273000.0,-1441000.0,-0.007106819291488092,-0.02,-0.02,89675000,89675000,https://www.sec.gov/Archives/edgar/data/71829/000007182919000127/0000071829-19-000127-index.html,https://www.sec.gov/Archives/edgar/data/71829/000007182919000127/a2019q310q.htm
0,2019-06-30,NR,2019-07-31 00:00:00,2019-07-31 12:05:23,Q2,216412000,177933000,38479000,0.17780437314012162,0.0,28037000,0.0,0.0,-472000.0,205498000,3523000.0,0.0,22546000,0.10418091418220801,10914000,0.0295778422638301,-990000.0,6401000.0,0.0295778422638301,2095000.0,4306000.0,0.019897233055468273,0.05,0.05,89806000,91706000,https://www.sec.gov/Archives/edgar/data/71829/000007182919000117/0000071829-19-000117-index.html,https://www.sec.gov/Archives/edgar/data/71829/000007182919000117/a2019q210q.htm
0,2019-03-31,NR,2019-04-26 00:00:00,2019-04-26 12:08:36,Q1,211473000,174976000,36497000,0.17258467984092532,0.0,30742000,0.0,0.0,76000.0,205794000,3656000.0,0.0,17117000,0.08094177507294076,5679000.0,0.014588150733190525,1062000.0,3085000.0,0.014588150733190525,1803000.0,1282000.0,0.0060622396239709084,0.01,0.01,90111000,92378000,https://www.sec.gov/Archives/edgar/data/71829/000007182919000043/0000071829-19-000043-index.html,https://www.sec.gov/Archives/edgar/data/71829/000007182919000043/a2019q110q.htm
0,2018-12-31,NR,2019-02-22 00:00:00,2019-02-22 13:45:01,Q4,247664000,197310000,50354000,0.2033157826732993,0.0,29645000,0.0,0.0,186000.0,227141000,4205000.0,0.0,32076000,0.12951418050261645,20523000,0.0625686413851024,-822000.0,15496000,0.0625686413851024,4927000.0,10569000,0.042674752891013634,0.116604,0.11,90640000,92578000,https://www.sec.gov/Archives/edgar/data/71829/000007182919000021/0000071829-19-000021-index.html,https://www.sec.gov/Archives/edgar/data/71829/000007182919000021/a2018q410k.htm
0,2018-09-30,NR,2018-10-26 00:00:00,2018-10-26 12:44:51,Q3,235329000,194730000,40599000,0.17252017388422167,0.0,29820000,0.0,0.0,725000.0,225275000,3668000.0,0.0,21645000,0.09197761431867725,10054000,0.02751467095003166,89000.0,6475000.0,0.02751467095003166,2831000.0,3644000.0,0.015484704392573802,0.04,0.04,90526000,93582000,https://www.sec.gov/Archives/edgar/data/71829/000007182918000144/0000071829-18-000144-index.html,https://www.sec.gov/Archives/edgar/data/71829/000007182918000144/a2018q310q.htm
0,2018-06-30,NR,2018-07-27 00:00:00,2018-07-27 12:39:36,Q2,236262000,188480000,47782000,0.20224157926369876,0.0,28708000,0.0,0.0,-69000.0,217119000,3691000.0,0.0,30627000,0.1296315107804048,19143000,0.06346344312669833,-458000.0,14994000,0.06346344312669833,4148000.0,10846000,0.045906662941988134,0.12,0.12,89703000,93791000,https://www.sec.gov/Archives/edgar/data/71829/000007182918000111/0000071829-18-000111-index.html,https://www.sec.gov/Archives/edgar/data/71829/000007182918000111/a2018q210q.htm
