,date,symbol,fillingDate,acceptedDate,period,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,totalLiabilities,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalLiabilitiesAndStockholdersEquity,totalInvestments,totalDebt,netDebt,link,finalLink
0,2019-12-31,STKS,2020-03-26,2020-03-26 16:44:53,FY,12344000,0.0,12344000,10351000,3058000.0,1388000.0,27141000,151580000,0.0,17183000,17183000,0.0,0.0,10681000,179444000,11092000,206585000,8274000.0,4397000.0,0.0,332000.0,4062000.0,28133000,45226000,1036000.0,0.0,99314000,144138000,99314000,172271000,3000.0,-7891000.0,-5302000.0,-2651000.0,34314000,206585000,0.0,45975000,33631000,https://www.sec.gov/Archives/edgar/data/1399520/000155837020003189/0001558370-20-003189-index.htm,https://www.sec.gov/Archives/edgar/data/1399520/000155837020003189/stks-20191231x10k.htm
0,2018-12-31,STKS,2019-03-28,2019-03-28 17:29:29,FY,1592000.0,2684000.0,1592000.0,7224000.0,1404000.0,1321000.0,11541000,39347000,0.0,0.0,0.0,2684000.0,0.0,2407000.0,44438000,2545000.0,55979000,5408000.0,0.0,0.0,171000.0,1803000.0,17820000,7118000.0,1008000.0,0.0,18979000,25645000,18979000,43465000,3000.0,-28722000,-4620000.0,-2310000.0,12514000,55979000,2684000.0,10319000,8727000.0,https://www.sec.gov/Archives/edgar/data/1399520/000114420419016710/0001144204-19-016710-index.htm,https://www.sec.gov/Archives/edgar/data/1399520/000114420419016710/tv515984_10k.htm
0,2017-12-31,STKS,2018-04-17,2018-04-17 16:36:40,FY,1548000.0,2957000.0,1548000.0,5772000.0,1402000.0,1041000.0,9763000.0,37811000,0.0,0.0,0.0,2957000.0,0.0,2484000.0,43252000,2849000.0,53015000,5329000.0,256000.0,0.0,115000.0,1724000.0,16927000,10115000,1222000.0,0.0,19420000,28613000,19420000,45540000,3000.0,-31979000,-3112000.0,-1556000.0,7475000.0,53015000,2957000.0,13612000,12064000,https://www.sec.gov/Archives/edgar/data/1399520/000114420418020953/0001144204-18-020953-index.htm,https://www.sec.gov/Archives/edgar/data/1399520/000114420418020953/tv488969_10k.htm
0,2016-12-31,STKS,2017-04-05,2017-04-05 09:25:57,FY,918000.0,3065557.0,918000.0,5639000.0,1309000.0,1480000.0,9346000.0,36815000,0.0,0.0,0.0,3066000.0,0.0,2917000.0,42798000,3647000.0,52144000,3762000.0,0.0,0.0,612574.0,867000.0,13188000,13099000,1109635.0,0.0,18478000,30876000,18478000,44064000,3000.0,-27763000,-3088000.0,-1544000.0,8080000.0,52144000,3066000.0,16253000,15335000,https://www.sec.gov/Archives/edgar/data/1399520/000162828017003354/0001628280-17-003354-index.htm,https://www.sec.gov/Archives/edgar/data/1399520/000162828017003354/stks12312016-10k.htm
0,2015-12-31,STKS,2016-03-30,2016-03-30 17:05:34,FY,1841870.0,2910362.0,1841870.0,4063520.0,1152120.0,4896410.0,11953920,27952330,0.0,0.0,0.0,2910360.0,0.0,13229710,44092390,18126120,56046310,2501620.0,973750.0,0.0,204033.0,359010.0,11150090,9956650.0,1099570.0,0.0,15334600,24610550,15334600,35760640,2500.0,-11074710,-840760.0,-420380.0,20285670,56046310,2910360.0,13610520,11768650,https://www.sec.gov/Archives/edgar/data/1399520/000162828016013936/0001628280-16-013936-index.htm,https://www.sec.gov/Archives/edgar/data/1399520/000162828016013936/stks12312015-10k.htm
0,2014-12-31,STKS,2015-03-31,2015-03-31 13:27:50,FY,7905000.0,2802443.0,7905000.0,4408400.0,1139310.0,3094520.0,16547230,18815630,0.0,0.0,0.0,2802440.0,0.0,3196840.0,24814910,6291370.0,41362140,3433200.0,85600.0,0.0,127950.0,147560.0,7166060.0,5980000.0,9435109.0,0.0,15743390,21463070,15743390,28629130,2490.0,-18005400,-461400.0,-230700.0,12733010,41362140,2802440.0,7560600.0,-344400.0,https://www.sec.gov/Archives/edgar/data/1399520/000162828015002054/0001628280-15-002054-index.htm,https://www.sec.gov/Archives/edgar/data/1399520/000162828015002054/stks12312014-10k.htm
0,2013-12-31,STKS,2014-04-01,2014-04-01 06:07:02,FY,11680000,2539272.0,11680000,2920000.0,980000.0,1080000.0,16660000,13450000,0.0,0.0,0.0,2540000.0,0.0,2550000.0,18540000,3630000.0,35200000,2710000.0,260000.0,0.0,27527000,4370000.0,10490000,0.0,0.0,0.0,16480000,16790000,16480000,27280000,2495.0,-22640000,100000.0,50000.0,7920000.0,35200000,2540000.0,270000.0,-11410000,https://www.sec.gov/Archives/edgar/data/1399520/000114420414019719/0001144204-14-019719-index.htm,https://www.sec.gov/Archives/edgar/data/1399520/000114420414019719/v371977_10k.htm
0,2012-12-31,STKS,2013-03-29,2013-03-29 17:00:52,FY,1040000.0,28780000,1040000.0,3390000.0,1370000.0,370000.0,6170000.0,13640000,0.0,0.0,0.0,1930000.0,0.0,2250000.0,17820000,2610000.0,23990000,4410000.0,580000.0,0.0,0.0,3040000.0,15790000,20000.0,0.0,0.0,5700000.0,9250000.0,5700000.0,25040000,1000.0,0.0,-20000.0,-10000.0,-1050000.0,23990000,1930000.0,5940000.0,4900000.0,https://www.sec.gov/Archives/edgar/data/1399520/000114420413018768/0001144204-13-018768-index.htm,https://www.sec.gov/Archives/edgar/data/1399520/000114420413018768/v338072_10k.htm
0,2011-12-31,STKS,2012-03-29,2012-03-29 16:27:54,FY,28750000,0.0,28750000,0.0,0.0,20000.0,20000.0,0.0,0.0,0.0,0.0,28750000,0.0,0.0,28750000,0.0,28770000,50000.0,470000.0,85000.0,0.0,751000.0,810000.0,0.0,0.0,0.0,0.0,0.0,0.0,810000.0,1000.0,-400000.0,0.0,27966000,27970000,28770000,28750000,470000.0,470000.0,https://www.sec.gov/Archives/edgar/data/1399520/000114420412018079/0001144204-12-018079-index.htm,https://www.sec.gov/Archives/edgar/data/1399520/000114420412018079/v306997_10k.htm
0,2010-12-31,STKS,2011-03-22,2011-03-22 16:29:02,FY,612.0,0.0,612.0,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,80000.0,0.0,0.0,84406.0,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,80000.0,206.0,-110000.0,0.0,0.0,-80000.0,10000.0,0.0,80000.0,80000.0,https://www.sec.gov/Archives/edgar/data/1399520/000114420411016380/0001144204-11-016380-index.htm,https://www.sec.gov/Archives/edgar/data/1399520/000114420411016380/v214994_10k.htm
