,date,symbol,fillingDate,acceptedDate,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink
0,2020-09-31,BON.PA,,2020-09-31,Q3,713719000,506298250,207420750,3.440923822713012,0.0,0.0,0.0,0.0,7138000.0,685597750,5179250.0,28053500,55264250,12.914660019813894,28121250,25.380059563497355,0.0,18987500,37.58888742593812,5337000.0,13655000,52.26796045404614,0.42547163944084393,0.42547163944084393,32093796,32093796,https://www.infogreffe.com/recherche-entreprise-dirigeants/resultats-entreprise-dirigeants.html?ga_cat=globale&ga_q=B.O.N#phrase=B.O.N,https://www.infogreffe.com/recherche-entreprise-dirigeants/resultats-entreprise-dirigeants.html?ga_cat=globale&ga_q=B.O.N#phrase=B.O.N
0,2020-06-31,BON.PA,,2020-06-31,Q2,713719000,506298250,207420750,3.440923822713012,0.0,0.0,0.0,0.0,7138000.0,685597750,5179250.0,28053500,55264250,12.914660019813894,28121250,25.380059563497355,0.0,18987500,37.58888742593812,5337000.0,13655000,52.26796045404614,0.42547163944084393,0.42547163944084393,32093796,32093796,https://www.infogreffe.com/recherche-entreprise-dirigeants/resultats-entreprise-dirigeants.html?ga_cat=globale&ga_q=B.O.N#phrase=B.O.N,https://www.infogreffe.com/recherche-entreprise-dirigeants/resultats-entreprise-dirigeants.html?ga_cat=globale&ga_q=B.O.N#phrase=B.O.N
0,2020-03-31,BON.PA,,2020-03-31,Q1,713719000,506298250,207420750,3.440923822713012,0.0,0.0,0.0,0.0,7138000.0,685597750,5179250.0,28053500,55264250,12.914660019813894,28121250,25.380059563497355,0.0,18987500,37.58888742593812,5337000.0,13655000,52.26796045404614,0.42547163944084393,0.42547163944084393,32093796,32093796,https://www.infogreffe.com/recherche-entreprise-dirigeants/resultats-entreprise-dirigeants.html?ga_cat=globale&ga_q=B.O.N#phrase=B.O.N,https://www.infogreffe.com/recherche-entreprise-dirigeants/resultats-entreprise-dirigeants.html?ga_cat=globale&ga_q=B.O.N#phrase=B.O.N
0,2020-01-31,BON.PA,,2020-01-31,Q1,713719000,506298250,207420750,3.440923822713012,0.0,0.0,0.0,0.0,7138000.0,685597750,5179250.0,28053500,55264250,12.914660019813894,28121250,25.380059563497355,0.0,18987500,37.58888742593812,5337000.0,13655000,52.26796045404614,0.42547163944084393,0.42547163944084393,32093796,32093796,https://www.infogreffe.com/recherche-entreprise-dirigeants/resultats-entreprise-dirigeants.html?ga_cat=globale&ga_q=B.O.N#phrase=B.O.N,https://www.infogreffe.com/recherche-entreprise-dirigeants/resultats-entreprise-dirigeants.html?ga_cat=globale&ga_q=B.O.N#phrase=B.O.N
0,2019-09-31,BON.PA,,2019-09-31,Q3,694280000,503596250,190683750,3.641002445148053,0.0,0.0,0.0,0.0,5869250.0,662861500,5498500.0,22355500,53475250,12.983202509572186,31418500,22.097808615942835,0.0,23282000,29.82046215960828,5138750.0,18154250,38.24338653483344,0.565,0.565,32093796,32414447,https://www.infogreffe.com/recherche-entreprise-dirigeants/resultats-entreprise-dirigeants.html?ga_cat=globale&ga_q=B.O.N#phrase=B.O.N,https://www.infogreffe.com/recherche-entreprise-dirigeants/resultats-entreprise-dirigeants.html?ga_cat=globale&ga_q=B.O.N#phrase=B.O.N
0,2019-06-31,BON.PA,,2019-06-31,Q2,694280000,503596250,190683750,3.641002445148053,0.0,0.0,0.0,0.0,5869250.0,662861500,5498500.0,22355500,53475250,12.983202509572186,31418500,22.097808615942835,0.0,23282000,29.82046215960828,5138750.0,18154250,38.24338653483344,0.565,0.565,32093796,32414447,https://www.infogreffe.com/recherche-entreprise-dirigeants/resultats-entreprise-dirigeants.html?ga_cat=globale&ga_q=B.O.N#phrase=B.O.N,https://www.infogreffe.com/recherche-entreprise-dirigeants/resultats-entreprise-dirigeants.html?ga_cat=globale&ga_q=B.O.N#phrase=B.O.N
0,2019-03-31,BON.PA,,2019-03-31,Q1,694280000,503596250,190683750,3.641002445148053,0.0,0.0,0.0,0.0,5869250.0,662861500,5498500.0,22355500,53475250,12.983202509572186,31418500,22.097808615942835,0.0,23282000,29.82046215960828,5138750.0,18154250,38.24338653483344,0.565,0.565,32093796,32414447,https://www.infogreffe.com/recherche-entreprise-dirigeants/resultats-entreprise-dirigeants.html?ga_cat=globale&ga_q=B.O.N#phrase=B.O.N,https://www.infogreffe.com/recherche-entreprise-dirigeants/resultats-entreprise-dirigeants.html?ga_cat=globale&ga_q=B.O.N#phrase=B.O.N
0,2019-01-31,BON.PA,,2019-01-31,Q1,694280000,503596250,190683750,3.641002445148053,0.0,0.0,0.0,0.0,5869250.0,662861500,5498500.0,22355500,53475250,12.983202509572186,31418500,22.097808615942835,0.0,23282000,29.82046215960828,5138750.0,18154250,38.24338653483344,0.565,0.565,32093796,32414447,https://www.infogreffe.com/recherche-entreprise-dirigeants/resultats-entreprise-dirigeants.html?ga_cat=globale&ga_q=B.O.N#phrase=B.O.N,https://www.infogreffe.com/recherche-entreprise-dirigeants/resultats-entreprise-dirigeants.html?ga_cat=globale&ga_q=B.O.N#phrase=B.O.N
0,2018-09-31,BON.PA,,2018-09-31,Q3,694160250,506133750,188026500,3.69182136560538,0.0,0.0,0.0,0.0,4568500.0,663255000,5751500.0,22128500,52500750,13.221911115555493,30905250,22.460916834518407,0.0,23431750,29.624771944050273,5349750.0,18108750,38.332863946986954,0.5675,0.565,31850987,32039653,https://www.infogreffe.com/recherche-entreprise-dirigeants/resultats-entreprise-dirigeants.html?ga_cat=globale&ga_q=B.O.N#phrase=B.O.N,https://www.infogreffe.com/recherche-entreprise-dirigeants/resultats-entreprise-dirigeants.html?ga_cat=globale&ga_q=B.O.N#phrase=B.O.N
0,2018-06-31,BON.PA,,2018-06-31,Q2,694160250,506133750,188026500,3.69182136560538,0.0,0.0,0.0,0.0,4568500.0,663255000,5751500.0,22128500,52500750,13.221911115555493,30905250,22.460916834518407,0.0,23431750,29.624771944050273,5349750.0,18108750,38.332863946986954,0.5675,0.565,31850987,32039653,https://www.infogreffe.com/recherche-entreprise-dirigeants/resultats-entreprise-dirigeants.html?ga_cat=globale&ga_q=B.O.N#phrase=B.O.N,https://www.infogreffe.com/recherche-entreprise-dirigeants/resultats-entreprise-dirigeants.html?ga_cat=globale&ga_q=B.O.N#phrase=B.O.N
