,date,symbol,fillingDate,acceptedDate,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink
0,2019-12-31,NMM,2020-04-01 00:00:00,2020-04-01 16:54:12,FY,219379000,140759000,78620000,0.35837523190460346,0.0,20984000,0.0,-3937000.0,0.0,161743000,45254000,0.0,73433000,0.3347312185760715,57636000,-0.28322674458357455,-80688000,-62134000,-0.28322674458357455,0.0,-62134000,-0.28322674458357455,-5.62,-5.62,10830959,10830959,https://www.sec.gov/Archives/edgar/data/1415921/000119312520094726/0001193125-20-094726-index.html,https://www.sec.gov/Archives/edgar/data/1415921/000119312520094726/d908803d20f.htm
0,2018-12-31,NMM,2019-04-09,Not found...,FY,231361000,143409000,87952000,0.3801505007326213,0.0,18458000,0.0,-3830000.0,0.0,161867000,42766000,0.0,132363000,0.5721059296942873,69494000,-0.05653934759963866,-44217000,-13081000,-0.05653934759963866,0.0,-13081000,-0.05653934759963866,-1.199994,-1.199994,10823645,10823645,https://www.sec.gov/Archives/edgar/data/1415921/000119312519101694/d724464d20f.htm,https://www.sec.gov/Archives/edgar/data/1415921/000119312519101694/d724464d20f.htm
0,2017-12-31,NMM,2018-04-04,Not found...,FY,211652000,151400000,60252000,0.28467484361121087,0.0,17163000,0.0,4751000.0,0.0,168563000,38225000,72760000,124743000,0.5893778466539413,43089000,-0.07016706669438512,-22992000,-14851000,-0.07016706669438512,0.0,-15090000,-0.07129627879727099,-1.649992,-1.649992,9145500.0,9145500.0,https://www.sec.gov/Archives/edgar/data/1415921/000119312518106840/d508884d20f.htm,https://www.sec.gov/Archives/edgar/data/1415921/000119312518106840/d508884d20f.htm
0,2016-12-31,NMM,2017-03-13 00:00:00,2017-03-13 17:12:26,FY,190524000,163633000,26891000,0.1411423232768575,0.0,12351000,0.0,10253000,0.0,175984000,31247000,92370000,117704000,0.6177909344754466,14540000,-0.27581302093174614,-36383000,-52549000,-0.27581302093174614,0.0,-52549000,-0.27581302093174614,-9.299954,-9.299954,5650458.0,5650458.0,https://www.sec.gov/Archives/edgar/data/1415921/000119312517080484/0001193125-17-080484-index.html,https://www.sec.gov/Archives/edgar/data/1415921/000119312517080484/d358574d20f.htm
0,2015-12-31,NMM,2016-03-23 00:00:00,2016-03-23 17:06:20,FY,223676000,143679000,79997000,0.3576467747992632,0.0,7931000.0,0.0,1237000.0,0.0,151610000,31720000,75933000,149458000,0.6681897029632147,72066000,0.1868998014985962,1237000.0,41805000,0.1868998014985962,0.0,41805000,0.1868998014985962,7.199964,7.199964,5806279.0,5806279.0,https://www.sec.gov/Archives/edgar/data/1415921/000119312516515161/0001193125-16-515161-index.html,https://www.sec.gov/Archives/edgar/data/1415921/000119312516515161/d153048d20f.htm
0,2014-12-31,NMM,2015-03-13,Not found...,FY,227356000,162332000,65024000,0.2860008093034712,0.0,7839000.0,0.0,46186000,0.0,170171000,28761000,95822000,199436000,0.8771969950210243,57185000,0.32923256918665,46186000,74853000,0.32923256918665,0.0,74853000,0.32923256918665,13.94993,13.94993,5365833.0,5365833.0,https://www.sec.gov/Archives/edgar/data/1415921/000119312515091409/d888548d20f.htm,https://www.sec.gov/Archives/edgar/data/1415921/000119312515091409/d888548d20f.htm
0,2013-12-31,NMM,2014-03-21,Not found...,FY,198159000,128621000,69538000,0.3509202206309075,0.0,6305000.0,0.0,12633000,0.0,134926000,16910000,77505000,153421000,0.7742318037535515,63233000,0.2977709818882816,12633000,59006000,0.2977709818882816,0.0,59006000,0.2977709818882816,12.599937,12.599937,4683039.0,4683039.0,https://www.sec.gov/Archives/edgar/data/1415921/000119312514110362/d696148d20f.htm,https://www.sec.gov/Archives/edgar/data/1415921/000119312514110362/d696148d20f.htm
0,2012-12-31,NMM,2013-03-15 00:00:00,2013-03-15 17:28:12,FY,205435000,116273000,89162000,0.4340156253802906,0.0,-16898000,0.0,-264000.0,0.0,99375000,10127000,71622000,177647000,0.8647358045123762,106060000,0.4668045853919731,-264000.0,95898000,0.4668045853919731,0.0,95898000,0.4668045853919731,24.149879,24.149879,3867260.0,3867260.0,https://www.sec.gov/Archives/edgar/data/1415921/000119312513110353/0001193125-13-110353-index.html,https://www.sec.gov/Archives/edgar/data/1415921/000119312513110353/d501345d20f.htm
0,2011-12-31,NMM,2012-03-07 00:00:00,2012-03-07 17:19:41,FY,186953000,13534000,173419000,0.9276074735361294,0.0,31308000,0.0,0.0,0.0,108813000,9244000.0,63971000,146493000,0.7835819697998962,78140000,0.0,-4382000.0,0.0,0.0,0.0,65335000,0.3494728621632175,19.9499,19.9499,3027335.0,3027335.0,https://www.sec.gov/Archives/edgar/data/1415921/000119312512101446/0001193125-12-101446-index.html,https://www.sec.gov/Archives/edgar/data/1415921/000119312512101446/d267374d20f.htm
0,2010-12-31,NMM,2011-03-01,Not found...,FY,143231000,12119000,131112000,0.9153884284826609,0.0,24049000,0.0,0.0,0.0,77342000,6360000.0,41174000,107098000,0.747729192702697,65889000,0.0,-35000.0,0.0,0.0,0.0,60511000,0.4224713923661777,22.649887,22.649887,2247671.0,2247671.0,https://www.sec.gov/Archives/edgar/data/1415921/000095012311020777/y04615e20vf.htm,https://www.sec.gov/Archives/edgar/data/1415921/000095012311020777/y04615e20vf.htm
0,2009-12-31,NMM,2010-02-23 00:00:00,2010-02-23 17:14:54,FY,92643000,14340000,78303000,0.8452122664421489,0.0,14212000,0.0,0.0,0.0,44429000,8048000.0,15877000,65450000,0.7064753947950736,48214000,0.37047591291301013,-6105000.0,34322000,0.37047591291301013,0.0,34322000,0.37047591291301013,22.04989,22.04989,1144951.0,1144951.0,https://www.sec.gov/Archives/edgar/data/1415921/000095012310015820/0000950123-10-015820-index.html,https://www.sec.gov/Archives/edgar/data/1415921/000095012310015820/y03067e20vf.htm
0,2008-12-31,NMM,2009-02-26 00:00:00,2009-02-26 15:49:48,FY,75082000,12176000,62906000,0.8378306385019045,0.0,13073000,0.0,0.0,0.0,37114000,9216000.0,11865000,50134000,0.6677232892038039,37968000,0.38302123012173356,-295000.0,28758000,0.38302123012173356,0.0,28758000,0.38302123012173356,22.949885,22.949885,1253078.0,1253078.0,https://www.sec.gov/Archives/edgar/data/1415921/000095012309003561/0000950123-09-003561-index.html,https://www.sec.gov/Archives/edgar/data/1415921/000095012309003561/y01194e20vf.htm
0,2007-12-31,NMM,,,FY,50352000,13960000,36392000,0.7227518271369558,0.0,1419000.0,0.0,0.0,13960000,24754000,5522000.0,9375000.0,35106000,0.6972116301239275,25598000,0.37780028598665394,-133000.0,19023000,0.37780028598665394,-485000.0,19508000,0.38743247537337144,15.899921,15.899921,1226924.0,1226924.0,,
