,date,symbol,fillingDate,acceptedDate,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink
0,2019-12-31,AOS,2020-02-24 00:00:00,2020-02-24 17:31:06,FY,2992700000,1812000000,1180700000,0.394527,0.0,715600000,0.0,-18000000,708599999.9999999,2520600000,11000000,78300000,561400000,0.18759,472100000,0.157751,0.0,472100000,0.157751,102100000,370000000,0.123634,2.21941,2.21941,166710900,166710900,https://www.sec.gov/Archives/edgar/data/91142/000119312520046736/0001193125-20-046736-index.html,https://www.sec.gov/Archives/edgar/data/91142/000119312520046736/d846284d10k.htm
0,2018-12-31,AOS,2019-02-15 00:00:00,2019-02-15 15:42:46,FY,3187900000,1882400000,1305500000,0.409517,0.0,753800000,0.0,-21200000,747699999.9999998,2630100000,8400000.0,71900000,638100000,0.200163,557800000,0.174974,0.0,557800000,0.174974,113600000,444200000,0.139339,2.57965,2.57965,172194040,172194040,https://www.sec.gov/Archives/edgar/data/91142/000119312519042339/0001193125-19-042339-index.html,https://www.sec.gov/Archives/edgar/data/91142/000119312519042339/d678397d10k.htm
0,2017-12-31,AOS,2018-02-16 00:00:00,2018-02-16 14:14:54,FY,2996700000,1764300000,1232400000,0.411252,0.0,722800000,0.0,-21300000,711600000.0000001,2475900000,10100000,70100000,601000000,0.200554,520800000,0.173791,0.0,520800000,0.173791,224300000,296500000,0.098942,1.69812,1.69812,174605190,174605190,https://www.sec.gov/Archives/edgar/data/91142/000119312518048314/0001193125-18-048314-index.html,https://www.sec.gov/Archives/edgar/data/91142/000119312518048314/d473899d10k.htm
0,2016-12-31,AOS,2017-02-17 00:00:00,2017-02-17 14:36:14,FY,2685900000,1571700000,1114200000,0.414833,0.0,662500000,0.0,-18100000,651700000,2223400000,7300000.0,65100000,534900000,0.199151,462500000,0.172196,0.0,462500000,0.172196,136000000,326500000,0.121561,1.84646,1.84646,176825280,176825280,https://www.sec.gov/Archives/edgar/data/91142/000119312517047795/0001193125-17-047795-index.html,https://www.sec.gov/Archives/edgar/data/91142/000119312517047795/d280399d10k.htm
0,2015-12-31,AOS,2016-02-17 00:00:00,2016-02-17 16:05:53,FY,2536500000,1526700000,1009800000,0.398108,0.0,610700000,0.0,-10800000,607300000,2134000000,7400000.0,63000000,472900000,0.186438,402500000,0.158683,0.0,402500000,0.158683,119600000,282900000,0.111532,1.58037,1.58037,179009180,179009180,https://www.sec.gov/Archives/edgar/data/91142/000119312516467088/0001193125-16-467088-index.html,https://www.sec.gov/Archives/edgar/data/91142/000119312516467088/d104769d10k.htm
0,2014-12-31,AOS,2015-02-17,2015-02-17 19:04:19,FY,2356000000,1496700000,859300000,0.364728,0.0,572100000,0.0,-5200000.0,572600000.0000001,2069300000,5700000.0,59800000,352200000,0.149491,286700000,0.121689,-5200000.0,286700000,0.121689,78900000,207800000,0.0882,1.14176,1.14176,182000000,182000000,https://www.sec.gov/Archives/edgar/data/91142/000119312515050825/d838160d10k.htm,https://www.sec.gov/Archives/edgar/data/91142/000119312515050825/d838160d10k.htm
0,2013-12-31,AOS,2014-02-20,2014-02-20 11:59:15,FY,2153800000,1380000000,773800000,0.359272,0.0,524500000,0.0,-3800000.0,537400000.0000001,1917400000,5700000.0,59700000,301800000,0.140124,236400000,0.109759,-3800000.0,236400000,0.109759,66700000,169700000,0.078791,0.91433,0.91433,185600000,185600000,https://www.sec.gov/Archives/edgar/data/91142/000119312514060153/d644513d10k.htm,https://www.sec.gov/Archives/edgar/data/91142/000119312514060153/d644513d10k.htm
0,2012-12-31,AOS,2013-02-27 00:00:00,2013-02-27 16:38:18,FY,1939300000,1287300000,652000000,0.336204,0.0,450500000,0.0,-28300000,418200000.00000006,1705500000,9200000.0,54600000,293700000,0.151446,233800000,0.120559,-28300000,233800000,0.120559,71200000,158700000,0.081834,0.85231,0.85231,186200000,186200000,https://www.sec.gov/Archives/edgar/data/91142/000119312513080129/0001193125-13-080129-index.html,https://www.sec.gov/Archives/edgar/data/91142/000119312513080129/d446301d10k.htm
0,2011-12-31,AOS,2012-02-27 00:00:00,2012-02-27 16:35:58,FY,1710500000,1197900000,512600000,0.299678,0.0,372800000,0.0,-19800000,351099999.9999999,1549000000,9300000.0,47000000,412300000,0.241041,161500000,0.094417,-19800000,161500000,0.094417,50300000,305700000,0.17872,1.6409,1.6409,186300000,186300000,https://www.sec.gov/Archives/edgar/data/91142/000119312512081738/0001193125-12-081738-index.html,https://www.sec.gov/Archives/edgar/data/91142/000119312512081738/d261210d10k.htm
0,2010-12-31,AOS,2011-02-24,2011-02-24 14:57:44,FY,1489300000,1043300000,446000000,0.29947,0.0,328700000,0.0,500000.0,371600000.0000001,1414900000.0000002,6900000.0,40800000,176700000,0.118646,74400000,0.049956,500000.0,74400000,0.049956,17300000,111700000,0.075002,0.60476,0.60476,184700000,184700000,https://www.sec.gov/Archives/edgar/data/91142/000119312511045134/d10k.htm,https://www.sec.gov/Archives/edgar/data/91142/000119312511045134/d10k.htm
