,date,symbol,fillingDate,acceptedDate,period,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,totalLiabilities,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalLiabilitiesAndStockholdersEquity,totalInvestments,totalDebt,netDebt,link,finalLink
0,2020-09-30,OPK,2020-10-29,2020-10-29 16:24:49,Q3,36294000,0.0,36294000,256330000,111873000,7542000.0,428109000,0.0,675795000,1076618000,1752413000,0.0,0.0,5857000.0,1943182000,7542000.0,2371291000,65685000,0.0,0.0,14099000,0.0,335889000,223204000,2951000.0,119182000,35532000,411632000,0.0,747521000,6706000.0,-1514131000,0.0,0.0,1623770000,747521000,0.0,278092000,199612000,https://www.sec.gov/Archives/edgar/data/944809/000094480920000039/0000944809-20-000039-index.htm,https://www.sec.gov/Archives/edgar/data/944809/000094480920000039/opk-20200930.htm
0,2020-06-30,OPK,2020-07-31,2020-07-31 08:52:41,Q2,21612000,0.0,21612000,227148000,72965000,19056000,360054000,0.0,671599000,1089325000,1760924000,0.0,0.0,7487000.0,1963680000,19056000,2323734000,44671000,0.0,0.0,16570000,0.0,279543000,272147000,1170000.0,118979000,31833000,455848000,0.0,735391000,6704000.0,-1537848000,0.0,0.0,1588343000,735391000,0.0,331062000,264998000,https://www.sec.gov/Archives/edgar/data/944809/000094480920000033/0000944809-20-000033-index.htm,https://www.sec.gov/Archives/edgar/data/944809/000094480920000033/opk-20200630.htm
0,2020-03-31,OPK,2020-05-06 00:00:00,2020-05-06 17:18:26,Q1,34530000,0.0,34530000,146699000,58697000,15786000,274457000,0.0,669582000,1103711000,1773293000,0.0,0.0,7026000.0,1958085000,15786000,2232542000,55866000,0.0,0.0,10455000,0.0,245087000,256654000,1861000.0,118600000,29563000,438836000,0.0,683923000,6704000.0,-1571551000,0.0,0.0,1548619000,683923000,0.0,315692000,234926000,https://www.sec.gov/Archives/edgar/data/944809/000094480920000018/0000944809-20-000018-index.html,https://www.sec.gov/Archives/edgar/data/944809/000094480920000018/opk-3312020x10q.htm
0,2019-12-31,OPK,2020-03-02 00:00:00,2020-03-02 17:29:25,Q4,85452000,0.0,85452000,157687000,53434000,15839000,324045000,0.0,671940000,1119162000,1791102000,0.0,0.0,6888000.0,1985227000,15839000,2309272000,62537000,0.0,0.0,19196000,0.0,249119000,259863000,2571000.0,118717000,32532000,445394000,0.0,694513000,6704000.0,-1511077000,-136445000,0.0,1614759000,694513000,0.0,315974000,184030000,https://www.sec.gov/Archives/edgar/data/944809/000094480920000007/0000944809-20-000007-index.html,https://www.sec.gov/Archives/edgar/data/944809/000094480920000007/opk-12312019x10k.htm
0,2019-09-30,OPK,2019-11-05 00:00:00,2019-11-05 16:25:25,Q3,64667000,0.0,64667000,160664000,50109000,3327000.0,292842000,0.0,695798000,1199310000,1895108000,0.0,0.0,5528000.0,2076676000,3327000.0,2369518000,77296000,0.0,0.0,30951000,0.0,270138000,263430000,3257000.0,113479000,49642000,457451000,0.0,727589000,6162000.0,-1398727000,0.0,0.0,1641929000,727589000,0.0,314164000,205950000,https://www.sec.gov/Archives/edgar/data/944809/000094480919000080/0000944809-19-000080-index.html,https://www.sec.gov/Archives/edgar/data/944809/000094480919000080/opk-9302019x10q.htm
0,2019-06-30,OPK,2019-08-07 00:00:00,2019-08-07 16:29:15,Q2,111115000,0.0,111115000,167124000,48293000,3234000.0,344228000,0.0,699842000,1216875000,1916717000,0.0,0.0,3770000.0,2112000000,3234000.0,2456228000,60376000,0.0,0.0,50388000,0.0,283374000,275777000,3665000.0,113334000,49824000,463923000,0.0,747297000,6162000.0,-1336720000,0.0,0.0,1708931000,747297000,0.0,324747000,175902000,https://www.sec.gov/Archives/edgar/data/944809/000094480919000055/0000944809-19-000055-index.html,https://www.sec.gov/Archives/edgar/data/944809/000094480919000055/opk-6302019x10q.htm
0,2019-03-31,OPK,2019-05-08 00:00:00,2019-05-07 19:36:25,Q1,207250000,0.0,207250000,163819000,44610000,4511000.0,435237000,0.0,698522000,1232877000,1931399000,0.0,0.0,3126000.0,2140064000,4511000.0,2575301000,51085000,0.0,0.0,65288000,0.0,396058000,208033000,7708000.0,116009000,61154000,416506000,0.0,812564000,6162000.0,-1276914000,0.0,0.0,1762737000,812564000,0.0,362151000,113099000,https://www.sec.gov/Archives/edgar/data/944809/000094480919000034/0000944809-19-000034-index.html,https://www.sec.gov/Archives/edgar/data/944809/000094480919000034/opk-3312019x10q.htm
0,2018-12-31,OPK,2019-03-01 00:00:00,2019-03-01 16:03:00,Q4,96473000,0.0,96473000,161983000,42299000,3847000.0,317731000,0.0,700193000,1250024000,1950217000,0.0,0.0,7222000.0,2133341000,3847000.0,2451072000,47395000,0.0,0.0,63503000,0.0,288321000,167151000,27566000,115193000,55930000,371460000,0.0,659781000,5869000.0,-1197078000,-111662000,0.0,1791291000,659781000,0.0,213464000,108091000,https://www.sec.gov/Archives/edgar/data/944809/000094480919000017/0000944809-19-000017-index.html,https://www.sec.gov/Archives/edgar/data/944809/000094480919000017/opk-12312018x10k.htm
0,2018-09-30,OPK,2018-11-09 00:00:00,2018-11-09 16:10:17,Q3,43718000,0.0,43718000,181647000,43379000,4243000.0,289817000,0.0,713629000,1277773000,1991402000,0.0,0.0,9652000.0,2191177000,4243000.0,2480994000,65613000,0.0,0.0,61734000,0.0,317830000,161764000,28113000,134112000,44344000,374521000,0.0,692351000,5604000.0,-1109049000,0.0,0.0,1788643000,692351000,0.0,208750000,155356000,https://www.sec.gov/Archives/edgar/data/944809/000094480918000051/0000944809-18-000051-index.html,https://www.sec.gov/Archives/edgar/data/944809/000094480918000051/opk-9302018x10q.htm
0,2018-06-30,OPK,2018-08-07 00:00:00,2018-08-07 16:18:16,Q2,80381000,0.0,80381000,176127000,46753000,4764000.0,321562000,0.0,714234000,1294255000,2008489000,0.0,0.0,5246000.0,2209388000,4764000.0,2530950000,69061000,0.0,0.0,61846000,0.0,306861000,163137000,47720000,148255000,47843000,413593000,0.0,720454000,5602000.0,-1081397000,0.0,0.0,1810496000,720454000,0.0,209749000,119564000,https://www.sec.gov/Archives/edgar/data/944809/000094480918000035/0000944809-18-000035-index.html,https://www.sec.gov/Archives/edgar/data/944809/000094480918000035/opk-6302018x10q.htm
0,2018-03-31,OPK,2018-05-08 00:00:00,2018-05-08 16:14:55,Q1,99943000,0.0,99943000,183981000,49815000,4370000.0,349346000,0.0,719891000,1314023000,2033914000,0.0,0.0,5627000.0,2229548000,4370000.0,2578894000,64229000,0.0,0.0,61378000,0.0,318077000,161722000,63642000,148732000,56115000,437553000,0.0,755630000,5600000.0,-1075197000,0.0,0.0,1823264000,755630000,0.0,209145000,98494000,https://www.sec.gov/Archives/edgar/data/944809/000094480918000025/0000944809-18-000025-index.html,https://www.sec.gov/Archives/edgar/data/944809/000094480918000025/opk-3312018x10q.htm
0,2017-12-31,OPK,2018-03-01 00:00:00,2018-03-01 16:09:55,Q4,91499000,0.0,91499000,187052000,49333000,3838000.0,343461000,0.0,717099000,1331182000,2048281000,0.0,0.0,5615000.0,2241095000,3838000.0,2584556000,74307000,0.0,0.0,46189000,0.0,301335000,134879000,58989000,148729000,47460000,397843000,0.0,699178000,5600000.0,-1007159000,-85847000,0.0,1885378000,699178000,0.0,157990000,55306000,https://www.sec.gov/Archives/edgar/data/944809/000094480918000014/0000944809-18-000014-index.html,https://www.sec.gov/Archives/edgar/data/944809/000094480918000014/opk-12312017x10k.htm
0,2017-09-30,OPK,2017-11-08 00:00:00,2017-11-08 16:25:18,Q3,100362000,0.0,100362000,263815000,46954000,3880000.0,430556000,0.0,715573000,1362929000,2078502000,24462000,0.0,38299000,2291434000,3880000.0,2721990000,66536000,0.0,0.0,52403000,2011000.0,258948000,123063000,68011000,118799000,55698000,374006000,2011000.0,632954000,5600000.0,-792377000,0.0,0.0,2089036000,632954000,0.0,151093000,38813000,https://www.sec.gov/Archives/edgar/data/944809/000094480917000018/0000944809-17-000018-index.html,https://www.sec.gov/Archives/edgar/data/944809/000094480917000018/opk-9302017x10q.htm
0,2017-06-30,OPK,2017-08-08 00:00:00,2017-08-08 16:15:59,Q2,130530000,0.0,130530000,279679000,48293000,3287000.0,472516000,0.0,712075000,1377091000,2089166000,0.0,0.0,39162000,2296178000,3287000.0,2768694000,62153000,0.0,0.0,74954000,0.0,283052000,106018000,53537000,142212000,68558000,378813000,0.0,661865000,5600000.0,-745935000,0.0,0.0,2106829000,661865000,0.0,132466000,-4800000.0,https://www.sec.gov/Archives/edgar/data/944809/000094480917000008/0000944809-17-000008-index.html,https://www.sec.gov/Archives/edgar/data/944809/000094480917000008/opk-6302017x10q.htm
0,2017-03-31,OPK,2017-05-10 00:00:00,2017-05-09 19:53:43,Q1,131052000,0.0,131052000,267793000,47492000,3848000.0,459932000,0.0,705990000,1391712000,2097702000,0.0,0.0,38893000,2300136000,3848000.0,2760068000,74558000,0.0,0.0,73862000,0.0,264951000,79989000,71241000,159286000,69148000,388147000,0.0,653098000,5596000.0,-728407000,0.0,0.0,2106970000,653098000,0.0,103328000,-39600000,https://www.sec.gov/Archives/edgar/data/944809/000094480917000005/0000944809-17-000005-index.html,https://www.sec.gov/Archives/edgar/data/944809/000094480917000005/opk-3312017x10q.htm
0,2016-12-31,OPK,2017-03-01 00:00:00,2017-03-01 16:12:37,Q4,168733000,0.0,168733000,249492000,47228000,7508000.0,483601000,0.0,704603000,1408689000,2113292000,0.0,0.0,5756000.0,2283018000,7508000.0,2766619000,53360000,0.0,0.0,73434000,0.0,263296000,83227000,89016000,165331000,66725000,411515000,0.0,674811000,5586000.0,-729954000,-56778000,0.0,2091808000,674811000,0.0,105449000,43700000,https://www.sec.gov/Archives/edgar/data/944809/000094480917000003/0000944809-17-000003-index.html,https://www.sec.gov/Archives/edgar/data/944809/000094480917000003/opk-12312016x10k.htm
0,2016-09-30,OPK,2016-11-07 00:00:00,2016-11-07 16:11:17,Q3,144646000,0.0,144646000,296413000,43186000,874000.0,502067000,0.0,700526000,1428860000,2129386000,0.0,0.0,4305000.0,2297960000,874000.0,2800027000,58544000,0.0,0.0,72559000,0.0,254511000,92224000,107817000,184493000,48063000,440124000,0.0,694635000,5581000.0,-716294000,0.0,0.0,2105392000,694635000,0.0,112704000,51500000,https://www.sec.gov/Archives/edgar/data/944809/000094480916000028/0000944809-16-000028-index.html,https://www.sec.gov/Archives/edgar/data/944809/000094480916000028/opk-9302016x10q.htm
