,date,symbol,fillingDate,acceptedDate,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink
0,2020-09-30,SLGN,2020-11-06,2020-11-06 11:16:43,Q3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,1.01,110921000,111612000,https://www.sec.gov/Archives/edgar/data/849869/000084986920000087/0000849869-20-000087-index.htm,https://www.sec.gov/Archives/edgar/data/849869/000084986920000087/slgn-20200930.htm
0,2020-06-30,SLGN,2020-08-07,2020-08-07 10:39:14,Q2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,110901000,111334000,https://www.sec.gov/Archives/edgar/data/849869/000084986920000072/0000849869-20-000072-index.htm,https://www.sec.gov/Archives/edgar/data/849869/000084986920000072/slgn-20200630.htm
0,2020-03-31,SLGN,2020-05-08,2020-05-08 11:25:49,Q1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.52,110862000,111432000,https://www.sec.gov/Archives/edgar/data/849869/000084986920000030/0000849869-20-000030-index.htm,https://www.sec.gov/Archives/edgar/data/849869/000084986920000010/slgn-2019x1231x10k.htm
0,2019-12-31,SLGN,2020-03-02,2020-03-02 14:02:45,Q4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.31,110801000,111417000,https://www.sec.gov/Archives/edgar/data/849869/000084986920000010/0000849869-20-000010-index.htm,https://www.sec.gov/Archives/edgar/data/849869/000084986920000010/slgn-2019x1231x10k.htm
0,2019-09-30,SLGN,2019-11-08,2019-11-08 09:49:54,Q3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.73,111058000,111521000,https://www.sec.gov/Archives/edgar/data/849869/000084986919000052/0000849869-19-000052-index.htm,https://www.sec.gov/Archives/edgar/data/849869/000084986919000052/slgn-9302019x10q.htm
0,2019-06-30,SLGN,2019-08-08,2019-08-08 13:53:23,Q2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.28,111185000,111502000,https://www.sec.gov/Archives/edgar/data/849869/000084986919000036/0000849869-19-000036-index.htm,https://www.sec.gov/Archives/edgar/data/849869/000084986919000036/slgn-6302019x10q.htm
0,2019-03-31,SLGN,2019-05-08,2019-05-08 17:02:26,Q1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.42,110709000,111592000,https://www.sec.gov/Archives/edgar/data/849869/000084986919000022/0000849869-19-000022-index.htm,https://www.sec.gov/Archives/edgar/data/849869/000084986919000009/slgn-2018x1231x10k.htm
0,2018-12-31,SLGN,2019-02-28,2019-02-28 15:06:52,Q4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.34,110615000,111699000,https://www.sec.gov/Archives/edgar/data/849869/000084986919000009/0000849869-19-000009-index.htm,https://www.sec.gov/Archives/edgar/data/849869/000084986919000009/slgn-2018x1231x10k.htm
0,2018-09-30,SLGN,2018-11-08,2018-11-08 15:40:32,Q3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.76,110657000,111693000,https://www.sec.gov/Archives/edgar/data/849869/000084986918000047/0000849869-18-000047-index.htm,https://www.sec.gov/Archives/edgar/data/849869/000084986918000047/slgn-9302018x10q.htm
0,2018-06-30,SLGN,2018-08-08,2018-08-08 13:00:37,Q2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,110645000,111574000,https://www.sec.gov/Archives/edgar/data/849869/000084986918000035/0000849869-18-000035-index.htm,https://www.sec.gov/Archives/edgar/data/849869/000084986918000035/slgn-6302018x10q.htm
