,date,symbol,fillingDate,acceptedDate,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink
0,2020-09-30,TKAT,2020-11-13,2020-11-13 08:45:21,Q3,685465.0,393990.0,291475.0,0.4252222943549269,0.0,-617228.0,-174379.0,55497.0,-791607.0,-397617.0,21678.0,0.0,-500132.0,-0.7296244155427337,-500132.0,-0.7296244155427337,55497.0,81447.0,0.11882007104666176,-631.0,82078.0,0.11974061403572757,0.007290333411200634,0.007290333411200634,11258470,11258470,https://www.sec.gov/Archives/edgar/data/1491487/000110465920124722/0001104659-20-124722-index.htm,https://www.sec.gov/Archives/edgar/data/1491487/000110465920124722/tm2029664-1_10q.htm
0,2020-06-30,TKAT,2020-08-07,2020-08-07 08:57:45,Q2,1679170.0,754060.0,925110.0,0.5509329013738931,0.0,960500.0,-61585.0,61585.0,991320.0,1745380.0,-289819.0,0.0,-297129.0,-0.17695,-66210.0,-0.03943,65140.0,-7310.0,-0.004353,7460.0,-14770.0,-0.008796,-0.00131,-0.00131,11258470,11258470,https://www.sec.gov/Archives/edgar/data/1491487/000110465920091778/0001104659-20-091778-index.htm,https://www.sec.gov/Archives/edgar/data/1491487/000110465920091778/tm2024710-1_10q.htm
0,2020-03-31,TKAT,2020-06-29,2020-05-08 17:12:00,Q1,1181290.0,656510.0,524780.0,0.4442431579036477,0.0,1121700.0,-42989.0,42989.0,1153439.9999999998,1809949.9999999998,-275610.0,0.0,-1141570.0,-0.966376,-628660.0,-0.532181,38310.0,-865970.0,-0.733071,87400.0,-953360.0,-0.80705,-0.0847,-0.0847,11255130,11255130,https://www.sec.gov/Archives/edgar/data/1491487/000110465920077792/0001104659-20-077792-index.htm,https://www.sec.gov/Archives/edgar/data/1491487/000110465920058897/tm205267d1_10k.htm
0,2019-12-31,TKAT,2020-05-08,2020-05-08 17:12:00,Q4,887640.0,572990.0,314650.0,0.35447929340723716,0.0,1464630.0,-158406.0,158406.0,1498170.0,2071160.0,-232345.0,597654.0,-1112185.0,-1.252969,-1183520.0,-1.333333,25420.0,-879840.0,-0.991213,248740.0,-1128580.0,-1.271439,-0.10027,-0.10027,11255230,11255230,https://www.sec.gov/Archives/edgar/data/1491487/000110465920058897/0001104659-20-058897-index.htm,https://www.sec.gov/Archives/edgar/data/1491487/000110465920058897/tm205267d1_10k.htm
0,2019-09-30,TKAT,2019-11-14,2019-11-14 14:20:37,Q3,1123590.0,580280.0,543310.0,0.48354826938652,0.0,1235270.0,-108458000,108458.0,1267960.0,1848240.0,18015.0,0.0,-1227335.0,-1.092334,-724650.0,-0.644942,13130.0,-1245350.0,-1.108367,-117450.0,-1127900.0,-1.003836,-0.10021,-0.10021,11255130,11255130,https://www.sec.gov/Archives/edgar/data/1491487/000110465919064050/0001104659-19-064050-index.htm,https://www.sec.gov/Archives/edgar/data/1491487/000110465919064050/tm1919614-1_10q.htm
0,2019-06-30,TKAT,2019-08-14,2019-08-14 12:16:11,Q2,626080.0,441030.0,185050.0,0.29556925632507025,0.0,856320.0,-3784000.0,-79772000,892239.9999999999,1333270.0,-289819.0,0.0,-1483939.0,-2.370207,-707190.0,-1.129552,-79770.0,-1194120.0,-1.907296,-66580.0,-1127540.0,-1.800952,-0.10025,-0.10025,11247770,11247770,https://www.sec.gov/Archives/edgar/data/1491487/000114420419039867/0001144204-19-039867-index.htm,https://www.sec.gov/Archives/edgar/data/1491487/000114420419039867/tv527149_10q.htm
0,2019-03-31,TKAT,2019-05-16,2019-04-15 21:46:00,Q1,535700.0,267280.0,268420.0,0.5010640283740899,0.0,1270650.0,-30812000,-21990000,1305400.0,1572680.0,358730.0,0.0,-341500.0,-0.637484,-1036980.0,-1.935748,-21990.0,-700230.0,-1.307131,8560.0,-708790.0,-1.32311,-0.06314,-0.06314,11226030,11226030,https://www.sec.gov/Archives/edgar/data/1491487/000114420419026839/0001144204-19-026839-index.htm,https://www.sec.gov/Archives/edgar/data/1491487/000114420419019759/tv517032_10k.htm
0,2018-12-31,TKAT,2019-04-16,2019-04-15 21:46:00,Q4,303600.0,405470.0,-101870.0,-0.3355401844532279,0.0,3539360.0,-46833000,-145034.0,3606000.0,4011470.0,6183.0,895270.0,-3093757.0,-10.19024,-3707870.0,-12.213011,-13200.0,-3995200.0,-13.15942,94300.0,-4089510.0,-13.470059,-0.36429,-0.36429,11226110,11226110,https://www.sec.gov/Archives/edgar/data/1491487/000114420419019759/0001144204-19-019759-index.htm,https://www.sec.gov/Archives/edgar/data/1491487/000114420419019759/tv517032_10k.htm
0,2018-09-30,TKAT,2018-11-19,2018-11-19 16:06:31,Q3,363530.0,299480.0,64050.0,0.17618903529282315,0.0,2279590.0,-149035000,0.0,2683530.0,2983010.0,199821000,-470000.0,195726970,538.406651,-2619480.0,-7.205678,65490.0,-3624030.0,-9.968998,-742670.0,-2881360.0,-7.926058,-0.25667,-0.25667,11226030,11226030,https://www.sec.gov/Archives/edgar/data/1491487/000114420418060763/0001144204-18-060763-index.htm,https://www.sec.gov/Archives/edgar/data/1491487/000114420418060763/tv506164_10q.htm
0,2018-06-30,TKAT,2018-08-14,2018-08-14 16:07:25,Q2,3850000.0,940000.0,2910000.0,0.7558441558441559,0.0,2960000.0,-458547000,0.0,3030000.0,3970000.0,149683000,470000.0,148803000,38.65013,-120000.0,-0.031169,170000.0,-1360000.0,-0.353247,-270000.0,-1080000.0,-0.280519,-0.09626,-0.09626,11220000,11220000,https://www.sec.gov/Archives/edgar/data/1491487/000114420418044652/0001144204-18-044652-index.htm,https://www.sec.gov/Archives/edgar/data/1491487/000114420418044652/tv499612_10q.htm
