,date,symbol,fillingDate,acceptedDate,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
0,2019-12-31,CHE,2020-02-26 00:00:00,2020-02-26 14:20:01,FY,219923000,45205000,-2770000.0,21338000,-39719000,-19247000,-1757000.0,28417000,-71549000,29910000,301249000,-53022000,-138010000,-92631000,0.0,92903000,-190760000,0.0,0.0,-58251000,-19788000,3257000.0,-109162000,0.0,1327000.0,6158000.0,4831000.0,301249000,-53022000,248227000,https://www.sec.gov/Archives/edgar/data/19584/000001958420000006/0000019584-20-000006-index.html,https://www.sec.gov/Archives/edgar/data/19584/000001958420000006/che-20191231x10k.htm
0,2018-12-31,CHE,2019-02-27 00:00:00,2019-02-27 10:38:22,FY,205544000,38863000,5187000.0,19229000,-14354000,-5570000.0,-351000.0,8935000.0,-31830000,19669000,287138000,-52872000,-53177000,-158884000,0.0,159708000,-105225000,-75000000,0.0,-126472000,-18662000,64343000,-188203000,0.0,-6290000.0,4831000.0,11121000,287138000,-52872000,234266000,https://www.sec.gov/Archives/edgar/data/19584/000115752319000468/0001157523-19-000468-index.html,https://www.sec.gov/Archives/edgar/data/19584/000115752319000468/a51945094.htm
0,2017-12-31,CHE,2018-02-26 00:00:00,2018-02-26 10:34:40,FY,98177000,35625000,2407000.0,16256000,-15544000,1072000.0,421000.0,12890000,-17476000,39344000,162495000,-64300000,-4725000.0,-94640000,0.0,96057000,-67608000,-8750000.0,0.0,-67548000,-17371000,21685000,-99076000,0.0,-4189000.0,11121000,15310000,162495000,-64300000,98195000,https://www.sec.gov/Archives/edgar/data/19584/000115752318000411/0001157523-18-000411-index.html,https://www.sec.gov/Archives/edgar/data/19584/000115752318000411/a51760920.htm
0,2016-12-31,CHE,2017-02-27 00:00:00,2017-02-27 12:13:17,FY,108743000,34638000,-6707000.0,13773000,18596000,-42142000,559000.0,891000.0,-1932000.0,23417000,135393000,-39772000,0.0,-102313000,0.0,102223000,-39862000,-7500000.0,0.0,-93892000,-16439000,31304000,-94948000,0.0,583000.0,15310000,14727000,135393000,-39772000,95621000,https://www.sec.gov/Archives/edgar/data/19584/000115752317000638/0001157523-17-000638-index.html,https://www.sec.gov/Archives/edgar/data/19584/000115752317000638/a51512436.htm
0,2015-12-31,CHE,2016-02-26 00:00:00,2016-02-26 10:14:37,FY,110274000,33499000,6325000.0,14737000,-19538000,4132000.0,-142000.0,476000.0,-20528000,14924000,171500000,-44135000,-6614000.0,-59323000,0.0,59755000,-50317000,-6250000.0,0.0,-43899000,-15605000,-39410000,-120588000,0.0,595000.0,14727000,14132000,171500000,-44135000,127365000,https://www.sec.gov/Archives/edgar/data/19584/000115752316004755/0001157523-16-004755-index.html,https://www.sec.gov/Archives/edgar/data/19584/000115752316004755/a51283782.htm
0,2014-12-31,CHE,2015-02-27,2015-02-27 08:14:29,FY,99317000,30601000,6978000.0,10323000,138310000,-45785000,535000.0,-25824000,-990000.0,22541000,110279000,-43571000,-250000.0,-110019000,0.0,110313000,-43527000,-189456000,0.0,-88757000,-14255000,176692000,-137038000,0.0,-70286000,14114000,84400000,110279000,-43571000,66708000,https://www.sec.gov/Archives/edgar/data/19584/000115752315000756/a51044635.htm,https://www.sec.gov/Archives/edgar/data/19584/000115752315000756/a51044635.htm
0,2013-12-31,CHE,2014-02-27,2014-02-27 08:13:10,FY,77200000,32400000,-7000000.0,10868000,-180200000,-9009000.0,355000.0,40340000,-139300000,24700000,150800000,-29324000,-2257000.0,-92911000,0.0,93146000,-31300000,0.0,17122000,17100000,-14100000,-14677000,-104600000,0.0,14900000,84400000,69500000,150800000,-29300000,121500000,https://www.sec.gov/Archives/edgar/data/19584/000115752314000846/a50809562.htm,https://www.sec.gov/Archives/edgar/data/19584/000115752314000846/a50809562.htm
0,2012-12-31,CHE,2013-02-27 00:00:00,2013-02-27 08:45:52,FY,89300000,30500000,-3200000.0,11975000,35500000,-24421000,1610000.0,4954000.0,40900000,23500000,131800000,-35252000,-5900000.0,-64722000,0.0,65190000,-40700000,0.0,0.0,12300000,-13000000,18114000,-59600000,0.0,31500000,69600000,38100000,131800000,-35300000,96500000,https://www.sec.gov/Archives/edgar/data/19584/000115752313001064/0001157523-13-001064-index.html,https://www.sec.gov/Archives/edgar/data/19584/000115752313001064/a50571587.htm
0,2011-12-31,CHE,2012-02-27 00:00:00,2012-02-27 10:35:08,FY,86000000,29500000,7200000.0,3854000.0,-42100000,26896000,-940000.0,-1397000.0,5400000.0,24400000,174300000,-29592000,-3664000.0,0.0,0.0,-858000.0,-34100000,-14500000,8036000.0,8000000.0,-12500000,-109482000,-152100000,0.0,-11800000,38100000,49900000,174300000,-29600000,144700000,https://www.sec.gov/Archives/edgar/data/19584/000115752312001051/0001157523-12-001051-index.html,https://www.sec.gov/Archives/edgar/data/19584/000115752312001051/a50173390.htm
0,2010-12-31,CHE,2011-02-28,2011-02-28 15:20:17,FY,81800000,29000000,-2400000.0,4161000.0,-14700000,-68656000,-151000.0,13810000,47500000,25400000,86000000,-25639000,-9469000.0,0.0,0.0,-592000.0,-35700000,0.0,0.0,5300000.0,-11900000,-51013000,-112800000,0.0,-62500000,49900000,112400000,86000000,-25600000,60400000,https://www.sec.gov/Archives/edgar/data/19584/000095012311019686/l41914e10vk.htm,https://www.sec.gov/Archives/edgar/data/19584/000095012311019686/l41914e10vk.htm
0,2009-12-31,CHE,2010-02-26 00:00:00,2010-02-26 09:38:27,FY,73800000,27900000,5000000.0,4385000.0,80000000,10833000,29000.0,-8109000.0,62200000,29400000,160800000,1577000.0,0.0,0.0,0.0,0.0,-22800000,-14669000,0.0,500000.0,-8200000.0,0.0,-29200000,0.0,108800000,112400000,3600000.0,160800000,-21500000,139300000,https://www.sec.gov/Archives/edgar/data/19584/000095012310017609/0000950123-10-017609-index.html,https://www.sec.gov/Archives/edgar/data/19584/000095012310017609/l38929e10vk.htm
0,2008-12-31,CHE,2009-02-27 00:00:00,2009-02-27 10:06:46,FY,71000000,27500000,400000.0,-2422000.0,-4400000.0,9820000.0,-898000.0,5585000.0,-17800000,15300000,112100000,387000.0,0.0,0.0,0.0,0.0,-28600000,-18713000,0.0,300000.0,-5500000.0,0.0,-84800000,0.0,-1400000.0,3600000.0,5000000.0,112100000,-26100000,86000000,https://www.sec.gov/Archives/edgar/data/19584/000095015209001893/0000950152-09-001893-index.html,https://www.sec.gov/Archives/edgar/data/19584/000095015209001893/l35628ae10vk.htm
0,2007-12-31,CHE,2008-02-28,2008-02-28 11:33:06,FY,64000000,25400000,8100000.0,6154000.0,-9400000.0,8373000.0,-18000.0,-8299000.0,-13400000,18700000,99600000,3104000.0,0.0,0.0,0.0,0.0,-31700000,-225709000,0.0,2500000.0,-5900000.0,0.0,-92200000,0.0,-24300000,5000000.0,29300000,99600000,-26600000,73000000,https://www.sec.gov/Archives/edgar/data/19584/000095015208001503/l30298ae10vk.htm,https://www.sec.gov/Archives/edgar/data/19584/000095015208001503/l30298ae10vk.htm
0,2006-12-31,CHE,2007-02-28 00:00:00,2007-02-28 12:16:03,FY,50700000,22000000,7400000.0,0.0,-39400000,2000000.0,-100000.0,-6100000.0,-4000000.0,22400000,98600000,0.0,0.0,0.0,0.0,0.0,-27700000,0.0,0.0,3900000.0,-6300000.0,0.0,-98700000,0.0,-27900000,29200000,57100000,98600000,-22000000,76600000,https://www.sec.gov/Archives/edgar/data/19584/000095015207001581/0000950152-07-001581-index.html,https://www.sec.gov/Archives/edgar/data/19584/000095015207001581/l24841ae10vk.htm
0,2005-12-31,CHE,,,FY,35800000,21500000,-3700000.0,0.0,7000000.0,-30400000,500000.0,-5800000.0,35400000,18100000,80000000,0.0,0.0,0.0,0.0,0.0,-41700000,0.0,0.0,12300000,-6200000.0,0.0,-52600000,0.0,-14300000,57100000,71400000,80000000,-26000000,54000000,,
0,2004-12-31,CHE,,,FY,27500000,18300000,5000000.0,0.0,-14600000,-51100000,1300000.0,-30700000,28400000,15900000,94200000,0.0,0.0,0.0,0.0,0.0,-353200000,0.0,0.0,98800000,-5700000.0,0.0,279800000,0.0,20800000,71400000,50600000,94200000,-18300000,75900000,,
0,2003-12-31,CHE,,,FY,-3400000.0,12800000,-500000.0,0.0,16700000,2500000.0,1200000.0,-1400000.0,43000000,13200000,22600000,0.0,0.0,0.0,0.0,0.0,-7800000.0,0.0,0.0,3300000.0,-4800000.0,0.0,-2000000.0,0.0,12900000,50600000,37700000,22600000,-11200000,11400000,,
0,2002-12-31,CHE,,,FY,-1800000.0,14400000,900000.0,0.0,11300000,33100000,900000.0,6000000.0,26300000,18500000,29500000,0.0,0.0,0.0,0.0,0.0,41000000,0.0,0.0,1500000.0,-4400000.0,0.0,-41500000,0.0,29000000,38000000,9000000.0,29500000,-11900000,17600000,,
0,2001-12-31,CHE,2002-03-28 00:00:00,2002-03-28 00:00:00,FY,-10400000,24100000,-4400000.0,0.0,15400000,5400000.0,100000.0,-600000.0,15000000,19500000,34400000,0.0,0.0,0.0,0.0,0.0,-19100000,0.0,0.0,0.0,-4400000.0,0.0,-16500000,0.0,-1300000.0,9000000.0,10300000,34400000,-15300000,19100000,https://www.sec.gov/Archives/edgar/data/19584/000102140802004235/0001021408-02-004235-index.html,https://www.sec.gov/Archives/edgar/data/19584/000102140802004235/d10k.txt
0,2000-12-31,CHE,,,FY,20600000,23400000,2100000.0,0.0,-13800000,1300000.0,-700000.0,100000.0,-400000.0,-1100000.0,51800000,0.0,0.0,0.0,0.0,0.0,-31300000,0.0,0.0,0.0,-4000000.0,0.0,-27500000,0.0,-7000000.0,10300000,17300000,51800000,-19500000,32300000,,
0,1999-12-31,CHE,,,FY,19700000,20100000,100000.0,0.0,-20100000,-10600000,0.0,-900000.0,13400000,-2400000.0,27500000,0.0,0.0,0.0,0.0,0.0,-32200000,0.0,0.0,0.0,-22500000,0.0,-19400000,0.0,-24100000,17300000,41400000,27500000,-22400000,5100000.0,,
0,1998-12-31,CHE,,,FY,19900000,17300000,3400000.0,0.0,-49600000,-3200000.0,-1100000.0,-1500000.0,33500000,-10100000,20800000,0.0,0.0,0.0,0.0,0.0,-25200000,0.0,0.0,0.0,-21700000,0.0,-25100000,0.0,-29600000,41400000,71000000,20800000,-22000000,-1200000.0,,
0,1997-12-31,CHE,1998-03-27 00:00:00,1998-03-27 00:00:00,FY,30200000,15200000,-1800000.0,0.0,15200000,35500000,43700000,16900000,83100000,-15000000,33400000,0.0,0.0,0.0,0.0,0.0,126000000,0.0,0.0,0.0,-21000000,0.0,-102500000,0.0,56900000,68800000,11900000,33400000,-20100000,13300000,https://www.sec.gov/Archives/edgar/data/19584/000095015298002507/0000950152-98-002507-index.html,https://www.sec.gov/Archives/edgar/data/19584/0000950152-98-002507.txt
0,1996-12-31,CHE,1997-03-27 00:00:00,1997-03-27 00:00:00,FY,32300000,18800000,-2200000.0,0.0,-6500000.0,9600000.0,5900000.0,2700000.0,67900000,-23500000,35800000,0.0,0.0,0.0,0.0,0.0,-84400000,0.0,0.0,500000.0,-20400000,0.0,41400000,0.0,-7300000.0,11900000,19200000,35800000,-19000000,16800000,https://www.sec.gov/Archives/edgar/data/19584/000095015297002245/0000950152-97-002245-index.html,https://www.sec.gov/Archives/edgar/data/19584/0000950152-97-002245.txt
0,1995-12-31,CHE,,,FY,23200000,18200000,-800000.0,0.0,19400000,-5400000.0,2000000.0,3000000.0,74400000,-4400000.0,18800000,0.0,0.0,0.0,0.0,0.0,19800000,0.0,0.0,900000.0,-20300000,0.0,-24200000,0.0,14500000,19200000,4700000.0,18800000,-15400000,3400000.0,,
0,1994-12-31,CHE,,,FY,43900000,15800000,1100000.0,0.0,37400000,-23400000,-5600000.0,-7300000.0,55000000,-28800000,23400000,0.0,0.0,0.0,0.0,0.0,-5400000.0,0.0,0.0,800000.0,-20100000,0.0,-27800000,0.0,-9900000.0,4700000.0,14600000,23400000,-18400000,5000000.0,,
