datetime,symbol,name,exchange,begin_date,marketCap,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap
2012-01-01,ULV.TO,Invesco S&amp;P 500 Low Volatility ETF CAD H,YHD,2012-01-30,,19.86,19.86,19.78,19.83,17.58,2700.0,2700.0,-0.08,-0.2015,19.818334999999998
2012-02-01,ULV.TO,Invesco S&amp;P 500 Low Volatility ETF CAD H,YHD,2012-01-30,,19.99,20.23,19.95,20.2,17.94,35400.0,35400.0,-0.040000000000000015,-0.009849999999999998,15.082832999999997
2012-03-01,ULV.TO,Invesco S&amp;P 500 Low Volatility ETF CAD H,YHD,2012-01-30,,20.26,20.74,20.14,20.74,18.46,39000.0,39000.0,-0.15000000000000002,-0.03331818181818181,13.94894
2012-04-01,ULV.TO,Invesco S&amp;P 500 Low Volatility ETF CAD H,YHD,2012-01-30,,20.73,20.91,20.23,20.91,18.65,61100.0,61100.0,0.029999999999999954,0.006899999999999985,18.5796665
2012-05-01,ULV.TO,Invesco S&amp;P 500 Low Volatility ETF CAD H,YHD,2012-01-30,,21.03,21.03,20.38,20.56,18.38,52700.0,52700.0,-0.15,-0.03433333333333334,16.71857142857143
2012-06-01,ULV.TO,Invesco S&amp;P 500 Low Volatility ETF CAD H,YHD,2012-01-30,,20.28,21.32,20.18,21.23,19.01,156200.0,156200.0,0.19999999999999998,0.04666666666666667,19.846666190476185
2012-07-01,ULV.TO,Invesco S&amp;P 500 Low Volatility ETF CAD H,YHD,2012-01-30,,21.45,21.93,21.14,21.75,19.52,71000.0,71000.0,0.64,0.14925000000000002,20.423833499999997
2012-08-01,ULV.TO,Invesco S&amp;P 500 Low Volatility ETF CAD H,YHD,2012-01-30,,21.68,21.74,21.39,21.49,19.33,95500.0,95500.0,-0.35000000000000003,-0.07340909090909092,17.668485000000004
2012-09-01,ULV.TO,Invesco S&amp;P 500 Low Volatility ETF CAD H,YHD,2012-01-30,,21.56,21.99,21.53,21.79,19.64,113900.0,113900.0,-0.06999999999999998,-0.01573684210526315,21.7440347368421
2012-10-01,ULV.TO,Invesco S&amp;P 500 Low Volatility ETF CAD H,YHD,2012-01-30,,21.88,22.18,21.61,21.68,19.58,43600.0,43600.0,-0.5800000000000001,-0.12499999999999997,19.810476190476187
2012-11-01,ULV.TO,Invesco S&amp;P 500 Low Volatility ETF CAD H,YHD,2012-01-30,,21.84,21.84,20.79,21.57,19.52,64400.0,64400.0,0.21000000000000002,0.04804761904761906,19.284603333333333
2012-12-01,ULV.TO,Invesco S&amp;P 500 Low Volatility ETF CAD H,YHD,2012-01-30,,21.62,21.91,21.22,21.31,19.32,75100.0,75100.0,-0.08999999999999997,-0.021315789473684208,20.501404736842108
2013-01-01,ULV.TO,Invesco S&amp;P 500 Low Volatility ETF CAD H,YHD,2012-01-30,,21.78,22.57,21.75,22.51,20.45,188800.0,188800.0,-0.18000000000000005,-0.0390952380952381,22.159682380952383
2013-02-01,ULV.TO,Invesco S&amp;P 500 Low Volatility ETF CAD H,YHD,2012-01-30,,22.64,23.18,22.46,23.1,21.03,198900.0,198900.0,0.16,0.03768421052631579,22.79192947368421
2013-03-01,ULV.TO,Invesco S&amp;P 500 Low Volatility ETF CAD H,YHD,2012-01-30,,23.0,24.05,22.98,24.05,21.94,112300.0,112300.0,0.27999999999999997,0.060399999999999995,23.554000499999997
2013-04-01,ULV.TO,Invesco S&amp;P 500 Low Volatility ETF CAD H,YHD,2012-01-30,,24.06,24.99,24.03,24.99,22.84,275100.0,275100.0,-0.07999999999999993,-0.013500000000000002,24.53909136363637
2013-05-01,ULV.TO,Invesco S&amp;P 500 Low Volatility ETF CAD H,YHD,2012-01-30,,24.96,25.37,24.2,24.25,22.21,498000.0,498000.0,-1.3,-0.24752380952380953,24.88063476190476
2013-06-01,ULV.TO,Invesco S&amp;P 500 Low Volatility ETF CAD H,YHD,2012-01-30,,24.16,24.57,23.46,24.23,22.23,505000.0,505000.0,-0.46999999999999975,-0.09445000000000003,24.0935
2013-07-01,ULV.TO,Invesco S&amp;P 500 Low Volatility ETF CAD H,YHD,2012-01-30,,24.17,25.4,23.93,25.13,23.1,235200.0,235200.0,0.26,0.051476190476190474,24.91682523809524
