,date,symbol,reportedCurrency,fillingDate,acceptedDate,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink,timestamp,est_time,est_date
0,2020-12-31,IDN,USD,2021-03-29,2020-12-31,FY,558397.0,179405.0,0.0,409477.0,-371120.0,-445886.0,0.0,0.0,-170741.0,-796100.0,-19022.0,-44900.0,0.0,0.0,0.0,29017.0,-415883.0,-10000.0,10569467.0,0.0,0.0,-1475931.0,10205444.0,0.0,9770539.0,13121392.0,3350853.0,-19022.0,-444900.0,-463922.0,https://www.sec.gov/Archives/edgar/data/1040896/000149315221007101/0001493152-21-007101-index.htm,https://www.sec.gov/Archives/edgar/data/1040896/000149315221007101/form10k.htm,1620593437,16:50:37,20210509
1,2019-12-31,IDN,USD,2020-03-19,2020-03-18 20:54:37,FY,-2548711.0,249895.0,0.0,584865.0,-1066035.0,-672840.0,61607.0,0.0,3178380.0,0.0,-1840850.0,-20088.0,0.0,0.0,0.0,42120.0,22032.0,0.0,0.0,0.0,0.0,0.0,793654.0,0.0,-1025164.0,3350853.0,4376017.0,-1840850.0,-20088.0,-1860938.0,https://www.sec.gov/Archives/edgar/data/1040896/000149315220004295/0001493152-20-004295-index.htm,https://www.sec.gov/Archives/edgar/data/1040896/000149315220004295/form10-k.htm,1620593437,16:50:37,20210509
2,2018-12-31,IDN,USD,2019-03-21,2019-03-21 16:27:28,FY,-3963576.0,245548.0,0.0,186707.0,-3095621.0,-372732.0,2984.0,-74672.0,4244415.0,-5202.0,-4220611.0,-141526.0,0.0,0.0,0.0,40472.0,-101054.0,0.0,0.0,0.0,0.0,0.0,687521.0,0.0,-3634144.0,4376017.0,8010161.0,-4220611.0,-141526.0,-4362137.0,https://www.sec.gov/Archives/edgar/data/1040896/000149315219003707/0001493152-19-003707-index.htm,https://www.sec.gov/Archives/edgar/data/1040896/000149315219003707/form10-k.htm,1620593437,16:50:37,20210509
3,2017-12-31,IDN,USD,2018-03-23,2018-03-23 06:19:58,FY,-6020505.0,412351.0,0.0,435679.0,4869353.0,-150501.0,-14774.0,0.0,7340036.0,-47628.0,-3745285.0,-37614.0,0.0,0.0,0.0,42460.0,4846.0,0.0,8512861.0,0.0,0.0,-4233.0,8658428.0,0.0,4917989.0,8010161.0,3092172.0,-3745285.0,-37614.0,-3782899.0,https://www.sec.gov/Archives/edgar/data/1040896/000149315218003779/0001493152-18-003779-index.htm,https://www.sec.gov/Archives/edgar/data/1040896/000149315218003779/form10-k.htm,1620593437,16:50:37,20210509
4,2016-12-31,IDN,USD,2017-03-30,2017-03-30 16:16:37,FY,-5734681.0,434291.0,0.0,935899.0,-3188815.0,582492.0,4185.0,0.0,2470683.0,-38222.0,-4240418.0,-64075.0,0.0,0.0,0.0,35587.0,-28488.0,0.0,1777950.0,-1096608.0,0.0,0.0,1407821.0,0.0,-2861085.0,3092172.0,5953257.0,-4240418.0,-64075.0,-4304493.0,https://www.sec.gov/Archives/edgar/data/1040896/000149315217003045/0001493152-17-003045-index.htm,https://www.sec.gov/Archives/edgar/data/1040896/000149315217003045/form10-k.htm,1620593437,16:50:37,20210509
5,2015-12-31,IDN,USD,2016-03-25,2016-03-25 17:26:35,FY,-5333951.0,1020679.0,0.0,878112.0,3779242.0,-306587.0,40289.0,0.0,5659498.0,-29091.0,-4436264.0,-126618.0,0.0,0.0,12633.0,42633.0,-177485.0,-31078.0,7630757.0,0.0,0.0,0.0,7600656.0,0.0,2986907.0,5953257.0,2966350.0,-4436264.0,-251618.0,-4687882.0,https://www.sec.gov/Archives/edgar/data/1040896/000149315216008290/0001493152-16-008290-index.htm,https://www.sec.gov/Archives/edgar/data/1040896/000149315216008290/form10-k.htm,1620593437,16:50:37,20210509
6,2014-12-31,IDN,USD,2015-03-30,2015-03-27 20:46:57,FY,-7644230.0,1157709.0,0.0,188640.0,2600583.0,170724.0,-60344.0,0.0,1880256.0,4395640.0,-2373886.0,-131473.0,0.0,0.0,0.0,0.0,-131473.0,0.0,5247323.0,0.0,0.0,0.0,5247323.0,0.0,2741964.0,2966350.0,224386.0,-2373886.0,-131473.0,-2505359.0,https://www.sec.gov/Archives/edgar/data/1040896/000114420415019080/0001144204-15-019080-index.htm,https://www.sec.gov/Archives/edgar/data/1040896/000114420415019080/v403924_10k.htm,1620593437,16:50:37,20210509
7,2013-12-31,IDN,USD,2014-03-25,2014-03-25 16:32:34,FY,-2424256.0,1068408.0,0.0,31653.0,-1464367.0,-171772.0,282882.0,0.0,-720327.0,31653.0,-1451123.0,-80842.0,0.0,0.0,0.0,0.0,-80842.0,0.0,0.0,0.0,0.0,0.0,70472.0,0.0,-1461493.0,224386.0,1685879.0,-1451123.0,-80842.0,-1531965.0,https://www.sec.gov/Archives/edgar/data/1040896/000114420414017636/0001144204-14-017636-index.htm,https://www.sec.gov/Archives/edgar/data/1040896/000114420414017636/v371336_10k.htm,1620593437,16:50:37,20210509
8,2012-12-31,IDN,USD,2013-03-27,2013-03-27 15:31:00,FY,-2260086.0,1094173.0,0.0,52677.0,-1239753.0,2192312.0,-325665.0,0.0,744040.0,52677.0,345585.0,-184303.0,0.0,0.0,0.0,0.0,-184303.0,0.0,130448.0,0.0,0.0,0.0,130448.0,0.0,291730.0,1685878.0,1394148.0,345585.0,-184303.0,161282.0,https://www.sec.gov/Archives/edgar/data/1040896/000114420413017846/0001144204-13-017846-index.htm,https://www.sec.gov/Archives/edgar/data/1040896/000114420413017846/v338024_10k.htm,1620593437,16:50:37,20210509
9,2011-12-31,IDN,USD,2012-03-08,2012-03-08 16:50:33,FY,-290859.0,1123509.0,0.0,33887.0,809835.0,-156227.0,5630.0,0.0,1983793.0,0.0,-71864.0,-49647.0,0.0,0.0,0.0,0.0,-49647.0,-200000.0,226755.0,0.0,0.0,0.0,26755.0,0.0,-94756.0,1394148.0,1488904.0,-71864.0,-49647.0,-121511.0,https://www.sec.gov/Archives/edgar/data/1040896/000114420412013798/0001144204-12-013798-index.htm,https://www.sec.gov/Archives/edgar/data/1040896/000114420412013798/v303461_10k.htm,1620593437,16:50:37,20210509
10,2010-12-31,IDN,USD,2011-03-08,2011-03-08 16:41:10,FY,-2573223.0,1135743.0,0.0,473825.0,-1083088.0,-686393.0,26182.0,0.0,1173958.0,-5815.0,-1150395.0,-275043.0,0.0,0.0,0.0,0.0,-275043.0,-400000.0,305870.0,0.0,0.0,0.0,-94130.0,0.0,-1519568.0,1488904.0,3008472.0,-1150395.0,-275043.0,-1425438.0,https://www.sec.gov/Archives/edgar/data/1040896/000114420411013517/0001144204-11-013517-index.htm,https://www.sec.gov/Archives/edgar/data/1040896/000114420411013517/v213913_10k.htm,1620593437,16:50:37,20210509
11,2009-12-31,IDN,USD,2010-03-11,2010-03-11 14:15:03,FY,-525515.0,988055.0,0.0,519730.0,23883.0,-623509.0,-4106.0,0.0,2257046.0,-14552.0,319814.0,-168621.0,-1000000.0,0.0,0.0,0.0,-766540.0,0.0,54250.0,0.0,0.0,0.0,54250.0,0.0,-392476.0,3008472.0,3400948.0,319814.0,-168621.0,151193.0,https://www.sec.gov/Archives/edgar/data/1040896/000114420410012706/0001144204-10-012706-index.htm,https://www.sec.gov/Archives/edgar/data/1040896/000114420410012706/v176748_10k.htm,1620593437,16:50:37,20210509
12,2008-12-31,IDN,USD,2009-03-31,2009-03-31 10:14:38,FY,-33061704.0,1414429.0,0.0,396276.0,469670.0,999368.0,85928.0,0.0,2233163.0,68800.0,805121.0,-111707.0,0.0,0.0,1650000.0,0.0,1881929.0,0.0,320915.0,0.0,0.0,0.0,320915.0,0.0,3007965.0,3400948.0,392983.0,805121.0,-111707.0,693414.0,https://www.sec.gov/Archives/edgar/data/1040896/000114420409017316/0001144204-09-017316-index.htm,https://www.sec.gov/Archives/edgar/data/1040896/000114420409017316/v142882_10k.htm,1620593437,16:50:37,20210509
