,date,symbol,reportedCurrency,fillingDate,acceptedDate,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink,timestamp,est_time,est_date
0,2021-01-31,UOF.DE,USD,2021-01-31,2021-01-31,FY,1236000.0,103771000.0,-14270000.0,20300000.0,-38586000.0,0.0,22381000.0,0.0,0.0,197088000.0,285814000.0,-159242000.0,0.0,-338918000.0,396260000.0,0.0,-101900000.0,-220000000.0,0.0,-10912000.0,0.0,0.0,-10417000.0,299000.0,173796000.0,395635000.0,221839000.0,285814000.0,-159242000.0,126572000.0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620599315,18:28:35,20210509
1,2020-01-31,UOF.DE,USD,2020-01-31,2020-01-31,FY,168096000.0,112256000.0,1451000.0,21109000.0,-249836000.0,0.0,-39101000.0,0.0,0.0,190652000.0,273893000.0,-217433000.0,0.0,-397220000.0,428508000.0,0.0,-186145000.0,0.0,0.0,-223021000.0,0.0,0.0,-222047000.0,-2122000.0,-136421000.0,221839000.0,358260000.0,273893000.0,-217433000.0,56460000.0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620599315,18:28:35,20210509
2,2019-01-31,UOF.DE,USD,2019-01-31,2019-01-31,FY,298003000.0,117986000.0,-11414000.0,18104000.0,16909000.0,0.0,-21696000.0,0.0,0.0,0.0,446624000.0,-114924000.0,0.0,-396646000.0,267072000.0,0.0,-244498000.0,0.0,0.0,-131642000.0,0.0,0.0,-118024000.0,-8062000.0,76040000.0,358260000.0,282220000.0,446624000.0,-114924000.0,331700000.0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620599315,18:28:35,20210509
3,2018-01-31,UOF.DE,USD,2018-01-31,2018-01-31,FY,108263000.0,128408000.0,8329000.0,14517000.0,28095000.0,0.0,-8644000.0,0.0,0.0,0.0,303059000.0,-83813000.0,0.0,-281385000.0,243818000.0,0.0,-121380000.0,0.0,0.0,-159226000.0,0.0,0.0,-159226000.0,11627000.0,34080000.0,282220000.0,248140000.0,303059000.0,-83813000.0,219246000.0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620599315,18:28:35,20210509
4,2017-01-31,UOF.DE,USD,2017-01-31,2017-01-31,FY,218120000.0,135330000.0,-4801000.0,18291000.0,40304000.0,0.0,-9963000.0,0.0,0.0,0.0,414902000.0,-143714000.0,0.0,-318742000.0,243159000.0,0.0,-234622000.0,-150000000.0,0.0,-47839000.0,0.0,350000.0,-193393000.0,-4023000.0,-17136000.0,248140000.0,265276000.0,414902000.0,-143714000.0,271188000.0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620599315,18:28:35,20210509
5,2016-01-31,UOF.DE,USD,2016-01-31,2016-01-31,FY,224489000.0,142722000.0,13662000.0,15623000.0,12790000.0,0.0,26739000.0,0.0,0.0,0.0,413420000.0,-134950000.0,0.0,-265872000.0,374057000.0,0.0,-26765000.0,-141612000.0,0.0,-475424000.0,0.0,6194000.0,-272830000.0,-3107000.0,110718000.0,265276000.0,154558000.0,413420000.0,-134950000.0,278470000.0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620599315,18:28:35,20210509
6,2015-01-31,UOF.DE,USD,2015-01-31,2015-01-31,FY,232428000.0,138110000.0,-2221000.0,16736000.0,-62099000.0,0.0,-68992000.0,0.0,0.0,0.0,322321000.0,-229804000.0,0.0,-405659000.0,830297000.0,0.0,194834000.0,0.0,0.0,-615422000.0,0.0,3822000.0,-600907000.0,-3748000.0,-87500000.0,154558000.0,242058000.0,322321000.0,-229804000.0,92517000.0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620599315,18:28:35,20210509
7,2014-01-31,UOF.DE,USD,2014-01-31,2014-01-31,FY,282360000.0,132664000.0,-28505000.0,15742000.0,28066000.0,0.0,-27713000.0,0.0,0.0,0.0,423155000.0,-186101000.0,0.0,-727987000.0,451866000.0,0.0,-462222000.0,0.0,0.0,-11092000.0,0.0,9540000.0,33666000.0,2132000.0,-3269000.0,242058000.0,245327000.0,423155000.0,-186101000.0,237054000.0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620599315,18:28:35,20210509
8,2013-01-31,UOF.DE,USD,2013-01-31,2013-01-31,FY,237314000.0,118664000.0,22248000.0,10892000.0,12659000.0,0.0,-32237000.0,0.0,0.0,0.0,395680000.0,-168875000.0,0.0,-372689000.0,207576000.0,0.0,-333988000.0,0.0,0.0,0.0,0.0,6713000.0,37384000.0,978000.0,100054000.0,245327000.0,145273000.0,395680000.0,-168875000.0,226805000.0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620599315,18:28:35,20210509
9,2012-01-31,UOF.DE,USD,2012-01-31,2012-01-31,FY,185251000.0,108112000.0,-12150000.0,3068000.0,6559000.0,0.0,-20817000.0,0.0,0.0,0.0,282702000.0,-190010000.0,0.0,-169467000.0,414769000.0,0.0,55292000.0,0.0,0.0,-545478000.0,0.0,8995000.0,-532347000.0,-631000.0,-194984000.0,145273000.0,340257000.0,282702000.0,-190010000.0,92692000.0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620599315,18:28:35,20210509
