,date,symbol,reportedCurrency,fillingDate,acceptedDate,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink,timestamp,est_time,est_date
0,2015-12-31,ZEF.DE,EUR,2015-12-31,2015-12-31,FY,38238000.0,39977000.0,-1739000.0,-0.04547831999581568,157000.0,2002000.0,39000.0,0.0,9720000.0,49697000.0,4280000.0,176000.0,-11283000.0,-0.2950729640671583,-11459000.0,-0.2996757152570741,0.0,-14581000.0,-0.3813222448872849,1560000.0,-16141000.0,-0.42211935770699305,-1.28,-1.28,12600000,12600000,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620600130,18:42:10,20210509
1,2014-12-31,ZEF.DE,EUR,2014-12-31,2014-12-31,FY,34973000.0,34496000.0,477000.0,0.013639093014611272,186000.0,2142000.0,81000.0,0.0,3070000.0,37566000.0,6017000.0,146000.0,-2447000.0,-0.06996826123009178,-2593000.0,-0.07414291024504618,0.0,-377000.0,-0.01077974437423155,574000.0,-951000.0,-0.027192405570011152,-0.08,-0.08,12600000,12600000,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620600130,18:42:10,20210509
2,2013-12-31,ZEF.DE,EUR,2013-12-31,2013-12-31,FY,12310000.0,12521000.0,-211000.0,-0.017140536149471974,184000.0,2384000.0,126000.0,0.0,-4145000.0,8376000.0,3730000.0,304000.0,4238000.0,0.34427294882209586,3934000.0,0.3195775792038993,0.0,-8964000.0,-0.7281884646628757,-704000.0,-8260000.0,-0.6709991876523151,-0.66,-0.66,12600000,12600000,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620600130,18:42:10,20210509
3,2012-12-31,ZEF.DE,EUR,2012-12-31,2012-12-31,FY,24758000.0,23175000.0,1583000.0,0.0639389288310849,222000.0,2057000.0,1210000.0,0.0,6724000.0,29899000.0,2505000.0,504000.0,-4637000.0,-0.18729299620324744,-5141000.0,-0.20765005250828014,0.0,-12920000.0,-0.5218515227401244,-690000.0,-12230000.0,-0.493981743274901,-0.97,-0.97,12600000,12600000,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620600130,18:42:10,20210509
4,2011-12-31,ZEF.DE,EUR,2011-12-31,2011-12-31,FY,32405000.0,28291000.0,4114000.0,0.1269557167103842,183000.0,4281000.0,3696000.0,0.0,11852000.0,40143000.0,2206000.0,467000.0,-7271000.0,-0.22437895386514428,-7738000.0,-0.2387903101373245,0.0,-8039000.0,-0.24807900015429718,2669000.0,-10708000.0,-0.330442832896158,-0.85,-0.85,12608760,12608760,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620600130,18:42:10,20210509
5,2010-12-31,ZEF.DE,EUR,2010-12-31,2010-12-31,FY,33396000.0,26008000.0,7388000.0,0.22122409869445442,209000.0,3658000.0,2392000.0,0.0,6464000.0,32472000.0,959000.0,525000.0,1449000.0,0.04338842975206612,924000.0,0.02766798418972332,0.0,1777000.0,0.05320996526530123,2658000.0,-881000.0,-0.026380404838902864,-0.07,-0.07,12664031,12664031,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620600130,18:42:10,20210509
6,2009-12-31,ZEF.DE,EUR,2009-12-31,2009-12-31,FY,40199000.0,25166000.0,15033000.0,0.37396452648075823,464000.0,1864000.0,1873000.0,0.0,7015000.0,32181000.0,1423000.0,361000.0,8379000.0,0.2084380208462897,8018000.0,0.1994576979526854,0.0,7736000.0,0.19244259807457897,2023000.0,5713000.0,0.14211796313341127,0.44,0.44,12971502,12971502,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620600130,18:42:10,20210509
7,2008-12-31,ZEF.DE,EUR,2008-12-31,2008-12-31,FY,46007000.0,18914000.0,27093000.0,0.5888886473797466,494000.0,1479000.0,1938000.0,0.0,6664000.0,25578000.0,3820000.0,264000.0,20693000.0,0.44977938139848284,20429000.0,0.44404112417675573,0.0,22810000.0,0.49579411828634773,380000.0,22430000.0,0.4875345056187102,1.73,1.73,13000000,13000000,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620600130,18:42:10,20210509
8,2007-12-31,ZEF.DE,EUR,2007-12-31,2007-12-31,FY,31133286.0,9496311.0,21636975.0,0.6949788403318558,265507.0,1918640.0,0.0,0.0,3025065.0,12521376.0,28186.0,73684.0,18685594.0,0.6001805912809846,18611910.0,0.5978138639140115,0.0,19516797.0,0.6268788010362928,-458428.0,19058369.0,0.6121541105555,1.47,1.47,13000000,13000000,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620600130,18:42:10,20210509
9,2006-12-31,ZEF.DE,EUR,2006-12-31,2006-12-31,FY,0.0,-5611220.0,5611220.0,0.0,-203460.0,0.0,-734770.0,0.0,-938230.0,-6549450.0,0.0,39540.0,6588990.0,0.0,6549450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.62,13000000,13000000,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620600130,18:42:10,20210509
