,date,symbol,reportedCurrency,fillingDate,acceptedDate,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink,timestamp,est_time,est_date
0,2020-12-31,TA1.DE,EUR,2020-12-31,2020-12-31,FY,4463885000.0,1964331000.0,2499554000.0,0.5599503571440573,0.0,997375000.0,0.0,0.0,0.0,3824943000.0,109341000.0,937850000.0,1576792000.0,0.35323311420433096,638942000.0,0.1431358558744233,0.0,510851000.0,0.11444089621484424,122027000.0,388421000.0,0.08701411438690737,0.5848966517818768,0.5848966517818768,664084841,664084841,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620598571,18:16:11,20210509
1,2019-12-31,TA1.DE,EUR,2019-12-31,2019-12-31,FY,4469331000.0,1956328000.0,2513003000.0,0.5622772177759938,0.0,1029679000.0,0.0,0.0,1898184000.0,3854512000.0,138660000.0,945806000.0,1560625000.0,0.3491853702489254,614819000.0,0.13756398888334742,0.0,481605000.0,0.10775773823867599,154164000.0,326963000.0,0.07315703401694795,0.49,0.49,664084841,664084841,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620598571,18:16:11,20210509
2,2018-12-31,TA1.DE,EUR,2018-12-31,2018-12-31,FY,4435401000.0,2023566000.0,2411835000.0,0.5437693232246644,0.0,1007027000.0,0.0,0.0,1977475000.0,4001041000.0,99437000.0,956518000.0,1390878000.0,0.31358562619253594,434360000.0,0.09793026605711637,0.0,342499000.0,0.07721939910280942,98793000.0,243298000.0,0.05485366486592757,0.36,0.36,664084841,664084841,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620598571,18:16:11,20210509
3,2017-12-31,TA1.DE,EUR,2017-12-31,2017-12-31,FY,4279728000.0,1978441000.0,2301287000.0,0.5377180512406395,0.0,994910000.0,0.0,0.0,1857374000.0,3835815000.0,104728000.0,953435000.0,1397348000.0,0.3265039273523925,443913000.0,0.10372458249683157,0.0,348474000.0,0.08142433350904543,3006000.0,344463000.0,0.0804871244153834,0.48,0.48,664084841,664084841,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620598571,18:16:11,20210509
4,2016-12-31,TA1.DE,EUR,2016-12-31,2016-12-31,FY,4211462000.0,1868423000.0,2343039000.0,0.5563481280372469,0.0,986117000.0,0.0,0.0,1854060000.0,3722483000.0,152253000.0,865271000.0,1354250000.0,0.32156291568106277,488979000.0,0.11610671068621775,0.0,359690000.0,0.08540739534157021,-53515000.0,412831000.0,0.09802557876575878,0.58,0.58,664084841,664084841,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620598571,18:16:11,20210509
5,2015-12-31,TA1.DE,EUR,2015-12-31,2015-12-31,FY,4026582000.0,471676000.0,3554906000.0,0.8828594574753476,0.0,8759000.0,199914000.0,15736000.0,2993200000.0,3464876000.0,177990000.0,798179000.0,1359885000.0,0.33772688597922507,561706000.0,0.13949945636274141,0.0,416602000.0,0.10346293705182212,23829000.0,392599000.0,0.09750180177629562,0.55,0.55,664084841,664084841,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620598571,18:16:11,20210509
6,2014-12-31,TA1.DE,EUR,2014-12-31,2014-12-31,FY,4017964000.0,457275000.0,3560689000.0,0.8861923601107426,0.0,16016000.0,217456000.0,14847000.0,3142217000.0,3599492000.0,194545000.0,853826000.0,1272298000.0,0.316652414008687,418472000.0,0.10415026117705385,0.0,-184117000.0,-0.04582345685526301,1281000.0,-185588000.0,-0.046189562674030925,-0.46,-0.46,461296913,461296913,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620598571,18:16:11,20210509
7,2013-12-31,TA1.DE,EUR,2013-12-31,2013-12-31,FY,4183949000.0,508946000.0,3675003000.0,0.8783575038797079,0.0,17227000.0,235445000.0,16240000.0,3259953000.0,3768899000.0,199876000.0,864606000.0,1279656000.0,0.3058488523641182,415050000.0,0.09920053996834091,0.0,190121000.0,0.04544056344855064,80421000.0,109640000.0,0.026204908329427533,0.184111,0.184111,480765158,480765158,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620598571,18:16:11,20210509
8,2012-12-31,TA1.DE,EUR,2012-12-31,2012-12-31,FY,4329703000.0,436985000.0,3892718000.0,0.8990727539510216,0.0,24117000.0,231365000.0,15006000.0,3411924000.0,3848909000.0,232674000.0,963972000.0,1444766000.0,0.33368709123928364,480794000.0,0.111045492034904,0.0,244095000.0,0.056376846171665815,140316000.0,103637000.0,0.02393628385134038,0.211728,0.211728,480757682,480757682,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620598571,18:16:11,20210509
9,2011-12-31,TA1.DE,EUR,2011-12-31,2011-12-31,FY,4454626000.0,442044000.0,4012582000.0,0.9007674269399946,0.0,0.0,0.0,0.0,3537614000.0,3979658000.0,216773000.0,1052376000.0,1527344000.0,0.3428669432630259,474968000.0,0.10662354146004625,0.0,-254460000.0,-0.057122640598784274,-1654000.0,-251972000.0,-0.05656412008550213,-0.524716,-0.524716,480757682,480757682,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620598571,18:16:11,20210509
