,date,symbol,reportedCurrency,fillingDate,acceptedDate,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink,timestamp,est_time,est_date
0,2019-12-31,SYZ.DE,EUR,2019-12-31,2019-12-31,FY,64243000.0,45809000.0,18434000.0,0.286941767974721,0.0,9914000.0,5951000.0,910000.0,15416000.0,61225000,831000.0,157000.0,3175000.0,0.04942172688074965,3018000.0,0.04697788085861495,0.0,5194000.0,0.08084927540743739,1654000.0,3467000.0,0.0539669691639556,0.26,0.26,13421000,13421000,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620598557,18:15:57,20210509
1,2018-12-31,SYZ.DE,EUR,2018-12-31,2018-12-31,FY,65816000.0,47929000.0,17887000.0,0.2717728211984928,0.0,8637000.0,5396000.0,655000.0,13547000.0,61476000,90000.0,488000.0,4828000.0,0.07335602285158624,4340000.0,0.06594141242251124,0.0,6537000.0,0.0993223532271788,1647000.0,4719000.0,0.07169989060410842,0.35,0.35,13421000,13421000,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620598557,18:15:57,20210509
2,2017-12-31,SYZ.DE,EUR,2017-12-31,2017-12-31,FY,60669000.0,46150000.0,14519000.0,0.23931497140219882,0.0,7389000.0,6271000.0,139000.0,13746000.0,59896000,46000.0,554000.0,1327000.0,0.0218727851126605,773000.0,0.012741268192981589,0.0,5536000.0,0.09124923766668315,1301000.0,4989000.0,0.0822331009246897,0.39,0.39,12920000,12920000,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620598557,18:15:57,20210509
3,2016-12-31,SYZ.DE,EUR,2016-12-31,2016-12-31,FY,64273000.0,47434000.0,16839000.0,0.2619918161591959,0.0,6787000.0,6341000.0,13000.0,12769000.0,60203000,48000.0,208000.0,4278000.0,0.06655983072207615,4070000.0,0.06332363511894575,0.0,6932000.0,0.10785244192740343,1835000.0,4982000.0,0.07751310814805595,0.39,0.39,12734000,12734000,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620598557,18:15:57,20210509
4,2015-12-31,SYZ.DE,EUR,2015-12-31,2015-12-31,FY,57311000.0,40615000.0,16696000.0,0.29132278271187034,0.0,6205000.0,6151000.0,8000.0,11833000.0,52448000,1000.0,2122000.0,6985000.0,0.12187887142084416,4863000.0,0.08485282057545672,0.0,7243000.0,0.1263806250109054,2379000.0,4639000.0,0.08094432133447331,0.37,0.37,12689000,12689000,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620598557,18:15:57,20210509
5,2014-12-31,SYZ.DE,EUR,2014-12-31,2014-12-31,FY,47075000.0,34288000.0,12787000.0,0.27163037705788634,0.0,5130000.0,4328000.0,11000.0,9506000.0,43794000,10000.0,2554000.0,5835000.0,0.12395114179500796,3281000.0,0.06969729155602762,0.0,6000000.0,0.12745618693574085,1261000.0,4399000.0,0.09344662772172066,0.35,0.35,12723000,12723000,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620598557,18:15:57,20210509
6,2013-12-31,SYZ.DE,EUR,2013-12-31,2013-12-31,FY,35030000.0,25997000.0,9033000.0,0.25786468741079077,0.0,4001000.0,3334000.0,16000.0,7032000.0,33029000,96000.0,754000.0,2755000.0,0.07864687410790751,2001000.0,0.057122466457322295,0.0,4147000.0,0.11838424207821867,786000.0,3361000.0,0.09594633171567228,0.26303,0.260623,12778000,12896000,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620598557,18:15:57,20210509
7,2012-12-31,SYZ.DE,EUR,2012-12-31,2012-12-31,FY,31115000.0,22264000.0,8851000.0,0.28446087096255823,0.0,4071000.0,3036000.0,17000.0,6773000.0,29037000,4000.0,704000.0,2782000.0,0.08941025228989233,2078000.0,0.06678450907922225,0.0,3404000.0,0.10940061063795598,-5618000.0,9022000.0,0.28995661256628635,0.704679,0.70347,12803000,12825000,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620598557,18:15:57,20210509
8,2011-12-31,SYZ.DE,EUR,2011-12-31,2011-12-31,FY,28313000.0,19609000.0,8704000.0,0.3074206195034083,0.0,3939000.0,2542000.0,0.0,6116000.0,25725000,0.0,628000.0,3216000.0,0.1135873980150461,2588000.0,0.09140677427330202,0.0,3975000.0,0.14039487161374634,1097000.0,2878000.0,0.10164941899480803,0.22,0.22,12803000,12803000,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620598557,18:15:57,20210509
9,2010-12-31,SYZ.DE,EUR,2010-12-31,2010-12-31,FY,27247000.0,18170000.0,9077000.0,0.33313759312951885,0.0,3810000.0,2415000.0,0.0,5909000.0,24079000,0.0,773000.0,3941000.0,0.14463977685616766,3168000.0,0.11626968106580542,0.0,4275000.0,0.15689800712004992,479000.0,3796000.0,0.1393180900649613,0.3,0.3,12530000,12530000,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620598557,18:15:57,20210509
10,2009-12-31,SYZ.DE,EUR,2009-12-31,2009-12-31,FY,28833000.0,19718000.0,9115000.0,0.31613082232164536,0.0,3776000.0,2251000.0,0.0,5559000.0,25277000,0.0,710000.0,4266000.0,0.14795546769326812,3556000.0,0.12333090555960184,0.0,4894000.0,0.16973606631290536,1563000.0,3331000.0,0.11552734713696113,0.28,0.28,12053000,12053000,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620598557,18:15:57,20210509
11,2008-12-31,SYZ.DE,EUR,2008-12-31,2008-12-31,FY,31707000.0,21244000.0,10463000.0,0.32999022297915287,0.0,3327000.0,2442000.0,0.0,5300000.0,26544000,0.0,694000.0,5857000.0,0.1847226164569338,5163000.0,0.16283470527012964,0.0,6127000.0,0.1932380862270161,1860000.0,4267000.0,0.13457596114422682,0.3,0.3,12053000,12053000,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620598557,18:15:57,20210509
12,2007-12-31,SYZ.DE,EUR,2007-12-31,2007-12-31,FY,0.0,-18888000.0,18888000.0,0.0,0.0,0.0,-2200000.0,0.0,-2200000.0,-21088000,0.0,708000.0,21796000.0,0.0,21088000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.21,12078450,12078450,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620598557,18:15:57,20210509
13,2006-12-31,SYZ.DE,EUR,2006-12-31,2006-12-31,FY,0.0,-14279000.0,14279000.0,0.0,0.0,0.0,-1823000.0,0.0,-1823000.0,-16102000,0.0,789000.0,16891000.0,0.0,16102000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.19,12059900,12059900,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620598557,18:15:57,20210509
14,2005-12-31,SYZ.DE,EUR,2005-12-31,2005-12-31,FY,16692000.0,10718000.0,5974000.0,0.35789599808291395,0.0,3173000.0,1651000.0,0.0,4777000.0,15495000,0.0,669000.0,1866000.0,0.11179007907979871,1197000.0,0.07171099928109274,0.0,4527000.0,0.2712077641984184,1561000.0,2966000.0,0.17768991133477116,0.25,0.24,11912000,12409000,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620598557,18:15:57,20210509
15,2004-12-31,SYZ.DE,EUR,2004-12-31,2004-12-31,FY,15651000.0,9955000.0,5696000.0,0.363938406491598,0.0,3312000.0,1454000.0,0.0,4604000.0,14559000,0.0,578000.0,1670000.0,0.10670244712797904,1092000.0,0.0697718995591336,0.0,4591000.0,0.29333588908056996,1696000.0,2895000.0,0.184972206248802,0.24,0.23,12003000,12442000,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620598557,18:15:57,20210509
16,2003-12-31,SYZ.DE,EUR,2003-12-31,2003-12-31,FY,14739000.0,9376000.0,5363000.0,0.36386457697265756,0.0,3335000.0,1296000.0,0.0,4582000.0,13958000,0.0,620000.0,1401000.0,0.09505393853042947,781000.0,0.052988669516249406,0.0,4358000.0,0.2956781328448334,1600000.0,2758000.0,0.1871225999050139,0.23,0.22,12000000,12000000,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620598557,18:15:57,20210509
17,2002-12-31,SYZ.DE,EUR,2002-12-31,2002-12-31,FY,14222000.0,8885000.0,5337000.0,0.37526367599493743,0.0,4557000.0,1253000.0,-13000.0,6277000.0,15162000,0.0,675000.0,-265000.0,-0.01863310364224441,-940000.0,-0.06609478273098017,0.0,2015000.0,0.1416819012797075,703000.0,408000.0,0.028687948249191395,0.03,0.03,12000000,12000000,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620598557,18:15:57,20210509
