,date,symbol,reportedCurrency,fillingDate,acceptedDate,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink,timestamp,est_time,est_date
0,2020-12-31,FPMB.DE,USD,2020-12-31,2020-12-31,FY,14198000000,11655000000,2543000000,0.17910973376531905,0.0,0.0,0.0,59000000.0,0.0,12234000000,598000000.0,0.0,3551000000,0.2501056486829131,1964000000,0.13832934216086773,431000000.0,1797000000,0.12656712212987745,944000000,599000000,0.04218904070995915,0.41,0.41,1453000000,1461000000,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620592220,16:30:20,20210509
1,2019-12-31,FPMB.DE,USD,2019-12-31,2019-12-31,FY,14402000000,13105000000,1297000000,0.09005693653659214,0.0,0.0,0.0,-138000000.0,623000000.0,13728000000,620000000.0,0.0,1948000000,0.1352589918066935,674000000,0.04679905568671018,252000000.0,306000000,0.02124704902096931,510000000,-239000000,-0.016594917372587142,-0.164714,-0.17,1451000000,1451000000,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620592220,16:30:20,20210509
2,2018-12-31,FPMB.DE,USD,2018-12-31,2018-12-31,FY,18628000000,13445000000,5183000000,0.27823706248657937,0.0,0.0,0.0,76000000.0,637000000.0,14082000000,945000000.0,0.0,6376000000,0.34228043805024694,4546000000,0.24404122825853553,291000000.0,3892000000,0.20893278934936654,991000000,2602000000,0.13968219884045524,1.557626,1.55,1449000000,1458000000,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620592220,16:30:20,20210509
3,2017-12-31,FPMB.DE,USD,2017-12-31,2017-12-31,FY,16403000000,12022000000,4381000000,0.2670852892763519,0.0,0.0,0.0,49000000.0,829000000.0,12851000000,801000000.0,0.0,5315000000,0.3240260927879047,3552000000,0.21654575382551972,151000000.0,2902000000,0.17691885630677315,883000000,1817000000,0.11077241967932695,1.2557014512785072,1.249656121045392,1447000000,1454000000,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620592220,16:30:20,20210509
4,2016-12-31,FPMB.DE,USD,2016-12-31,2016-12-31,FY,14830000000,17580000000,-2750000000,-0.18543492919757248,0.0,0.0,0.0,49000000.0,691000000.0,18271000000,755000000.0,0.0,-782000000,-0.05273095077545516,-3441000000,-0.2320296695886716,724000000.0,-3472000000,-0.23412002697235335,371000000,-4315000000,-0.29096426163182737,-3.16,-3.16,1318000000,1318000000,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620592220,16:30:20,20210509
5,2015-12-31,FPMB.DE,USD,2015-12-31,2015-12-31,FY,15877000000,28524000000,-12647000000,-0.7965610631731436,0.0,0.0,0.0,6000000.0,774000000.0,29298000000,645000000.0,0.0,-9918000000,-0.6246772060212886,-13421000000,-0.8453108269824274,45000000.0,-14021000000,-0.8831013415632676,-1935000000,-12195000000,-0.7680922088555773,-11.31,-11.31,1082000000,1082000000,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620592220,16:30:20,20210509
6,2014-12-31,FPMB.DE,USD,2014-12-31,2014-12-31,FY,21438000000,19504000000,1934000000,0.09021363933202724,0.0,0.0,0.0,36000000.0,837000000.0,20341000000,630000000.0,0.0,4996000000,0.23304412725067636,1097000000,0.05117081817333707,-891000000.0,-424000000,-0.019777964362347234,324000000,-1268000000,-0.059147308517585595,-1.26,-1.26,1039000000,1039000000,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620592220,16:30:20,20210509
7,2013-12-31,FPMB.DE,USD,2013-12-31,2013-12-31,FY,20921000000,14637000000,6284000000,0.30036805124038046,0.0,0.0,0.0,-13000000.0,933000000.0,15570000000,518000000.0,0.0,8263000000,0.3949619999044023,5351000000,0.25577171263323933,80000000.0,4913000000,0.2348358109077004,1475000000,2658000000,0.12704937622484586,2.65,2.64,1002000000,1006000000,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620592220,16:30:20,20210509
8,2012-12-31,FPMB.DE,USD,2012-12-31,2012-12-31,FY,18010000000,11561000000,6449000000,0.3580788450860633,0.0,0.0,0.0,27000000.0,694000000.0,12255000000,186000000.0,0.0,6961000000,0.38650749583564686,5755000000,0.3195446973903387,-82000000.0,5487000000,0.3046640755136035,1510000000,3041000000,0.1688506385341477,3.2,3.19,949000000,954000000,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620592220,16:30:20,20210509
9,2011-12-31,FPMB.DE,USD,2011-12-31,2011-12-31,FY,20880000000,10920000000,9960000000,0.47701149425287354,271000000.0,0.0,0.0,0.0,686000000.0,11606000000,312000000.0,0.0,10296000000,0.49310344827586206,9274000000,0.44415708812260535,-144000000.0,8818000000,0.4223180076628352,3087000000,4560000000,0.21839080459770116,4.81,4.78,947000000,955000000,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,https://www.bundesanzeiger.de/pub/de/suche;wwwsid=627BFD7A56A5CB624C47FDDEAB2FC509.web07-pub?0,1620592220,16:30:20,20210509
