Quarter & Year,index,date,filing_date,accepted_date,net_revenue,cost_of_sales,gross_profit_margin_non,gross_profit_margin_ratio,r_n_d,g_n_a,s_n_m,other_income,total_opex,cost_expenses,interest_expense,d_n_a,ebitda_non,ebitda_margin,operating_income,operating_margin,total_other_income,pretax_income_non,pretax_income_margin,income_tax_expense,net_income,profit_margin,eps_non,eps_diluted,shares_outstanding_non,shares_outstanding_diluted,sec_filing_link,sec_statement_link,cash_non,short_term_investments,cash_n_short_term_investments,inventory,other_current_assets,total_current_assets,pp_n_e,goodwill,intangible_assets,goodwill_n_intangible_assets,long_term_investments,tax_assets,other_assets,total_assets,accounts_payable,short_term_debt,income_tax_payables,deferred_revenue,other_current_liabilities,total_current_liabilities,long_term_debt,deferred_revenue_non_current,deferred_tax_liabilities_non_current,other_non_current_liabilities,total_non_current_liabilities,other_liabilities,total_liabilities,common_stock,retained_earnings,accumulated_other_comprehensive_income,other_se,total_se,total_l_se,total_investments,total_debt,net_debt,deferred_income_tax,sbc,change_in_working_capital,accounts_receivable,other_working_capital,other_non_cash_items,net_cash_by_operating_activities,investments_in_pp_n_e,acquisitions_net,purchase_of_investments,sales_maturities_of_investments,other_investing_activities,net_cash_used_for_investing_activities,debt_repayment,common_stock_issued,common_stock_repurchased,dividends_paid,other_financing_activities,net_cash_used_provided_by_financing_activities,effect_of_fx_rate_changes_on_cash,net_change_in_cash,cash_at_end_of_period,cash_at_beginning_of_period,operating_cash_flow,capex,free_cash_flow,QQ-YYYY,Year,ffo_math,book_value_math,ebit_math,working_capital_math,quick_assets_math,quick_ratio_math,current_ratio,repeater,Quarter & Year
Q4-2012,0,1356912000000,2013-02-15 00:00:00,2013-02-15 11:28:33,39307000000,42293000000,-2986000000,-0.07596599999999999,0.0,5347000000,0.0,380000000.0,32029000000,74322000000,416000000,0.0,-34035000000,-0.865876,-35015000000,-0.890808,0.0,-33473000000,-0.8515790000000001,-35645000000,1194000000,0.030376,0.71326,0.71326,1674000000,1674000000,https://www.sec.gov/Archives/edgar/data/1467858/000146785813000025/0001467858-13-000025-index.html,https://www.sec.gov/Archives/edgar/data/1467858/000146785813000025/gm201210k.htm,18422000000,8988000000,27410000000,14714000000,13433000000,69996000000,25845000000.0,1973000000.0,6809000000.0,8782000000,6883000000,0.0,44395000000,149422000000,25166000000,1356000000.0,0.0,9369000000.0,0.0,53992000000,10532000000.0,0.0,9429000000.0,47898000000,59186000000,47898000000.0,113178000000,14000000.0,10057000000,-16104000000,-8052000000,36244000000,149422000000,15871000000,16050000000,-2372000000,0.0,96000000.0,1520000000,-460000000.0,16004000000,0.0,781000000,-2064000000.0,-10000000.0,0.0,0.0,2859000000.0,776000000,-2084000000.0,0.0,-5094000000.0,-260000000.0,-9018000000.0,-6464000000,9000000.0,-4898000000,18422000000,23320000000,781000000,-2277000000.0,-1496000000,Q4-2012,2012,-880000000.0,36244000000,-34035000000.0,16004000000,26950000000.0,1.0238924285079272,1.29641428359757,,Q4-2012
Q1-2013,0,1364688000000,2013-05-02 00:00:00,2013-05-02 16:06:27,36884000000,32973000000,3911000000,0.10603499999999999,0.0,2952000000,0.0,2926000000.0,2952000000,35925000000,91000000,0.0,1675000000,0.045413,959000000,0.026000000000000002,0.0,1594000000,0.043217,409000000,1175000000,0.031856999999999996,0.70233,0.70233,1673000000,1673000000,https://www.sec.gov/Archives/edgar/data/1467858/000146785813000075/0001467858-13-000075-index.html,https://www.sec.gov/Archives/edgar/data/1467858/000146785813000075/gm2013q1.htm,20643000000,6560000000,27203000000,15200000000,13322000000,72570000000,26932000000.0,1968000000.0,6997000000.0,8965000000,7470000000,0.0,43991000000,153775000000,27117000000,1756000000.0,0.0,9336000000.0,0.0,56539000000,11452000000.0,0.0,9336000000.0,47449000000,59649000000,47449000000.0,116188000000,14000000.0,11017000000,-15222000000,-7611000000,37587000000,153775000000,14030000000,18424000000,-2219000000,0.0,0.0,27000000,-2374000000.0,16031000000,0.0,819000000,-1940000000.0,-1000000.0,0.0,0.0,1176000000.0,-510000000,-1234000000.0,0.0,0.0,-218000000.0,24262000000.0,2167000000,-255000000.0,2221000000,20643000000,18422000000,819000000,-2418000000.0,-1599000000,Q1-2013,2013,-766000000.0,37587000000,1675000000.0,16031000000,24829000000.0,1.014697819204443,1.2835387962291516,,Q1-2013
Q2-2013,0,1372550400000,2013-07-25 00:00:00,2013-07-25 13:54:59,39075000000,34399000000,4676000000,0.11966700000000001,0.0,2925000000,0.0,2951000000.0,3165000000,37564000000,61000000,0.0,2217000000,0.056737,1511000000,0.038669,0.0,2130000000,0.054511000000000004,742000000,1414000000,0.036187000000000004,0.83225,0.83225,1699000000,1699000000,https://www.sec.gov/Archives/edgar/data/1467858/000146785813000106/0001467858-13-000106-index.html,https://www.sec.gov/Archives/edgar/data/1467858/000146785813000106/gm2013q2.htm,19697000000,6258000000,25955000000,14777000000,15029000000,77745000000,27926000000.0,1993000000.0,6598000000.0,8591000000,7463000000,0.0,44961000000,163110000000,26820000000,699000000.0,0.0,9771000000.0,0.0,60021000000,16787000000.0,0.0,9771000000.0,47298000000,64715000000,47298000000.0,124736000000,14000000.0,12191000000,-16080000000,-8040000000,38374000000,163110000000,13721000000,26748000000,7051000000,0.0,0.0,1693000000,-7649000000.0,17724000000,0.0,4893000000,-1893000000.0,-2110000000.0,0.0,0.0,-1522000000.0,-5291000000,-7939000000.0,0.0,0.0,-256000000.0,6935000000.0,-314000000,-234000000.0,-946000000,19697000000,20643000000,4893000000,-2541000000.0,2352000000,Q2-2013,2013,-2589000000.0,38374000000,2217000000.0,17724000000,18306000000.0,1.04909948184802,1.295296646173839,,Q2-2013
Q3-2013,0,1380499200000,2013-10-30 00:00:00,2013-10-30 14:12:53,38983000000,33791000000,5192000000,0.133186,0.0,2876000000,0.0,625000000.0,2934000000,36725000000,65000000,0.0,2624000000,0.067311,2258000000,0.057923,0.0,2547000000,0.065336,842000000,1717000000,0.044045,1.02142,1.02142,1681000000,1681000000,https://www.sec.gov/Archives/edgar/data/1467858/000146785813000135/0001467858-13-000135-index.html,https://www.sec.gov/Archives/edgar/data/1467858/000146785813000135/gm2013q3.htm,20355000000,8215000000,28570000000,15357000000,15160000000,81164000000,29347000000.0,1953000000.0,6364000000.0,8317000000,7897000000,0.0,44752000000,168539000000,27242000000,1786000000.0,0.0,9868000000.0,0.0,62563000000,20684000000.0,0.0,26020000000.0,47931000000,69198000000,47931000000.0,131761000000,14000000.0,12903000000,-15962000000,-7981000000,36778000000,168539000000,16112000000,32123000000,11768000000,0.0,0.0,877000000,-7988000000.0,18601000000,0.0,3860000000,-1947000000.0,0.0,0.0,0.0,-2721000000.0,-4788000000,-4610000000.0,0.0,-2438000000.0,-1045000000.0,7779000000.0,1466000000,120000000.0,658000000,20355000000,19697000000,3860000000,-2554000000.0,1306000000,Q3-2013,2013,-230000000.0,36778000000,2624000000.0,18601000000,20582000000.0,1.0518517334526798,1.2973163051643943,0.9019883112119995,Q3-2013
Q4-2013,0,1388448000000,2014-02-06,2014-02-06 12:49:42,40485000000,36210000000,4275000000,0.10559500000000001,0.0,3629000000,0.0,892000000.0,4084000000,40294000000,832000000,0.0,2006000000,0.049549,191000000,0.004718,0.0,1187000000,0.02932,134000000,1040000000,0.025689,0.61611,0.61611,1688000000,1688000000,https://www.sec.gov/Archives/edgar/data/1467858/000146785814000043/gm201310k.htm,https://www.sec.gov/Archives/edgar/data/1467858/000146785814000043/gm201310k.htm,20021000000,8972000000,28993000000,14039000000,15656000000,81501000000,29250000000.0,1560000000.0,5668000000.0,7228000000,8094000000,0.0,41573000000,166344000000,23621000000,0.0,0.0,10349000000.0,0.0,62412000000,22025000000.0,0.0,22736000000.0,38733000000,61325000000,38733000000.0,123737000000,15000000.0,13816000000,-6226000000,-3113000000,42607000000,166344000000,17066000000,36183000000,16162000000,0.0,85000000.0,488000000,8000000.0,19089000000,0.0,3058000000,-1785000000.0,-512000000.0,0.0,0.0,-1507000000.0,-3773000000,-6564000000.0,0.0,0.0,-168000000.0,6810000000.0,412000000,-31000000.0,-334000000,20021000000,20355000000,3058000000,-2306000000.0,752000000,Q4-2013,2013,-1257000000.0,42607000000,2006000000.0,19089000000,29001000000.0,1.080913926808947,1.3058546433378198,,Q4-2013
Q1-2014,0,1396224000000,2014-04-24 00:00:00,2014-04-24 14:05:16,37408000000,35002000000,2406000000,0.064318,0.0,2941000000,0.0,875000000.0,2941000000,37943000000,103000000,1400000000.0,1492000000,0.039885000000000004,-535000000,-0.014302,0.0,56000000,0.001497,-224000000,213000000,0.005693999999999999,0.12596,0.12596,1691000000,1691000000,https://www.sec.gov/Archives/edgar/data/1467858/000146785814000125/0001467858-14-000125-index.html,https://www.sec.gov/Archives/edgar/data/1467858/000146785814000125/gm2014q1.htm,19426000000,8716000000,28142000000,14837000000,17057000000,86825000000,30093000000.0,1563000000.0,5442000000.0,7005000000,8747000000,0.0,43127000000,173606000000,27715000000,0.0,0.0,10590000000.0,0.0,69222000000,22918000000.0,0.0,22840000000.0,38626000000,62162000000,38626000000.0,131384000000,16000000.0,13457000000,-6276000000,-3138000000,42222000000,173606000000,17463000000,37767000000,18341000000,0.0,0.0,-1486000000,-3300000000.0,17603000000,100000000.0,1976000000,-1759000000.0,0.0,0.0,0.0,-1078000000.0,-2837000000,-5148000000.0,0.0,0.0,-571000000.0,25863000000.0,718000000,-452000000.0,-595000000,19426000000,20021000000,1976000000,-2379000000.0,-403000000,Q1-2014,2014,-146000000.0,42222000000,92000000.0,17603000000,24842000000.0,1.039958394729999,1.2542977666059922,,Q1-2014
Q2-2014,0,1404086400000,2014-07-24 00:00:00,2014-07-24 12:16:47,39649000000,36777000000,2872000000,0.072436,0.0,3343000000,0.0,926000000.0,3343000000,40120000000,100000000,1700000000.0,1824000000,0.046004,-471000000,-0.011879,0.0,33000000,0.0008320000000000001,-254000000,278000000,0.007012000000000001,0.16469,0.16469,1688000000,1688000000,https://www.sec.gov/Archives/edgar/data/1467858/000146785814000213/0001467858-14-000213-index.html,https://www.sec.gov/Archives/edgar/data/1467858/000146785814000213/gm2014q2.htm,19864000000,9935000000,29799000000,15200000000,19367000000,91643000000,31771000000.0,1573000000.0,5220000000.0,6793000000,7485000000,0.0,45343000000,179098000000,26992000000,0.0,0.0,11499000000.0,0.0,72347000000,24273000000.0,0.0,22582000000.0,39893000000,64757000000,39893000000.0,137104000000,16000000.0,13162000000,-6266000000,-3133000000,41994000000,179098000000,17420000000,40076000000,20212000000,0.0,0.0,1693000000,-3518000000.0,19296000000,2400000000.0,3830000000,-1666000000.0,-50000000.0,0.0,0.0,-3047000000.0,-4763000000,-4835000000.0,0.0,0.0,-622000000.0,7195000000.0,1300000000,71000000.0,438000000,19864000000,19426000000,3830000000,-2848000000.0,982000000,Q2-2014,2014,262000000.0,41994000000,124000000.0,19296000000,26281000000.0,1.0566160310724702,1.266714583880465,,Q2-2014
Q3-2014,0,1412035200000,2014-10-23 00:00:00,2014-10-23 14:51:37,39255000000,35107000000,4148000000,0.10566800000000001,0.0,2921000000,0.0,1053000000.0,2919000000,38026000000,96000000,0.0,1994000000,0.050796,1229000000,0.031307999999999996,0.0,1869000000,0.047612,427000000,1471000000,0.037473,0.8699,0.8699,1691000000,1691000000,https://www.sec.gov/Archives/edgar/data/1467858/000146785814000247/0001467858-14-000247-index.html,https://www.sec.gov/Archives/edgar/data/1467858/000146785814000247/gm2014q3.htm,18060000000,9570000000,27630000000,15210000000,17248000000,86640000000,33171000000.0,1559000000.0,5085000000.0,6644000000,7983000000,0.0,44114000000,176908000000,24773000000,0.0,0.0,9978000000.0,0.0,67329000000,27719000000.0,0.0,23574000000.0,38297000000,66577000000,38297000000.0,133906000000,16000000.0,13975000000,-5860000000,-2930000000,43002000000,176908000000,17553000000,41105000000,23045000000,0.0,0.0,15000000,-4006000000.0,19311000000,0.0,1088000000,-1664000000.0,-1000000.0,0.0,0.0,-2160000000.0,-3825000000,-4607000000.0,0.0,-168000000.0,-588000000.0,4397000000.0,1342000000,-409000000.0,-1804000000,18060000000,19864000000,1088000000,-3031000000.0,-1943000000,Q3-2014,2014,-194000000.0,43002000000,1994000000.0,19311000000,23624000000.0,1.0609098605355791,1.2868154881254734,0.9375336384907536,Q3-2014
Q4-2014,0,1419984000000,2015-02-04 00:00:00,2015-02-04 11:47:54,39617000000,35235000000,4382000000,0.11060899999999999,0.0,2953000000,0.0,1185000000.0,2873000000,38108000000,1530000000,7238000000.0,11034000000,0.278517,1509000000,0.03809,0.0,2288000000,0.057753,279000000,1987000000,0.050155,1.18415,1.18415,1678000000,1678000000,https://www.sec.gov/Archives/edgar/data/1467858/000146785815000036/0001467858-15-000036-index.html,https://www.sec.gov/Archives/edgar/data/1467858/000146785815000036/gm201410k.htm,18954000000,9222000000,28176000000,13642000000,16202000000,83626000000,34803000000.0,1427000000.0,4983000000.0,6410000000,8350000000,0.0,44508000000,177501000000,22529000000,0.0,0.0,9760000000.0,11293000000.0,65657000000,31721000000.0,0.0,25414000000.0,44099000000,76387000000,44099000000.0,142044000000,16000000.0,14577000000,-16146000000,-8073000000,35457000000,177501000000,17572000000,46665000000,27711000000,-574000000.0,245000000.0,-1342000000,-1248000000.0,17969000000,-942000000.0,3167000000,-2002000000.0,-2000000.0,0.0,0.0,-2269000000.0,-3934000000,-5325000000.0,0.0,-3109000000.0,-1384000000.0,9017000000.0,2315000000,-440000000.0,1108000000,19168000000,18060000000,3167000000,-3609000000.0,-442000000,Q4-2014,2014,7221000000.0,35457000000,3796000000.0,17969000000,26928000000.0,1.0659031024871681,1.2736798818100126,,Q4-2014
Q1-2015,0,1427760000000,2015-04-23 00:00:00,2015-04-23 11:20:17,35712000000,31842000000,3870000000,0.108367,0.0,3117000000,0.0,1168000000.0,3117000000,34959000000,110000000,1400000000.0,2984000000,0.083557,753000000,0.021085,0.0,1437000000,0.040239,529000000,945000000,0.026462,0.5605,0.5605,1686000000,1686000000,https://www.sec.gov/Archives/edgar/data/1467858/000146785815000122/0001467858-15-000122-index.html,https://www.sec.gov/Archives/edgar/data/1467858/000146785815000122/gmq12015.htm,15776000000,8409000000,24185000000,14051000000,17299000000,83231000000,36694000000.0,6297000000.0,0.0,6297000000,9756000000,0.0,45059000000,179918000000,25187000000,0.0,0.0,9704000000.0,0.0,67342000000,33907000000.0,0.0,24782000000.0,41846000000,76247000000,41846000000.0,143589000000,16000000.0,14825000000,-14662000000,-7331000000,36329000000,179918000000,18165000000,48258000000,32482000000,0.0,0.0,-2080000000,-4067000000.0,15889000000,-2000000000.0,375000000,-1684000000.0,-1051000000.0,0.0,0.0,-3784000000.0,-5468000000,-3207000000.0,0.0,-300000000.0,-488000000.0,21830000000.0,2359000000,-444000000.0,-3178000000,15776000000,18954000000,375000000,-3936000000.0,-3561000000,Q1-2015,2015,-390000000.0,36329000000,1584000000.0,15889000000,20118000000.0,1.0272935166760715,1.2359448783819904,,Q1-2015
Q2-2015,0,1435622400000,2015-07-23 00:00:00,2015-07-23 11:24:05,38180000000,33915000000,4265000000,0.11170799999999999,0.0,2977000000,0.0,1318000000.0,2977000000,36892000000,108000000,1700000000.0,3502000000,0.091723,1288000000,0.033735,0.0,1717000000,0.044971,577000000,1117000000,0.029256,0.67289,0.67289,1660000000,1660000000,https://www.sec.gov/Archives/edgar/data/1467858/000146785815000175/0001467858-15-000175-index.html,https://www.sec.gov/Archives/edgar/data/1467858/000146785815000175/gmq22015.htm,17627000000,7200000000,24827000000,14218000000,17973000000,84554000000,41335000000.0,6181000000.0,0.0,6181000000,8403000000,0.0,46035000000,185812000000,24247000000,0.0,0.0,9289000000.0,0.0,69528000000,39114000000.0,0.0,24998000000.0,41500000000,81138000000,41500000000.0,150666000000,16000000.0,14512000000,-15086000000,-7543000000,35146000000,185812000000,15603000000,53517000000,35890000000,0.0,0.0,-863000000,-4309000000.0,15026000000,300000000.0,5786000000,-1805000000.0,-928000000.0,-1999000000.0,0.0,-1123000000.0,-5855000000,-5008000000.0,0.0,-1699000000.0,-598000000.0,-5776000000.0,2395000000,-475000000.0,1851000000,17627000000,15776000000,5786000000,-6057000000.0,-271000000,Q2-2015,2015,-1915000000.0,35146000000,1802000000.0,15026000000,20518000000.0,1.0116212173512829,1.2161143711885858,,Q2-2015
Q3-2015,0,1443571200000,2015-10-21 00:00:00,2015-10-21 11:16:04,38843000000,33564000000,5279000000,0.135906,0.0,4282000000,0.0,1506000000.0,4282000000,37846000000,112000000,2808000000.0,4444000000,0.114409,997000000,0.025667000000000002,0.0,1506000000,0.038771,165000000,1359000000,0.034987,0.83993,0.83993,1618000000,1618000000,https://www.sec.gov/Archives/edgar/data/1467858/000146785815000217/0001467858-15-000217-index.html,https://www.sec.gov/Archives/edgar/data/1467858/000146785815000217/gmq32015.htm,15433000000,8029000000,23462000000,14368000000,16808000000,82341000000,46296000000.0,6083000000.0,0.0,6083000000,8872000000,0.0,44545000000,189000000000,25188000000,0.0,0.0,9208000000.0,0.0,72739000000,40401000000.0,0.0,24799000000.0,40725000000,81623000000,40725000000.0,154362000000,16000000.0,14912000000,-16068000000,-8034000000,34638000000,189000000000,16901000000,57403000000,41970000000,494000000.0,0.0,-5424000000,-4725000000.0,9602000000,1824000000.0,3308000000,-1835000000.0,0.0,-889000000.0,0.0,-6132000000.0,-8856000000,-4595000000.0,0.0,-889000000.0,-592000000.0,9666000000.0,3590000000,-236000000.0,-2194000000,15433000000,17627000000,3308000000,-6367000000.0,-3059000000,Q3-2015,2015,1443000000.0,34638000000,1636000000.0,9602000000,18737000000.0,0.9344780654119523,1.1320062139979927,1.1396660562750565,Q3-2015
Q4-2015,0,1451520000000,2016-02-03 00:00:00,2016-02-03 13:20:41,22990000000,18978000000,4012000000,0.174511,0.0,1512000000,0.0,1741000000.0,1063000000,20041000000,1729000000,1579000000.0,7084000000,0.308134,2949000000,0.128273,0.0,3711000000,0.161418,-2490000000,6266000000,0.27255300000000005,3.9285300000000003,3.9285300000000003,1595000000,1595000000,https://www.sec.gov/Archives/edgar/data/1467858/000146785816000255/0001467858-16-000255-index.html,https://www.sec.gov/Archives/edgar/data/1467858/000146785816000255/gm201510k.htm,15238000000,8163000000,23401000000,13764000000,5855000000,69408000000,51401000000.0,0.0,5947000000.0,5947000000,9201000000,0.0,45736000000,194338000000,24062000000,0.0,0.0,8599000000.0,0.0,71217000000,43549000000.0,0.0,28443000000.0,39249000000,83250000000,39249000000.0,154467000000,15000000.0,20285000000,-16072000000,-8036000000,39871000000,194338000000,17364000000,63111000000,47873000000,-2540000000.0,446000000.0,-11411000000,-254000000.0,-1809000000,-1808000000.0,2300000000,-2550000000.0,0.0,2888000000.0,0.0,-8194000000.0,-7531000000,-5574000000.0,0.0,-632000000.0,-564000000.0,23788000000.0,5264000000,-369000000.0,-336000000,15097000000,15433000000,2300000000,-5549000000.0,-3249000000,Q4-2015,2015,8183000000.0,39871000000,5505000000.0,-1809000000,23147000000.0,0.7813303003496356,0.9745987615316568,,Q4-2015
Q1-2016,0,1459382400000,2016-04-21 00:00:00,2016-04-21 11:17:43,33016000000,28455000000,4561000000,0.13814500000000002,0.0,2470000000,0.0,1886000000.0,2470000000,30925000000,127000000,2292000000.0,5029000000,0.15232,2091000000,0.063333,0.0,2580000000,0.078144,657000000,1953000000,0.059153,1.23529,1.23529,1581000000,1581000000,https://www.sec.gov/Archives/edgar/data/1467858/000146785816000317/0001467858-16-000317-index.html,https://www.sec.gov/Archives/edgar/data/1467858/000146785816000317/gm2016q1.htm,14894000000,6537000000,21431000000,15817000000,5573000000,71034000000,57190000000.0,0.0,5891000000.0,5891000000,9640000000,0.0,46291000000,203618000000,26766000000,0.0,0.0,36374000000.0,0.0,74987000000,49561000000.0,0.0,0.0,37745000000,87699000000,37745000000.0,162686000000,15000000.0,21508000000,-16108000000,-8054000000,40932000000,203618000000,16177000000,71149000000,56255000000,731000000.0,0.0,-2144000000,-4161000000.0,-3953000000,-2430000000.0,-108000000,-2285000000.0,-516000000.0,-300000000.0,0.0,-3721000000.0,-6640000000,-6288000000.0,0.0,-300000000.0,-588000000.0,13659000000.0,6427000000,152000000.0,-169000000,15069000000,15238000000,-108000000,-7396000000.0,-7504000000,Q1-2016,2016,1144000000.0,40932000000,2737000000.0,-3953000000,17270000000.0,0.7363543014122448,0.9472841959272941,,Q1-2016
Q2-2016,0,1467244800000,2016-07-21,2016-07-21 11:18:42,37383000000,31903000000,5480000000,0.146591,0.0,2508000000,0.0,2063000000.0,2508000000,34411000000,147000000,2299000000.0,6189000000,0.16555699999999998,2972000000,0.079501,0.0,3621000000,0.096862,877000000,2866000000,0.076666,1.8127799999999998,1.8127799999999998,1581000000,1581000000,https://www.sec.gov/Archives/edgar/data/1467858/000146785816000341/gm2016q2.htm,https://www.sec.gov/Archives/edgar/data/1467858/000146785816000341/gm2016q2.htm,18923000000,4247000000,23170000000,15026000000,6173000000,74630000000,61952000000.0,0.0,6433000000.0,6433000000,8198000000,0.0,46100000000,210449000000,26959000000,0.0,0.0,35627000000.0,0.0,76043000000,54090000000.0,0.0,0.0,36313000000,90776000000,36313000000.0,166819000000,16000000.0,23785000000,-15810000000,-7905000000,43630000000,210449000000,12445000000,75320000000,56397000000,706000000.0,0.0,2540000000,-4193000000.0,-1413000000,800000000.0,6127000000,-2325000000.0,-285000000.0,0.0,0.0,-3009000000.0,-5699000000,-6112000000.0,0.0,0.0,-600000000.0,10314000000.0,3600000000,-97000000.0,3931000000,18825000000,14894000000,6127000000,-6781000000.0,-654000000,Q2-2016,2016,2555000000.0,43630000000,3890000000.0,-1413000000,18977000000.0,0.7838196809699776,0.9814184080059966,,Q2-2016
Q3-2016,0,1475193600000,2016-10-25 00:00:00,2016-10-25 12:01:40,38889000000,33341000000,5548000000,0.14266199999999998,0.0,2400000000,0.0,2306000000.0,2400000000,35741000000,148000000,2534000000.0,6357000000,0.163465,3148000000,0.080948,0.0,3609000000,0.092803,902000000,2773000000,0.071306,1.76175,1.76175,1574000000,1574000000,https://www.sec.gov/Archives/edgar/data/1467858/000146785816000363/0001467858-16-000363-index.html,https://www.sec.gov/Archives/edgar/data/1467858/000146785816000363/gm2016q3.htm,15932000000,8172000000,24104000000,15427000000,5733000000,76496000000,66488000000.0,0.0,6354000000.0,6354000000,8645000000,0.0,45027000000,217576000000,28628000000,0.0,0.0,35025000000.0,0.0,82535000000,53726000000.0,0.0,0.0,36300000000,90321000000,36300000000.0,172856000000,15000000.0,25417000000,-15906000000,-7953000000,44720000000,217576000000,16817000000,79100000000,63168000000,757000000.0,0.0,-4626000000,-4876000000.0,-6039000000,-1203000000.0,6570000000,-2296000000.0,-3000000.0,-1201000000.0,0.0,-8183000000.0,-11660000000,-5545000000.0,0.0,-1201000000.0,-594000000.0,9460000000.0,2118000000,-3000000.0,-2975000000,15948000000,18923000000,6570000000,-6884000000.0,-314000000,Q3-2016,2016,1807000000.0,44720000000,3823000000.0,-6039000000,19228000000.0,0.7399163991034107,0.9268310413763857,1.2703769301054857,Q3-2016
Q4-2016,0,1483142400000,2017-02-07 00:00:00,2017-02-07 11:42:59,39896000000,35169000000,4727000000,0.11848299999999999,0.0,2976000000,0.0,2537000.0,2976000000,38145000000,2258000000,2694000000.0,7090000000,0.17771199999999998,1751000000,0.043889,0.0,2198000000,0.055092999999999996,303000000,1835000000,0.045995,1.1869299999999998,1.1869299999999998,1546000000,1546000000,https://www.sec.gov/Archives/edgar/data/1467858/000146785817000028/0001467858-17-000028-index.html,https://www.sec.gov/Archives/edgar/data/1467858/000146785817000028/gm201610k.htm,12574000000,11841000000,24415000000,11040000000,15921000000,76203000000,66945000000.0,0.0,6149000000.0,6149000000,8996000000,0.0,62317000000,221690000000,23333000000,0.0,0.0,35092000.0,12158000000.0,85181000000,51326000000.0,0.0,0.0,41108000000,92673000000,41108000000.0,177854000000,15000000.0,26168000000,-18660000000,-9330000000,43836000000,221690000000,20837000000,75123000000,62549000000,34000000.0,650000000.0,-2939000000,-1285000000.0,-8978000000,-1562000000.0,4018000000,-2636000000.0,-5000000.0,-999000000.0,0.0,-7879000000.0,-11644000000,-6668000000.0,0.0,-999000000.0,-586000000.0,13187000000.0,4932000000,-265000000.0,-2959000000,12973000000,15932000000,4018000000,-6818000000.0,-2800000000,Q4-2016,2016,889000000.0,43836000000,4396000000.0,-8978000000,23130000000.0,0.7649945410361466,0.8946009086533382,,Q4-2016
Q1-2017,0,1490918400000,2017-04-28 00:00:00,2017-04-28 11:28:44,37266000000,32327000000,4939000000,0.13253399999999999,0.0,2356000000,0.0,2666000000.0,2356000000,34683000000,144000000,2743000000.0,6282000000,0.168572,2583000000,0.069313,0.0,3473000000,0.093195,787000000,2608000000,0.069983,1.70235,1.70235,1532000000,1532000000,https://www.sec.gov/Archives/edgar/data/1467858/000146785817000070/0001467858-17-000070-index.html,https://www.sec.gov/Archives/edgar/data/1467858/000146785817000070/gm2017q1.htm,12864000000,10260000000,23124000000,14686000000,6987000000,79598000000,74504000000.0,0.0,6193000000.0,6193000000,9416000000,0.0,45529000000,230793000000,28725000000,0.0,0.0,34263000000.0,0.0,90904000000,57200000000.0,0.0,0.0,36475000000,93917000000,36475000000.0,184821000000,15000000.0,28195000000,-18500000000,-9250000000,45972000000,230793000000,19676000000,90901000000,78037000000,1036000000.0,0.0,-2328000000,-6315000000.0,-11306000000,-750000000.0,2041000000,-2005000000.0,0.0,0.0,0.0,-4800000000.0,-6805000000,-5297000000.0,0.0,0.0,-573000000.0,10917000000.0,5047000000,103000000.0,386000000,12960000000,12574000000,2041000000,-6457000000.0,-4416000000,Q1-2017,2017,3346000000.0,45972000000,3539000000.0,-11306000000,16809000000.0,0.7140719880313298,0.8756270351139663,,Q1-2017
Q2-2017,0,1498780800000,2017-07-25 00:00:00,2017-07-25 12:23:23,36984000000,32210000000,4774000000,0.129083,0.0,2477000000,0.0,-2262000000.0,2477000000,34687000000,135000000,3194000000.0,5523000000,0.149335,2297000000,0.062108000000000003,0.0,2967000000,0.080224,534000000,1660000000,0.044884,1.0928200000000001,1.0928200000000001,1519000000,1519000000,https://www.sec.gov/Archives/edgar/data/1467858/000146785817000103/0001467858-17-000103-index.html,https://www.sec.gov/Archives/edgar/data/1467858/000146785817000103/gm2017q2.htm,16598000000,9133000000,25731000000,11289000000,18969000000,85081000000,74026000000.0,0.0,5989000000.0,5989000000,8248000000,0.0,65788000000,240300000000,23404000000,0.0,0.0,32425000000.0,14293000000.0,94306000000,59081000000.0,0.0,0.0,41188000000,100473000000,41188000000.0,194779000000,15000000.0,28547000000,-18738000000,-9369000000,45521000000,240300000000,17381000000,89089000000,72491000000,267000000.0,0.0,2081000000,-4262000000.0,-9225000000,315000000.0,5518000000,-2181000000.0,-2000000.0,-1496000000.0,0.0,-3439000000.0,-7118000000,-7621000000.0,0.0,-1496000000.0,-572000000.0,15182000000.0,5493000000,106000000.0,3999000000,16863000000,12864000000,5518000000,-7613000000.0,-2095000000,Q2-2017,2017,1175000000.0,45521000000,2329000000.0,-9225000000,21469000000.0,0.782474073759888,0.9021801370008271,,Q2-2017
