,date,symbol,fillingDate,acceptedDate,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink
0,2019-12-31,CNBKA,2020-03-13,2020-03-13 13:17:56,FY,114188000,0.0,114188000,1.0,0.0,73379000,0.0,72129000,136729000,44014000,63350000,-2382000.0,104159000,0.401162972784,40809000,0.42603012872,4456000.0,40809000,0.42603012872,1110000.0,39699000,0.414442159329,5.29125,5.29125,4600115.0,4600115.0,https://www.sec.gov/Archives/edgar/data/812348/000119312520072607/0001193125-20-072607-index.htm,https://www.sec.gov/Archives/edgar/data/812348/000119312520072607/d827661d10k.htm
0,2018-12-31,CNBKA,2019-03-15,2019-03-15 11:07:58,FY,108824000,44480000,64344000,0.5912666323605087,0.0,71043000,0.0,69693000,115523000,42710000,44480000,885000.0,83146000,0.400730210854,37781000,0.391170497753,3764000.0,37781000,-0.017542343588,1568000.0,36213000,0.391170497753,4.81067,4.81067,4589733.0,4589733.0,https://www.sec.gov/Archives/edgar/data/812348/000119312519076121/0001193125-19-076121-index.htm,https://www.sec.gov/Archives/edgar/data/812348/000119312519076121/d684868d10k.htm
0,2017-12-31,CNBKA,2018-03-15,2018-03-15 16:10:37,FY,102168000,27820000,74348000,0.7277033904940882,0.0,68909000,0.0,67119000,96729000,41913000,27820000,3047000.0,64126000,0.296066155859,33259000,0.260477013642,3906000.0,33259000,-0.018104092693,10958000,22301000,0.260477013642,4.00527,4.00527,4588683.0,4588683.0,https://www.sec.gov/Archives/edgar/data/812348/000119312518084040/0001193125-18-084040-index.htm,https://www.sec.gov/Archives/edgar/data/812348/000119312518084040/d500608d10k.htm
0,2016-12-31,CNBKA,2017-03-15,2017-03-15 13:52:51,FY,90304000,22617000,67687000,0.7495459780297661,0.0,66132000,0.0,64757000,88749000,40048000,22617000,3561000.0,50350000,0.379241921114,24172000,0.331173564429,3441000.0,24172000,-0.0218136659377,-362000.0,24534000,0.331173564429,4.40632,4.40632,4585794.0,4585794.0,https://www.sec.gov/Archives/edgar/data/812348/000119312517083274/0001193125-17-083274-index.htm,https://www.sec.gov/Archives/edgar/data/812348/000119312517083274/d283671d10k.htm
0,2015-12-31,CNBKA,2016-03-09,2016-03-09 16:07:48,FY,85952000,20134000,65818000,0.7657529784065525,0.0,62398000,0.0,62198000,82532000,38596000,20134000,3296000.0,46984000,0.376177475378,23554000,0.329064166154,3042000.0,23554000,-0.0203118969682,533000.0,23021000,0.329064166154,3.05517,3.05517,4585856.0,4585856.0,https://www.sec.gov/Archives/edgar/data/812348/000119312516498406/0001193125-16-498406-index.htm,https://www.sec.gov/Archives/edgar/data/812348/000119312516498406/d22504d10k.htm
0,2014-12-31,CNBKA,2015-03-12,2015-03-12 15:16:36,FY,81500000,19100000,62400000,0.7656441717791411,0.0,58800000,0.0,56730000,77900000,35096000,19100000,2937000.0,44803000,0.387453763116,22700000,0.34311164792,2600000.0,22700000,0.34311164792,866000.0,21900000,0.330036989507,2.92,2.92,4573221.0,4573221.0,https://www.sec.gov/Archives/edgar/data/812348/000119312515089086/0001193125-15-089086-index.htm,https://www.sec.gov/Archives/edgar/data/812348/000119312515089086/d831292d10k.htm
0,2013-12-31,CNBKA,2014-03-13,2014-03-13 10:25:55,FY,79600000,18800000,60800000,0.7638190954773869,0.0,58500000,0.0,55812000,77300000,35244000,18800000,5360000.0,45167000,0.433251312336,21100000,0.345357611549,2583000.0,21100000,0.345357611549,1007000.0,20000000,0.328838582677,2.66667,2.66667,4565653.0,4565653.0,https://www.sec.gov/Archives/edgar/data/812348/000119312514096990/0001193125-14-096990-index.htm,https://www.sec.gov/Archives/edgar/data/812348/000119312514096990/d663384d10k.htm
0,2012-12-31,CNBKA,2013-03-12,2013-03-12 16:36:38,FY,77900000,19500000,58400000,0.7496790757381258,0.0,57400000,0.0,53238000,76900000,32943000,19500000,6450000.0,46342000,0.43380572683,20400000,0.329776931272,2848000.0,20400000,0.329776931272,1392000.0,19000000,0.307308648352,3.45455,3.45455,4554784.0,4554784.0,https://www.sec.gov/Archives/edgar/data/812348/000119312513103202/0001193125-13-103202-index.htm,https://www.sec.gov/Archives/edgar/data/812348/000119312513103202/d444905d10k.htm
0,2011-12-31,CNBKA,2012-03-13,2012-03-13 16:18:39,FY,71500000,22800000,48700000,0.6811188811188811,0.0,53300000,0.0,48742000,76100000,48742000,22800000,5560000.0,46614000,11.236082474226803,18200000,8.371134020618557,3204000.0,18200000,9.405670103092783,1554000.0,16700000,8.604639175257732,3.03636,3.03636,5540644000,5540644000,https://www.sec.gov/Archives/edgar/data/812348/000119312512112068/0001193125-12-112068-index.htm,https://www.sec.gov/Archives/edgar/data/812348/000119312512112068/d276140d10k.htm
0,2010-12-31,CNBKA,2011-03-11,2011-03-11 16:15:16,FY,67800000,24800000,43000000,0.6342182890855457,0.0,53000000,0.0,47372000,77800000,47372000,24800000,4960000.0,44604000,11.320367368989736,14800000,8.643435980551054,3131000.0,14800000,8.005402485143167,1244000.0,13600000,7.333333333333333,2.47273,2.47273,5533506000,5533506000,https://www.sec.gov/Archives/edgar/data/812348/000095012311024755/0000950123-11-024755-index.htm,https://www.sec.gov/Archives/edgar/data/812348/000095012311024755/b83976e10vk.htm
0,2009-12-31,CNBKA,2010-03-11,2010-03-11 14:16:08,FY,64400000,31700000,32700000,0.5077639751552795,0.0,53000000,0.0,46379000,84700000,46379000,31700000,6040000.0,49123000,8.231528895391367,11300000,6.024140453547915,2709000.0,11300000,4.148866130212143,1183000.0,10200000,3.7161667885881493,1.85455,1.85455,5532249000,5532249000,https://www.sec.gov/Archives/edgar/data/812348/000095012310023480/0000950123-10-023480-index.htm,https://www.sec.gov/Archives/edgar/data/812348/000095012310023480/b78467e10vk.htm
